0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,TOD
0.0014668548798176851,-0.005433115275055406,-0.012015304477837208,-0.004488497721071761,0.004107762656830285,-0.013099370670526434,0.015560823429032294,0.004028145275963104,-0.0008496821574072068,-0.005884919185133585,-0.007245028897958795,-0.013601466718213783,0.008153022655291345,-0.007772558891899581,-0.0009990865828781593,-0.012566882977214875,-0.010117366418865644,0.005926834699501695,0.008275223590368834,-0.005831190600850649,-0.015199047317368847,0.003982444794062628,0.006622497263023315,0.007470978883798962,0.011951261966351844,-0.004222843969263945,0.007336534934791124,0.003167216648775062,-0.0020404115564867436,-0.0047312945808999475,0.006961022363566065,-0.00562902907261208,-0.01506622877264728,-0.006558173807882352,-0.9861595115300119,0.0021422349082959803,6.867108329489001e-05,0.009265718534972937,-0.0020795251704113344,0.009498134818173038,0.007878148220740582,-0.004968233996164528,0.007340359389664971,0.003929309314145745,0.002275780986894962,0.0007453433482846744,-0.00014142984353554918,-0.010336002923101183,-0.009655398153147865,-0.0021918838820674533,-0.008752329955428783,-0.013458303189789654,-0.005976541908180939,-0.011565040921447063,0.008791385764956567,-0.00915683539573034,0.006342851728784064,-0.012929293918495031,0.008380211505203773,-0.008284136139568896,-0.00461344134948651,0.004731261961656498,-0.004460980037346286,-0.012062097821907947,-0.012766936348814645,0.00980557152062608,-0.002391505608085868,0.004737143515258473,-0.005928138552390804,0.006056263973042045,-0.003958790138952597,0.00939897056372791,-0.004778426302269516,0.005099653543303408,0.0038372782342442485,-0.006581732240454001,-0.005398305107294972,0.008817376176642413,0.008004456343292901,0.011355334965856835,-0.0027569042599448795,-0.946564987391368
0.021317133453539867,-0.010808455998255131,0.0009533517918392576,-0.013885995671273315,0.017874511424606134,0.005261870716672828,-0.0008194860252259198,0.011283785530700611,0.012127873892544461,-0.003906504509132516,-0.019332323194178762,0.006732467638050861,0.00879089351645851,-0.011710266846701733,-0.013792216119588623,-0.005066594323453997,-0.0055365873593727424,0.017536014120538655,0.005785886125624092,-0.01620650180187976,0.0037995070150372116,0.010883561006290576,-0.024192655505314183,0.01403412014511317,-0.005449653858116562,-0.007672586445082967,0.003126564552288837,0.01428627225526774,-0.019535798897316832,-0.00979248070333619,0.006416030563555837,-0.007729691513030127,0.0012473733067578613,-0.0029239480289337707,-0.0023240290132142127,0.021341899063104432,0.01828179054555039,0.01166814371281336,-0.01960579815211562,-0.003903862904314297,0.012093554171351216,-0.01545981805289225,0.00865485915532742,0.00610099796479187,0.021800605579870614,0.9722568585202457,-0.01578868474198464,-0.0031284576476086497,0.01060091208382246,-0.004270559017647226,0.012384454890242525,0.006445922824410885,0.001044732064418738,-0.004867681616728445,0.006236718551515709,0.002350855449419662,0.007141620835314577,-0.000809059840971932,0.009898484464167018,-0.008812703059371516,-0.025016681477456764,0.02297741814386063,-0.00845109130876576,0.017512840662146065,0.004344789956620476,0.0006603319256168816,0.01786861066167779,0.007650049819798934,0.0001080582849204871,0.00820267289548575,-0.012428274927544858,-0.00285106390921245,-0.02007574519511372,0.012310059220666872,0.005852250188382119,-0.003291267228246112,-0.008554377173327268,0.006956110506466192,-0.005178221349770544,0.006581205159221842,-0.017348282700970892,-0.839253719086909
-0.00789370422214148,0.011291605774380542,-0.015560481057687979,-0.018145529241196823,-0.005228207051848574,-0.010963315146217775,0.006385575023922341,0.019200621319696045,0.008296467941098761,-0.0044181643049027155,-0.01198473486046158,-0.018383850934208627,0.019673169356564765,-0.025060054739850283,-0.020940627225296455,0.0075203559300845895,-0.007625406128963166,-0.008745206922994315,0.006584651432590464,0.0035483409177127934,-0.0011444452281950679,0.018488138339903943,0.007925482695580962,-0.0036606130926388016,0.015294570771256196,-0.019662064405223823,0.00036530779814371664,0.008681846646415851,0.0013388365010714356,-0.008107518354938885,0.015469351864173376,-0.0022015990009281476,-0.008265028095740016,-0.01720663604137414,0.010107152250007665,-0.01495451926077214,-0.006097972023495654,0.012221032350115433,0.00023991875958986943,-0.9696796025037587,0.002607496724108934,-0.019675913837343552,0.006992301773238313,0.01405318048751762,0.002931886805917021,0.0028120095092527063,-0.012590718001241256,-0.007959331526060676,0.0031582120816075997,-0.023344574186402647,-0.02795551355347282,-0.01016628578269216,-0.020144895174403446,0.00131649556422317,0.021419887511191,-0.02165550339035368,-0.0004175862583361505,0.0002717471873932242,-0.0007754534030139844,-0.01169238272160361,0.004286289622288776,-0.010977028478080159,-0.01248369372782583,-0.02541234572200049,-0.018569629155555288,0.01810907951032447,0.009971644055365762,-0.003424626821256156,0.000860987251251414,0.010857773164089842,-0.008840517096850718,0.0247585932688814,0.013159979740335767,0.00861389102647258,0.023007983691170103,-0.01290581795615887,-0.009781544746869719,0.006963814513637266,0.02963643854451878,0.0011122300428524363,-0.021800660084090085,-0.629508410326847
0.003269063535358325,-0.012635528213429595,-0.004329334020128841,-0.001206868835376439,0.005789021492690233,-0.014539683207243513,0.018264467164485786,0.00530697859762253,0.005446702989998146,-0.00838399910138816,-0.011089271202862681,-0.004419428427472224,0.0037232061414803905,-0.0016473561138711582,-0.001295578062043782,-0.020624931830452803,-0.004760859312210773,0.0088376925066832,0.01088021264377867,-0.00714311314693211,-0.018238726415530586,0.007466167944059502,-0.0012185606730763627,0.017049090265507043,0.00011271435839363281,0.007596247177904195,0.017013889802721352,0.002182490744848359,-0.0062773541662388115,0.0018128929959490715,0.00014616788376820678,-0.0030114285880585728,-0.012193178315947089,-0.0021577476486858162,0.011687598128451774,0.007572602148715368,0.00193664905233895,0.00721690228575131,-0.013396499810842018,-0.0004955199975546838,0.010571799985424847,0.004004972667260617,0.009997965950036974,-0.004067219563146904,0.0003019982405754469,-0.005394240687822461,-2.029237653286755e-05,-0.011388030704100233,-0.010628970322164977,0.004675784679437501,-0.00374138275701523,-0.008915559164071428,-0.0030774800879291215,0.9818495670317494,0.003672516363626843,-0.007438911386893143,0.0073997590401750956,-0.01969996399864693,0.011899867201861924,-0.009569896592133567,-0.011318574223633289,0.010677541114441313,-0.0038521311268147874,-0.0060501403433461205,-0.003199703821783425,0.006165747718858929,-0.004674097667658745,0.012939305196189113,-0.0051401574424691865,0.013694604220193906,0.0004921813816111946,0.0009209967234993002,-0.01551016599233276,-0.0033599491359772413,-0.003757378398239586,-0.00326658877820091,-0.007311099439291222,0.006586239329192172,-0.0021705226976757486,0.018344662738086694,-0.002076253047093929,-0.552569765555599
0.02679390468391797,-0.02020639779602527,-0.01209536457367293,0.0028240575106953814,-0.9733392327486544,0.0029169994531941927,-4.324399373466237e-05,-0.009742946847337798,-0.005418351994003992,0.00822150587228982,-0.004080032552378488,-0.007944145213166484,-0.0019313417530278868,0.003066977398688789,0.004449254026758178,-0.007062801968149134,-0.014778632407661592,0.025450427381154543,0.006952986588911817,-0.021929633190394718,-0.0046913646688969985,-0.008858412434970082,-0.016225793547836508,0.008117246618735117,0.01314923799074518,-0.013960678870727227,-0.0013210982023385252,0.011673859727546115,-0.0076446525818414475,-0.008264560926636015,0.010209625488302313,-0.019830411027107354,-0.00801749038835002,-0.0035930884106398623,0.005543763768560275,0.02784955098031346,0.02382339206592405,0.010846722777780662,-0.0032232423573266807,-0.0058202756100248654,0.012166041320284367,-0.01192465124120129,0.0061651531913496215,0.0067531154132470335,0.023582200849061687,-0.017072720468365766,-0.0077634379357501716,-0.0005668191092267857,-0.012829644200325632,0.006168497295777376,0.016178643212783346,-0.010372215497072394,0.005449956551008778,-0.006816646579809071,-0.001197817509867044,0.011367533164010882,0.012586152753319608,-0.003354038926985366,0.013764522306782994,-0.0019348426332477012,-0.020688747797439948,0.025229345533990172,-0.00216957808464092,0.013107930595313056,-0.00694889298235859,-0.0009268794428938334,0.010195507156715324,0.006591050551297659,-0.015272402698525473,-0.011237939797284012,-0.013131247480825536,-0.0035794903829637265,-0.015253672538213539,0.02543458299484427,0.0008982298594193208,-0.005338676686105645,-0.004348145740646395,0.014786298037516719,-0.0043163118091463235,0.0015810583174075455,0.006688354809548944,0.750610688492847
-0.005850943654704408,0.0047113514659919,-0.00022779957989463247,-0.021614040775202497,-0.007485121202942467,-0.011490540990958132,0.011599411229778457,-0.9688824031928984,0.02281730883858167,-0.015249384530558052,-0.02163720977937901,-0.0006279060434843452,0.02008832583992679,-0.024368122428205068,-0.02391403929430105,-0.0014681440308208721,-0.0005676195760711419,-0.009587088722745317,0.005227022792207102,0.0023384677511149934,-0.0017676770117633633,0.026522559200181112,-0.0056747896601481536,0.009796312981645187,-0.005556872561157304,-0.004126988222706823,0.008126213160298004,0.00898866407074806,-0.0128607446583757,-0.0059099611339292,0.005641321063306868,0.005841834153385239,-0.002396853095656501,-0.010461537299754594,0.004362474267313104,-0.010585344483555229,-0.0032715140647133893,0.011769045365000699,-0.01851202193652896,0.017936843956845243,0.005104799629563547,-0.009603190320708235,0.0074817818157637325,0.008398298366454114,-0.0010890954618298651,-0.009380350832999533,-0.012552251929296666,-0.008278258508199555,0.010683161472332683,-0.023321168177010954,-0.02192155687630736,0.0065982990181566665,-0.01635390891210923,-0.005295865445732199,0.018189818434172923,-0.023890111256424863,-0.006256598213460353,-0.00499167250984948,0.002403435376154024,-0.016218322260493145,-0.004150161651815382,-0.004132480672487313,-0.012072250713854777,-0.014273182827699838,-0.00018209570419723935,0.011901380421547862,0.010970322530813616,0.007567248032902468,0.014731074256655033,0.02262201813994028,-0.005564049655694103,0.016200414062181014,-0.006979902853270009,-0.008192374103003563,0.01550164108011047,-0.005882371956545831,-0.011701849305051974,0.0007732301242586814,0.013639166660517154,0.011462636081444447,-0.02822525417072258,0.933069430133357
-0.0008160465245307916,0.009751888462498165,-0.022550394650935106,-0.019096535242089617,0.006721033401608224,-0.006398526167964165,0.01020594483414276,0.001576441908978363,-0.010624862355784411,-0.002830976118383985,-0.005203092988044657,-0.022652591171781478,0.018456398914935827,-0.01821583579639796,-0.009299655125985544,-0.013729203255219575,-0.012753259318274531,0.01667006419581675,0.013453216947427047,-0.0041843170622300465,-0.01415958961112268,0.007657782159807283,0.015397989350191654,-0.00017038168331248892,0.02370847574694425,-0.015515157252386284,0.007190257872479555,0.002419013064866523,0.00017548706348927086,-0.014911132141543796,0.01774103754622274,-0.009613337122301526,-0.017372161249165446,-0.012380890185834756,0.015369815781319636,0.005741730357971471,-0.007325834160825115,0.005436219822652183,0.00546291097401085,0.020170509995903578,0.007983721643636421,-0.023896396471583443,0.014078883410493421,0.0025210045181641915,0.013633351259757448,0.002527597744846902,-0.007264238576695218,-0.01589705987775193,0.0022640310101994104,0.0005367598988769809,-0.008702531132625375,-0.02499104806208704,-0.005952810116456267,-0.006092726419098108,0.01694091909028932,-0.008912308680900148,0.024013326391852517,-0.010040215440152366,0.006032041741536697,-0.0023248994816451344,-0.0011926273628277652,0.004610523077643008,-0.014035499315136335,-0.009285429681530318,0.9692971679835274,0.0213448282541242,-0.002264007576938943,-0.010609974628488637,-0.0179728049737491,0.003228851149382088,-0.003989267877002566,0.016447619546589413,0.014348501304843227,0.019057842065281817,0.014345579702010256,-0.017601214947611566,-0.006982943555007823,0.008706179292957696,0.023546768155090794,0.005552994826589018,-0.01412175942977081,0.964985078500852
0.033486632761852014,0.9454557584943746,-0.006471878666394145,0.03026810287849974,0.027174230444780043,-0.018407342296625294,0.009397269201534969,-0.010727350443597761,0.013272599529252664,0.01401983849894061,-0.002627628041037513,0.004221403960671915,-0.026215768885509836,0.03417011042814017,0.006993378803427276,-0.0073720199980945875,-0.005825138412184271,0.007648925619315625,0.009368740638298529,-0.024092679959340862,-0.009583803439898213,-0.009415830207353244,-0.03628732022430275,0.0229808096238697,-0.005414538840134856,0.004069032996134164,0.019812880930648334,0.01467123514959686,0.0018272988634391093,0.02485683737386246,-0.01776907474075763,-0.018867006897199865,-0.0026613026795195152,-0.0010062470560506121,0.007239788159853579,0.02051698123286978,0.041093217021763426,-0.011113949634497673,-0.01959507470657702,-0.019476598772988647,0.01654180909444584,0.02542004819205378,0.004748351975478949,-0.00034390098151239427,0.011436746013525066,-0.018536607487693316,-0.0049879856820087085,-0.0035795422888609636,-0.03351641177232575,0.006803571986650151,0.004768900720594912,-0.007630060878157595,-0.002713338131110004,-0.021199366373109,-0.018348070755246762,0.010927612406626803,-0.0047165505125173,-0.017697899378673394,0.01663729381235475,-0.015458520264627856,-0.025995677673831773,0.025406195210307514,-0.0005716684489384668,0.005163617056494703,0.014167081010631624,-0.01500032205432478,0.009480379033677702,0.04551842775168881,-0.023307222481944518,0.004548372723066572,-0.012397986930283761,-0.016021239650779145,-0.040877703487988394,0.004611273057071977,-0.010310060427412462,0.002395864812206171,-0.009726437661937452,0.019488717944199468,-0.01273404188829819,0.013192289127195929,0.019988294285172584,1.15457215880067
-0.006260418215287181,0.018990343097631774,-0.005998718495001308,-0.032397605149162824,-0.003358700159477277,-0.001233935734238768,0.012318140496563875,0.022068254326093203,0.0017933206436029111,-0.018719233618545394,-0.019535094667656627,-0.012392523678855552,-0.9684725898193024,-0.034928066844861896,-0.014622421498873443,-0.011021699337241887,-0.011003024947062016,0.009445865639980707,0.005469662266303834,-0.0008795295903618134,-0.008401148874089992,0.018563031093777365,0.012933702351397004,0.0033120022996549767,0.01208974585827583,-0.011656344313703926,-0.002306438899705944,0.0039025189834319893,-0.017212417793392082,-0.02500314577436841,0.019776294558771817,0.0019722815974587537,-0.013878252280690543,-0.008848350652707749,0.009050900932884449,0.0007003031712867674,-0.012867811892538675,0.01827046769527645,-0.00382715555841627,0.02091529718410159,0.005140607537547025,-0.028329171241490432,0.009171565801750324,0.011109954383555028,0.006029454199796059,-0.005013745846429385,-0.006592160253160636,-0.0104408019042498,0.017373170076366136,-0.013899360340137038,-0.008473288058051321,-0.003061060749644488,-0.0062458122445525925,-0.00267093396389643,0.025420599672656575,-0.018476438436890744,0.010875189164324074,-0.0034426480967006392,0.004955119585599319,-0.007138728017822599,-0.003458790786218509,0.0020945777774013935,-0.008819083036550565,-0.00914535677712072,-0.017906064902969275,0.02013254202472276,0.004384042739398535,-0.014745029521455701,0.00991481532812459,0.01015880609377939,-0.005223454720197997,0.02012852948729134,0.004405658570925508,0.0073844948615397745,0.015048786220371972,-0.009813371626015047,-0.005448216034956108,0.0010868208082367382,0.01265785887113494,0.009291819336031053,-0.026365870551741367,1.39767420290358
0.0015664166946717743,-0.003081188303031443,-0.016108283417758794,-0.010593636698461917,0.004041246059343601,-0.007893978284066037,0.00529150259727116,0.009438584243499996,0.01248968405478917,-0.002336157150378427,-0.005666930381114846,-0.010747450933316704,0.007550100220555962,-0.006867761886824385,-0.013047591440625896,-0.0004006814344365141,-0.004282327230877769,7.793504064323465e-05,0.0058944045532364885,-0.00203762706665537,-0.004905702251134611,0.011467000121984556,-0.00928579083863103,-0.0007948608898963543,0.005775962727040745,-0.016100590049542278,0.0025828555287060596,0.00716636854481666,-0.00240732987965968,-0.006631502800232687,0.013331523488609144,-0.012882463376110955,-0.0012547769335494827,0.984474631441037,0.006533097217366252,0.000349703203214604,0.009651712522618042,0.0066470797996550784,-0.003504082501903431,0.015469951320160462,0.0020808589726622104,-0.008325176503755916,0.004234746987911185,0.0025313443631175044,0.009678516064570574,-0.004377819612786663,-0.012825400700948902,0.0012823949936719204,-0.0007025824783950183,-0.017269558677347977,-0.01602186057132729,-0.007604993389326319,-0.009591852586233476,-0.002613270559403359,0.004007384881108723,-0.014105233432647642,0.0027400364584760353,-0.002796814616396398,0.004213657459270644,-0.008952819736351742,0.000952729393390111,-0.00282877577919341,-0.015967346863397132,-0.006428308623677712,-0.010541467918274842,0.008180272381928057,0.006911722682755203,0.004857661517321131,-0.00013136862166081577,0.011352166057366327,-0.004357363505197872,0.016937703828706796,0.00344434147424567,0.004243356634627277,0.018463870694734486,-0.016011180689215067,-0.011021932560255642,0.0035783943652310684,0.019123031351968415,-0.004202300992336617,-0.011634475732118975,1.46717689965213
