TOD,PC1,PC2,PC3
0.0059506144591901,0.15891410063820613,0.18096271310745587,0.01046307842708636
0.015261738676321,0.18850391662315782,-0.1928729354741158,-0.02280074703555389
0.0171651860055275,-0.8037717309647162,-0.32559563337442404,-0.014455982270426455
0.0215305773122087,-0.835497064920506,0.056858466101655535,-0.0587157350228016
0.0233757601547069,0.19967606799212595,-0.33443059395710717,-0.053272232018354446
0.0455997960795833,0.19489186343729242,-0.2753648352082163,-0.050649315832818856
0.0901777202819192,-0.7899254447450645,-0.49138106348119753,-0.009467269425861399
0.108536601088434,0.17185223138842176,0.02471426981769596,0.01103232654978333
0.112106469276672,0.16058959263808492,0.16447278845366992,0.006484965156530547
0.135830459809855,0.20432483211227168,-0.36896341989629905,0.029941413572648973
0.136991595400043,0.18435515695607516,-0.13181562320248327,-0.004652717467745166
0.173634963621368,0.17255396503912854,0.006083797505564523,-0.002820017750487619
0.186243258439798,0.1764221595575837,-0.040175736336510226,0.016807673953058926
0.208532477647416,-0.8490552941767492,0.23996293863725424,0.06678763807274925
0.288498022598261,0.15791980291757546,0.19560573459009267,0.08778422660475148
0.317551992063239,-0.7977282351764531,-0.3819319951629029,0.12734321083709474
0.348021096770884,0.17102438234298206,0.04636268587083201,0.11732640504436877
0.354883753233385,0.15437491154762054,0.24398612255653232,0.07068941161580729
0.355450756303515,0.19795532153317758,-0.289098868160136,0.07647014064870349
0.382669986782207,-0.8484769869418463,0.22778438905204157,0.026696470192869862
0.384080420977634,-0.835182698702433,0.0690950366873951,0.04389513151740302
0.41579946579107,0.17960622138220464,-0.0739764626397134,0.03646905510921391
0.417912326712853,0.1678656392778615,0.08508331369197182,0.06851513787642423
0.432561567120692,0.19191898774116778,-0.20303869139924158,0.0878191566085577
0.43498657276442,0.16144642863218864,0.1688425689962655,0.06708908652969539
0.444399358811345,0.1752254463261268,-0.0032818293260606602,0.058689649785948546
0.444732270226428,0.1651308956864695,0.11087801536678,0.03171125430695196
0.446092679291906,0.17251358378921586,0.022770670957769187,0.046502871899754494
0.447354579047539,0.16778426754048828,0.08515056697544021,0.06811816899090942
0.448042799711658,0.18150949269916455,-0.07701214267144903,0.08990285662182941
0.450721718757268,0.1635175591976828,0.1461975626034455,0.09844083055803683
