TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
-1.75430895079149,0.15214424145644231,0.1981194458082653,0.04579026258462064,-0.09343499155220944,-0.056734509577710805,-0.12513025558059676,-0.01552299038401442,-0.02500516727850669,-0.11037853408741315,-0.019232875279037175,-0.0032356325248256443,0.14233186573177606,-0.1277193015640613,0.01479895151102543,0.011839732936703921
-0.946564987391368,0.18445731727707873,-0.18915792858130825,-0.03843002671069832,-0.04691789021264497,-0.059581413385401905,-0.09747387183193315,0.02161292145024507,0.008192186001278492,-0.09084237907547606,0.012803067332814862,-0.004502669682268473,0.16760689719404084,-0.12034149190213289,0.028700893804217732,0.010488782538073721
-0.839253719086909,-0.8030769555909884,-0.362854376729607,-0.05186455285341987,0.061377270161704606,0.05034496439408222,-0.04196038859854285,-0.012324562193119877,0.042988473680527974,-0.08494423875718583,0.03969953299524488,0.02464955296508584,0.13723338040934904,-0.07879762686502682,0.06298532530242802,0.015934318305363942
-0.629508410326847,-0.8315829789143999,-0.09197721922355659,0.20845858656012545,0.07827262506540227,0.1760682171577781,-0.037190801345025865,-0.08796618036409778,0.04835399410485285,-0.0037476559954754715,0.013858601154502529,0.09697542831037474,0.0873260528940297,-0.028019740662762718,0.05077452895792371,-0.004283727083035974
-0.552569765555599,0.19985474781225157,-0.4159886165400156,0.006430171600262545,0.006938888334261113,0.0694468860531819,0.011146692574411303,-0.07073294876150733,0.0025696121795983403,-0.04182880066598402,-0.00884385760533146,0.042448935801717436,0.03262540226065938,-0.01246032786628172,0.042895959403264135,0.014441138865563965
0.085024864095449,0.2002932983435739,-0.4287754040875187,0.12662967139251655,0.00045381083105544415,0.14404630045300398,0.03612008305530984,-0.07214813034613593,-0.03253757602426565,0.013219688967314841,-0.10827785249394137,0.010042053464443004,-0.019483658694807657,-0.014176266547031113,-0.028634174049863854,-0.021993430923986885
0.750610688492847,-0.7819680608230473,-0.5772212468371555,-0.05086179421326268,0.06295844432323196,0.13413763041313612,0.08035865754631372,-0.055985360936402946,-0.019988669416458424,-0.009493351008068633,-0.10493085604113854,-0.0586645237443861,-0.05493695358943486,-0.015042201594590536,-0.03876748179089197,-0.010031384923556264
0.933069430133357,0.17683048196389423,-0.08034747250107664,0.13864280337022253,0.18855762673233123,0.05612268379380772,-0.04398209661663855,-0.11075996601816517,0.011863549677674752,0.04942193943427839,-0.039847589667352766,-0.015501427708259451,-0.05816236833194806,-0.04071027853551044,-0.0031039080037997607,-0.026296428657589233
0.964985078500852,0.16442655987434868,0.012692106587820074,0.27457961612049825,0.4209865659655829,-0.05819102852542948,-0.03013845069655902,-0.08480742480509025,0.06408836318452733,0.04807806177813122,-0.02604349599549028,0.026673508295306764,-0.055100735537509736,0.013634754209876223,0.07765580694283329,0.02390675365502594
1.15457215880067,0.21056471225419035,-0.4362844727475369,0.00538082693427572,0.4269250251179012,-0.12799282889336314,-0.034342115924058746,-0.009923380472377633,0.096064557518184,0.06213843547365873,-0.004820057880661121,-0.011326295519399088,-0.0031795330841507866,0.033048920939266646,0.09178227634369496,0.028099425331604137
1.16298914923932,0.1951758027588816,-0.26905552012398826,0.14537528879499267,0.4624073848024788,-0.017841813364521012,0.04591960196458214,-0.07492848349977634,0.08591495871170246,0.03435199152662182,-0.0721018179278487,0.014640686331049872,0.02265343624678119,0.06745549941956146,0.07891754053461725,0.026815248218191957
1.39767420290358,0.17298616509028744,-0.03189289377420974,0.0443192771914605,0.34712205125159923,-0.15549505577016015,-0.12102318311894023,-0.17428671147039726,0.08931652364680447,0.061035085010474645,-0.005088527673520361,0.030939847288205473,0.04681135450055783,-0.0013608436056650396,-0.07993233289141836,-0.021247496997399137
1.46717689965213,0.17204476815682546,-0.02710930434793388,-0.019428390417352333,0.329171653711524,-0.24646381978058898,-0.12328785536732158,-0.13322388881292266,0.08304431013798483,0.03092065128963569,0.042982395670152745,-0.018139926428832994,-0.0038092074363117573,-0.00040929001006945583,-0.10061340891697039,-0.005709879530177427
1.57934041643112,-0.8571026307903908,0.27233042647502337,0.02537311009030781,0.32298619392123534,-0.21518645316350007,-0.09176342801178917,-0.12531547602454127,0.040478909578787574,-0.047998658090937216,0.08011565394526182,-0.017904585023119125,-0.022700951459900486,-0.022147670920087882,-0.12837113048608847,-0.005825028467364493
1.90189828659735,0.1560145349411368,0.20314472578100576,0.01080427565041171,0.2605945911286723,-0.06345427802881667,0.03161763475565855,-0.12336358241832858,-0.05716063192239779,-0.1513750905001899,0.07768649577904058,-0.07850278941650775,-0.03618442397650827,-0.025283753760583085,1.954621319533033e-05,0.032069513214876416
1.99736532572493,-0.7983935574356197,-0.24578708294455112,-0.35152402099131613,0.14858408064724304,-0.08689446328714648,0.04252774367913426,-0.014300096418909499,-0.0988113444554781,-0.14979575575295886,0.06464377417230333,-0.0680405421284365,-0.016151194959331573,-0.019878057792759758,-0.020374374469000964,0.065452979069624
2.08856392307049,0.16963752120219322,0.08751440722909057,-0.07484402279170961,0.11546373755972611,-0.053193881093408654,0.0223904230121995,-0.03220206353794628,-0.14987835526972768,-0.09595615782074252,0.0017376547294074023,-0.04739767016701801,0.005600265858392869,-0.01140084494293464,0.0329474201290137,0.06112227033535125
2.10800584058625,0.15832165763291764,0.22437684535304914,0.08159292410790134,0.17686959228645793,0.021973832242949062,0.019459930839697714,0.07545379164448254,-0.2382650969416841,-0.03984449570133701,-0.1053700083035541,-0.006633172557947681,0.03583093198456702,-0.01178837754699869,0.0031192257913713185,0.00016452063288033213
2.10959538299129,0.20473549111760167,-0.24832670039223584,-0.16224052631516553,0.23752658798871554,0.0006478584123534024,-0.01635191143081394,0.12089664010888129,-0.16718210861480923,-0.06749976159908545,-0.0881254924090388,-0.08335733556039104,0.011062254030307299,0.013736800208023456,0.03756943865124009,-0.04603499432319373
2.18307450301212,-0.848554946243072,0.21539560759782772,0.07581332668854263,0.19289996239572543,-0.032251081512583,0.04552404913453292,0.08430679647135261,-0.15052901228376467,0.02107148804044233,-0.16456580373868923,-0.01989564980003548,0.008893431730802068,0.005572741212431224,0.017804575657883605,-0.0684889599659525
2.18673876833911,-0.8389134915334528,0.20470673148477633,-0.21140194325961542,0.06372418910650426,-0.08040761524738832,0.04358606588301663,0.004248683241748464,-0.016737142164239407,0.038544097634950085,-0.0821160091127411,-0.06884455321453059,-0.029754799148623088,0.03789293743992734,0.05174518438451996,-0.029799093943306532
2.26578497197039,0.17214014667066238,0.06966493719488155,-0.2655369478993353,-0.03610034476417358,-0.1300806694661385,0.0747023759373658,-0.018325506905131028,-0.04136375965199504,0.07264407118988925,-0.07261382165586582,-0.03220465978550403,-0.013906672389729932,0.07024102902391,0.008534957065881235,-0.029334157265595958
2.27083487674283,0.171190408744041,0.1797021372522866,-0.1952624252626534,0.09246700650091368,0.013317897460819473,0.09943115747004397,-0.1478649504584838,-0.03936232843848942,0.018603474397502442,0.008210261461989084,-0.06442416984048864,-0.01927752094549413,0.04323443223257754,0.030915758796594684,-0.04569003143491873
2.30516343750525,0.19798439093593068,-0.1261633190384049,-0.23113350814670375,0.13760878451629135,0.030361683088794486,0.09766941326507299,-0.06166246698650316,-0.01608726258613504,-0.04492266339650342,0.04217160615699768,-0.03252870220732852,-0.022568308729620137,0.055651188849635956,0.007680178608081716,-0.035323359734244164
2.31073414033149,0.1697991634795126,0.18473403826119844,-0.013901182660517321,0.16423033480970928,0.08983835477954095,0.07688089773556243,-0.06240741212901838,0.024902168442567183,-0.0250415982523385,0.0493423928331696,-0.007732982716136163,-0.010307517301439272,0.05507519154133568,0.009952519658377089,-0.023339606670339467
2.33206780874885,0.18536214772515103,0.07196103844823926,-0.1489804185386698,0.0870634141719471,0.11186056949672005,0.029460356670898077,0.04872887566896518,0.04301260367625599,0.01804245179669401,0.013723256276377844,-0.005971848715960529,-0.009099572230536248,0.04474538880732378,-0.017585161789003052,0.02680148515047486
2.33281406790127,0.167687675214975,0.21097630342632145,-0.1249608155457768,0.015147570010820035,-0.028143629820376315,1.3548011581217954e-05,0.043998512854667944,0.030175014035068535,0.08712396816507481,-0.04502984933667859,0.016907859726095997,0.053888126310559226,0.08079779045055979,-0.03339414953806708,0.07704036670699946
2.33585780652913,0.17782095605735068,0.1386844735652303,-0.1911208145271635,0.09367814511518871,-0.01765144766935503,-0.015385040521244788,0.06360770827983381,0.04747301018059656,0.06446896837842356,-0.0853218396454194,-0.001540121004581452,0.059795196540399546,0.05709340809363695,-0.03487056066916879,0.08042382025612219
2.33867288492065,0.1696142870055064,0.18123318152017148,-0.13341607547165096,0.08970779501896178,-0.027495629597502513,-0.06979361476582371,0.08084409933730914,0.00822319439752316,0.0046522942607704725,-0.05670578437954769,0.05577359326645702,0.031163346820406192,0.08683962502454383,-0.01763170355709652,0.13181059347442906
2.34020485222729,0.18871017653143174,0.017228535160069683,-0.19680367942479174,0.09378697184948556,0.07346165772688738,-0.022524467792404603,0.08591412800601705,0.004155373512597766,-0.05986063909369792,0.01686164952040252,0.0204913840554124,-0.042907918123271375,0.03635757695210224,0.015318572984036593,0.11123240582675392
2.34614583171231,0.16843727796702568,0.19997356533775326,-0.07015097807729918,0.07953948265925992,0.09284279313573383,0.0015644667936337419,0.04705124210692451,-0.04620852962871422,-0.0937002509576481,0.06324663138074538,0.07973384212997349,-0.08035544627726492,0.026302906030620462,0.02985400402261998,0.1207191371342247
2.36055933695408,0.17361984295447663,0.1639001360148613,-0.15586737210316357,0.04313854696655155,0.06858535114848394,0.03484143062322185,0.02687718743362993,-0.009569703852161555,-0.06060481664971205,0.06992582171589021,0.0793625064239305,-0.04755098204087044,-0.0332644463157334,0.005581046604563258,0.045217997683774436
2.37759728821484,0.17723775827997737,0.16420581117071253,-0.29305402095809835,-0.004276771966197329,0.028293073794394493,-0.009981567543820857,0.03383856161600652,0.008507161916417618,-0.016853909327780737,0.08752163701380122,0.09426125016073449,-0.02079349571427503,-0.05679649275663716,-0.023571210271584403,-0.0023428490813422265
2.37964604173184,0.15754121974327912,0.29873569474180633,-0.29701612317541337,-0.042275738123217076,-0.15250246058211042,-0.011575384042697616,0.01234106902530345,-0.017944423078977336,0.060085973005399765,0.050743430597953,0.14703134582218658,-0.016282858075102817,-0.03086230272660569,0.025573556073585198,-0.09307293902684914
2.38513735077248,0.1631022701078808,0.1667856440480518,-0.19158793833777207,0.016141992224505658,-0.11706858515436548,0.05941825510724535,0.007526195110110985,-0.046065987706665194,0.07080057332666705,0.056565751219395166,0.11730330918490332,-0.03207488508014722,-0.025541445749389893,0.07949874799209325,-0.0730371037713499
2.49109772687554,-0.8176249738119042,-0.06512644465347382,-0.32845848520496407,0.004956289999511256,-0.14014283214106635,0.05037348875766441,0.01887038473972299,-0.04982286703671301,0.09530402135507061,0.01185904799179608,0.07393608374732846,-0.018800811792510516,-0.02290648328354741,0.08935625696824907,-0.06987691593280897
2.50804369880753,0.17240190219510948,0.13301578444514203,-0.15474100097793167,0.10692988959934047,0.03315162721395772,0.030603709237831882,-0.024848734030131582,-0.018552752502263084,0.030406931006738334,-0.013657701941493449,0.013304166974023647,0.03245939094723412,-0.08390424267902026,0.0667352387079608,-0.03401324413934121
2.5163481317498,0.18702966753395464,0.0379078967405215,-0.3084487401481539,0.06865418409675413,-0.005281856740522456,-0.018848181486477152,0.01814560827742429,0.006646749483007364,0.03422539875549514,-0.019301278622602606,-0.02893733548241844,0.02677455775130188,-0.03561266503208277,-0.012530640281333324,-0.028830716956388832
2.51684399395106,0.1614448237853582,0.2427501291426722,-0.04127630621826033,0.06712711629498216,0.049506644146685874,0.1078867214946707,-0.046519803834851464,-0.03531417351852771,0.06935085166206101,-0.016478932672830696,-0.03530660350227697,0.04664194467614342,-0.05368972681062848,-0.05766483964604086,0.015691528958660023
2.53536885040444,0.20840968940884835,-0.24776631983023753,-0.2617493950990671,-0.05223494818714589,0.029247263504756496,0.08350358884347027,0.03284692030832679,-0.02595132123069759,0.10385688877277782,0.04054869578989493,-0.05377720757654008,0.047748150812802224,-0.02754219032881994,-0.09937346624507254,0.020341650092537494
2.53906786085162,0.17125241362066532,0.17000992983077118,-0.08174646007289868,-0.0916266492954661,0.08870802994059654,0.05977298821499749,-0.05133733856566688,0.018747570522926645,0.1186844699494492,-0.0021389628490165575,-0.004249526557704416,0.08176259903795526,-0.06117273123615584,-0.07542848883302118,0.019731947773309035
2.5398075029906,0.18066575680958918,0.13876404098089395,-0.1728864097011344,-0.050591157699665996,0.1340527148825085,-0.03040077357786505,-0.020565394230603773,0.08644178328123367,0.07510867616651036,-0.00866637223708565,0.005144311928137623,0.03072438503961066,-0.02659248837499558,-0.014598510163960113,0.0008559863023738045
2.54203405058686,0.17655159254891756,0.20738082081057732,-0.2582277768294721,-0.04092521883455071,0.1013189213850004,-0.029482036127469226,-0.029167213278725058,0.08633580933342211,0.0419938669039518,-0.023750489035400644,-0.024213865728273495,-0.02055432958334594,-0.013820773685229805,0.008365355413399639,0.01775660870410701
2.55893733673506,0.1684880184054271,0.26209818793157325,-0.17187371957124817,0.04677991209323765,0.09597432837572328,-0.03136394680141509,-0.002147105673334932,0.035945065737189474,0.00321680314498234,-0.002320366278939053,-0.024492091985365415,-0.06427688525078169,0.01400038638226392,0.025397628803090013,-0.03171611592606433
2.57877464916503,0.16393885362669475,0.31127722593666673,-0.10504508905086431,0.07890943649110144,0.06486760393337039,-0.06223548138170809,0.048953586468100864,0.03328274401324135,-0.022022487770551467,-0.031134890141372034,-0.07676328536961893,-0.026556329513013337,0.004223538844113362,-0.00791919409206804,-0.06752978503829855
2.58923111297877,0.1403860872059877,0.47734432957830675,0.12394703575310545,-0.010999341286292263,0.04753617003827002,-0.036114074550337855,0.02358809189509653,0.053936438390773896,-0.035779950053796895,-0.03599929928418645,-0.09621965308146088,-0.02506650993082266,-0.019312103840265903,-0.01450882407776589,-0.08476580260683401
2.59335315627419,0.16710686646802303,0.1549826925735161,0.038795193007212396,-0.039970485657092165,0.02608182063565077,-0.022927869609021396,0.05704248367793624,0.07927624522081864,-0.06588773713466621,-0.011862272408167465,-0.09000273843133602,-0.0008318695790159287,-0.017792435968937644,-0.03126236937149792,-0.04953149711701575
2.5973305284851,0.17628303540632376,-0.02161419245487134,-0.043431087507876796,-0.09090892799293893,-0.11771804802944316,-0.02986280517415285,0.10958644951218449,0.08627924581957966,-0.04915350785925329,-0.01662718139903601,-0.05226647917201367,0.011598685241498976,-0.011888036033142984,-0.023319822186665364,-0.0542304713872122
2.6107587704159,0.1651796308836832,0.13606700201374178,-0.02658505940402186,0.02128887714273403,-0.07073570167133951,-0.07428303046331691,0.10134197235376674,0.022690361078867256,-0.0462843276928874,-0.02043575251008345,0.023932246965676175,0.04168550314622217,-0.0128444487220813,-0.04464430603531993,-0.03467565441787539
2.61496728593484,0.16983363851172328,0.0808867967562532,-0.04104165910650132,0.07260980438446044,-0.08432007887793908,-0.1178798793637128,0.16536092056931603,-0.03102075428075567,-0.029022543088568473,-0.007359460825266475,-0.00831648225020603,0.020218161404186516,-0.009060109548517919,-0.056376905994449576,-0.02000970688740724
2.64752048685691,0.1434407980027272,0.4303731944985242,0.23149620716891942,0.1837291078222897,0.18249635007472692,-0.054008582580216895,0.07007685430303183,-0.10217909759770033,0.006751173029694053,0.0006378801614735048,0.03872588158622608,-0.013916635180585293,-0.044422008083364585,-0.035336562180237674,0.010479020562310482
2.65774839944431,0.19722537940159263,-0.25693210030459807,-0.0857832322685911,0.054677645698457934,-0.07325987428911716,0.009906395161616982,0.19686083412512023,-0.018610813066218642,0.08077146814609328,0.02736360562308872,0.000522022421549969,0.018510517805101427,0.015937273535134484,0.007445454293885776,-0.009514409084878321
2.66902438214515,0.15667251043873526,0.1420718546321636,0.015471474603257394,-0.0636946679135766,-0.07011927431120554,0.09410818708681973,0.04907670705746501,-0.007715432012482764,0.1010782545860042,0.00667198469038751,0.06957606597657598,0.060349031523559415,-0.002400630089087559,0.05169949303248198,0.0007510091572226811
2.6712265052914,-0.8443581147468102,0.09474938702047181,-0.04979088739240413,-0.12007517491268407,-0.09706180206624913,0.1230632100548189,0.037485042363539056,0.009629507863109267,0.06349241766926571,0.02572165694624302,0.03660031825591923,0.06983012565282831,0.01644100255376887,0.034254223468614446,0.008903850052849523
2.67141187871117,-0.831642560568977,0.02252471243817137,-0.08970362728863644,-0.07003333649709739,0.04277698587710386,0.0946207674308663,-0.018814636458606822,0.0012231543952054868,-0.04543945702389611,0.08232305248610068,0.02507887076281157,0.029456282335841195,0.009330675752285399,0.016853491659855356,0.026729757102467496
2.67758259571282,0.16382065288612951,0.10056049836074872,0.023770259203644468,-0.03712083711775236,0.044164819041702386,0.023370555768074765,-0.006280195807652562,0.017528906413560686,-0.05303584572199431,0.06624313996114986,0.030506807274849033,0.018345316721005315,0.039927429528590325,-0.004454155069352065,-0.015070633645661899
2.68219852222396,0.16565768336412928,0.031157479761525192,0.17961235337020579,0.09670147146626383,0.03448393533775127,0.029186320852434004,0.0451409222904384,0.09457841045069348,-0.07086806743201335,0.08287175255990316,0.05301924248827084,0.0019449873963187745,0.10153565091101446,-0.003859454974696937,-0.05224903178326601
2.68246651004765,-0.8436448210226102,0.10497442221158594,0.29094729488584503,0.1405783569054495,0.0689100291112706,0.08672880549973541,0.12279555931770594,0.12768473455040275,-0.05363423360878033,0.012402197209281202,0.07112450513815952,0.03249938410868719,0.09217767420997959,-0.025632608151376045,-0.05218518975490154
2.70476229064367,0.18318291387938818,-0.23303295777640304,0.17649169914747906,0.016754646200677348,-0.01878566166638708,0.13847538830645936,0.1203413977790421,0.07807845828147286,-0.09319808730865324,0.00924279007995397,0.031480301795199526,-0.008635089335111356,0.0846706565640866,-0.036800073899294225,-0.04359375000764779
2.70734302644648,0.17320602018844658,-0.06070544638430451,0.1052712917491444,-0.05858257130896409,0.018345675207537486,0.09547026857477847,0.0385215700791822,0.047168321014418424,-0.11810864082024537,0.0006040265224547382,0.04134754680815622,-0.029702129225091134,0.02027850867022079,-0.05685164703938543,-0.01593294023436664
2.71476581851356,0.1735732427521927,0.0330774228828389,0.12984976309784307,0.05126712612511425,0.14472103549310433,0.0784461020021868,-0.02226144686805474,-0.02671387112268532,-0.035434418268416326,-0.015877141221501426,0.03676754992758776,-0.05952479346555261,-0.029684049583794885,-0.049516849920355946,-0.013997723951986292
2.72099282937656,0.21302013266451636,-0.27373509450475414,-0.2778364024901431,0.059507174035982664,0.08010979484858806,0.06432395761116065,-0.009249497262727517,0.005636882466292167,-0.04895858935753119,0.010367247564644928,0.03405881998209922,-0.0035937408596796454,-0.03927482080967042,-0.052592733583427496,-0.016708590707972825
2.72411926260165,0.17607067614894917,0.12891893594155168,-0.027686985314520168,0.034813449590643496,0.18220205186724361,0.16485382436299023,-0.05474432127859437,0.0009743370278745187,0.020642483937488514,0.017741626494331572,0.036748225879858085,0.02627094034455701,-0.05211641798348017,-0.02868993275646764,0.007955072581144673
2.7255837211494,0.18760164333186755,-0.05555453705466516,-0.1656297030310996,-0.14314782678446275,0.10171702692852598,0.13732276734755736,-0.057638463370692485,0.039439554213036083,-0.03789337746788081,0.06077572077534923,-0.004972607738999245,0.019609136053376337,-0.010066063228291608,-0.026285071979219927,-0.011848669456811416
2.77982401489326,0.17551104438617318,-0.01995968915107883,0.061263543335684366,-0.15052181864355593,0.11236689813100413,0.1314262780097088,-0.043166030929746635,0.04702764475584317,0.024904827251641934,0.056196726746697366,-0.031656182046416584,0.008536880576117225,0.0014308091657548785,0.008093788883189637,-0.01135724100395847
2.77986657492998,0.17421112234198943,-0.015516243278754062,-0.06303892099015271,-0.2530353514782572,0.032598887214041736,0.034306912984696465,-0.07525159642202082,0.007918715428031482,0.047442900540167976,-0.005530140714511417,-0.041738435117449894,-0.03267770861565993,-0.018391446951078787,0.004989353593066404,-0.01450345509037618
2.78060947421184,0.17020361004948997,0.03480153197859126,-0.06825256612367026,-0.2448454528730358,0.03868416739334491,-0.011995563277195304,-0.05122764741803082,0.04443914895363461,0.0930766548692603,-0.0323707908329522,-0.06287779855233384,-0.04483783717552851,-0.03026696798150603,0.00882221405149395,0.023065571409074944
2.78491893983045,-0.822494225717343,-0.0317789848247527,-0.19843778116339233,-0.23339523626971587,0.05644490153456653,-0.06362689700773605,0.014602289527415506,0.09741212389797478,0.029179661342961995,-0.035381226016851786,-0.07128082723732967,-0.04977285057245576,-0.030663018884842155,-0.016478615324751745,0.0411251632979567
