TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47
0.173634963621368,-0.8877012166306932,-2.841516603355305,-2.8229557816375945,-1.483418574632488,-1.0480564531436436,0.5253243705075494,-0.36883133106484767,0.823568135032811,-1.1137076374951143,0.6074989422363644,-0.3677190976188414,0.04406419249008668,0.03334481639707595,1.1098759656180883,-0.39562432030958417,0.343882606012499,0.3922079994578066,1.3222406014114318,-0.32205751658808246,-0.23684521431371452,-0.020731561822180635,-0.9037357847837835,0.3265895156794666,-0.31209840721201787,-0.42602126807022356,0.04292095338833495,-1.2037220850214554,-0.7865826031603745,-0.06330447638713606,0.4174800226585848,-0.1390757371015597,-0.3977804135972514,0.4682279038184342,0.13947125716967768,0.19506002131238492,-0.6063244044098778,0.2528554241024712,-0.48769514686664384,0.6463172917480243,-0.6559634386767258,-0.4127629239927584,-0.23892565549781816,0.5079927946552835,0.28334213051827106,0.40204569178720495,-0.2505992238971135,0.2969733401600148
0.186243258439798,-0.33599489128008736,-2.5323941070870766,-2.01687346496967,-1.0131811788492249,-1.2722296301057527,-0.18665975547844524,-0.9304681270086159,-0.5622612411512867,-1.1913699638143544,-0.9576274677478667,0.4121185271907025,-0.5828532687403075,0.09593303377236313,-0.4493394705730194,1.125852290337102,0.6858521459660483,0.39601048882415263,-0.431084567080025,-0.1365720447101433,-0.41412055985049984,0.3325469097949835,-0.19227475846903333,0.11909324935216248,-1.182345224824957,-0.6709906004082187,0.07146952207138456,-0.8646636665001399,-0.09814139985700689,0.4412364515892708,-0.5527669387305479,-0.9130718120925547,-0.0722405504424276,-0.33609559577362647,-0.04994680681664927,-0.44317766952617155,0.5660302247640612,0.7959389321270108,0.23590281024916254,-0.3773290010333364,-0.07816109972320827,-0.4051955541268824,-0.0396998287816517,0.3993170118481899,-0.19884626817239617,-0.05551533239669803,0.058757064505210094,-0.01583323155462565
0.208532477647416,-0.5368794529241664,-3.283455779069145,-1.1189346830215419,-1.1130204590288182,-0.633467572928741,-0.43160734544195856,-1.1374385356407537,-1.031527040669005,-0.8607203939224078,-0.1637299573637429,-0.040894003839175436,-0.5877803638565053,-0.545391108802757,-0.37864740996708734,1.2354624655514104,-0.12748854169761556,1.0184006748083647,-1.430320343025173,-0.03399705638235631,-0.32348883899255637,0.21537428152882482,-0.21314600791414792,-0.24338586576840543,-0.31830751554235365,0.4259675075333476,0.026695458064852143,-0.16754441777146334,-0.38445160207208884,0.27258590931178406,0.06626130691783823,-0.14546918275232754,0.3594230429159379,0.7626176645406647,0.17157565536986855,-0.0834561039646782,-0.2972233743052095,-0.15003591029884147,0.5203404324476664,0.2892842650807463,0.32892516988330817,-0.7221271505729167,0.34247759969304625,-0.04332904279456916,0.320830154874325,1.0139856254211284,-0.1965782922219887,-0.7060250976403928
0.288498022598261,0.8337050101683133,-3.5706949281960374,-1.2180078875234686,-0.23948379397057035,-0.47129297651331625,-0.6679957024975197,-1.526274893678884,-0.8982510986443725,-0.4252551153152304,0.5281707441016895,-0.2770555879601378,-0.47367257562475695,-1.2536955911599683,-0.8431581276211161,1.6458320622182825,0.35181453833628523,1.0604007843341652,-1.3063026768750954,0.4021397128223048,-0.09411295706681388,1.0196255730245214,0.5177636650876946,-1.195888711827042,0.5727647374245782,0.8174270204988145,-0.4760865277217074,0.5941673126453492,-0.34958529837681496,0.27974431655412985,0.25843735985769833,-0.1581702510559064,0.05915956259468546,-0.4061493263870086,0.1543911811530307,-0.3094622603505017,0.04704172313542578,-0.4950450830995306,0.30294077172049083,-0.1825609866804021,-0.4421540770405377,0.6154740636396906,0.05654262472705452,-0.20386661250777602,0.09747774850890445,-0.37876401332676407,-0.04014714898496467,0.8770713739543085
0.317551992063239,2.0101392836384773,-2.4876276886958046,-0.9581850473166036,-1.2003198099466121,-2.7912152117295483,-0.9375484162789841,-0.11146658169528666,-0.7294284273520433,0.3784525483252731,-0.21897637283525317,-0.4751888051087593,0.24752065940276868,-1.2125445813444977,0.3224718127121367,-0.07185251346294007,0.8719669819417933,-0.7444112048925402,-0.5000282707205745,0.1838033156999967,0.7722003831540927,-0.4722347806412843,-0.5368004108182689,-0.44634034618976215,0.3706687060893628,0.3742618053746424,0.6415767526258402,1.097164906843845,0.18316731109497236,-0.8228037496084414,0.4340450533886765,0.9914558166318773,-0.45442476069747,-0.0305323972780804,0.19963375084872986,0.4458996471872823,-0.05037411639839133,0.0539608836964567,-0.5329781037794309,0.2521919964412953,0.3918863581120688,0.17276490552869847,-0.16365780327931106,0.11816569347819722,-0.6567173592791821,-0.5233660366882021,-0.39407442381080643,-0.18084121448154758
0.348021096770884,2.936525077525612,-1.5132012153181797,-0.9388913043118542,0.974290807286415,-2.462829248436781,-1.063190217028122,0.14285949323577846,-0.7787864395137001,0.8581944075938581,-0.995696094713551,-0.4356736768570314,-0.43880227492737933,-0.20548205272070869,0.25836952611366826,-0.256590246811167,0.8075311968558222,-1.372705751358235,0.7696646319788274,-0.25861203605856614,-0.0786357776979006,0.06980480224430098,-0.3171908561806338,-0.5929499080105597,0.1651374534443475,-0.36837809125524257,0.5901165698411701,0.10188972377779532,0.19938741468698942,-0.19638725318631917,-0.17392493608347928,0.06679682259273449,-0.12040198605824322,0.3015505908281087,-0.18905700379253662,0.22370210789773523,0.7484353024584364,0.31904118170140877,-0.025799696905971954,-0.29441859639621853,-0.18386619579113878,0.27950479085201985,-0.1411671917498058,-0.09027489306569701,0.13906705301072836,0.32188442348823804,0.4117609616379571,-0.051022854647596746
0.354883753233385,3.2737722015067723,-1.3507195305194128,-1.303060315509203,1.7757792750917991,-2.213264866559725,-1.1849477114760807,0.4714108194657784,-1.1541185212489298,0.4990442659401314,-0.4549612561614998,-0.5327380086908267,-0.42386740883416835,0.02144508923245546,0.5346049780399644,-0.2445108384938613,0.6305862023053126,-1.1452308780222435,0.6933250223284406,0.0023037997301544166,-0.0076320272116855116,0.5945645218765847,-0.11056506216182675,-0.08998237958148805,0.11724461175007841,-0.3254167784356867,-0.26056089726482257,-0.5057226976261918,0.7162583960130332,-0.5456320667445596,-0.344907668831566,0.17586991616832673,-0.026246432123483997,0.5842500507566415,0.03294430077242741,0.12151516570364876,0.7642686685364212,-0.035742435379093426,-0.10155453734600234,-0.3373112694879026,-0.2569234924825688,-0.13250238844949455,-0.1336612087523558,-0.32272774379301605,0.4253074827499324,-0.050591029874810865,0.5461437869431656,-0.05396551898168137
0.355450756303515,2.9991362063924187,-0.6865496062830841,-0.007888294120686548,2.771416702065669,0.6056929979448836,0.8107332285775304,-0.6328178832631978,-0.9878808936826627,0.16842810037476952,0.833631738078034,-0.42502560578765536,-0.17739597906658663,-0.08171110925557859,0.6078233830865094,0.6753362085324363,0.4812107134712898,-0.21252118793457375,0.3323829598755175,1.35605664528266,-0.4582597142205105,0.3554558260419593,-0.02153149514429504,-0.21575679816990498,-0.49668383105777375,-0.20980966676737045,-0.5647390693742074,-0.24010785868261078,-0.500759651226681,-0.20939627160513352,-0.0543072899308737,-0.9473045835983251,0.3564307933943484,-0.15712986021245087,-0.29384899674154896,0.2667998618462384,-0.4502467917426359,0.26804178553818525,-0.1763951421689348,-0.8253314771901593,-0.04756993522418926,0.598579704561241,-0.1716934957422685,0.08340884383587165,-0.2551381869073223,-0.6231834846627603,-0.7448990814666635,-0.19945733227623333
0.382669986782207,2.2815665110878354,-0.5668135633271912,-0.5599624652376473,2.586113802555342,0.4299456024701894,1.1954393231909075,-0.5404227490263195,-1.204168377569539,-0.5899589652380377,1.2737742829309266,-0.25319039701184054,0.3653608842216018,0.30144620668558664,1.2315771685890922,-0.19001129482124055,-0.4671199359556058,-0.005623050043346909,-0.21343322370214035,1.6464842968297064,0.45609561381072955,-0.19633442708961568,-0.7573638692722702,0.15291261758547206,-0.3154151058882718,0.4371796974689805,-0.11166290218552165,0.6067594354422089,0.2558174992369059,-0.834146140741157,0.40358926563746017,-1.0006601611554207,-0.33292738330894683,-0.3603083859795771,-0.4308305085096678,-0.23193847099132298,-0.515128060147408,0.4569535740968216,-0.3330514690610997,0.3270231086670151,0.9412753525846329,-0.4148952937229071,0.08827300522536768,0.5758097935412141,0.24358229095742615,0.003202864888969508,0.10612379002985448,-0.017967979430273867
0.384080420977634,-0.022192282699380516,-2.394264092615268,0.9859374223396176,2.476395422034538,1.2761243550193941,1.9806570381352013,0.385501214727555,-0.7200863334456861,-0.308325617454692,0.6452554029480757,-0.3721718775105523,-0.07565497000587972,0.4908232306729187,0.6325238059397181,-0.029946822237861655,-0.07617226990998975,0.2002489561458252,0.09485871181122028,1.0976975032025347,0.06363586714833731,-0.8340642859641656,-0.7552185241236987,-0.1863730340453327,0.3892287934809518,0.665138600525629,0.7995481752521196,0.5155291510006942,0.4313568282658821,-0.03451313224718407,0.04415887884424706,0.32813900148351643,0.20747680125780799,0.5529518320500828,0.2130312200076761,-0.8206817055325963,0.26211798370154094,-0.15172981154702805,0.39290163958094215,0.11051460662766528,-0.550714340364789,-0.33121562312695446,0.1450681123145134,-0.8051497988957325,0.20114153119061817,0.32486798511127596,-0.16441032320748156,-0.3857571321636153
0.41579946579107,0.5474023179437277,-2.040148590467795,1.9172833175505832,-0.3061763322878529,0.6231255706818505,2.1840329920991093,1.6377829200701752,-0.0758816262675751,0.03400343537728105,0.24809004588208056,-0.6223559773072737,-1.2785929272930057,1.1381095757500743,-0.15781607790364702,0.0444152257821425,0.06724135504691033,0.2806966306103845,-0.31537619840647996,0.6264991533050029,0.5533430196457774,-0.21403919121402853,-0.17877683792508722,0.03799868699137336,0.7437848431147931,-0.5050852160195617,0.1217397426937626,-0.3686355543739434,-0.4205706120642044,0.19310030788039512,-0.11043970620973112,0.8644620029007293,0.33666100896977225,0.10325933702514282,0.5509208983597864,0.19501412036770885,0.2656930197308729,0.21470458631945177,0.23717662527737093,-0.16034896925469247,-0.2775170921848307,0.021398780902307495,-0.08210212580504134,0.6069700886873738,0.06879393366492302,0.10770129903749008,0.14060695326917924,0.44027281082802244
0.417912326712853,0.27880917488360923,-2.1661814137264743,1.6294205550395953,-0.4783702786673025,-0.08466801761055147,2.5742272662475822,1.85032793656539,0.18886406959042626,0.2676276564619244,0.10007710424964811,-0.17201040810271245,-1.4237494134417077,0.4903717194310842,0.217521422211687,0.8010422081260311,0.6025785885829779,0.07502757030146094,0.17167780132181967,0.5075096064541516,0.28680016554170434,-0.16844347742450427,-0.5424429321997295,0.030761994597106126,0.6601749137751529,0.061658622786207574,0.1889456535685638,-0.23812350245086267,-0.32475024382780676,0.41997362416121536,-0.5761083644915529,0.397208273341284,0.6537941386019922,-0.1743706858749171,0.06075956231048693,0.39572038627546396,0.5384590479949919,-0.16873389997573932,0.08026463420755685,0.089842617600268,-0.33576615314516567,0.2728445368908072,0.10787726647481742,0.09309810447961013,-0.1485757147094766,-0.07841987810548474,-0.19007826271835698,-0.022833323743127798
0.432561567120692,2.2788765558119617,-0.287222540184819,1.0227570265500459,-1.2851227121231,-1.3138271493147673,1.5877671174238055,0.8242457628407274,1.0129230025725044,0.12268953683007333,0.13757101432958357,0.25120727404279963,-0.6110802842161078,-0.24648557904136115,0.15110236838026067,0.13299692835559926,0.9119874754682851,0.04481575894986891,-1.1564063470127888,0.08782898911331873,0.6206708089887799,-0.058504446665936675,0.28500642570775875,0.2062847400711572,-0.28787527909350336,-0.023700160372122994,0.6686723087321319,-0.4216342396771348,0.5018164531951942,0.35968801538049844,-0.1008767458773279,0.04108339977074796,0.25480320417513663,-0.29409280748118916,-0.018087060226850478,-0.23587058761312285,-0.7132109579428889,-0.2878851532797476,-0.6805367808551454,0.35061198511227626,0.5107810390396734,0.022651063849938178,0.04509911065011167,-0.4992688309873585,-0.35309152725452764,-0.043513067880769724,0.3505819093512242,0.4017679123424881
0.43498657276442,3.515991646502272,0.15221603549600474,-0.26136864861305864,-1.2294285975784116,-0.4792799344599843,0.9563241754885633,0.4243897071083422,0.28649807331533594,-0.01832129772033514,0.18279493871465072,0.301347110779142,-0.389062682363267,0.3080692703691112,0.21164643685156626,-0.4211468617125948,0.6746932291400287,0.0904286717310827,-0.8138324951135872,-0.11466302605517018,0.29777691287732555,-0.0990815461068435,0.6321598364442735,-0.0708462026110934,-0.7399818848075882,0.6554599263906272,0.1699118534638937,-0.32231020757617734,0.7873803824803283,0.6645662400244156,-0.12977867665575482,-0.18356824209319197,0.21541188311484416,-0.5754898977244166,-0.822876833336563,0.13715115102804404,-0.007755906516240326,-0.1767232083333214,-0.9183791310105601,0.6891801221836201,-0.1670302530303331,-0.4432458881039465,-0.11436098773571549,-0.3715592676253114,-0.679752437629631,-0.007607446811173578,0.053212242995665224,-0.3003914657175375
0.444399358811345,2.911360389406418,0.620780552037805,-0.6949224339089753,-1.2831950058274608,-0.08220993727332326,0.758980716797719,0.8567504922420751,-0.24651972222589286,-0.21207380407247922,0.8285343502652073,-0.008150665826915114,0.18940063113548264,0.8720682444314999,-0.5318488355843675,-1.0793753569417066,-0.15505497226566126,0.056264652977554015,-1.2821288259363268,0.08692561246078609,0.40764851760313764,-0.0361130957153391,1.0094755703031413,0.345869479891149,-1.0175162914894287,0.36045043239685476,-0.8635231442494313,0.1300975431763309,0.8477235819184142,-0.014293963183545184,-0.12392019615890783,-0.33041732242226596,-0.04468452306665822,-0.3358033466812883,-0.229579872790273,0.20000694031118596,0.4084895591538503,0.47475714735900965,-0.5652622302958107,0.2305795507332088,-0.4418131114519822,0.33570082997000794,-0.31637494915609893,0.30305540271419146,0.42100045320048884,-0.12518086613628593,0.002525364113951571,-0.32872948165727794
0.444732270226428,2.81843016812988,0.7211652690609006,0.2902508170184376,-1.3772154434428265,0.20442494999084204,-0.17609560439416075,0.6567665051903945,-0.3043614414942126,-0.13027476609453884,1.0360758716166125,0.010162297476880298,0.670108742001862,0.3354180971998137,-0.6996630254933893,-0.02383564301020856,-0.987133278665327,0.05698231080683554,0.4082546794865319,0.17932007644018452,0.24528782806742916,0.28503023240928926,0.606280136061401,-0.5191225511941717,-1.2581581351624762,0.43720007347264106,-0.7202622531917512,1.2127432356620402,0.019062767182728084,-0.30833544850247524,-0.45224430704105023,-0.09747032602794325,-0.4081939144919735,0.203726781976614,-0.33972883282625044,0.3944204545131283,0.6455201026993073,0.14352459795375852,-0.2122798227113899,0.03984936215334283,-0.4741884820724944,0.5094591722062345,-0.20415685257006647,0.118942093040297,0.5969467911646699,0.6876474067678985,-0.46098193561152845,0.3377636095054546
0.446092679291906,1.3980682453344706,-1.3024646966382074,0.28487063695306675,-0.9828604597834674,0.2191678836800807,-0.3167000662653798,1.0579008587580392,1.1461048414457164,-0.9496460688246401,-0.034594619365381774,-1.2263695639618228,0.5101593557624231,-0.6670900708292389,-0.9878172081643286,0.083089609717762,-0.8570578706178716,-0.3700530397194366,0.3627201787010212,0.5439097106583956,0.22015368496724347,-0.28465958331734675,0.7404404807164211,0.5098390459843635,-0.371512919768874,0.31434198499533916,-0.23752257278649716,0.2666211422229374,0.23533979639023822,-0.3590431231985919,-1.2479974764366042,0.02853050688831195,-0.5111465002406546,0.5332915479557974,-0.07257997937832154,0.06364577491690711,-0.4633908141314007,0.3969838559723019,0.1886665856425886,-0.7073976889714785,0.038491695472931575,-0.2614950487026782,-0.38388800122871364,0.025276481478493037,-0.06611787328352554,-0.2883965029268395,0.12179916419622029,0.029355252103430797
0.447354579047539,1.2160515243577221,-1.4293389605105367,0.08478046493837128,-0.20045594996284238,0.5620119290933501,-0.7108766545455687,0.7481199128148933,0.5068240308771743,-0.7258217644134594,-0.37196394239261527,-1.3828291156122274,-0.17415598735425986,-1.387867547085209,-1.3293038788347327,-0.07136410027666888,-1.079381536557605,-0.28359093470435776,0.16533401943962744,0.12315661441279238,-0.28200741833027276,-0.33909110024077793,0.16093853884248013,0.5114177667412324,-0.03144234885415587,0.1556478107537585,1.0052937687552728,0.01613231561020982,0.5367988996930149,0.0484380028617523,-0.6270612052790123,-0.17181675545636815,-0.5178774982588968,0.2187696084596428,0.1381156303843457,-0.5879077311585869,-0.2410659613901842,0.8200191723194291,0.19838154511830178,-0.13258924944530043,0.1828647073802317,0.0545720913481607,0.355143364228007,0.21464858177186744,-0.049921129241126405,-0.03856992139160963,0.43392032546049053,-0.28388314256842073
0.448042799711658,2.014565513468379,-2.0794748215064898,0.05398635864869871,0.6577363430875656,0.8880766593118014,-0.4850411057268098,0.9878584562768872,1.1295668204359928,0.007398706017921867,-0.5418598462789536,-1.7987455687612148,-0.10210166882405348,-1.4212427807345307,-0.7664515866895241,-0.40497988440331484,-0.6698272421729793,-0.25664793676839465,-0.25161150914743885,0.08755937542609635,0.20573719265246096,-0.1984251673321827,0.20230854669295165,1.025249186884781,0.8012013983307139,-0.23441048377975635,0.4415127122796615,-0.11091045336766449,-0.46991960796871657,1.0464556935240248,0.20004508471266105,-0.5524099590782494,-0.0009939753759241519,0.1349342224994722,-0.10935731868105901,0.2199973381752561,-0.13828265968783857,0.4094513270337232,-0.20200252963103502,0.044416667950624295,0.20432102863056972,0.4088157747687142,0.5279207954678325,-0.49176137267592035,0.100387934743385,-0.28459794213608836,-0.5408898654447594,0.13612259060279783
0.450721718757268,3.493728839058132,-0.014635533990740529,0.3975894672763455,-0.05271314960707156,-0.20925877273358506,-0.35530258220878913,0.526663495856322,-0.06968142267460235,0.4548407413353752,0.0008262349683551299,-0.5696971099536078,-0.6690210073225497,-0.42838222071309523,-0.11098950250729077,-0.4452384605931302,-1.2544158638019371,-0.03685679909255192,0.8672290460799305,-0.1306221794014767,0.501759156528637,0.23964620955733243,0.16990960725134874,0.3420802897558125,0.4043074311693567,-0.1220775352980076,-0.299365783865292,0.6178067177195017,-1.2775272072291057,0.8625308253426991,1.4244386950855468,-0.1628416649630072,0.29247555131350483,-0.47500096428365063,-0.027378891165337055,0.4392238744732282,0.45363173949140023,0.035437685685886094,-0.11484742675183436,0.5366928758022672,-0.0788004610294552,-0.40414877215924333,0.11694684182756596,-0.08554687183626292,0.2557424669551199,-0.08490067999185885,0.15894575517629597,-0.17134671258969805
