TOD,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51
-0.629508410326847,1.5105669638630728,0.019086672325444868,-0.01774769868950713,0.03789554561657048,0.06609832662058981,-0.008808570262947396,-0.004218217647360815,-0.012253860916225386,-0.08801359741887915,-0.01849630566100179,0.006545501011258534,0.005032598834777002,0.006249208175763706,0.003993244573154212,0.006538950628369873,-0.004296614828064462,-0.003318140197901204,0.02516522461127908,0.06261434237067914,0.07451643613832061,0.01810512325641017,0.01034469001752661,-0.0029215069542569225,-0.007711195522966893,-0.005694819563885345,0.10152598859706263,0.003869426934149907,-0.020400872592820158,-0.09013229056975522,0.07896162933232698,-0.0008553496256997371,-0.007732910744484379,0.0030837270262023164,-0.00039244345048563065,0.02721093049659788,0.0047278343559042325,0.002298539098811971,0.06909687435341111,0.009185783418680347,-0.0029067990071977323,0.04326631937881708,-0.0012284524998670868,0.02965828260159273,0.007851566587503033,0.0005917700443313767,-4.975868408394231e-05,4.1045888604640246e-05,0.002424091205738118,0.0002911450529271596,-0.0014315651183843187,0.0
-0.552569765555599,-0.6791774060927258,0.39687661588183604,-0.22964831493139864,0.06747385642867323,0.006979364723583813,-0.06564762209004256,-0.12211559279786183,0.0044001896709080215,-0.008304824947195769,0.04920953806040561,-0.08182001323188323,0.015007249769687156,-0.047510800669209506,-0.009076989414978288,-0.017656000172692348,-0.020786571857662046,0.13602299264253007,0.1559128886592224,-0.040602576173817795,-0.013992019062874258,-0.021672375200531627,0.09188485506678716,0.06909290630132445,-0.015732945625169508,0.004810136288292101,2.3731178098664008e-05,0.020845344572000435,-0.00026185051803866697,0.0012599656472456892,0.0003798288557087799,-0.02062166171313234,0.008870462781161539,0.03361322736012594,0.00870335204619142,-0.000144053631297843,-0.00046628374162303003,0.0008923359836119731,0.0005044537238203011,0.0012512025789779906,0.005498140479975342,-5.339666220808119e-05,0.0030979484037364086,0.0001341669728598516,1.2176232961802244e-05,-6.475756181536206e-05,0.0072438402758982995,-0.0040493963494859534,2.08023994944982e-05,-3.5079466811255904e-05,2.524091340972695e-06,0.0
0.750610688492847,1.892715456002339,0.020581771052402338,-0.0268801254741228,0.10226554761630177,-0.43185704590591073,0.008943605118661496,0.002873710426361354,0.007585737388634858,-0.09784749698495115,-0.02374263011203545,0.008126939276283005,0.01349247790650562,2.3671368081768503e-05,0.0013841189118214807,0.004190630461293432,-0.000846420140658592,-0.001760609406236024,0.033592964174902075,0.07870629342989212,0.09193807529022638,0.02370281287234468,0.007565258921630458,-0.0037310872154547405,-0.010184317393891926,-0.006839158430545163,0.09410650807963453,0.0025801042234089525,-0.007942223375606496,-0.023231982594162145,0.06482439084291969,0.0010004238879344376,0.002387826202410083,-0.000948664858422851,0.0002563638898974165,0.01149340643031898,-0.0013650891635234687,-0.002154263658402238,-0.02909521278832784,-0.0024688018821051286,-0.00043012012798329197,-0.03122858127962134,0.0005967419788853654,-0.02084964013732521,-0.0019233954433390053,-0.0006256664070013537,0.00016704491841016352,-5.454727764580177e-05,-0.002725076740126472,0.0001870654984488489,0.000565953407514225,0.0
0.933069430133357,-0.6336000458112214,0.23122126132625043,0.3891364018099538,0.17906690661626426,0.01878343469206507,0.12690548800766907,0.09499204321742685,0.04954230563943769,-0.007626724352506258,0.018716692449518384,-0.005678416950233101,0.07910598084879891,-0.07232897074822768,-0.057032079441087714,-0.009301714618321286,0.011550399744748155,-0.020812792427444642,-0.09185885831801699,0.0695102871052417,-0.001566419670452686,-0.10596452109939183,-0.006540661418486121,-0.012951113992251136,0.01254456805613706,-0.011689463453759917,0.0005393122060477275,0.018539009254916403,0.014605104057223664,-0.00048285777837850266,0.0016112744699393394,-0.05502781713108323,0.00043628293291143226,0.013429152565308666,-0.011979735670279773,-4.3843713952911636e-05,-0.0018067865610009626,0.0006667726499117155,-0.0012532117123625394,0.008652433035930692,0.007936431407435676,-0.0004990499614741975,-0.020374808900937243,-0.0005934292352287513,-5.74754900997205e-05,0.01167633393227816,-0.012433579725731628,0.003947262905679946,-3.354440580848016e-05,5.8982462529341554e-05,-4.482989482325623e-06,0.0
0.964985078500852,-0.5554007919999214,0.13065254015664454,0.5066909758692587,0.22240735374235687,0.027162796249364882,0.02672548887923427,0.04154659710330608,0.011421201348675311,-0.010244352626860641,-0.030183041882155,-0.12182713183372776,-0.10489920613945636,0.06476801600119975,-0.05075122522236798,-0.06842998151486547,0.05802493859971917,0.11261289753352396,-0.050130656981467424,-0.042407868907479,0.05722620021366372,0.005388021076824289,-0.008038847003708154,0.028382893063992685,-0.018516798506646902,0.0026812229043124435,-0.00036999963597463757,0.013198663372317336,0.0017359770619151962,-0.000604212236943423,-0.0007580965261870814,0.02995703005669434,0.004246774384545548,-0.016369316250537468,0.017706819817362607,-0.0003262589183017616,0.005949122696303551,-0.0025624544850784813,-0.002261170941584479,0.011056578951044024,-0.0029438265076094047,0.0008178366754774761,0.007888284450197219,0.00013508824161596698,2.4245649531341724e-06,-0.001736606451044915,0.0027467875815249745,9.383403574737073e-05,6.1417298597711845e-06,-1.3932677246463033e-05,8.966318890925269e-07,0.0
1.15457215880067,-0.9584738303539595,0.25990731341936496,5.604160063370036e-05,0.36825602295463006,0.03471544023219751,-0.010894496246353727,-0.13393883523045505,-0.15870149459973587,-0.0009747554046915528,0.00698616648928472,-0.03896842830292196,-0.08410353587217809,-0.08691856738998817,-0.020442482665152605,0.003116647627545659,-0.08880768678482431,-0.04434445259468517,-0.015918163258621196,0.03430558565887767,-0.026423412311506116,0.04021979846707114,-0.03524969117633175,-0.04493187440495856,0.04467856570660419,0.009969527360964446,0.0011364338610731408,0.06276693553257419,0.0039277978615566205,0.0002808293418479727,-0.00014582129185883685,-0.00069531330482866,0.0082761254131831,0.0043858834686892195,-0.021661259839693928,0.00019378545331160183,0.002187308611563165,0.005076306415762055,-0.0031875747355185964,0.013655881519887109,-0.0024822144213299878,0.0005424217776942431,-0.009224231467516091,-0.00034244365904911845,-3.4431787736347095e-05,0.005140176380744898,0.0007790958946452341,-0.0030300539448876,1.5058182052112745e-05,-2.5795843908808282e-05,2.3467268749993098e-06,0.0
1.39767420290358,-0.7518349163325889,-0.03627611486312006,0.2848943134366522,0.2471108747959761,0.02130298982929945,0.10126614921539565,0.08768536975101408,-0.009201770100719056,0.015147649338810295,-0.07866069081587694,0.19803984803435148,-0.050783757470121656,-0.09330980291064758,0.022611584677190842,0.05598546602377814,0.04492220419138634,0.07013861646997785,-0.00017320063501332925,-0.0036744266848110084,-0.025857414291941362,0.06654660290799937,0.04085449411161258,0.00132422325524634,-0.0210233442062962,-0.04729346207422066,-0.0016871266483148653,-0.021949698961567052,-0.009030995238571244,0.005540217509392777,-0.0004619805662449892,0.04615320983268676,-0.027108921762514344,0.023010135160251376,-0.0035545647449888563,-0.0014897720468006219,-0.0006002979753783393,-0.022297408589150747,0.002498258228970084,-0.01200730708958104,-0.0012753449841406302,-0.0006479785980981425,-0.011402885123635695,-2.6083121235565492e-05,4.1613637607509274e-05,-0.01762933159233571,0.0026652188466019778,-0.004359096813278055,3.4784645360374845e-05,-5.398709211626355e-05,5.2269651921764675e-06,0.0
1.46717689965213,-0.8446447561611422,-0.172571354552476,0.2012189934954565,0.23679888166012542,0.015296610428759148,0.04826107583859458,0.17498577982026317,0.00807580137104767,-0.02894932690465582,0.13936803669754508,0.05445720044225303,-0.07495906430237455,0.03158440477292209,-0.005454447129171878,0.04818987055763757,-0.037368089268476526,-0.0028443177221320263,0.009133358968718587,-0.006350021873497351,0.021830418449313434,-0.02764521986218649,-0.04454103289991638,0.04528383860293684,0.01519217949293904,0.06746408115139858,0.0021633536906160615,0.006515055988855243,-0.011682869997374418,0.003776793475890098,0.0012221317337998737,-0.025375933966272912,-0.021530676853209224,0.003424713291373515,0.019062316559238277,0.0011370055521285,-0.003715800944585652,0.027558434941644363,-0.000940410273820535,-0.002294967207123063,-0.006886008064649095,0.0003353709038087822,0.013984263423480296,0.00019423186795129258,-2.7316317063139313e-07,0.007547874824037923,0.0061595019250940825,0.0021168087427868403,-8.221740980340975e-06,1.0215562399784664e-05,-7.037011093653227e-07,0.0
1.57934041643112,1.7519607592058501,0.018262102530758568,-0.019146873258310843,0.00894940128966915,0.29827149164505495,-0.000690503345668734,0.013771578925732443,0.0025750821436352866,0.2180686425032647,0.02661336991801826,0.0026771699886857666,0.007678905054326885,0.004506946059325635,0.004031991189495842,0.009530123035699962,-0.0050128783059715225,-0.00485949407675093,0.055703665248112544,0.13529140052451621,0.1595210196192978,0.039338711691858916,0.016614968802892642,-0.0052365631029720645,-0.01253549541020653,-0.006703884506869737,-0.04646480300802206,0.005911308614428031,-0.016456126345320735,-0.05464607763801418,-0.07447888161086767,-0.0024703867130188937,-0.002179914940078382,0.0008421698811702227,0.0009689336343197232,-0.014083782762130178,-0.0025737914443768007,0.0005155644949715083,-0.04165291902085091,-0.009439725376922064,0.00655259757628073,0.019312044421669766,0.0010965031012853516,-0.03423545734144096,0.006238173320005506,0.0002200902511784335,-0.0001684537579063459,5.583396494210263e-05,0.00600047024129135,-0.002159510488752832,0.002079919301348895,0.0
1.90189828659735,-0.545391969814128,-0.2969072195644436,0.41076263380722006,0.1614099531879083,0.01661229570637026,0.1936579351328818,-0.011527119324384508,-0.05292909794992306,0.014393692978476732,-0.11303999701182516,-0.06353964078872183,-0.02695751926370107,-0.04526205525642257,-0.03231513977021184,0.01744048484706935,-0.07508379346957139,-0.11401028333595517,0.06357022173689035,-0.015465540659223426,-0.025217763310883268,-0.0057837628606214,0.034392097999723856,0.0014118710638794313,-0.035333286583042946,-0.044988530542736035,-0.001343543938591967,-0.030504958585939917,0.028414683412390198,-0.008452868524448565,0.0007214874792749571,-0.024065620940920116,0.0325859833995794,-0.003176571266675289,0.007628992948915113,0.0010751211324699827,-0.02164692568146611,0.008260425735429911,-0.0029515836409508933,0.005295012068782949,-0.020097476210396998,0.0015235568102755755,0.012219525416349625,0.00010608597259426108,-1.1421636881869116e-05,0.001311006613406649,-0.000545025938625721,-0.000829941291110867,3.370136437485259e-06,-4.561569183768033e-06,3.8905233284262334e-07,0.0
