TOD,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52
0.006021438863064,0.1711837442052671,-0.04774680815350267,-0.010679970788080403,1.2070050895066018,-1.2908634325993324,-0.3654475719998604,0.66197975419851,-0.9780801673642033,-0.29861797216900743,-0.004883887690983173,0.16551413699386625,-0.27914437657451496,-0.8424143809330568,0.46234291594898025,0.20556399981561108,-1.1662106743455913,0.2614778709001773,-1.3209304571782574,1.0550984295937518,-0.06948140963198707,-0.02418850260346826,-0.6844724805682779,-0.16312055661870004,-0.9667700001512478,0.6356738140250479,0.7075823280024017,0.7580350402968588,-1.094294129409421,-0.3830172579346129,-0.8213588678089507,-0.041464805092117224,-0.6068909153845254,0.226905226277722,-0.7309518538320257,-0.4856964828247403,0.6045223701653789,-0.09876564597854134,0.004797447472830942,-0.36357677286965634,-0.007845184182641927,0.11418199625933362,-0.3881384246874031,-0.07348121222654251,-0.004422622122995918,0.1223718987354405,0.10606897831535944,-0.14037229002081728,0.0988708132919633,-0.1499089288134521,0.1988200597323493,0.05590813775379524,0.0
0.0154433843788352,-0.7997295270077778,0.7028886865051264,-0.0595405783758078,0.35251344002808,0.37753489429396947,-0.10923124759431965,0.2291790955247994,0.03647167520433097,0.193850485586364,0.6491362266097841,-0.6473782725264791,0.7648798227739002,0.1442317438002071,1.1466223496508903,-0.17913123824085042,-0.7898231476211356,0.48425051400774444,-0.5288329740371898,0.15150558319573132,-0.7578277153807205,-0.7624702213154533,-0.1512445822622943,0.6788529675408597,-0.4790024013878218,-1.044145974815054,0.4555108044853837,-0.19613211583790585,-0.163439436597431,0.20448126901337296,-0.4335543943971513,-0.7116120667533067,0.12556900671818264,-0.5678756135633065,0.4129494054885136,0.35280347135452406,-0.14818842068478763,-0.22443828437145386,1.1466536862330068,-0.12372615926195889,-0.3922109740498287,-0.15236864178677378,-0.09355682322712608,0.01956821441001581,0.009235272242929197,-0.10493253241457833,0.06071445713973304,-0.20237534507782645,-0.09561344987031752,-0.103209115652644,-0.058934231957148586,-0.06339884769652107,0.0
0.0173694865991158,-2.051056651650795,0.6258333982984607,0.9195896935769788,0.872499557241649,1.7417282440567936,0.7954376798627906,-0.12154282426160638,1.1664241316455024,-0.3110734576738442,0.22518804931590816,0.0651219523261134,0.688214502092951,0.4550257268686788,-0.8277015226534581,0.23482937962354017,-0.5528628935369598,0.6368423547406054,0.160961249084862,0.7225018749620985,-0.8063496972842225,-0.36125123093158146,0.02010583348465473,-0.32758824378112883,-0.1422129920728799,0.12164786415341278,0.6492951817774175,0.7267324076045516,-0.26752282741945865,0.8832270488396539,-0.39557233642581896,1.0036559708515762,-0.5815468313246036,-0.020765573432920847,0.3377835452264597,0.3993200706775001,-0.43475309744892354,-0.046373867668829324,0.07209242280470954,0.011170400966714341,0.6187864560930886,0.08737103997931393,0.005228724161790501,-0.02470777384841161,-0.38976297259346515,0.05018687114777009,0.018278050174246375,0.1654316975235482,0.26969431871157107,-0.27104458884876687,-0.07460591492953422,-0.19239329000338215,0.0
0.0217868349329398,-2.9512971575009415,0.0475367831509554,1.4037996241438762,0.5673435000258438,1.1084511203444956,0.6340518538316677,1.3324079965400606,0.3290606395926731,-0.5976644298199688,1.1294474311956861,0.3429208706886231,0.45104728518165405,0.12267121653814168,-1.2715216066019819,0.5757224111002094,0.5197044185871244,0.5245240818221383,-0.5673876579532199,0.2253234450298561,-0.7871143783068157,0.5451418001378959,0.38200160896678786,0.6081291009939206,-0.030101409819245504,0.4788539960940877,-0.09549041679871217,-0.39633966118729946,-0.2218776614600386,-0.5649659667554612,-0.6484955968465113,0.2126075929195855,-0.3298652243986762,-0.3324470632573359,0.3085006130560857,-0.07200636253925442,0.2430273907422629,-0.7047586230007257,-0.1445138266867811,0.13445090728786643,-0.13759551551055085,-0.06234191497031372,0.3506278677699451,0.1777335526033122,0.6705632560450047,-0.08908626630776581,0.18414098424896477,-0.02279341617545996,-0.20445306280708014,0.32793335785956657,0.13013322935975685,0.15152043249311012,0.0
0.0236539792007251,-3.305039320197026,0.1932319919855545,1.5932110078403319,-0.5711750698735101,0.451725240233772,0.40590547095891477,0.3690223035620263,-0.38263259009065925,0.647548115774595,0.9516006449151941,0.5401166019444215,-0.8338642430114133,-0.9550856798718774,0.13342497897577926,0.7634552901411727,0.19037353316605082,0.21565250791981683,-0.19424221465031738,-0.845886399225467,0.020697787510647166,-0.45225792093442685,-0.48579598579645356,0.4199139908181308,-0.9581507568271199,0.35227173992205885,0.4062105908616881,-0.6003618448220883,-1.1295592423975904,-0.0069009821723960965,0.47970630158446814,-0.09215488359363272,-0.43667753527311204,-0.19757007630205264,-0.09171065670451732,-0.01396798970409141,-0.35873712499560007,0.658744955646677,0.031290637725265996,0.1996196552155482,0.1140148622479485,0.48981561316572353,0.019564270085710368,-0.07450695977051264,0.10506587784777628,0.5529671161572436,-0.037747406328165596,-0.03363513979173354,0.04542439250307486,0.04443602383371427,0.007039250807257359,-0.012042595579047272,0.0
0.0912510183968422,-3.606908811181115,-0.32683896332600665,1.2469458369771682,-0.9414342813907344,0.17313600858263833,-0.21015478869263285,1.032007176675969,-0.5521405345835265,-0.10627556332564198,1.0386807508912008,0.16110966858857964,-0.05824855667936959,-0.6816925313491047,1.3323417951446477,-0.019628292771160842,-0.2105020675921026,1.147661681181419,-0.05027928615554858,-0.5935775595946514,-0.1766189838637149,0.4895495800941523,0.8147361396287269,-0.6142641978209508,-0.21548180411431983,0.9350718757551436,-0.6497657176487895,0.07724997365736636,0.13545151874944916,-0.3105337092913563,0.7078315595216162,0.6497271418520364,-0.7938316721815417,0.4057845567984069,0.04254780113048834,0.07883287237656256,-0.653491935682588,-0.033055523282386166,0.3588382699787905,-0.49778826325524006,-0.7002737829937753,-0.14558788242199586,0.10879005897658427,-0.6275227825433147,0.1830176165279518,-0.11599816610315583,0.24992189344918528,0.25261731548427524,0.29521642022917055,-0.024789919887123226,-0.05024310035822958,0.018403459675492357,0.0
0.109828407190697,-1.4415598882105474,1.7834900105544063,2.6731321776843644,2.9956502894895123,0.8112310364959799,-1.0526173007646662,-0.028983820421814254,-0.6846803444822297,-0.7759435517737927,1.352324230839625,-0.7264273814991611,-1.3723407428181016,-0.7541874202328926,0.5540989904819444,-0.776823823940122,0.6456870410725929,0.20513607706646583,-0.27291919391676267,0.5565482184823553,0.311443567393384,0.23613372237784577,-0.9563793177836415,-0.6294783669586465,0.9893371195805347,-0.1399786451962601,0.4800445314665481,-0.3241222366516287,0.20968777048238046,0.017546562844623186,0.5409845671175024,-0.229721713409148,0.057884202375816464,0.3115636342439269,0.17013423829949717,0.5662914827131172,-0.25601355225734074,0.4003204843188992,-0.30237240374612273,0.2144029024761132,-0.07237965322866706,-0.24725684294450503,0.07760867809440541,-0.04590923613033565,-0.03491548597596754,-0.07137693717787662,0.04498947914787657,-0.02024299172802957,-0.15531934362158673,0.11666889279383597,-0.03536463961223738,-0.014154727721440712,0.0
0.113440764064444,-0.2936630915478974,3.734909442925235,4.364476022754004,0.5301522036332386,-0.18303054968181656,-0.7795220225175654,1.1656927301918167,0.5905929051436164,0.6136293870066211,-0.2074861618712321,-0.571442249381898,1.1973929067395332,0.2625797757658582,1.3485939879667386,1.2243297440420629,-0.3939091878969611,-0.7403738382628092,-0.011968110597098583,0.5991910952499854,0.22619836471153898,-0.8815161515424118,0.78737513948957,0.3534315640672131,0.23798938889879137,0.38059160154761185,-0.4116393400082641,-0.26053181292415906,0.5904548476805928,-0.16109753453912404,0.23051518403215143,0.6016957018149729,0.19630691306268647,-0.020401952558887316,-0.5525069291211836,-0.45057570809686753,0.07302448914880778,-0.2907772479069399,-0.2833101285055056,-0.19665379296195779,-0.04200119078782254,0.09003556791688412,-0.28221681309888824,0.05616623655958976,-0.09326472153115634,0.03125837258513938,-0.04737378210482429,-0.08838516740252937,-0.06520024686945733,-0.02619772991353927,0.0668749284502399,0.007739773833545021,0.0
0.137447118292763,1.9174076570470353,3.4990937444154353,4.507478077711926,-1.19018750805217,1.5987492703117336,2.5270955165210482,1.8639201298497685,-0.5930712501588646,0.7258523080742194,-1.0216844540238896,0.7164616756263436,0.1667429454404481,-0.7490059141940515,-0.8822120696319229,-0.5667600155151804,-0.0922883060650686,-0.6063242285010817,-0.021424664225144253,0.11325463399743478,0.07146868785591919,0.27104885617579805,-0.6913125588925533,0.009195319149531082,0.41994844196279824,-0.46653628590731216,-0.11961170328202964,0.10521473194644333,-0.8159503327889758,-0.29984328867979154,-0.2296798667966273,-0.7137731910268781,0.08191830270798944,0.23141898482970252,-0.057805452570119535,0.028564230825282932,-0.12940920856978946,0.03448041455169599,0.32388318906132224,-0.03650060824010125,0.20787896123094282,0.015840810912802948,-0.10268602159011737,-0.02546638993476652,-0.02758759818148036,-0.06984479560654215,-0.05766097111437568,-0.04452634938232267,0.08381045902944413,-0.008128201724341266,-0.013706310678970275,0.007888136083938072,0.0
0.175701572519407,-2.255294845291179,5.649811004828994,1.3749057733854877,-2.004952868307544,0.07711214070080606,0.6997157514401926,-1.2543171039455536,-1.0810034571135596,-2.309762407776649,0.4963453468412945,1.0164334524012535,0.6459856691114819,1.0985277503727702,0.4089739744426735,0.9846064194410029,0.015074114479085016,-0.2050778462729553,0.5874043201431807,-0.9400089905822346,0.18794769893121138,0.8171367063270469,0.38755109827370615,0.3555887091114281,0.6633427909843135,-0.10568432529783876,0.6178242648199042,0.13422485194616468,0.05076271377924746,0.39090073114398255,0.1676748896758666,-0.5347524637848043,-0.2815643797668593,-0.31957882285391703,0.27851608645318726,0.20244889346374376,-0.22682996213694465,0.044042517528767845,-0.20514005783295214,0.17038348128333694,-0.03593569715269579,0.08857982627798805,0.011927284416096385,0.019289580150054577,0.041095553308049974,0.0531158817630068,0.007986530807925264,-0.08468311468087546,0.06404004999773341,-0.013762291550494453,0.03701666697768435,0.07530721219126026,0.0
