TOD,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55
0.0059456383787162,-0.58569299062796,0.11662113270410321,-0.5826725914438999,0.0173540333063392,-1.3209778062088473,-0.25542892536106393,0.3523952930679233,-1.2083890873557115,1.5010956618067086,-0.40989768468355564,1.3891394576254394,-0.04136149636264471,-0.3647661280506726,-0.21930060114450314,0.8478133409935018,-0.941296309789406,0.21921322907342228,-1.3422553521602951,-0.2206428246734104,0.5195040433864094,0.016120868041986418,-0.1254632835520822,-0.09912750627657302,0.8603008853502082,0.5975611855288414,0.4127744954359937,0.4519352614870144,-0.5944348032144916,-0.04876930466392859,-0.5079458433193269,0.108367155839796,-0.38625396540882845,-0.02535696253153568,0.06525086311393334,0.5675557291490405,-0.5768648083800729,0.3807171755602777,-0.10325769931427675,0.1414301126300653,-0.08445555267499567,0.05985874778217898,-0.11358403712854355,0.4979456291335539,-0.006178214726626049,0.13146764525550333,0.3917020833164749,0.2252937822656934,0.10776476544593994,-0.2850788065214322,-0.13297909754273818,0.05884076002861022,-0.12957588296796044,-0.3735302753404147,0.05567595313905799,0.054423130846277194
0.0152489763573463,0.16441318722561196,-0.17293187947849822,0.21992966784489495,-0.186787328173504,-1.5214102206362947,0.5212378736942969,1.3687290591991335,-0.44820643630751134,1.573143058218815,0.28401051022646456,1.0634664003180998,-0.3334325866337588,-0.289333254314668,-0.12526974605235155,0.7405971839797042,-0.7755214155332987,0.7954640806855243,-0.5732554677533264,0.05323714850158632,-0.1474698596359565,0.36473669821086885,-0.3887009209261468,-0.45174005266271944,-0.7469987131310742,1.6482131669296984,-0.4751906156051004,0.5847641921580967,0.2554768609733423,-0.18364065479434463,-0.34260996169284147,-0.2601932437699375,0.21920040409939276,0.3398318698419778,0.29093247175614134,-0.39614297390984854,0.16322539075322315,-0.2115769148597483,0.16020631731852225,-0.161411775777159,-0.06323014327674116,-0.16859944511827418,-0.01760489162008627,-0.1811645204086714,-0.06803786604896922,-0.0007188348611472524,-0.4484941812365367,-0.26396577967996526,0.12840776417170288,0.43097224485146607,-0.04646701394417415,-0.12383128222574613,0.2777942526624859,0.3181298170536803,-0.14135698788823345,-0.12623683907598043
0.0171508319673862,1.029307367210733,-1.6684266455443588,1.0825982756148604,0.1268628499322658,1.209253221370493,1.7544468014318662,0.5231240208368536,0.15681351018668102,1.0495360624305357,0.13738284274262355,0.1001058664434759,0.6105245361193484,0.9787730501028974,0.2527904690411886,0.6790080797673671,-0.4806810263760127,0.38428653715379013,-0.35571419979063834,-0.13827471292677398,0.5730552791970559,0.3555649358819382,-0.27175046643291256,-0.47660243046687506,-0.1714856856023302,-0.20724087944343655,0.10714102640361156,-0.45408970262299136,0.2694628862723302,0.1211277807504532,-0.16978731689686172,-0.034477488752109334,0.3594424187471302,-0.42479023381649184,0.18637376885855406,-0.3085063592647878,-0.007535677501228821,0.09673386015599861,-0.4565217131966574,0.04873480645734087,0.5422813674227592,-0.29215831192676733,-0.3029096285443337,0.4197938770576661,0.35470081450274055,0.24147993852533464,0.002897759039095207,0.19182412122849585,0.041442565306425545,0.1747221548819927,0.13628559918347616,-0.1518455450208992,-0.2645887603307123,-0.08512090848335287,-0.1469308638766282,0.07588069486560652
0.0215125728042562,1.5498361910017513,-1.5309103828886808,0.31087872409341716,0.3055936107441906,1.4503890295670245,1.2366904502619158,-0.024075165862826105,0.24436017780391364,0.5306058268779147,0.1068217181482266,0.03834044887369581,0.8269171424170667,0.6154122353832866,-0.01803524349175648,0.6444477733733704,-0.24507112858610197,0.4608563141963821,-0.07966538683236213,-0.11779073869386313,-0.06562719265330699,0.43387460641946224,-0.34853674870433116,0.4258347238675812,0.2350056266076777,0.159371683639317,0.1858526571319852,-0.1111396893981193,0.35006717718334623,-0.11702699221960619,-0.3871348589755415,-0.5154894907727938,0.7490698824215531,-0.1691721654747148,-0.08829300550244609,0.005925502244493562,0.4716539598682238,-0.193254614269033,0.02414454005066097,-0.013347407503453335,0.13476665182932634,0.5992278766078412,-0.1860369253273498,-0.2335105112030315,-0.1461127857363648,-0.3657623093734335,0.2008830947719555,0.12551084928536463,-0.15296725856556068,-0.10655683107709758,0.050154101440144615,0.3245186617278263,0.6252995176299586,-0.06246203831537476,0.226026858992932,-0.10536674378690597
0.0233562126500812,1.5525696047243767,-1.9476159447513968,-0.28114585526535546,-0.23137121149693315,-0.3800362608324264,0.575676834683659,-0.22160025342130454,0.167356271247387,-0.13066641497291526,0.21581158813620305,-0.06593895403913079,0.5829258372426495,-0.14260910545749284,0.12552461174136553,0.3194509375554447,0.38384886431308,0.16923626059297595,-0.3060398016489462,-0.18091602267766768,0.3695781785772438,-0.33263906503537405,-0.5023766164275946,0.050956023032322814,0.07767314832268046,-0.07398693878145716,-0.13929871805283633,-0.19625156664221485,0.44937091318799127,-0.020327049186198248,-0.14715918513806234,0.33899435831577335,-0.51389313283711,0.19859915956306562,-0.14188448897142,-0.31879516742950437,0.13836237453762631,0.2398124869466211,0.4800479090569098,-0.18966837596806843,0.026177605133981437,-0.19272724808794298,-0.1602307020892445,-0.27996935748013196,0.3080032348502858,-0.02222455828606562,-0.3551573107141095,-0.03837241478974153,-0.3297141286063196,-0.08076182570963267,-0.40411188695800243,-0.13753065334143133,0.045671771488508414,0.2823087259455116,-0.014125168362358104,0.4483524465586853
0.0455616641763256,1.4539726998202864,-2.142118032319349,-0.02636476614614327,-0.31381856772642364,-0.36654452692901096,0.5790774995665372,0.44367185389347336,-0.4142628817363003,-0.3217811578999835,0.06878625625939343,-0.27399860912228685,0.5351905854737083,-0.05373446925953363,-0.12506971306078013,-0.009377969068515436,0.14830859373970845,0.1406280535527312,-0.4467836445498641,-0.7909228024795275,-0.042280527745396666,-0.28486641963839715,-0.07012649576947592,-0.10148605059216355,-0.2508169040538961,0.10945408785445396,0.2403908245217771,-0.057592313870292455,0.16300866140711387,0.35450821519237546,0.2637111640842802,-0.07593948580017283,-0.14108451747233605,0.4795651633489468,-0.37700404247589697,-0.3528704561180448,0.46173470640814845,-0.2807782409453118,0.04312636186780978,-0.17115988915075725,0.11378527910792405,-0.11436718061457013,-0.3062678748521083,0.14653493802354522,-0.7788333295559775,0.2482693679362433,-0.1610383637782311,0.08748501881676675,0.6239279337770187,0.09061186052497841,-0.0986138353448424,0.07035676894813554,-0.09150350366468053,-0.06101866879300703,-0.10359918558765871,-0.07076241734647566
0.0668858753704981,0.342695629051613,-2.32886204460797,0.8606246352821252,-1.3663747388725076,-0.308121758196485,0.517998835996228,0.635485575184807,-0.4993329822528234,0.5046878092019177,-0.11107723017415504,-0.09530353512677543,0.06794712142615231,0.11391736622671747,0.140107743774317,-0.6829819137871429,0.17930432552258066,-0.12204258417220845,-0.44341384373840315,-0.24150158457673448,-0.6495639325489101,-1.117939133149142,-0.280707628035862,-1.3112536170118154,-0.732339989857242,0.5830978344802404,0.4675952713917534,0.2854981398220668,-0.6802658540988465,0.14095965934840743,0.2679841179343997,0.6173925462776036,0.17582859758954775,-0.017552601725164676,-0.8333693215161094,-0.1662319922797061,-0.18522238107629188,0.04908023229324042,-0.4144030369556448,-0.2802295410725651,0.06260552654272684,0.07724064811265914,0.13565206073400987,-0.32227026366556644,0.3793783508392084,0.11017503935301587,-0.18520793459599907,0.18293778952227002,-0.2357484262894619,0.23221088992659927,-0.0856049822720842,-0.19137100924565992,0.045864756796896694,0.003440617440950506,0.17838252171318045,-0.3489823114865455
0.0901023109950052,0.4891792279810692,-2.249538320512678,1.150364405241639,-0.2307984579970685,0.9864864524313944,0.7779135504125354,0.5356938609375328,-0.17264477517467186,0.3644943580434896,-1.087333830339195,0.036796421075118456,0.12230262945697842,-0.003144293674185835,-0.24289537160149494,0.23014077828886065,-0.2806414780946493,-0.018418691620610765,0.36505340078761633,0.42524063005789964,-1.2038434772450872,0.2097280404170033,-0.597371837597408,-0.5087343769664321,0.11489673245670387,-0.5804983835321943,0.4109601400551978,-0.3463957665447513,0.2385063087684884,-0.5719010736357694,0.3815746401069243,0.04695734359538629,-0.17489683266464237,0.3321742316281919,0.2334258743058977,0.22119591646596615,-0.28693082305688516,0.19195815498581625,0.41653173052239245,0.3541200618332536,-0.22412073118658915,-0.06252641664892628,0.6061359065358051,-0.12427604359962131,-0.2874649599831681,-0.03746401684407521,-0.058840940898991445,0.02219332182638103,-0.16494977005908848,-0.2404391760588094,-0.2601782561961969,-0.19418582461696132,-0.30293195395629097,0.37073760115237336,0.047230967797563875,0.31991524310675384
0.108445839560347,-0.16541980383805635,-2.0406955579713353,0.8318957934036515,-0.5355853228034546,-0.6480312344135125,-0.24978149319421847,-0.1698425789034986,-0.7110749093653751,0.7398692126760289,-0.7220678802566154,-0.7921712834476893,-0.33012244799659723,0.13855895419868472,0.2832602744597413,-0.05308705082938158,-0.3077954488456041,-0.5788191876892773,0.38486211268370873,0.28884226587430833,-0.7882108842716856,-0.1723936089949675,-0.5502574832426674,0.06708392336636268,0.35173492869716394,-0.7869053721603743,-0.094073786190376,0.09626459108461487,0.6732549201841728,-0.04445106524950795,0.13768768490465652,0.17421544932233096,-0.27871570052668165,-0.11989324281463441,0.32475357639960234,-0.5001353939172188,0.15436188432479822,0.3369898376617049,-0.30649727585674835,-0.630316180102969,-0.5155725551566541,-0.5372903799543695,-0.5592601183697625,-0.25494404324466724,0.009958874525843384,-0.4260247090636971,-0.05336465571699083,1.0821845352728858,0.2805675535539395,0.2988814452446532,0.08981930775890071,0.06310010699277291,0.02410474425727533,0.0007789744641410988,0.08311971673559551,-0.06719117401832532
0.112012722518823,-0.43139174970578253,-1.0247113822545066,1.538273266136657,0.6351657586316709,-2.9554289143080834,-1.0100957458197868,-0.08116149215643789,-0.41009318785513743,2.1615701809890395,-0.13897037530282738,0.1372345505476695,-0.7911191311022805,0.5703374787451249,0.2145792161366321,-0.6850923615313517,-0.8107321047490169,-1.2084817420755205,-0.29891630092676236,0.6126205760490198,-0.7333096798516437,0.05807646283595316,0.14702521443708488,1.5889865887457073,0.7762370929969198,-0.1918548185073746,0.18204747307625707,-0.2707534052435047,0.3682083000917993,-0.3787562712021922,-0.5567895149060202,-0.43225032256058704,0.11014732246873436,-0.24017209406175946,0.2291251561991814,-0.014638732394771344,0.38654013250945835,0.09126545493363802,-0.07405917384974844,0.3054499609789852,-0.1479929919072045,-0.045532373188367316,0.30215484502725665,0.005092908835947356,0.002850795786354777,0.34036508663274984,0.10464133987226198,-0.24085622397479475,0.08574728227524134,0.009402973328624416,0.1874592948672737,0.1504772405687473,0.03925720263567107,0.11214890055571419,-0.03771583725467742,-0.13360441764248115
