TOD,PC1,PC2,PC3,PC4,PC5,PC6
0.015261738676321,0.18833367407818893,-0.20234677464850107,-0.0006193447377097546,-0.01880744816140673,-0.01563882004857461,-0.03818648986573265
0.0171651860055275,-0.80460587893217,-0.3368791194939206,0.011084452636972933,-0.032946422138481694,0.017667451780226714,-0.03896778357264487
0.0215305773122087,-0.835907252035501,0.02033779631481571,-0.09722056434122209,-0.08915524014574472,0.11625640317492746,0.0011684388520644918
0.0233757601547069,0.19670309077536413,-0.3818218946006885,-0.09838830781430952,-0.05870729295761473,0.11309038827418169,0.010517684934248301
0.0455997960795833,0.1918204716662953,-0.3197295086597352,-0.09246027386923975,-0.08403058794456128,0.1137377240906017,0.03422693012428321
0.0901777202819192,-0.7899099725417552,-0.5111878566180108,0.04181269088868233,-0.07738795179804679,0.11326775308565157,-0.029117560245131062
0.108536601088434,0.17261584011112682,-0.0203791651129554,-0.06839594793395112,-0.2545453508975961,0.10592289945627055,-0.003709144052577343
0.112106469276672,0.1631835598223753,0.11811178164270296,-0.05873110324411567,-0.29514558038908206,0.11866425280632717,-0.010942389356776659
0.135830459809855,0.20856083200350212,-0.3809549948143327,0.1380337234249428,-0.2534256782193289,0.06951812314037412,-0.0321000080464416
0.136991595400043,0.19060613191307774,-0.14504230965190992,0.11386930301891453,-0.35392626792444287,-0.005332856046594538,-0.061936682003583154
0.173634963621368,0.17821302562535357,-0.008481971132748749,0.0676223224415456,-0.3433419828855203,-0.031210933542886208,-0.003236051912351116
0.186243258439798,0.18263823417322864,-0.02867928638470368,0.15840175865024744,-0.21742257980597002,-0.041468427570796766,0.02071312958972252
0.208532477647416,-0.8422258263451,0.2510996435185764,0.13743223606193364,-0.25619781830410054,-0.029030868798355182,0.018526200007559338
0.288498022598261,0.16203489781994482,0.20854673915291766,0.1017632176846772,-0.18832380473692617,-0.11360084955863775,0.061825940547216476
0.317551992063239,-0.7922381110737158,-0.33016081797257313,0.2767371096168932,-0.020011990078386954,-0.09796255616970738,0.04095921671059126
0.348021096770884,0.17424211223833241,0.06651988955763563,0.13588036280707796,-0.08824459450196351,-0.07075059998732718,0.02059340920093169
0.354883753233385,0.15771594675890374,0.2551191196552093,0.0733455868998244,-0.08411575781912468,-0.05841095593023714,0.02475703607943044
0.355450756303515,0.20106090824712985,-0.2500581245307056,0.18111645696508274,0.011107625088595778,-0.15714260321850923,-0.006184153330268783
