TOD,PC1,PC2,PC3
-0.839253719086909,-0.8021369243036699,-0.32273446581153825,-0.01927122468244749
-0.629508410326847,-0.8301937017711557,0.05280092255822148,-0.0905218174253236
-0.552569765555599,0.1998153255870252,-0.35610874647523055,-0.09598143952227788
0.085024864095449,0.1965732968922373,-0.2952503417228577,-0.0758592095509034
0.750610688492847,-0.7914073365675203,-0.5026932286078617,-0.047692204177871546
0.933069430133357,0.1753090983347461,-0.00533263771669808,-0.1165675871886644
0.964985078500852,0.16668308436788803,0.13183031042542637,-0.09416295032886723
1.15457215880067,0.20439854993760814,-0.3982733441323445,-0.01958638987880135
1.16298914923932,0.18917622374137416,-0.1570198344311865,0.005848263263933977
1.39767420290358,0.18065173765185094,-0.016777133626619898,0.03643442745105422
1.46717689965213,0.18332047315207964,-0.06757710735536127,0.02456831185087466
1.57934041643112,-0.8372395597916219,0.2381780621717335,0.08222378113153211
1.90189828659735,0.16861499018374176,0.1836575470971226,0.07632887545672327
1.99736532572493,-0.7946840452396681,-0.3786347984710957,0.12944917321439678
2.08856392307049,0.17845815085310324,0.037296181493939526,0.07327177943026172
2.10800584058625,0.1640287700203616,0.23647681104518936,0.055731818260420354
2.10959538299129,0.20182584769326825,-0.2928002687872253,0.10832234309725115
2.18307450301212,-0.8363266463500638,0.23918006385391455,0.10726685730565524
2.18673876833911,-0.8247745408663291,0.07357323089287304,0.11803865903891338
2.26578497197039,0.18777782903165605,-0.08330201821748497,0.09726602012691477
2.27083487674283,0.17793234911955627,0.08447660172142601,0.10997119844685042
2.30516343750525,0.19853366143727189,-0.1992583819326976,0.14202194585091416
2.31073414033149,0.17289764298763657,0.17203461931320357,0.11307626471592386
2.33206780874885,0.1847512168793788,-0.0037040084441201443,0.11263085194762733
2.33281406790127,0.17716102936568362,0.10740725669419483,0.09929296734319937
2.33585780652913,0.18315014386101408,0.022895814947876538,0.09728054816246179
2.33867288492065,0.178805162778081,0.08596809782416658,0.09465194923644357
2.34020485222729,0.19072230348772298,-0.07269377143831482,0.1317631684352826
2.34614583171231,0.17529821552503222,0.15249577092524283,0.12617294776274518
2.36055933695408,0.18046080178489216,0.07943680959961927,0.14554358343947443
2.37759728821484,0.184858845771069,0.002449213487937961,0.12284149032681642
2.37964604173184,0.17836964593831636,0.10412169027816601,0.13875770735157514
2.38513735077248,0.18218213742554093,0.05344873168520632,0.15984836284275458
2.49109772687554,-0.8008572521134708,-0.19757581383038042,0.22274442299473415
2.50804369880753,0.18101407191006194,0.06383255119098405,0.14330658252663322
2.5163481317498,0.19249318246011862,-0.11451688140326038,0.12380830957272264
2.51684399395106,0.17076372643381252,0.20640846949339692,0.09398172941096776
2.53536885040444,0.20968742876976332,-0.33159202370923047,0.16516335423836792
2.53906786085162,0.177702179551461,0.12336904893912187,0.12111702852526311
2.5398075029906,0.18305036420170423,0.05066772195461939,0.12097040070414235
2.54203405058686,0.18205300535041372,0.0642098810559669,0.12035086115193228
2.55893733673506,0.17600454144920286,0.1511921373158086,0.10447350018097178
2.57877464916503,0.17101935164635718,0.2121124775577094,0.08287500711416146
2.58923111297877,0.15247925713111174,0.45826905343302937,0.04423397638218261
2.59335315627419,0.17531374417122217,0.13602500838532097,0.07761959292776559
