TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34
0.0231052980216988,1.3672792413386081,-1.394837347111725,-0.579265638822699,-0.9320363006738356,0.4593244763559898,-0.36123424232711476,1.5599157140817428,0.34147907878683237,-0.17716000217384428,-0.11829881541131956,-0.7458689797162659,-0.1389229562656894,0.5351126761648819,0.502458448676981,-0.4561667832067193,1.373999588185004,-0.11403718929124415,-0.1273743432509099,0.5579633778090879,-0.24251180897812671,0.3989715962945174,0.23306294387587717,-0.3503906351890477,-0.06346578709223782,0.23905423820977303,0.21143598153833698,-0.2463332231396413,0.06787083634662458,0.661348485707517,-0.46902608020976194,-0.07530827149583164,-0.19257690613956677,-0.17509850691566037,-0.4199622048976548
0.045072197488958,1.4422452548401754,-1.6680012560384123,-0.36330061776218636,-1.055229707629458,0.41429525203316936,-0.3015285937199816,1.9514514642071776,0.0531342112454864,-0.3302768327684488,-0.1543457723681172,-0.6937978241862309,-0.12688028015792333,0.3372903249097668,0.6384145132161817,-0.2047664207718386,1.1009335261944773,-0.08298359608431151,0.03500127925170424,0.5618677995524386,0.08353420095703092,0.2839266921379265,0.2726053217282602,-0.02154747198443356,-0.1196371049563264,0.07172759993245816,0.40268468277664565,0.40436529951996575,-0.15903544653067173,0.38960838680213283,-0.3877967974576996,0.017929502122934707,-0.12396874211713227,-0.16069057746630783,0.001608043909583867
0.0661673237451101,1.5060650318589588,-2.2010372842460666,-0.7944635079096537,-0.8825694644111365,0.5018584760089033,-0.16721782795240875,2.025376432571714,0.18900759755997396,0.011140720914071627,-0.17336357537242586,-0.6934745406025402,-0.045897868922297434,0.37540151841522135,0.21184934972468683,-0.15407780789307532,0.9233230409936565,-0.07615617673290236,0.019507558267948682,0.4787204649197178,-0.10235455221865086,-0.07642184458804434,0.16696788127891146,-0.2760521725300693,0.22982844974918695,0.13339288340859118,-0.15232381661521036,0.033984757806803365,-0.3072802430331532,0.012939172324439382,-0.22209915289521764,0.19540027706816784,0.18920936906724087,0.45691048820679275,0.43047402283755526
0.0794990334380914,0.4962232825556607,-2.3645326614863116,0.21584365916137435,-0.9725668073764423,0.6026317736210378,-0.4515755292788704,1.9047381678422046,0.41139522638756526,0.7220314704695977,-1.067048111894418,-0.863549323755642,-0.47601335510840814,0.1231697609540134,-0.19204473164203892,0.33657314475258765,0.44161021034022957,-0.5730775319406972,0.29932304419031697,-0.644561185473959,-0.3234562223481919,-0.14927551470398046,-0.29391553234895534,-0.23613209910087835,-0.41958820453489065,0.35925736219962756,-0.2677757271266825,0.41005471329783694,-0.20184488971498832,-0.22735990089253053,0.5658246011022776,0.000898281738650356,-0.2143563720516642,-0.27484700683879637,0.06324764064520211
0.107280811311094,0.21222000279709147,-3.6653574358464827,0.2739789068150706,-1.0343189358036873,0.7962187061358157,-0.5490460297705672,1.0721470923960599,0.5673380518298679,0.31334507312726784,-0.46797727538210593,-0.28432804672860124,0.5508046171552227,-0.4430709591650122,0.5791621936462518,0.12923812204126317,-0.5013441240302339,-0.5540827116765966,0.2425178053427064,-0.4938322422848923,0.07782374132847043,-0.5113264165821657,0.08197900769191901,0.3040368934290808,0.263017300709486,-0.42414721857972304,-0.1295692631517819,0.10411534398914599,-0.03481869268768342,-0.1548790706863433,0.5830615324385923,-0.18031090736195682,0.16015089635919127,0.3208712810198953,-0.3008323962145063
0.110809375423727,-0.11754111194091173,-3.5195497564285323,0.362389995741039,-0.5257932103909776,0.73038933100331,-0.2329828083132226,1.2884734925974712,0.30733721001068115,0.5341755546970631,-0.49271915358801643,-0.40598667916192915,0.5626021281179063,-0.4432440456140366,0.4652414519736844,-0.09958519924765513,-0.582031365602888,-0.34012627384653754,0.23637864912475257,-0.42602719929651933,-0.05039335045412416,-0.4714104342316006,-0.24207965836053366,0.4027394039418695,0.341668650425785,-0.13545344931197145,-0.4940374703437142,0.1545659016505909,-0.4267190144203674,-0.22594946525030007,0.3936130782264617,0.06834497976822888,0.49721964010507685,0.10172417918320158,-0.04138871675352981
0.134258874730075,-1.3306095547362247,-4.166653851762135,1.179224716441503,-0.6213905971391791,0.422375837148034,-0.5966814215369121,0.19563617121505233,0.32991170451740326,0.15434044415312007,-0.7993825746371427,-0.2973521310686784,0.6607663607040891,-0.364970555297281,0.46684715366392043,-0.0050644815203307264,-0.9840071040588487,0.005723558517888461,0.16373695427695564,-0.30921798863775546,0.10447459494355005,0.025763216817042304,-0.09096812418727489,0.32006658827218043,-0.1433700579212044,0.11114782835773517,-0.1984044790782222,-0.3536410255890397,0.3319407009980573,-0.30474390187846595,-0.33156215612031126,-0.0659312317272468,-0.06097571664470496,-0.4785344716152154,-0.273287705294842
0.135406575753586,-1.2941065955120312,-4.585632311628534,0.8684492035968157,-0.5232612747845292,-0.1210142638038387,-0.9235657016965986,-0.16308891957824267,0.22225153442766707,0.2388191438601431,-0.23202502395100502,-0.21580993978263255,0.751610730527435,-0.23542285495867937,0.4234187734711965,0.20870655303584126,-0.48142389559521864,-0.055563468088379656,-0.3051677702024846,-0.6317338388750782,0.27850527316802426,-0.0804335973924577,-0.3737553281237933,0.20851612048471233,-0.2147128701304125,0.12463535053645797,0.19088859650089793,-0.17180532275245747,0.3697246897532208,-0.00981332374043961,-0.2829390565470655,-0.03603160486756225,0.06370300199084011,-0.19200857093450152,0.04826187593478384
0.139558348672852,-1.7257400066890942,-4.767940392423524,1.0656531391942368,-0.5615616784003592,-0.15825658009089277,-0.35628874875514394,-0.950393576916432,0.5274549163790585,-0.3271049932290067,-0.16046797541929914,-0.1859336000915165,0.7981643073365445,0.1697190948787324,-0.09651892904778357,-0.19933330934761037,-0.22980733269424686,0.33257507855046964,-0.06336500308594178,-0.17768738934959152,0.11150840849578539,-0.14377418984552248,0.23223182158977496,-0.25680704170167074,-0.23621404038086163,0.2873335903929782,0.49869609985851315,0.05176301931969224,-0.3222653334748218,0.1044949659373891,-0.33789340655222544,0.2567841552074685,-0.4139125519486684,-0.05728316447929777,0.10064998617334811
0.171625973012506,-1.9899224410772227,-4.946663563962928,1.2296655172736255,0.11825801428216894,-0.298134016619798,-0.4871732837246848,-1.34961261501012,0.43326168729599374,-0.603858336838912,-0.11133854507242182,-0.14784774447019353,1.0368658540129263,0.03387798438587971,-0.3573675325901015,-0.03404750837203211,-0.011614952017552898,0.23522776244980403,-0.6261364479571235,-0.3109164438012794,0.08655855591970735,0.02417113719909949,0.25509881816863306,-0.4338837324575035,-0.10227808652825092,0.13347919290326649,0.3120099586081559,-0.13029495478686998,-0.03960523375262932,0.23571437171327408,-0.23710211113061558,0.10984845402240201,-0.2141089965948513,0.45517710159520053,-0.16736746613384734
