TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
0.0173694865991158,-0.801295398695247,-0.11344357539632398,-0.31590505173929545,-0.06835219173689505,-0.0993461418412222,0.10631897582486778,-0.0027568223396704683,0.051871473290864195,-0.028098141208931292,0.006801422208027973,-0.0269709225803007,0.0405583507296404,-0.12599292049993072,0.06245464397681631,0.023049859556717747,0.01928086775308114
0.0217868349329398,-0.8279616339197631,-0.06546890456714602,0.011728096346848162,0.13135855824332476,-0.13270459699183276,0.1152949188809741,0.04715679028724566,0.04458512969838759,-0.06827782950153405,0.02133063066730212,-0.011500711742649435,0.04724950618705738,-0.1353223735218145,0.041545116089956265,0.018421229555888565,0.021360407721284055
0.0236539792007251,0.18747868778851615,-0.21478830527569592,-0.4250857856382622,0.1093659521302509,-0.13681459042333058,0.12243393003900502,0.036869526185788655,0.02946572316654495,-0.03270289418193253,0.012921073424897643,0.02554602268286794,0.022473672050200427,-0.15476445438462208,0.024438982770784597,0.028502190246310528,0.014634743516686399
0.0912510183968422,-0.8014808611187461,-0.10949839343973526,-0.5727036063522899,0.09972282291705377,-0.17802715126671645,0.08308080876942837,-0.00698632639411202,-0.0015569493287450776,-0.03072952264888248,0.03359514389158011,0.06040490528005948,0.0008912296525385634,-0.06984101825945246,0.002856593520944265,-0.02289715717102733,0.028776806354799758
0.109828407190697,0.17378486083485342,-0.06243462770203165,-0.1650623709257305,0.3829487456324261,-0.1610106500036371,0.11713860642094198,0.026279067028900736,-0.01982283837610664,-0.0420127260936185,0.04010098758376443,0.046305191592649675,0.002803155622425456,-0.09403838490783437,-0.009465252353678696,0.019774273117721695,0.018032485358420353
0.113440764064444,0.16612586240352806,-0.00195525699848496,-0.0919424205839377,0.5388383411246397,-0.09949546388305347,0.19507344591877754,-0.000975728995604901,-0.0056373532910871035,-0.020797515807363352,0.09185609428547688,0.03013333682350739,-0.022286601198015298,-0.029621014079396654,-0.05809435602063067,0.002693649397491035,0.019526187131515056
0.137447118292763,0.20106678289669636,-0.009821952022536549,-0.5708835275751404,0.3317150584497439,-1.9237764502972243e-06,0.04900934439011199,-0.045878301333297324,-0.047876921631434796,0.03846094273541788,0.0437993826125576,0.012420517244351049,-0.04727898140715551,0.020189706405055966,-0.008762550375167983,-0.0008064531075569257,0.008130770325160377
0.175701572519407,0.196638440954536,0.1766904505357309,-0.2562202053064762,0.5079818942410463,0.0299722029732119,0.0640060302054989,-0.061107981170677304,-0.06032771288972556,0.0986832990098058,0.034977222106321704,-0.011668703896174014,-0.08381853841501229,0.06879933486284687,0.010872501943911048,0.008238597967975152,-0.00166090903476567
0.188459931666573,0.20098704052928187,0.19833268729310158,-0.29579115337848894,0.45803251437872955,0.11128662685806029,0.04546796060705721,0.011441443779244354,-0.05451533763379255,0.08092853328538269,0.019212062082455166,-0.04140171112642443,-0.051464716028670754,0.06186985041112597,-0.0187548349270056,0.026727384354027443,0.013875157483540521
0.211014437875058,-0.7987492564720533,0.3895813856443112,0.03394640629506222,0.4375806459184592,0.12969294113778113,0.024403176258254156,0.020311965735226888,-0.048526796587247324,0.06761687897155934,0.061792170901644315,-0.05825179922635979,-0.03277744682917544,0.1174545359321245,0.03813384901562754,-0.02264770974083823,0.00855581711660606
0.29193173530297,0.2075702428183246,0.2833533370675297,0.011577981981572817,0.31612561494900177,0.163915190973337,0.0425815063788508,0.04951311045279357,-0.01557928506471004,0.045018272321277884,-0.02842931914660642,-0.09016147625106787,0.001307090761763089,0.04062788183144041,0.004578426063341757,0.03968604053980879,0.0017727907356832949
0.321331506043033,-0.7619795135482269,0.28013505158288093,-0.4673860257813185,0.031840373821318435,0.22120703671696046,-0.011589320654031543,-0.013103915671230057,0.00909722392481135,0.07665035271304259,-0.09959019700348393,-0.08975676578658599,0.030451450391969826,0.0761616833693339,-0.005932307569675728,-0.01991072352294317,-0.011082808012688804
