TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
0.173489764909878,0.17655469785254632,0.06984706778307785,-0.2446881114983179,0.557661440614254,0.025462156519406712,0.25142633938947473,0.07471727257827622,-0.06643469423313103,0.04372489110665582,-0.11577533976838017,-0.0673534258354899,0.008102841550224347,-0.029607927399161082,0.042103756681705566,0.040446931579575074,-0.02163615462967092,0.028294866225043888,-0.02285384139732862
0.186087516297864,0.1732674113993957,0.0029291604192839015,-0.23331535536242268,0.578414555894989,-0.08150488181814455,0.13837917904296362,0.0769702415304519,-0.07061190532984118,0.10662568443485534,-0.10465365547523982,-0.06764879903986576,0.006609011686280762,0.008529900401887662,0.03157500989652033,0.006117524355699556,-0.02220436888860909,-0.01639803026409685,-0.02089385626947731
0.208358096598653,-0.8356706767959142,0.28972181217003984,-0.01890240758782863,0.44411108090570395,0.05610520306392163,0.07360502709010251,-0.026941528150961926,-8.437686149271399e-05,0.10095637130036546,-0.05691480718887035,-0.057944375156440735,0.012234299635020653,-0.06827771932192545,-0.015343516560164692,0.00896041512800563,-0.029194419046557382,-0.07555881332494971,0.016740968602015967
0.232324745975762,-0.8066036993733405,0.27937757765707,-0.2726171667334619,0.32687367736141887,-0.05050690413670396,0.03214458413773916,0.029385622170865353,0.03483569363982378,0.11063028547450987,-0.06266527506922871,-0.09357245050558981,0.006214127128667292,-0.059536506567797194,-0.03403737391217654,0.014518838812917424,-0.0061149055996919536,-0.10269026803943719,0.036265629340433383
0.288256771986777,0.16607434647560068,0.2342366299766641,-0.028460995684395588,0.4542916884243009,-0.06685867248911956,-0.013046291928817134,-0.0717870600072945,0.06076016056991948,0.06674331773786028,-0.05002866639929108,-0.09001667553198593,-0.054897576143559834,-0.061303476414810924,-0.07563878112229115,-0.003485008000351077,0.02541774853513912,-0.10452431431731457,0.062230066767011843
0.317286445659928,-0.7805776186259626,0.11969808087113153,-0.4978745173476722,0.09706104204272832,-0.15136160604769242,-0.14466938457542905,-0.06448764894577116,0.1439225295894341,0.13713289905126794,0.06280024042488928,-0.038802482975423165,-0.04126427541652651,-0.05739239730072362,-0.024759219868752198,0.01117495806971042,0.033104978676938186,-0.09646267900643676,0.05802606376159905
0.347730071197644,0.1924829712366216,0.2461765711222371,-0.13112686576600857,0.17988361048041768,-0.05814744900937967,-0.07244070857702976,-0.17841204990126333,0.11227643818068661,0.06325417850010565,0.06384753858114742,-0.02041024631337378,-0.08049269825012781,-0.01393330734884614,-0.031996706690318275,0.007646383727502442,0.054918308010833354,-0.09296891564590355,0.0416062290875224
0.354586988903071,0.1763508040235215,0.34188838606515,0.05028255946007923,0.1818942476487287,-0.08392373667130519,-0.011128309481547399,-0.22080859707638403,0.022695142176560077,0.012051260333317972,0.07992961715450206,-0.025043352425746908,-0.1435608646862213,0.04536642605472066,-0.05168335674923995,-0.02877883092564664,0.06884542281668826,-0.059326553842445416,-0.009399858341638076
0.355153517828401,0.20639731650696427,0.03533058800707339,-0.35679911786124885,0.02966227322217597,-0.24478463675222878,-0.02460498462895038,-0.19989688341991074,-0.04160771741014524,0.016309350897240473,0.11839726137173878,-0.02516904930582455,-0.15530062575842185,0.11017400068016706,0.0167750462306242,-0.0464834530474587,0.061094850810595784,-0.03271672257854485,-0.11021694341666582
0.382349986778477,-0.8205184817047998,0.377222552835391,0.10207279800771536,0.05640857317724752,-0.1672066391599343,-0.029595169198114717,-0.1663603616139264,-0.08907202798290723,-0.01507437375644814,0.07682067414063336,0.04404590473828693,-0.09270361463782759,0.11896476759734033,0.023459198995890856,-0.025242532835056973,-0.006124002000432144,0.048894037101446845,-0.07870102997459602
0.383759241526956,-0.8050743814056818,0.3464987671377014,-0.06333544619139678,0.009320867102075723,-0.14885827065110344,0.0003756298368693303,-0.10820959774963246,-0.11066386510896326,0.05348252060330065,0.09164789010468459,0.02799360574781553,-0.0888399562151191,0.09511677985571411,0.04243583143240653,-0.03225259593136506,-0.026211334098730464,0.09988078949138589,-0.042601908734767394
0.415451761933437,0.20190575269784852,0.17473751892600906,-0.1681475859882184,0.012237211186968565,-0.1629232606828579,-0.09723689842000319,-0.15473022238189646,-0.13865075490520679,0.028495553399426058,0.07758906966487905,0.04659231210770295,-0.08968784880721392,0.026651204412904445,0.028391489392715585,-0.02885273907046283,-0.009507418867443121,0.0885951782667208,-0.03743879582854087
0.417562856018191,0.19955474774978701,0.22924523721770348,0.00034647402474000496,-0.012720036764307842,-0.06983069097187902,-0.135177142475319,-0.12645504902074334,-0.020867032767243377,0.046302424859195244,0.05007120263373723,0.10957237481402984,-0.017269752206259332,-0.05314010964029696,0.019988780895946447,-0.000641129707280595,-0.03462991972400836,0.11447687315010892,0.02945888669053416
0.428247449048258,0.1894933095941673,0.1966020306786222,0.03488269305512599,0.09544605128417966,0.0056163622652544275,-0.15707728825944048,-0.11260384454550727,-0.015094105841322626,0.06759873460264568,0.0470636493317653,0.09623305987908412,-0.025689925283828557,-0.06918299131318438,0.009824566927479612,-0.007775985062686722,-0.05625769385504694,0.1096743000431293,0.07058747999250785
0.432199846296291,0.23076799990054078,0.15628443473281253,-0.3225980255547833,-0.032228697925582965,0.09025191055370434,-0.1671598470811337,-0.03867339559566424,0.10168820586356238,0.10103202957707653,0.06053845941956853,0.10740032080056346,-0.02154895832320632,-0.08521089152284024,0.04105561757546816,0.006779083588748378,-0.04589660244118792,0.03979010996908007,0.05430353427777619
0.434622824078306,0.19588050398894852,0.20923198267459134,0.027718966695699204,0.08160976868803406,0.18507558796227297,-0.16992680082480155,-0.06001945551943724,0.09129072580561402,0.037555332004762146,0.031225781119725675,0.11054940158859168,-0.021955896257073268,-0.05066548588958011,0.01738588931875632,-0.005803485905422176,-0.041451654458540044,0.03139320735390953,0.07205352748237233
0.44402773887409,0.21566282482247748,0.19920786651606032,-0.13082543855267287,-0.00805306196041241,0.18986089164627934,-0.12320778004995099,0.03652490003113994,0.07288416532504424,0.10481064641851424,0.038048845071124306,0.08328471352453451,-0.004611838940619655,-0.0009026384336865164,0.04876209644437507,-0.0001824842678946953,-0.0194137005597563,0.01198808304097396,0.07798825847367438
0.444360371898764,0.20649657630487303,0.28114887633409275,-0.044743578711723825,0.04260966489377464,0.10972938785981666,-0.05730685728931633,0.011012900689658314,-0.02101515602013499,0.12329233384824442,0.023913591393123906,0.08481968123512311,0.0213274544425384,0.03369621259279148,0.06095929162034605,-0.022280539401610854,-0.005714787621192677,0.024611442904394355,0.08796086383856574
0.445719643349793,0.22113168013858414,0.3149657295983562,-0.11346915594887047,-0.07522756097873683,0.08323162717620425,0.003235409989806401,0.08071148993216357,-0.07717077496371266,0.10290834128720099,-0.01488508594288759,0.07438538269395693,0.07921881441322987,0.11358927227217681,0.072786878006698,-0.016663967000934667,0.035329777604917144,0.00035601803812889283,0.11274019171704598
0.446980487867387,0.21730193780330284,0.3505568415114481,-0.042582278371637146,-0.08606356394703302,0.0024834113167056964,0.0544317762420685,0.05052999257457302,-0.076360570713774,0.0644694973378574,-0.04611569361381645,0.07507609297221571,0.0766477750298441,0.13230968108310154,0.0863888795783337,-0.01688692308545552,0.028399467506739953,0.026279696123013056,0.07625940076982166
0.447668133020955,0.23125044557418659,0.32043313562140796,-0.1797530993054326,-0.1337047501939983,-0.052070323750768484,0.05169108238533012,0.0889295093388517,-0.04209063046544219,0.06586453354343161,-0.0415879136793576,0.10228901662797026,0.07737769064752643,0.13442620053890414,0.09416830550621678,-0.00571377507211221,0.05823523272275496,0.026496261479467893,0.03948838824924414
0.450344811874926,0.21043245382247483,0.36827441514054327,0.007227284219299624,-0.01648681872435634,-0.009882957381468167,0.01719881791421468,0.061101082375511095,0.018488007159308453,-0.034160179414517405,-0.07055181041581594,0.10371151922760198,0.06389587215406267,0.12659128677623765,0.06820076216610385,0.009461158570422068,0.061751023351037465,0.015452180469736189,0.01994538646831296
0.45690522013115,0.22451451314613824,0.4016419421348935,-0.08996546391424504,-0.0886634112779381,0.04873607781964294,-0.0029728745344213153,0.06359333470747647,0.02894804815165636,-0.0796824206870958,-0.04125581149659944,0.10105218515015728,0.03884407123368391,0.04095784195704485,0.0007280212862334266,0.05031405509750731,0.024882077739522338,-0.00786307309150319,-0.0332183679051889
0.464783106610678,0.22905841299812527,0.37519831238635026,-0.13533031582186927,-0.13960080430038407,-0.012512700104232475,0.004385046436725595,0.04580926336770363,0.04284772703566125,-0.09944758829122406,-0.047366985444321025,0.10163488834729237,0.03134561866455742,0.025919048545324785,-0.014799984759497146,0.09092186788230956,0.030445006314820146,-0.025732720276384433,-0.04245948711848653
0.465739466839212,0.2152804703135387,0.36695898474762995,-0.03984152494557243,-0.030946366881205455,-0.0564350723564093,-0.0841834284480919,0.02808314578312672,-0.016976115983686382,-0.11622451401556247,-0.06016956261482094,0.12186483402966525,0.017687018312713493,-0.014959263918531869,-0.10590592307901081,0.11904615951040516,0.003750314308143762,-0.003690757463814889,-0.029961553108278045
0.468312500419652,0.21952336438927833,0.41002828039800265,-0.10742531385601285,-0.02040046428767053,-0.14930979534166017,-0.04895367024072952,0.018444480285116367,-0.008175136281477221,-0.152929312331181,-0.09561403214973481,0.08099732061560784,-0.0066883992250102355,-0.016746940717648214,-0.12773425626987683,0.11458371117646408,-0.004508980539833156,-0.004552680225337047,0.016519498949009722
0.47024142796703,0.2043631400464257,0.5203367944065302,0.07664554180063805,0.015411487337878008,-0.1279999626956273,0.013946986731048912,0.02220402764266313,-0.01862569341790096,-0.15063956810323628,-0.09167208120690838,0.009543982609819894,0.0009363495351446285,0.015337352860342938,-0.120080079756678,0.08895790124072185,-0.007622094120343336,-0.02697696032350423,0.0705846894466099
0.485108278985925,0.2146325935911862,0.30943148118175595,-0.12234619049818414,-0.07547796885658488,-0.16088049226825318,-0.06200686978737294,0.019101965503978382,-0.005378535129116023,-0.09483255555630418,-0.09273494138535995,0.002511491298361926,0.012333603988443725,-0.03592095697297976,-0.11102504422526081,0.05524272617354323,0.02226885638264224,0.028284939697097063,0.09210671137933452
0.520831578167103,-0.7728419371661046,0.2802438587325292,-0.303928858630432,-0.12750710632847115,-0.18933620794825595,-0.07579661443688203,0.05454457032559734,-0.003734747310573599,-0.1001100496244113,-0.11922777403354949,-0.030417556368100673,0.02432896063947927,-7.861133426443881e-05,-0.06834090869082732,0.0004131541058749408,-0.0007374106092373536,0.054066779913509874,0.07174878248177417
0.529759099616538,0.2109675882740633,0.381358350314327,-0.10734489146973454,-0.07488566683697631,-0.03707219110048554,0.0052539275684661615,-0.0283558592360646,0.0033061041002755546,-0.07537225972438996,-0.051413984260400926,-0.10446945878175448,0.021309661248063508,-0.01853249965363624,-0.08940479171832585,-0.04208655846576971,0.0247436000969297,0.012866300209395226,0.07923107974645316
0.534189607456346,0.2222037363139613,0.2605387500209566,-0.23585118543616038,-0.15109117505625985,-0.03436413912733283,-0.011017305914927498,-0.023595258982042427,-0.0630893993377482,-0.06870787228723663,-0.04160656899054691,-0.09555081150895776,0.006569394282012964,-0.03207582700142563,-0.026531311616791016,-0.09532819177323365,0.017242182231069547,0.029605621396281537,0.029188843051205598
0.534455321340067,0.18656348834412695,0.24880456600731202,0.06742862103236719,0.015807102915905626,0.0688251790395735,-0.05362177696170052,-0.11277072667546476,-0.14445411706196737,-0.025239669805296894,-0.030943680300241118,-0.07262663264877932,0.028132258691411283,-0.07856848446504495,-0.02439438425358876,-0.1057187630631546,0.04179413707874101,0.043974854667643025,-0.05106665752113891
0.544477095149109,0.23539351663057134,0.06428495612860602,-0.3661530322939044,-0.21999675560852566,-0.07115392392182056,-0.06771362519705434,-0.053480222510630025,-0.1366772108360121,0.03116146413618929,-0.04932448842641932,-0.10712807872284635,0.08196950252599797,-0.07851411592821946,-0.01576206188644988,-0.1028973814800103,-0.008243129095576633,0.004258006671445893,-0.09467397592426784
0.546500557798012,0.20255944734574757,0.2262598872338103,-0.004484280362450835,-0.07605221251449634,0.13669943666022802,0.019832705517319735,-0.055465783608512315,-0.1647656821507048,0.018407988612229205,0.016977283290203714,-0.05056496635789572,0.04949560541442265,-0.06863551810956134,-0.045995976351680734,-0.09948197718302271,-0.021932819842188873,-0.009782163803576716,-0.08745891979166144
0.546906061556206,0.20871980416227637,0.15954318195043296,-0.017653760732563164,-0.1502894375927106,0.1347204648059192,0.014392767554797362,-0.019833454934318737,-0.15364938308037548,0.06711147046861823,-0.01635489012421986,-0.02619877970809051,0.0703008864726053,-0.0798576694728509,-0.0313983142689777,-0.07191772068693843,-0.006237124189137333,0.01760535843947222,-0.10834998712803395
0.548128563056577,0.21254446014201792,0.2125481460973248,-0.02285932884378169,-0.18011053725794499,0.1489854727798016,0.013624484405564692,-0.044463582591649606,-0.12471976020800438,0.08303817465669991,-0.005930845279561969,-0.021873581866785875,0.08053949960449178,-0.0707904452184528,-0.06094761570138133,-0.050104378660788026,-0.001207634504494166,0.027220314280786417,-0.08651821482589286
0.557498736550163,0.22106044177032946,0.4094611194167184,-0.0005203675487116704,-0.19034341278428685,0.1544152324295313,0.11899995063220573,0.04321433946442771,-0.04558463316586255,0.06660819735664132,0.03104674537049068,-0.026264933169281798,0.06045539483631544,-0.001937871892592838,-0.0891073566811643,-0.03071138249082435,-0.03880918161578494,-0.002014831326205424,-0.018083030688262346
0.568699287663014,0.21781619700595875,0.4954909300936661,0.05051692422608516,-0.1656580651928849,0.09054345054943216,0.16175190460218264,0.059063980704880045,-0.007438077769834143,0.08409485103844362,0.07434817155853446,-0.04124622799529849,0.06826125387312074,0.014824312470264346,-0.06878204971068719,-0.02002535099776174,-0.03325157904608128,-0.018559108018535622,0.013633077093341208
0.574693256287266,0.18988401342513908,0.4787972425359175,0.3019190952300684,-0.03439137224083119,0.1094936251192588,0.1198804420786037,0.022528798128925633,0.014775883954988264,0.04644370710154356,0.05447779974196909,-0.027845701830725458,0.06375533566755287,0.02010096440809028,-0.05182605529042472,-0.035581034530818026,-0.08117448824582668,-0.005426944015110272,0.003109395320836132
0.577073416477167,0.2126522468621582,0.32059281933097583,0.06073330730162423,-0.12530534793285156,0.005275276572108219,0.08499457096578862,0.09140699730327105,0.049771731928750076,0.023917351568633522,0.08967891722638374,-0.051923381027911185,0.06386700533735382,0.025226685618262,-0.009552229394656112,-0.02866853648394975,-0.12401092185510139,-0.042954481664247285,0.02659036609277607
0.579379359741022,0.21220420230057394,0.108266250689728,-0.04906683269743602,-0.09540345277624675,-0.15984036335999693,0.04366818769239122,0.1321901050640659,0.049644830780131516,0.01470544974539951,0.08771808698761491,-0.08647294389566614,0.04521674876436042,0.047873612332818824,0.04925793634842672,5.431217135018969e-05,-0.15991684467405742,-0.03579350590148616,-0.00983546554083736
0.587232694268059,0.19921094825109106,0.17342885095988192,0.08345451668988652,-0.0664326536047591,-0.12731001414712437,0.07217813201347663,0.07891415512449101,0.009532977670063357,-0.05303910276369938,0.10201708336795355,-0.07267662036988129,0.07299705977466774,0.0349311824794208,0.05359277019164211,0.003942814032353429,-0.10528581580655637,-0.045021203029685604,-0.04870633146645984
0.58971577422297,0.19804646552205227,0.09180938227476093,0.04896365977843059,-0.05865335099526691,-0.13801033285431497,0.02353762270178595,0.05351347864057764,0.06817105725671482,-0.07288570155714852,0.05476847753295777,-0.03843509371547763,0.04382991916531967,-0.007688703031643566,0.09388508575699203,0.008814198821856046,-0.07272224588034115,-0.047229232027559125,-0.03638968490328155
0.590511993781789,0.18255299456783342,0.23971692766255961,0.23152750454132354,0.02189305595567109,-0.10472531578963744,0.06309752485862866,0.010388136076804291,0.07615621254117518,-0.13310400019734642,0.048620053263962966,-0.0352180021548046,0.005215026106355684,-0.013013291813318595,0.09609959325112712,0.028541859291551716,-0.02598926880790503,-0.06196584715378063,-0.05396856684301405
0.593357192171812,0.17718178819718905,0.28402168228543473,0.2922031538494651,0.0326654883496042,-0.15401343828863887,0.06720563121394489,-0.04031996502893936,0.0718660010467814,-0.13951606793861912,0.060162630287309025,-0.0405065255132692,0.004471560458537177,-0.0020914490118927698,0.12276575335269686,0.04126534060350743,0.005412224497897304,-0.06475707582965687,-0.059740529553675585
0.609279746128729,0.1678388386063153,0.3575372216113307,0.38226330881755444,0.09611404064668241,0.02699596677576929,0.06293263708581975,-0.09773025041604812,0.05765917439135914,-0.19405820316483918,0.05692014720934112,-0.01181235769393755,-0.034559909635150876,-0.0050447494129093684,0.14382093332348148,0.0219805220729899,0.05573331505217559,-0.05642515023483176,-0.028928571172672862
0.615559214210189,0.2112255836534113,-0.08177479379262877,-0.19671339012715547,-0.10512992614035248,-0.22951726551570933,-0.06627139089378088,0.057752071579941194,-0.0042038934330957504,-0.06979666661173693,0.019924347970836417,-0.08145517311918435,-0.027205172452764968,0.0025810035514986585,0.17237265597449986,0.010460082598206317,0.04523123778419982,0.0038890020483445527,-0.02777846452472431
0.622556992358598,0.1801108272637925,0.07672455627846404,0.12329799705190551,0.038430022261946604,-0.10363298250798102,-0.06092923677200887,0.045939569659639426,-0.07225638188517587,-0.12377364316044684,0.007182629817194991,-0.08822752990607047,-0.013483275165601754,-0.042974011751803584,0.11387631824564695,0.01876620808212388,0.05456105672040693,0.044364103479380926,-0.023653248046938018
0.623932844902391,-0.8141300817083721,0.10253992660161702,0.04763928604059519,-0.07084996984665119,-0.05555136058601927,-0.08807149509854571,0.05424862625827512,-0.10834886628986157,-0.09038059282916378,-0.005084898895797525,-0.08412403187113543,0.006386126142727392,-0.039301876778681605,0.08634814673570869,-0.015248770057018787,0.036480851595792,0.08435319200786578,0.00664033546714058
0.624048801670503,-0.813944205848328,0.027660743921348117,-0.00402596417620936,-0.06547056954945447,-0.0016661724995328617,-0.15511749210950468,0.06032533449267033,-0.04448735715117533,-0.08394681059712958,0.0005431760681422039,-0.10604321777186378,0.03429554531042859,-0.09231658231568723,0.030776624545932125,-0.009454350965723314,0.020228029088718544,0.08363064288453301,0.005595071378806185
0.627921067518963,0.17329028338705324,-0.009244123871603503,0.13368595912419848,0.006261985476754051,-0.027822637047605417,-0.14494691236074586,0.06668199967788686,0.015447515713879971,-0.09810531952196133,0.02650142109790573,-0.1516926973487389,0.025482947266842467,-0.10535916999296126,0.018423920143100552,0.026098479844118495,0.03884270005036326,0.06378513379984237,0.018747740280715023
0.630833329286399,0.17751842114446525,0.006580705594482492,0.11608009523597504,0.03672735878649201,0.07298085899024769,-0.13885202506706695,0.09757599313829574,0.06762018997495572,-0.05517784290351295,0.054837861676804725,-0.07288048148093146,-0.020571646158484627,-0.10602920543258543,-0.01986394362443839,0.038384739912401,0.04964144789713885,0.030054957192107618,0.03581418799832405
0.631002820320327,-0.8323804240117475,0.07047529458883692,0.19392049576036857,0.10519399022852984,0.1416102862444732,-0.10782321516299449,0.16916060428186747,0.03271747093541818,-0.0900269552583457,0.0543305299945742,-0.06599216581299693,-0.05482129950771124,-0.0032965080654548157,0.003733040680902475,-0.044099506783022546,-0.018010350562194608,0.0396586946974766,0.0458254271880098
0.645264247975583,0.190484333401178,-0.1810004802580298,-0.05613153355511646,0.045171443953398775,0.01862093076614092,-0.14529066079239897,0.22752212273406763,0.056991792574082836,-0.06030543303965519,0.08864712295999343,-0.05693926580463757,-0.10248111792430926,0.013830709639556375,-0.01062295078194392,-0.014324735707024524,-0.0159646556394026,0.0060619303887125145,0.04176813130116365
0.646935634360787,0.1829166922335448,-0.16033814249226006,0.05662935643281101,0.054588468823271126,0.07562303581383155,-0.10994840635121472,0.22819548400087256,0.034178599342123375,-0.051608623402698416,0.06948523415734717,-0.019214387549412255,-0.10204354737204209,0.03520864412207546,-0.01213008453348928,-0.08007686271380111,-0.024011813015307623,-0.023150403077995818,0.0459302681984247
0.65176704246229,0.17304875463264038,-0.1483419024535303,0.1360965557654671,0.14230285955193925,0.16996921304622561,-0.0887434345039719,0.21533227268023572,0.01711809680174908,-0.07861139280725574,0.018428653089740482,0.0014230708444015415,-0.08543476751074713,0.040261511893649196,-0.007752907732713451,-0.1243760614631837,-0.06601387003577108,-0.05333761215297247,0.029354501310099246
0.655847884396616,0.22177985162063685,-0.156889876022089,-0.3233986870439396,-0.08798423528946299,0.04136525227492553,-0.13707646662362002,0.14448273225149685,0.015873842896923066,-0.048846766916934944,0.012439646426196741,0.003727595848305759,-0.02223347709778117,0.05391447189119993,-0.022373176790542345,-0.0975599215130239,-0.06032964551817525,-0.09599282533364119,-0.04962917425008189
0.657906379589421,0.1881993154667178,0.024146565249159306,0.07459307268674259,-0.0008537944577308548,0.24975227782859186,-0.11814558228121104,0.029833846544323445,0.018455230293085965,-0.017483564126982275,-0.02579914366125331,0.06285427649559205,-0.036864836621409436,0.013496202824077852,-0.02808700167140805,-0.10475818679280627,-0.03419423197298515,-0.11731786143028551,-0.052436412616551645
0.658872818805574,0.20346597965976335,-0.07628537650148541,-0.1467814868234752,-0.017741866632230468,0.21124638972860427,-0.14298563194742056,0.07192221940081618,0.011606027737804767,0.012727193350960772,-0.037995569282893694,0.033513952763644626,-0.015505436171043045,0.045053164317477204,-0.009519576143775075,-0.05191422272907266,-0.028116317223695956,-0.11499806732552359,-0.0668444867028854
0.66159799770955,-0.8164356412874658,0.049632281021079895,0.03115775960742651,-0.001530024604035344,0.303079214339411,-0.11587636951828624,0.0002461932460915965,-0.09640222539283283,0.006570213509626093,-0.11049008811990471,0.03507638464309321,-0.0718298900164387,0.08585783367370965,0.023270546211786567,0.0071015744054277845,-0.0726437472662847,-0.08308714758615449,-0.10853162291317986
0.663912935418797,0.1821148752613827,-0.06426496961041268,0.057344618028410135,-0.030851104026229717,0.2195458835148005,-0.1300729216391805,-0.03513491696640987,-0.06757282467969265,0.012210427840588324,-0.11748425284576991,-0.017070733680095564,-0.08155389699459303,0.05390804542230871,0.017139138656531876,0.09567317934241511,-0.03152007618445048,-0.08334527204442156,-0.08960290314730805
0.695683073686084,0.17542193037638393,-0.2058710581940525,0.08173471401431166,-0.0498822690708887,0.19942552987901674,-0.11303324076326358,-0.017281448574924446,-0.09951956506448446,0.0466822782319991,-0.12989510090947345,-0.04887001451517929,-0.07645911319391173,0.05099924208172225,0.03853532200360926,0.13376099367341412,-0.007865245819469319,-0.042046046579127805,-0.05126812959626454
0.695712748152709,0.17764458692211527,-0.2366452776576296,0.04188015608772014,-0.09983499448329357,0.14961177570790127,-0.1005901488540632,-0.052871630093009235,-0.07143069752477584,0.04180023495219864,-0.14873203718502587,-0.062497484083163315,-0.06351341724979385,0.03363752536088126,0.020529244619178977,0.14451783875228416,7.416478622217782e-05,-0.02187061071091327,-0.046852450285058175
0.696230929094966,0.18213778422102328,-0.14685069042595839,0.07599766276851357,-0.19873581588846212,0.14290406715039303,-0.035406011744448844,-0.064898661422597,-0.09084974502308082,0.0756722461881798,-0.15015240534206184,-0.08826215910610057,-0.03065007736721824,-0.011864931662276005,0.020869294788548674,0.12800085879607265,0.02780982973733069,0.02065515305067819,-0.01956759635058647
0.699244437112435,-0.8043060319829888,-0.11127708864009041,-0.0151305370238049,-0.2704891032811918,0.0807670110349232,-0.05419062270470744,0.039447572433758196,0.061808795820262545,0.0921382734826918,-0.02748014709922478,-0.04845430894687729,0.028777773060251182,-0.020214720627487623,0.012231893930466118,0.11013072133656344,0.047658037220110826,0.013166192200298184,-0.00879272693239882
0.712052211104052,-0.8226235538338823,0.02562605225383039,0.22141679532090675,-0.21541905561693483,0.1633140998519499,0.014219998511220286,0.03290944645446528,0.05258880288131674,0.10608596810075738,0.00524498483572517,-0.047669073422058776,0.01054707357824798,-0.030383477545951335,0.045931314723455914,0.09146218945820457,0.07789246686227701,0.019063129406541677,0.010856518732530225
0.714827263462537,0.17579741410958885,0.07853516716285994,0.3050412467038657,-0.183682191687859,0.16656396431411555,0.06969222632612161,-0.006858578900501268,0.0355162719523702,0.11181279715567508,0.03985006238166989,-0.04660168222604847,-0.031826001555642656,-0.03548723681883828,0.001212639236316832,0.06774253988991784,0.0981040088091444,0.009954492984407353,0.013676642232634139
