0,1,2,3,4,5,TOD
-53.604197633519505,-59.20889379600391,-10.428968007338991,-46.509479493035876,-25.208388874234142,-41.53787254526429,0.0059506144591901
6.6456412264774265,-4.940399076698109,-14.39770175725038,-9.788619219101523,-10.968707289836122,-16.822629058315307,0.015261738676321
-48.23647507111559,-55.20481934520426,-11.241227123687214,-41.73079658152854,-6.841217908825724,-34.30463522277054,0.0171651860055275
-31.23062652464882,-39.527112639194314,8.638773694739406,-18.662238783862474,-12.360455197768513,-25.56696831768357,0.0215305773122087
-57.88765988336398,-54.31489315240512,-36.81225026929712,-44.31579320769146,13.35358976431084,-35.51547098202504,0.0233757601547069
-58.90602057184926,-74.03150373453546,-9.000661086681653,-60.077105447654624,-31.976733676302214,-17.134719582421795,0.0455997960795833
-62.00461680838261,-28.981609514145532,-7.53804825725694,-46.363498841233394,-46.85380873769448,-86.31795046309563,0.0901777202819192
-65.41425645246241,-73.77139638434177,-28.812578795333003,-63.39617365570084,-33.848739477021205,-71.09836513675893,0.108536601088434
118.13492598823585,-45.15478148065962,16.246063602349892,-19.466769610113495,-1.8093970296730264,-31.26256529734692,0.112106469276672
-55.595596326537745,-58.40222614510857,-25.478451849646778,-51.515076152095205,-45.27298329958156,-49.77935636725164,0.135830459809855
-25.822768182877876,-29.000932602534483,10.300528817323958,-20.255919342502168,-9.589263053491234,-18.389107128835096,0.136991595400043
-26.50778084799891,-40.40787393010769,-6.3804901320037395,-19.396767759462943,-6.246093421928906,-21.345930509978142,0.173634963621368
-35.71852610582621,-30.663588646617107,0.5480372825297265,-29.1340755139837,-11.484059979600307,-2.6019552122749325,0.186243258439798
-41.27519822295396,-44.662675922178444,-4.406823124837954,-30.099172903409357,-11.036779251036004,-24.55805900433503,0.208532477647416
-46.518679305570245,-52.67583526241854,-3.083349340868623,-24.411046731684472,-21.605947541419535,-35.78786229068188,0.288498022598261
-36.034202878704505,42.99402682638395,34.20140433978724,-60.04975009456303,-16.55099527040621,-22.797617926475116,0.317551992063239
-60.29436076312042,-83.57740025327931,-9.426743590354274,-58.15565187362631,-49.524225972094214,-91.28244233007513,0.348021096770884
4032.3798446235455,59.81094429905983,-56.82782741485852,29.448277478801295,14.849021952895672,46.53104289343124,0.354883753233385
-61.165296487103376,-275.59192659309,-67.35708890308962,-281.0729362413686,-558.4247460241866,-1062.718140674954,0.355450756303515
106.26904261887965,-43.73878372124133,-10.500329511301755,-30.707161211363843,-13.19301630270534,-31.75942674184938,0.382669986782207
-50.19764940477967,-45.82218578086995,-19.214615420915276,-46.611705923682,-46.94992224238292,-51.374869369377556,0.384080420977634
-22.489687215228795,-42.61878050981357,-0.9636528495812482,-26.641082466656847,-7.169478390715596,-22.86425367911283,0.41579946579107
-65.35888400730886,189.53197251369613,-212.0544575273206,52.85559599352175,-18.476143238255272,4.8971653415481295,0.417912326712853
-69.99983088767866,-98.19638850387814,-4.839979161372837,14.726757451716777,-49.67534774606677,-86.50824154750846,0.432561567120692
-142.01587056231907,2469.30876899101,-2191.2423222898574,1078.7430592071562,-261.9556377940426,-61.53023466267964,0.43498657276442
-67.4842507107686,-106.91197671292498,-19.327410095893455,-74.88578134077133,30.124637879449843,-0.97638066544958,0.444399358811345
-35.08770351781406,-5.404974831776777,18.468690076920538,-23.83390339015698,-13.336444902011609,-22.87271254944743,0.444732270226428
-49.58313136275662,-52.68918489922178,-5.73484770622214,-41.44582100906824,-25.640922836039096,-5.5078425083095714,0.446092679291906
-40.88503913891461,-45.30679182583221,-7.401988044003441,-22.33699067347739,-4.039866237088158,-35.26144127326983,0.447354579047539
-81.4385723940503,-114.7290418687185,-9.404195181806362,-100.51675275419441,-84.02930093268346,-39.02097847366749,0.448042799711658
-67.68945771716339,-90.38541074128398,-17.618659555872156,-66.86471178420277,-38.948010912620674,-36.20288618990227,0.450721718757268
-47.74463367595505,2435.6934979844027,2447.7514834452677,-568.4247350403127,24.67783117194794,93.40491001737762,0.457287617613045
-84.30526521721565,-135.29096005624234,-17.718199797784344,-101.95164296367004,-87.44475403958889,-170.72436639590347,0.465172097328586
47.40637575235456,-97.95593897437335,-21.00819799702123,-98.72455395184001,32.87294101761013,26.11575271903749,0.46612925796326
-69.80040047946146,-87.17918737574246,-15.376813440630267,-68.36710756461653,-82.95324469021952,-35.70641987659428,0.468704444991546
-43.46594139963268,-46.29024224935666,3.7738577096345507,-32.237849650245145,-5.495594854544329,-27.43325167377217,0.521267477507288
-108.09507778467022,-170.77277003627378,-145.410954811195,-218.82701221929582,-776.1986678820956,2990.450975936503,0.530202470663263
-52.26388863183588,-490.4870565885131,1145.4049498168458,3202.4766663587966,24.655278168028236,127.4601842546586,0.53463668652602
-56.890793032791464,24.418609557103988,-111.39041539730476,-23.615218792980286,-62.06510094286548,139.77705744691596,0.534902622793543
-85.85477532768995,-123.58241349266672,57.00734347255086,54.506825516228645,-81.66347239520744,-155.96715988553441,0.544932784121265
-52.08506565954507,-61.64810014708918,-12.325161190435452,-45.76081448115724,-23.71272133785036,-14.317807276587269,0.546957940265859
-12.950764811605842,-26.554241363300257,20.32397074972699,-24.55051154370406,13.910227345740903,-17.305036725022624,0.547363783402133
-38.387986490091855,-3.2039436602252716,-47.78823000412921,-13.077241678982581,-18.266312024818188,-26.263122468867753,0.548587308050138
-47.029249076055706,-50.45481637167702,-2.9330877068050283,-38.91321469188326,-22.0892835674507,-25.890157730650234,0.557965323718843
-7.743618775886965,-27.806220553254985,4.999659451872899,-18.419919515367443,-8.027781213260909,-21.739336029448133,0.569175248903936
-46.07687774302988,-36.4867748886632,-12.587255160574871,-28.3135558350784,-19.429576304975097,-16.04487887268962,0.575174234057673
-41.68257390289386,-45.797836387127376,-4.020528307003463,-30.33457580997089,-10.707921624878367,-26.070066191619556,0.577556386273979
-22.711269656034975,-26.381954664455137,-11.680420937239504,-17.2194965839957,9.095649644984242,-18.797639343643077,0.5798642594499
-49.39279003609801,-57.46696329985519,-7.82093116966506,-46.92580885623359,-37.27927618322419,-31.425501610035294,0.587724166664697
-21.43084588872365,-36.777337982445395,-8.848557120684745,-22.097664018214523,22.234903074551163,-17.15033127058757,0.590209324782605
-59.03867978400018,-74.71307631631865,-13.197430786758819,-56.80284427819099,-43.99106686350218,-55.709162026712676,0.609789670354637
-30.89377679186389,-33.22417857968528,3.0230043258928823,-15.710189420669423,-2.7846657416823626,-23.787063125282355,0.616074393908515
-46.19632065731086,-48.68404416797182,-8.06295579194156,-39.57020913950582,-12.747911696975462,-21.97255383072168,0.623078028704265
-33.56737780842761,-24.132335737178177,3.6906723108864865,-25.11264701070592,-11.988958409220427,-18.6397547584175,0.624455032739714
-41.235809584364816,-65.93594410967687,-0.6932719187585933,-16.162115058053896,38.80320997883636,-30.90700399886391,0.624571086555473
-54.159559045449484,-60.49627816323359,-13.882015928356758,-48.61277200647095,-36.21688972421478,-45.77989916728311,0.62844659321766
-31.655790959882868,-50.16148483742049,-5.988679597098752,-26.206607948372866,37.069908525706985,-5.695272317974958,0.631361292343037
-36.03258122186709,-37.66086344686348,-5.744474733789138,-18.771489062721674,-15.739186156369165,-26.609639985569228,0.63153092522902
-47.2244909166892,-52.02594460970845,-4.898045160477939,-35.722214324382946,-27.064535531489856,-3.750748959371919,0.645804288694556
-8.152753007724034,-32.535651296807615,-15.028064524204032,-26.63138273471447,11.312430453821085,-26.150051584570683,0.647477073912422
-52.21282599995523,-43.4583177099331,0.17667807412895495,-41.669952848297044,-14.822515076442025,-43.23058342247342,0.65231252556215
-46.959727124266905,-43.73178833773278,0.5286510343825345,-25.385543300710303,-19.78559431505329,-37.99081744911944,0.656396782873694
-41.1289108907625,-49.52881622012658,-21.18643736707931,-39.7661533306513,20.85618575439314,50.899618131988674,0.658457000881962
-56.489270479544615,-52.44906291244383,7.669258577538277,-46.970116828123004,-28.82909728722775,-52.46138367744049,0.659424248939657
-97.07173918747053,70.435454333973,-265.84410860463254,-55.697734570994584,3129.33898721269,520.0292583187542,0.69626531141035
-27.95769153171116,-30.098879749639217,-10.223603486159957,-29.12300815251645,-24.125570231989972,-15.269056251311628,0.696295010712413
-46.55784589853031,-56.297568704031654,-6.360977689956001,-35.79480156710902,-21.967052893863713,-27.954846117351618,0.696813625335614
-34.48175840772668,-29.652183968225426,-9.01360504214721,-23.296537226387027,-5.390235195926394,-21.74953727462909,0.699829655447003
-39.42060058368203,-39.74164397002318,-5.245284963496371,-24.263818381340233,2.5115714766126636,-18.19149638961712,0.712648148643189
-44.62450076182234,-49.83942631405372,-8.42301385214535,-36.88726314789063,-17.58299861245366,-20.864142976974033,0.715425523525005
-30.765942888157443,14.60181509511999,-4.547530187692726,-19.380253394809156,-13.147469164314279,-15.16101487852786,0.716518633373008
-32.19718357501886,-21.513496822036064,-0.2982945215360152,-25.32383593908601,-6.610368630221478,-24.906781186912426,0.719564729524692
-44.29071244386273,-44.90693717139073,-8.952218870659934,-33.41181338282654,-21.371038370979416,2.9359389297350145,0.726468504444015
-35.52161256974733,-36.84066024664892,-7.766840442885141,-21.303474278852214,-9.885348491648594,-24.191500449941998,0.745163789468416
8.371523998880503,13.460805080471715,26.164112188395805,-21.562154060052734,-6.890654490923947,-19.371697082192153,0.749515302265957
-50.64985745937003,-56.43893426053083,-15.690677628696355,-44.88781799828997,-38.33785897482909,7.140152403964238,0.752046320848302
-29.23525851477537,-34.091024159531244,-2.109775506549185,-17.23320975989908,-8.074536693481702,-20.292190358757455,0.779496850748848
-25.950929213944807,-41.77777254735387,-7.0024635661958134,-30.077365794694508,2.819420353546118,-19.97388929978595,0.79643825715493
-41.457192042932505,-33.15073104923678,-5.745460322312035,-27.11580864387361,-10.261974121467784,-19.234031060026187,0.800101690224946
-31.745392938009008,-37.40888032439579,-6.812036063812712,-22.697005774260457,-11.987193254032016,-24.834591037034954,0.802018690718419
-23.327034096325256,-41.75626477913634,2.1809208470775077,-18.401237650228286,-5.49154007698282,-15.088172963458932,0.803599728248944
-44.536989000971346,-42.81042236543846,-13.892960244213745,-33.633772746281,-28.55013917429435,-40.00701455497393,0.804916964517319
40.02847099745947,-14.665498606937913,30.86337989156827,-8.699825866476075,-2.6820376307795026,-25.731633784309498,0.825821268924989
-35.86882236874032,-33.003710545544955,-11.85983376166817,-27.63233295264844,-12.955508948675433,-20.732354863773317,0.829057654158041
-42.05837748533705,-34.213962823680276,-6.938786992794371,-26.51608341062065,-19.986441372001636,-25.030369308043706,0.830786625751461
-0.6903730522190599,-37.82107703877548,-3.5194288382100543,-31.2660793908017,-1.802352735549303,-16.278132152116807,0.841332002640817
-48.654897691556506,-55.078296296659325,-12.277956531166312,-41.46797358560474,-29.604406151402245,-46.16284834326925,0.869323630772832
-2.776863491405727,8.689738960368857,-0.7571095576982221,-2.790166637883138,4.004120021690191,-25.049607260747607,0.875155897462124
-37.05586107596951,-33.01386400145686,-2.535922191157711,-29.608196093517527,-16.63651901393769,-8.177141920409294,0.891403676737805
-35.31706975952695,-34.31121105541463,-3.017719009661354,-11.02392578223971,9.59789812390701,-14.109319837847133,0.89222571593973
-21.736093748973996,-31.940740962852583,-8.416648430278737,-22.457148187545805,-4.76843788428836,-14.783177055518134,0.897738492577594
-34.24248885834752,-31.57965732474132,-3.255362606705211,-23.424701133371705,-14.343907389512017,-18.616087261641468,0.903606300834559
-24.01914609924584,-27.697085330616115,-2.5763469407488384,-19.471078998960117,-2.4911829035886255,-14.75542095848924,0.913325750317352
-51.39657180603122,-56.641005931299894,-15.575267661501677,-40.98457564173276,-22.9152109339323,-41.89567766159605,0.914039824727911
-4.0176857602195835,-36.9776592949248,1.0674819637363555,-33.72389159779288,-13.934412578816922,-11.05949944929621,0.918247243172883
-70.17395296727318,-47.36156742822975,-19.83444330775368,-63.391925015374966,-46.29416963769043,-97.93637013404543,0.927700784055889
-29.377512894273444,-73.05229081207722,-11.905523527592171,-56.95263594911294,-29.088520363137874,-30.226616577181787,0.930737933440042
-63.26919700693504,-65.63872574354347,-6.540708587323737,-55.68548980657244,-31.71282570830368,-77.81611287257628,0.933689718547024
-54.88144683220281,-8.199582008367477,-25.395948949404968,-42.519876293837825,10.371663051179988,-13.918374449985667,0.951136571205746
-26.177002634800036,-44.913899336604395,1.2714313456228934,-23.47984257724678,-6.8678733723774865,-30.59761599967141,0.9534250199418
