TOD,PC1,PC2,PC3,PC4
-0.839253719086909,-0.7863659143738282,-0.32487752135439485,0.038061124955165206,0.027264455215768764
-0.629508410326847,-0.8087856758635742,0.04802627322170612,0.0891571874553168,-0.06679526721999633
-0.552569765555599,0.21295877468132487,-0.38643023366213614,0.08149078971585798,-0.11426395755576414
0.750610688492847,-0.7821898004474843,-0.5149879831175707,0.02852331339146168,-0.18325725766072315
0.933069430133357,0.19231512440557308,-0.04229762050376162,0.09463469062610978,-0.3063962404154529
0.964985078500852,0.18440699575251496,0.08975860062362348,0.08693729176933583,-0.37326583440391536
1.15457215880067,0.21589741469048254,-0.4291925848449826,-0.028297705358157937,-0.31505623510440417
1.39767420290358,0.20206150307102008,-0.04687206445138265,-0.08509209030214698,-0.3537860770836607
1.46717689965213,0.2043023246112423,-0.09649641450209392,-0.10065932793181635,-0.36702890869514637
1.57934041643112,-0.8091616500264251,0.2309686198737855,-0.1329369458346144,-0.30006147596045124
1.90189828659735,0.1988695579007479,0.1659316531762182,-0.13199026191768032,-0.221236679703374
1.99736532572493,-0.7739811618721587,-0.3691945242526269,-0.21670193935567728,-0.13308514530295784
2.08856392307049,0.2075057151299087,0.025910925434668806,-0.14204635163946563,-0.14410206764635913
2.10800584058625,0.19598580484899142,0.2257994743127383,-0.11093825060796259,-0.13786937482573414
2.10959538299129,0.22589741087244067,-0.2989722774078948,-0.16832754737051914,-0.03875400135430374
2.18307450301212,-0.7988127529336928,0.25478580509253995,-0.20188581571066178,-0.05706354902758729
2.18673876833911,-0.7910251645045291,0.08712689788984115,-0.20935070637560238,-0.08754512704755853
2.26578497197039,0.2165751490019753,-0.09047304812580262,-0.1537733488639602,-0.06329871853294623
2.30516343750525,0.23002539006228848,-0.19994034062465568,-0.216977863995534,0.019760584857573992
2.31073414033149,0.209423595298003,0.1691165278761129,-0.1646882928323029,-0.02217836944871533
2.33206780874885,0.22156506372504667,-0.003951873064278518,-0.20696840907901837,-0.013385312240108315
2.33281406790127,0.2143820981116363,0.1048479903695211,-0.16810231534665465,-0.03335717045446032
2.33585780652913,0.22000229565478857,0.02338457450555768,-0.16149040939013415,0.01615569769495372
2.33867288492065,0.21674015980246117,0.08649960478483948,-0.15365115076562375,0.02564232533458389
2.34020485222729,0.22758859498707137,-0.06975386120121875,-0.20516167029073512,0.049997096899897425
2.34614583171231,0.21643035034455071,0.1554514177124161,-0.19225857439839034,0.0499446362650392
2.36055933695408,0.21866869454771662,0.07385573545359667,-0.17541232552366876,0.04025645350414412
2.37759728821484,0.22399008287506333,0.006627159027209766,-0.1951909217943089,0.0971517551548737
2.37964604173184,0.21837266466638952,0.10116835975975831,-0.20294818836919737,0.05329269495470162
2.49109772687554,-0.7637987394083336,-0.17306076854339286,-0.3003064756406383,0.11653673860331398
2.50804369880753,0.22006803423961388,0.06460835459941941,-0.19325655146816645,0.08426829498003773
2.5163481317498,0.22714714112978504,-0.11420876632227568,-0.1764355315920946,0.08222000217751362
2.51684399395106,0.20954505323600345,0.20240676146606446,-0.1229057719281527,0.04043115123789748
2.53536885040444,0.2419253291599776,-0.32816092957487564,-0.2079185697858566,0.15178822922574217
2.53906786085162,0.2175637584568933,0.12429716780643787,-0.1609534089744954,0.07146070134580265
2.5398075029906,0.22177548963116,0.05308118143461381,-0.15257361985668025,0.09883700914562256
2.54203405058686,0.22129967228656286,0.06750902802646724,-0.1525464089507042,0.10116959065190108
2.55893733673506,0.21730435337750603,0.15506547445795826,-0.13484033473570978,0.09336073330589288
2.57877464916503,0.21242027270289474,0.21552441571222342,-0.11271235329620764,0.0709226915219221
2.58923111297877,0.19533291740085312,0.45215297509949326,-0.05522575248601346,-0.024387945655461363
2.59335315627419,0.20972533173013017,0.12483801479137356,-0.06347399628799774,-0.02379128554148199
2.5973305284851,0.21575659375743375,-0.08848933039075925,-0.02472585045865889,-0.0014131443750168729
2.64752048685691,0.18338858894425752,0.48964841566768197,0.05109896773470383,-0.04090689928660073
2.65774839944431,0.22334589279066255,-0.299221764864048,-0.003953147261905614,0.06079995205825705
2.66902438214515,0.20013916993863565,0.10277088772757262,0.03157091723381016,-0.015413957097109703
2.6712265052914,-0.7944910363874561,0.06425004193168643,-0.04543993294548129,0.03755050869511647
2.67141187871117,-0.7945074820475968,-0.003828185703040059,-0.01886870457216595,0.019938996219810344
2.67758259571282,0.1968618747259296,0.07376482988708367,0.07527340940737177,-0.028355007388253937
2.68219852222396,0.1961896362313542,0.08251784107913235,0.0979995427399284,-0.02049921305820062
2.68246651004765,-0.8098152766733281,0.23241050604128155,0.05957765743720722,-0.04110722736902434
2.70476229064367,0.20839827650948395,-0.1638480642392864,0.07302651524920035,-0.07625335048826294
2.70734302644648,0.20205790428398737,-0.04124820442006371,0.09807607033347117,-0.0711578458342087
2.71476581851356,0.19374168608391243,0.07919917656967553,0.13800990657393353,-0.07094802402709749
2.72099282937656,0.22434564606618773,-0.371592656781772,0.05125648733498189,0.10232522712480209
2.77982401489326,0.20722671204983292,0.0009085643783961404,0.07012060883968999,0.09835576649773606
2.77986657492998,0.21291400839505228,-0.05436402177095419,0.02625147718160339,0.11458293958440857
2.78060947421184,0.2120079069742653,-0.01233565145931664,0.024418636788544477,0.14208801381746197
2.78491893983045,-0.7802147754976185,-0.09453591218908072,-0.03568316322870936,0.24665808056924127
2.80303027673118,-0.7966768596389006,0.18543418374710607,0.0053917040743428025,0.19733842272878171
