0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,TOD
-0.007875175838315688,0.008256024587689885,-0.003562805726813112,0.0024284394610271953,-0.012891284652871114,-0.006198747599659917,-0.0024559528186435253,-0.009120463817647041,-0.007308271419919985,0.011619287772966893,-0.005625526999441615,0.00927485946351521,0.004261572729872696,-0.006935545859706974,0.005138193625627723,-0.00021504325735835405,-0.0073982135860637685,-0.010395105842591405,-0.005487199869217767,0.00663973428677187,-0.005217597387697115,0.007427597284441555,0.015784106393802247,-0.013908845410278297,0.007451541772167466,0.015040514147558116,0.009212041402711684,6.023016988764354e-05,0.012897963033592698,0.005558524114465234,-0.0037915286710083138,-0.0013447454892069252,-0.004853484000426822,0.006307848798675254,0.010761304206946251,0.014796366994892262,0.00658838584581112,0.008803725358202003,-0.00661252923519186,-0.006941462851053682,0.00021671908056068202,-0.008308246072885168,-0.005183210185760409,-0.00413530657383286,-0.005927133934928982,0.003685833261861027,0.008692106203924693,-0.009170082999213775,0.008648386098163038,0.002090604460765707,-0.005942285092415878,-0.0046237034594594105,-0.006998409945558926,0.0059523049635717635,-0.009609693199472857,0.006566879797047693,-0.009248131091992675,-0.006223840377478709,0.007555595293867981,-0.010523846536173862,0.006765430893151095,-0.010666538210159103,-0.007549379057301214,-0.002315640951707827,-0.0035999100558161416,0.0028597992640328673,-0.005012773247757141,-0.00538076042601942,0.9903341247789393,-0.004934803125254378,-0.010614321909126279,0.0052609313298690105,-0.0010068130764040292,-0.01000943964391937,0.007805850265389445,0.0014389641515311462,0.008633060132759902,0.005049862322414386,0.007471925924793245,-0.006402065512413965,0.004971621537078532,0.008549818019383875,0.00845894457651488,0.0173694865991158
-0.007593482493405829,0.0014865752994269383,-0.010011670692537179,0.009181087744161764,0.0013101494165592654,-0.006899556300905224,-0.0019252542873104475,-0.0041611830739570164,-0.00231858505651076,0.0005976370020762459,-0.008566775112526749,0.0020610390350589048,0.0013446202181778913,-0.007706299904103441,0.004029147861220367,-0.013543107480266235,-0.008178089375412572,-0.0021619700074288215,-0.008782523802661627,0.008709393396594824,-0.011021272834705026,0.005656253398708254,-0.0034729935138603824,0.002073998239477434,0.0003761730187117541,-0.0033281797741105817,-0.00016023996901200243,0.013461298172861257,-0.0002516872117891085,0.009820881101479736,-0.012459308576710936,-0.01110139190929898,-0.010023346459031813,0.009663880371935678,0.002864065890616732,-0.0034213909018053134,0.004041065446564626,2.836903328668288e-05,-0.007260472495370399,-0.008656847770375616,-0.013050006157771929,-0.005448662142092178,-0.00953388179664107,-0.01150832610802872,-0.007635682710380779,0.012448591199853516,0.005423524874112372,-0.0052339515545841726,0.005766346982170271,0.010947218964903773,-0.001914229566585109,-0.011742162515576358,-0.005154203927782287,0.009873132738667268,-0.0046418319760781765,0.001681267342799879,-0.005167456679423987,-0.00868968127709785,0.00788390042937892,-0.0033896356281079777,0.0022184226477808093,-0.0026266167982163455,-0.0016706695977276864,-0.013739085273105021,-0.012736547785733842,0.013269359368385253,-0.01073474179153114,-0.006520105404984065,-0.00479265584937522,-0.010890351448121408,-0.003066282372735959,0.010989819429028342,-0.013529257050601023,0.0013425294018383862,0.0024061535364018373,0.011561776347885369,0.006447869161851465,0.010619864322601548,-0.00016437018757020297,-0.0028880715405117134,-0.988766126772136,0.0064110809301155544,0.0037085599338642964,0.0217868349329398
-0.007009157627708974,0.0064318876849158045,-0.006473663964480889,0.0056380775328471865,-0.011576413381519749,-0.009950376634861575,-0.004877152581933369,-0.010221623821733718,-0.011341826518152106,0.010258114620386796,-0.008535271076777741,0.0056760238574657335,0.00724310895254488,-0.008675599539277573,0.0018605572309149828,-0.0008921496138191437,-0.006010487655566389,-0.008960082339134819,-0.004432853301647025,0.006030214002715215,-0.005027274416672809,0.01055898755954823,0.014303325536674547,-0.012959975467564975,0.010951027545822764,0.013614431393652694,0.007839345333447142,0.0008345929509700478,0.012057183849168955,0.0049851448130548886,-0.0044704494877330974,0.0001401672905050434,-0.007525097544359205,0.00576244330976026,0.00894775411009829,0.01323025956464958,0.003685291249364458,0.006866654255419472,-0.005333419680964113,-0.0073192696840166,-0.0006053078681598615,-0.006219757099869043,-0.0075325406913825665,-0.0020694870168071703,-0.009198777654862605,0.0035792157969668434,0.010365917265547751,-0.009015776070458236,0.009335258636829366,0.0011138815194163853,-0.009189935477427327,-0.00459000863435908,-0.004563715649959291,0.004893135702045668,-0.009551140356008207,0.0032199451390335157,0.9902073333899064,-0.0053667174512442425,0.007653775244125697,-0.010344123594657648,0.010392789254565316,-0.008643449920702104,-0.0113050491146831,-0.003058746302455115,-0.004256463237970874,0.003322464165391169,-0.0035733155600715266,-0.009044433908187478,-0.009205240991241443,-0.004860271021919441,-0.009946123153346498,0.005429992858096224,-0.0013242894679639473,-0.008645609589470955,0.004053442349689754,0.00020966601854757955,0.007817279738238939,0.005174601430712983,0.010851368042904416,-0.003154341377494969,0.00543256224865583,0.008638900348065599,0.011013524476616816,0.0236539792007251
-0.008057773159277548,0.005090048840761753,-0.0059736906323802534,0.004838229179597889,-0.0022802214821000554,-0.004479529155750483,0.00019020114204862382,-0.004802178016480083,-0.0011702742702208817,0.0033923760531025956,-0.006207132227948239,0.00577216416949582,-0.0006225502240299528,-0.00647784544863568,0.005585098437370543,-0.009435441670756285,-0.008523370201532782,-0.005487883876203487,-0.009402338193919094,0.00893092018384424,-0.009739115773124571,0.0036190439924357475,0.0021478451150396187,-0.002375890092422513,0.00012406179052165564,0.0017573030225622106,0.003673909325319631,0.00914797439302318,0.003187587791378499,0.009629363625490408,-0.009993451831795548,-0.010247867283456983,-0.007289167654297338,-0.9907692460330928,0.005649878190050674,0.0016416890960430793,0.005646989544672016,0.004158642757902113,-0.008634440513341042,-0.007877874029579157,-0.008567285429103904,-0.0067605062638621816,-0.006462103551399571,-0.011362250855488407,-0.005346917626437679,0.010575570783466591,0.004776680832179475,-0.006312422093690263,0.0060101492974831555,0.010339040712968983,-4.304085761143448e-06,-0.009736295980026592,-0.00621136285953704,0.009893485202191788,-0.005817822167423447,0.004393086682422498,-0.005572633950010049,-0.009186090063576955,0.007556862590202554,-0.005018218941632526,0.000387070957962355,-0.005455648245261613,-0.0009342056206011612,-0.010352297344722792,-0.010013738148996745,0.009985034758245855,-0.010712034215279267,-0.003337495869276721,-0.006088088855016107,-0.00982659280021609,-0.004694912425247422,0.009319824962701609,-0.009546385440512686,-0.002874559725916288,0.005660066280244621,0.010518267334926107,0.00734662285397597,0.009550863331483861,-0.0002012559454862233,-0.0050738511131426505,0.009387897556548909,0.0064884472933215195,0.003393628875554682,0.0912510183968422
-0.007227548509611494,0.01069322706227066,-0.003142691253928885,0.001908421170809741,-0.011599948067776585,-0.00954899431704897,-0.002007031770949852,-0.01125658273011456,-0.01162337693629053,0.009858279862226519,-0.008409951334910456,0.007077353281725642,0.00434289402317729,-0.008687593126442947,0.001381023499206532,0.0013821579063054911,-0.005676256514426205,-0.012018188345061302,-0.007338080008397806,0.00753214951507079,-0.004963981502651392,0.008577812448107238,0.016559045854189245,-0.015077432188311157,0.011714639526414723,0.01517026777869077,0.011796913152436613,-0.0019271845637639229,0.013131191057818207,0.006738912022569264,-0.004086810941184726,-0.002316667640442773,-0.007300843829969608,0.006133820181543559,0.009856524734783198,0.014596644639630379,0.002851467154018355,0.011215368788132368,-0.008450714754944287,-0.007044906237430736,0.002781482811997923,-0.005388602514475042,-0.005011629040373379,-0.0036676893468056007,-0.009086683811585944,0.003851204127201406,0.00936100280527848,-0.009970689999817307,0.009776000080622932,0.004311020593590431,-0.006186294066460166,-0.003362765586564922,-0.0031524625703483094,0.006243076817928934,0.9897163799827945,0.0036240866726165583,-0.009682265926301238,-0.007614231806893935,0.007404079572799194,-0.010849582225988676,0.00799082728807472,-0.009247849900464193,-0.011817623313952516,-0.0017668816423952309,-0.003324263583255309,0.0011245675901697767,-0.005410901975477037,-0.006188372998074491,-0.009687198402363357,-0.005826024811538738,-0.009327597011367445,0.004672716053667869,0.0018119912492433898,-0.01244857594533274,0.005055374876638809,0.0026310323753219746,0.008229458852856126,0.006200919832924229,0.011684677000475648,-0.0029833130403479156,0.004987555522310999,0.007994082880932734,0.011625222466864812,0.109828407190697
-0.008088577924562041,-0.0005512244521097306,-0.010612254671989133,0.009906611940769102,-0.0005731446887149154,-0.0045876457205589055,-0.002913668907995076,-0.002796600607386954,0.00040036779536365476,0.0026985644893560206,-0.006448641855121815,0.0038106412852216393,0.002143154876405912,-0.006438072138423262,0.006757011202618278,-0.014266376696213908,-0.009489520080256338,-0.0009884297527153986,-0.006729507659218589,0.007681867433492947,-0.010887160520592881,0.005390986105670593,-0.0031771824168030922,0.002235429779544304,-0.002261942246612222,-0.0024973157973788803,-0.002085731480973454,0.014539494297031857,0.00027372541538597984,0.008393769550103163,-0.011800348714908695,-0.00935595772267637,-0.00801648719483526,0.009546627059465108,0.0038915977191598533,-0.0023336496279808723,0.006985919130365755,-0.0018797450108091471,-0.005348925374934074,-0.008576391557993005,-0.014626143348608466,-0.007929784474990233,-0.009932195096514555,-0.011085167984850852,-0.005333760029305982,0.011745608609931547,0.005407776565805839,-0.004775025511194547,0.005104289480355136,0.008260863347872325,-0.002684875379416124,-0.012487178150532385,-0.008288922055552737,0.009186659606034289,-0.004386125409841917,0.003928356957079337,-0.005195383224501326,-0.0071361976487062835,0.008074817014229027,-0.0035720973386058545,0.0021915704433434304,-0.004087623847734089,0.0010036748748481344,-0.013686797512178587,-0.012570793729027264,0.014327458977784263,-0.009755472726082603,-0.006491229705780839,-0.005051279035622157,-0.00971258164469915,-0.004661583556769629,-0.9887558506656015,-0.015349012081691106,0.003011900303212191,0.004475393167631513,0.009641218847634378,0.006851641253200903,0.00926877432798135,-0.0027476786353812614,-0.005509714768616758,0.0109504914993525,0.007136515513232863,0.0016847827553346587,0.113440764064444
-0.006602194307029141,0.010114166068526281,-0.005064876171477772,0.003938674024370507,-0.008611339034456914,-0.01259719714508392,-0.0026971794779376106,-0.011933734181187754,-0.014391204327608922,0.007082764573994296,-0.011203774386680323,0.003790005438606834,0.005151582340221226,-0.01026935645244862,-0.001532239326799161,-4.7200892625619e-05,-0.00454416986106466,-0.011004617616815888,-0.008194485602870366,0.007988837795361563,-0.005629844713585935,0.010094188553874065,0.013890610788175361,-0.013016319994154757,0.01397939208001508,0.012227715280898034,0.011101738932826882,-0.0006160142532329535,0.0110857118113361,0.00763923430096313,-0.005733265229523135,-0.0034458343580000394,-0.010172307856416605,0.006347730956540068,0.007677412945334194,0.011480416386089019,-0.00012475824566188874,0.01031685103179835,-0.008841719767566729,-0.007516386503655558,0.0017250802823833083,-0.0029852899994154136,-0.006525931427511401,-0.003684749998726462,-0.012007824132361991,0.005133086808842163,0.00988295060982636,-0.009721887525372596,-0.9898478254474076,0.00610314756086375,-0.007025456215916741,-0.0038507324067529776,-0.0003967114718739266,0.006523354073594464,-0.009873627796356383,0.0004991186055014266,-0.009538338192153408,-0.008237789817907742,0.007459656226295305,-0.009938809952319334,0.009326196904234002,-0.006757399693549328,-0.014338604636054395,-0.0034539338331599197,-0.004785049198826881,0.0020618816432665457,-0.005829873167254734,-0.0081736746876487,-0.008855281041063022,-0.007042274831863982,-0.007493616356959494,0.005333067852571984,0.001137028739018041,-0.011431879299688794,0.0017523410788119647,0.004022379648286347,0.0074575557684483165,0.007554285128484057,0.013813586400848732,0.00011935352027880492,0.006094921871910282,0.0075269068415592805,0.013354366328340986,0.137447118292763
-0.010358385721455102,0.00961845697552611,-0.0002902634929872756,-0.001151452933476604,-0.020621812122286632,0.0008955547395058058,-0.001246379821081861,-0.007583030794951168,-0.0001620203957635145,0.019079192540877903,0.0005434786605833344,0.018674105134849617,0.002572690772787259,-0.003727933049005226,0.014963604182872238,0.0013128289650386194,-0.011442695356859775,-0.012795562581008115,-0.0041483300098402506,0.006365048987997641,-0.004933783733085152,0.004269558986918838,0.022380384346402122,-0.018536790647153283,0.001372116087666749,0.022206310189271775,0.01064669109503128,-0.0011129422541330813,0.017814190583551794,0.004316215016479371,-0.0012523349910942311,0.0002637021453030817,0.0012678878312152558,0.006921720872712679,-0.983378391919556,0.022520086558740403,0.01619937737633008,0.01084065572666206,-0.006209957161001876,-0.006772905115990147,0.0007117378364129424,-0.015703685152691098,-0.002741515360568217,-0.005497263552480819,0.0007288614914822885,0.0020272461228559337,0.007929695020593612,-0.010181521624743839,0.008174601069577906,-0.0012626058737093683,-0.004207007240363626,-0.005060940446370672,-0.015906764112876108,0.006343288631162912,-0.010962091646863677,0.016424287704997778,-0.010073565347154954,-0.005476594399242592,0.008336061798638068,-0.013008427505959643,0.0036552297672921077,-0.017461846900494883,-0.0009653220762554371,3.8146658949416366e-06,-0.001645118659683284,0.002513648285787851,-0.005157715193967553,-0.0013008286768265384,-0.012180816871228529,-0.0031161483725570044,-0.015716154733120755,0.00505793634450905,-0.00154296062034023,-0.012144782258010967,0.017739806127822142,-0.0007722751507068486,0.011284107755840073,0.002830029506649731,0.0016918478412015787,-0.016330389993884118,0.003617200041347035,0.010498166232118264,0.004211972398842342,0.175701572519407
-0.007739432415520131,0.0014237673725871493,-0.011015018584496146,0.0101035533789395,0.006007370768202431,-0.007646513866329102,-0.0006328053963923583,-0.0034517769648657404,-0.0014708224205212108,-0.0032141958787744555,-0.01010034163101608,0.00018887303909034188,-0.0007071887248523036,-0.008444792480659161,0.0033079516945819973,-0.017746319971712825,-0.008318731605973313,-0.001079096384501784,-0.011522778831224073,0.010351974362167726,-0.013166668332400572,0.004678835069852942,-0.009322436865914814,0.006294053773780024,-0.0010615360473283308,-0.008887721980727866,-0.0012017555490300182,0.017477299925151804,-0.0039520009644511255,0.012349301181133997,0.984451978615576,-0.01632515431432193,-0.012219651997488236,0.011153261789292174,0.0007342216070226892,-0.009020234096283022,0.0026653708161121716,-0.000682512278341302,-0.009179660436434497,-0.009373615388996864,-0.0167998235700903,-0.004036629896118353,-0.010197211088391727,-0.014982799771115135,-0.00880945710733717,0.01585557642320616,0.0042846099868617624,-0.0046586134062038915,0.005383387036101164,0.015941449124607765,0.00048061990828283095,-0.013750734186590672,-0.0037572907248841244,0.012013690192050881,-0.0036233051208977834,0.00011376475243652512,-0.004080951179072446,-0.010826416355680588,0.008115375104833974,-0.0015194278172117107,4.22574708617948e-05,-0.00026188819033775575,-0.0005971261810184467,-0.017406159673131267,-0.01570180742453029,0.0160357261845431,-0.013736610410533237,-0.006093022783064983,-0.0036192819014248087,-0.013649526276969484,-0.00039906389372364827,0.012781650502104966,-0.016844345015975846,0.0031427875032672024,0.0009193591602843533,0.01682801931449937,0.006073641287287887,0.013298762829160636,-0.00180068774001558,-0.0014961696305257617,0.013411579249461583,0.005618488661771173,0.003017290798544662,0.188459931666573
-0.006461213587048742,0.0025279789455723615,-0.011493053889731488,0.011271707554198008,-0.011415438107022625,-0.013849737540728145,-0.009587766046950046,-0.011052622056810095,-0.015271134727643264,0.010191369656510503,-0.011396102998262464,0.002257307011717199,0.012560658655140645,-0.010508500479846097,-0.0002591711583686808,-0.002721632971767846,-0.005332948185311683,-0.0063453937663105345,-0.001739683506346257,0.004737959626617001,-0.004988194471431021,0.015152169325022677,0.012771755438497302,-0.01177132564188814,0.01416242994955456,0.012531208695516839,0.004664882033717098,0.003087504677453584,0.01153516655445582,0.003455543462593462,-0.005280129840702788,0.00328950603305568,-0.010143401693779176,0.005229747603701579,0.007447190012222285,0.012145897095370778,0.0021998429797848796,0.002874892729461289,-0.002418212647818493,-0.008105983445509632,-0.003348300567813337,-0.005439175931635232,-0.011520030685038199,0.0008189462439312773,-0.012425497006630992,0.0032478366899936773,-0.9869764247515059,-0.008755595657155519,0.01011311105139348,-0.002007811129104233,-0.01486490396253559,-0.0054180601857042555,-0.0038474439688639126,0.003226308807828148,-0.009570710036949585,0.0005917330934768206,-0.010873396727756788,-0.00333564286812621,0.008239940552379145,-0.01050824663873126,0.015984302147004154,-0.0071737892266494135,-0.014867506141302986,-0.0044069605957987555,-0.0053970832585674144,0.005100224768387974,-0.0011592855595241541,-0.014656490690293917,-0.009037879278637874,-0.004222200003181626,-0.010468570450343466,0.006180485379403228,-0.0035054673589241313,-0.0056733897951090455,0.0006886036040783041,-0.002689828695535507,0.007267023565423726,0.004688113746520113,0.013932454489978735,-0.0009534622222213362,0.00620355593920537,0.009596495903268809,0.01340166911831933,0.211014437875058
