TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
-1.75430895079149,0.17232863363383444,0.1827947010579211,0.02542371414875829,0.16314368146634764,-0.09031557339555808,0.07554380300215595,-0.12102134678426733,-0.07964067509343338,-0.1009443076985642,-0.0327223067089374,0.08143443731162327,-0.21507085891063862,0.10694600950690883,0.06370158495001095,0.04976883871968044,0.032795795670097036
-0.946564987391368,0.20070447936682334,-0.14959381282632325,-0.15090611690342232,-0.006239757316726652,-0.08309417597671553,0.03634935020106431,-0.0709211235405374,-0.0786882042521187,-0.11537529567577684,-0.014297049289911469,0.1225546697882042,-0.2320399695174888,0.09261301969150515,0.031168016622759403,0.04830013105958567,0.020893376133585204
-0.839253719086909,-0.7828805432939177,-0.3113673632802398,-0.14691682044989904,-0.16514154119203237,0.06427963293701473,0.052282330224928966,-0.020302004490190793,-0.11822742146132056,-0.0518071323242097,0.0008279804359780333,0.134968443734099,-0.17128977353916744,0.02354320189021558,0.04699397383087284,0.016434057488277934,-0.03438943137524995
-0.629508410326847,-0.8071351466157746,-0.21874061608296044,0.1445912564775703,0.03930451395551719,0.21201821050060174,0.1414693216931297,0.03852566555780693,-0.05949847725255494,0.07634245635678187,-0.026401896262958236,0.1393705925140585,-0.07668896474867572,-0.01003907441808956,0.034402099431525876,0.040967144948394325,-0.02242769819051344
-0.552569765555599,0.21734188489375195,-0.5140756862320874,-0.11447834788944823,-0.061197065636217296,0.0875111659455712,0.040241151242357075,0.05544873994021512,-0.06607121803660093,0.0855399002263727,-0.09512814020005401,0.05146209927900514,-0.03891444444417217,-0.0009156178940275781,0.04363726518209027,0.07560016788359489,-0.008450752608142821
0.750610688492847,-0.7598700283583577,-0.5897934159766168,-0.20048975939597813,-0.18782340968140307,0.1794430939201778,0.04304340503766605,0.07781667329584004,-0.04346215613702411,0.11631963772383845,-0.08735299470421728,-0.06004175469319999,0.008858009581999353,0.04670934426242757,0.0034637033587492172,0.03250994893045541,-0.027965247794367553
0.933069430133357,0.20660541674880745,-0.1999829737291946,0.18654052625867545,-0.11039823621891637,0.06490107164635833,0.14554105302375714,0.042697401936898076,0.017567559944693438,0.1338474374215344,-0.0111837487070799,-0.0469784466226689,-0.030501668503905836,0.06502975092681552,0.007792742048391517,-0.044778275725820146,0.07024282431325674
0.964985078500852,0.198202477649989,-0.2194620353003824,0.5144112954699179,-0.22675915080106357,-0.035256557715880384,0.15034795773860757,0.06785585157316674,0.018662052390633437,0.06534996998186278,-0.010051559875295314,0.009061066952736464,0.031235915558717114,0.040586417952499655,-0.0018040981401326061,-0.11602745812814795,0.006353176418721106
1.15457215880067,0.24662730984047548,-0.4730383066945172,0.1884869519887329,-0.5675842091616746,-0.10680892598329733,0.13776340084037692,0.09339659517089358,0.06066062362375509,-0.04539861280034791,-0.01671575254743318,0.002334070939744596,0.018496622163079995,0.0018231821011310497,0.01120270155880529,-0.12321059589672995,-0.05328601804829752
1.39767420290358,0.19866725144243738,-0.3198514865261208,0.5217253415327479,-0.3970677330048646,-0.26395447645042047,0.21473238835591485,0.0859306012493362,0.05032111885826253,-0.031713194123844615,-0.08442567636287844,0.06772398081416897,0.07938968877979163,3.988601448294188e-05,-0.023250338726076212,0.0650417917940509,-0.07275537797579729
