TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36
0.0173694865991158,-0.7815466104318634,0.05232621375620337,-0.20833189268264252,-0.23560570292628893,-0.04171401790518199,0.1343926923529523,0.06208505038183509,0.1473853654735229,0.02480458006981054,-0.013535057083847194,0.024588777741729458,-0.07111828309030352,-0.02119068639287788,-0.026307139144119612,0.10214698515968385,-0.06167169614827154,0.11030706369046774,-0.17341584966211024,-0.08026632695508758,-0.055967822208861526,0.006074498057965993,0.09272100962313616,-0.034713859022663315,0.021028499510536307,0.03240239122144749,-0.02273072481975559,-0.08055402317516146,0.02515389168040312,-0.02004076703388359,-0.07376477537968892,-0.03342039566832271,0.07821028508499941,0.048626766277920015,-0.03538286266415619,0.04587752537682063,-0.012356391427111636
0.0217868349329398,-0.8485022578391824,-0.01578980599134981,-0.08667674742439492,0.054113552312586445,0.004366165787662011,-0.023958301270766806,0.0023450410364010753,0.08462206011886472,-0.033048514747590005,0.03222972361356218,0.09534038119930945,0.08363030580135691,-0.05727723249450927,0.1264232243476757,-0.027737280140513323,0.0010875144739337062,0.18468670918940747,-0.20346197504710212,-0.006759597867891641,-0.06447993442921292,-0.11800479416617347,-0.024957355235131415,-0.026444941014957153,-0.013495900346560046,0.05389167602293733,-0.02911025276909012,-0.052470153950047546,-0.06330303641983347,-0.004485804494969115,-0.06999478838791834,-0.02443637868098438,0.10092493201318521,-0.026462142628730635,-0.16078068257042072,0.08726134110191296,-0.040639540167204974
0.0236539792007251,0.16839619735168065,-0.272120519234518,-0.24922284283485627,-0.29770335936428916,0.1219053061899302,-0.005446813090948457,0.05357308128338948,0.11003265432064065,-0.04211611254712643,0.031613654325296205,0.09777147582817357,-0.018624302393549307,-0.002615931861565817,0.03914953295675818,0.07211391281157453,0.037700972730661,0.08732185684730283,-0.08933609015795652,-0.11755192528386393,-0.08425169105403334,0.03340906345597806,0.03295464203964225,-0.041764866930458035,0.010060402081335178,0.0028301048556951367,-0.0037074970679037643,-0.056040078215408205,0.017167752530691617,0.089711132986183,-0.04351271898747005,-0.032755272759638694,0.0029491833761907207,0.05129804136874189,-0.011830282986059825,0.016498256054537166,-0.02714439542067305
0.0912510183968422,-0.7804425349217852,-0.022487455711632007,-0.16410284312259665,-0.48205944497752445,0.1623379907407645,-0.07960794705717274,-0.003201906947189602,0.2620002750712696,-0.11392318676464334,0.17738445289067337,-0.015435136424222253,-0.05000507793309578,0.04750134955068192,0.07607539332618768,0.044622480995248216,0.013768160073778972,0.017957789581716285,0.0020755063158688744,-0.11648622281462859,-0.040377821400015015,0.029346454320485275,0.0458386717058731,-0.05416804355417934,0.005007089718993559,0.0213607315281657,-0.03221294199465488,-0.05661148339010044,-0.05467360462746758,0.0613538526945353,-0.025238521958428267,-0.050862725159603446,0.03656464603999037,0.025636727532148285,-0.01945198030865692,0.03745903567261562,0.006307721917016658
0.109828407190697,0.1421954608424815,-0.2940348944792166,-0.17270086743786492,0.02172984369824625,0.22233311802763658,-0.12082164110834878,-0.04376409122960197,-0.0028660244049630084,-0.12309275951053199,0.08285006200338425,0.041849350245070534,-0.039284046388185404,-0.025971982033490267,0.06989897624098367,0.11273768275514087,0.02113066300911986,0.15647027061108323,-0.06773199824644836,-0.2146087982162905,0.006852813579559636,0.014081057460671028,-0.07304622823963214,-0.031158049808240527,-0.03933191801421991,0.04052955251096903,0.06836121797893556,0.008500636568533278,0.040505653612932006,0.06009353059665019,-0.140895645948209,0.061839379159922554,-0.15497302904040391,0.10949221593423697,0.008335459354480016,-0.07583788683588216,-0.12018851409406907
0.113440764064444,0.11957210370447116,-0.327756196968341,-0.136989037216035,0.1532901698388216,0.2852613988158551,-0.2000427645611503,-0.10469128375821542,-0.029558776203630746,-0.19079455651380606,0.09063296236318283,0.08050587757567909,0.03130968429173814,0.05961948280515913,0.08293949955638633,0.0260525617159575,0.03877050226359351,0.06129466615120423,-0.008465381069380362,-0.13350557374651503,0.06511053763357849,0.03934716903660584,-0.0023148207057990104,-0.086687134803967,0.07074063002454739,0.08746968445190174,0.07879556645084203,0.05118930172597912,-0.11090511665599863,0.05102512996036255,0.020557749827373805,0.03046694356732351,0.011892326827392146,0.13961510889310255,-0.009674975214515637,0.08369782178904875,0.10237827495968432
0.137447118292763,0.21619328244468244,-0.13421834239203903,-0.23737441217894012,-0.3528781213732029,0.40852115241165904,0.2131906821864564,-0.27256256567300563,-0.17143213965080878,-0.11516150179913008,0.12388262809867732,0.06577237113899806,-0.043659225281451344,-0.023561507986244217,-0.0017032731838077422,-0.059209975418749755,0.049690480121451094,-0.24594421025335514,-0.062414174350262,-0.2263004887274116,0.05896094439075608,-0.1589563325063573,0.06084182112969781,-0.03549854959035821,0.21719667445554414,-0.05194086080522184,0.03210286195688627,0.06173356891192397,0.047760254184955754,-0.024800425601750102,0.12613976204948754,0.17158348601088458,0.03409192576065967,-0.05033725145803397,0.10811879327175028,-0.04907817889349218,0.025035163832015497
0.175701572519407,0.15076506164264786,-0.2408507461129485,-0.43878095323366034,0.12979585890191916,0.17370587216263828,-0.02695362158999322,-0.19492974873243263,0.01831277532875992,-0.04286023329996845,0.02329709259974513,0.03445247346050705,0.09870691130566928,0.031478814334227743,-0.03558242675554614,0.0712878561193978,-0.09623644943530617,0.04101507456005537,0.022065211579283355,-0.04248589727900421,0.07036346891343606,-0.01708365996489082,-0.02478938475274626,-0.021341074853116704,0.000836945741330034,0.01971080176675733,0.023030407367989787,0.022220456607099735,-0.044402004862668085,-0.037886133504937705,-0.025541266187511888,0.053657189537873726,-0.07636592607476844,0.03290776853372402,0.02353490150278131,-0.04350240610320766,0.06338768905962336
0.188459931666573,0.2798322518853293,0.30390088456688824,-0.716901565612816,0.027536306216902885,0.3941801295265963,-0.4321151063947111,-0.3601243963207277,-0.22859655513524943,0.3181234449530518,0.06480237581245209,-0.18279016190645245,-0.23871303149565998,-0.10435928205103226,-0.047167466919423716,-0.029181008023771382,-0.11446319272729699,-0.19382273206059153,-0.1615019391014982,0.1494285394086748,-0.03407859454555441,0.07059424698708806,0.03673698662545413,0.12093873283630892,0.13225938820786096,0.053402125542134575,-0.01987783992205292,-0.019830089412223115,0.002134986096236869,-0.0803996871487479,-0.07372071765739024,-0.08366859265663197,0.04678326919588793,0.02022631857677369,-0.018395134348085325,0.025311989243892923,-0.034839211367968026
0.211014437875058,-0.8511734498643506,0.028845511134657584,-0.5097365072151483,0.44678917223445686,0.25898059723597283,-0.025713298167960644,-0.22584464286549596,0.07279349047213593,-0.15789522417796598,0.09085785358154642,0.12747126234544137,0.21321679092046705,0.06971564945213274,-0.3140178321456305,0.15106951810940905,-0.13852113142610764,-0.026944618285338475,0.16769346591648596,0.08801345584042768,0.16260571701128845,-0.011979366090115852,0.004314920058644696,-0.00462826440521093,-0.24657113859379637,-0.047403317347545104,-0.002631308236110691,0.017275620011030487,-0.04235617598139804,0.094181464953049,0.10013274824414625,-0.04982277982191589,0.10501530979452849,0.0420115321098212,0.07019818666758121,0.012092153340569942,0.01609514225098904
