TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
0.352163255010744,0.23236616908272947,0.14562248812427894,-0.38174901421241686,-0.24049533299829598,0.019436775398018587,-0.43140188621606,-0.1924817615406049,0.15360889651462295,0.05765581464808087,0.2077962555321625,0.08298542726969689,0.014034029076441929,0.1081067101579903,0.05765061122524713,-0.03754589260603738,-0.019122203331756633,-0.12257469017699141,0.015575276526198204,-0.05691525986437013,-0.0032598013000507894,0.03130478799671735,0.014093802287308542,0.08213005950135432,0.008902417996992075,-0.015520736942664686,-0.03526820020991953,-0.009650467126886289,-0.016149778009694755,0.045673135515541474,-0.003704072227905668
0.359107591030253,0.21229634469654107,0.2998382623062595,-0.28732643810266606,-0.12186368258097469,0.10690534823944876,-0.2851848724457018,0.027033905089089382,0.04127526417646412,0.01602241102760827,0.09883398630378881,-0.05054817164263273,0.025699249372910876,0.09125284958867018,-0.012324036265563687,-0.062455842425487317,0.00888495999287294,-0.03052376050567032,0.05631738878781338,-0.05011162669301001,-0.006658458147861291,0.025281450566596687,-0.0036077196920094906,-0.004744937358482409,0.0058160923550601255,0.03382587490307269,-0.001434171811678586,-7.668394191749951e-05,0.0590899359590426,0.023881406394032148,-0.021077410955305534
0.359681342589083,0.24255956835976442,-0.20598756050443823,-0.3521752415352914,-0.08483855257899522,-0.12327728477338265,-0.13714814998907526,0.22429141786623838,-0.03636415267645768,0.09791262053013622,-0.10242410646262336,-0.11869937332981562,-0.08153734446586611,-0.04893460979982174,-0.04721502299714654,-0.002676396396963683,-0.04908261900088665,-0.1648103955033182,0.013740312322255855,-0.047127181485094934,0.013985450316281836,0.015084052393078874,0.03541014770358263,-0.03724332744262207,-0.11148231742616231,0.012871518755445769,-0.0028035268640429437,0.051497072495755136,0.07782809388929739,-0.1022068985945726,0.062346626942407446
0.387224537220685,-0.7972694624455314,0.2655519541329857,-0.28758137508996573,-0.07933504340103512,0.08678217569702176,-0.024430788519980165,0.24500711379672085,-0.013629158180622348,-0.018777059209616538,-0.10328006965077438,-0.07366651475363628,-0.01308286973199475,-0.036096135156081524,-0.006958847046045553,-0.057398812420090935,-0.09607227286067725,-0.1100405855395451,0.026338943719595134,-0.0390956258843218,-0.004634250733746162,0.06758316424086105,-0.020505602307096974,0.027144626543649124,-0.06683271906767697,-0.04675875749589959,0.03278313610545284,0.050373199515513,0.03415770076322689,0.02353116079438116,-0.000585389528202096
0.388651758449078,-0.8236268108079354,0.121946981390648,-0.08860057812688023,-0.16047691226525418,-0.1296115190041796,0.008682654914018584,0.23481403206654242,0.03247849860395113,-0.08206205160987644,-0.005693180342621122,-0.05512940422387666,-0.02537562359975511,0.033022531278911756,-0.007853989988840012,-0.044410627110552145,-0.014694585497550114,-0.07928201913320537,-0.07067805492095902,-0.015591931801266853,-0.047973919808604104,0.07727075953006864,-0.00786304663930441,0.01981746255574784,-0.08005823874882724,-0.010376163221466317,-0.02382158558347135,-0.033725059934007935,-0.06609753914721907,-0.0029127024822108286,-0.0009545896042392461
0.420748324349751,0.2001695375965735,0.011374751797295449,-0.004554633774877909,-0.07622294921125872,-0.29458587091520827,0.05755898395445759,0.13289725850825093,0.07882246900349121,-0.20377746458862872,0.015996004346229147,0.04591590999306234,-0.02418343514789191,0.08015307957543592,-0.026767334195883986,0.025984045178656958,0.0965888344160442,0.005822404687829397,0.023729970152138638,0.04104175803890522,-0.08032167740109555,0.023790225649401132,-0.005912283999661359,-0.05919266513130852,-0.021554745847239057,-0.04283135236725667,0.020280245275903563,-0.0015146507701091732,-0.0005508856638150295,0.037477874644540485,0.040830851407946255
0.437709928746239,0.22312349891129454,-0.10065642495631567,-0.09480383398780154,-0.08878887048867973,-0.3165541960515876,0.10858105831501759,0.016343367119362306,0.22244884660021974,-0.20223967824120961,0.02127975433853741,-0.049317677478753534,-0.023461029332969945,0.08955543459556163,0.05654604606558723,0.009335117853262144,0.06284298991578245,-0.03639357874633707,-0.018232756900169993,0.04779252554903723,-0.06796617735823242,0.01808497251548319,-0.015934088125270193,-0.05273072374501112,-0.02306553673587067,-0.08264782058897295,0.049139263843656356,-0.008202744339547145,-0.013624397483474184,0.018210280457357297,-0.02490623380398058
0.440163796884805,0.22518635631332823,0.2112374556199161,-0.2542306499732689,0.05967659473484825,0.05093048144197204,0.15588531836144973,-0.02751705151297058,0.14370637197755237,-0.1390801138209616,-0.07265914131661984,-0.10141656455977287,-0.05536472102679084,-0.0018694886056649295,0.10798841232818253,0.03154363164783503,0.007697826515655462,-0.008606703401489078,0.07973447674799927,0.003092890630726188,-0.023665775536514267,0.05882307833769744,0.02524871433731907,-0.012131762671457061,-0.007028660846565239,-0.06711582230196542,0.04743011186658532,0.02858016501893123,-0.008519642895453785,-0.060704210479710065,-0.04450676636103129
0.449688614212724,0.2421416667441447,0.03782373195010482,-0.331549542895592,0.022307407053741124,0.07535192637251256,0.1400160656171543,-0.0806746076616657,-0.0010582155588631443,-0.10877956092569076,-0.02442383867209753,-0.08289119283453347,-0.04417162380237681,-0.05209220905737116,0.04054905726077557,0.03890569418981269,-0.03785695799652659,0.04859125633475521,0.10281702271385279,-0.09381328415260942,0.07833158676935224,0.1435709948854939,0.007271633800852356,-0.008267625157772839,0.050357866273419996,-0.03570024177055011,-0.03537467365625913,0.006316898254230971,0.09135747397526478,0.01710468195590025,-0.02210612135144126
0.450025487950132,0.2245923170375882,0.1542511305132903,-0.21626635443886766,0.08055860537095559,0.05100692462553498,0.12687124080058668,-0.10534142270973278,-0.07605129171743155,-0.03591146251424879,-0.0032451337124239383,-0.06048870017064531,-0.04975289018546689,-0.06458625573012375,-0.013947492167406008,0.011774942423303967,-0.07976956706228705,0.08977575358168134,-0.03410921182412341,-0.08546821825607057,0.03866418669412396,0.13815320163588937,-0.03696736862544352,-0.01038876504770341,0.055304954613894786,0.01245419922997899,-0.07177166920118802,-0.0029698465272448263,0.03817055066903212,-0.033255598533095565,-0.07115409733917946
0.451402088647877,0.2036603985136858,0.08801249199762817,-0.0722581894103615,-0.10027120179329134,-0.11486646042908306,0.07820325413869843,-0.045949014492178565,-0.09711540322945748,-0.08359153715829336,-0.031647130325423364,-0.06598485194726439,-0.07645937066782474,0.06419779393237696,-0.030452809258067946,0.027647331464013946,-0.1061102489635028,0.06627300205363577,-0.000744637927858018,-0.08910403283316506,-0.045207225328913164,0.03655311241221674,-0.09494883455949053,-0.05455783260631836,0.07005708298088645,0.025742997575807506,-0.02998140382063005,0.00401008714064501,-0.01575674026501,0.002965988478595519,-0.042604098636398365
0.452679007574816,0.20727598496803962,0.16447142286613134,-0.14487911359279812,-0.07845580006312718,-0.07977564588709275,0.05355475335282442,-0.019223305144888556,-0.09135545834223391,0.0006591130093653615,-0.0065384985656685045,-0.06626111175632293,-0.046120286231557416,0.06653378424456523,-0.045589662100166774,0.05950478733014677,-0.06128816102010254,0.03568807364208416,0.0391116413237787,0.011374370916544387,-0.10668958713144475,-0.06284350854836851,-0.05230650862465189,0.006930513477235114,0.07028355156831573,-0.006628941944429936,0.050480199260370985,0.005185346342545245,-0.12053178049284541,-0.022562251661004982,-0.021603492843571454
0.453375419463321,0.22227647600693795,0.008639692774379008,-0.21538745963563244,-0.12216969127344925,-0.12341216058734207,-0.009589659504540228,0.061187394012493054,-0.10046217867714527,-0.006719663274688898,-0.05440691825560144,-0.05890482036935275,-0.04947130170776358,0.1577814392461149,-0.09315745084295876,0.040685265832610444,-0.041982082747244034,0.007323101505519764,0.05222003800947837,-0.01587745185310823,-0.03702628565120351,-0.13469511503348203,-0.08409162206686743,-0.03190229733831642,0.04285816373356989,0.027223961599394324,-0.0004385266782429101,-0.041536883899344,-0.029805217316205317,-0.040451316720453566,0.060853997899469964
0.45608622308921,0.23443338880448883,0.23591779443010097,-0.3113322816306148,0.02889780256593234,-0.0031836121868009186,-0.004733174221505478,0.050432773341527314,-0.03350928638223908,-0.0693348685863105,-0.010887206966048705,-0.021459404757998693,0.047927919342700555,0.041915097904897565,-0.12481240729721527,0.024682591048972087,-0.028684856448491336,0.018603903027645734,0.06697992152571759,0.039817142946866356,0.015471711929949138,-0.19726466758286584,-0.042594890556835546,0.06547784320893967,0.039077466080401156,-0.024537896751339636,-0.006864181243972784,-0.028558377118528388,0.07148909929724112,-0.03618343190629482,0.011511054760089382
0.462730269483455,0.24247343522068665,0.17552224427907706,-0.3382305208188423,-0.02402360821485015,-0.002319205407457122,-0.03189356161309599,-0.039143131752526754,-0.032536513634804476,-0.05283283883678839,-0.011163865207167292,-0.0021844896092482755,0.04027819856680506,-0.0045416492823551185,-0.15368949747847263,-0.005266922300532055,-0.017875834286623284,0.021889606410790054,-0.012834543385826737,0.0018523551607571634,0.10508076899776367,-0.10741008421225762,0.03738147160877861,0.01939202311690535,0.032496830917782465,-0.016277474440861504,-0.031475578713116494,0.05042188089284745,0.045912337777487405,0.016493525788460472,-0.031816516549238644
0.470708590529088,0.24624970786136116,0.08267828142133306,-0.35703282961962984,0.08219345740640034,-0.0030909288008984033,0.05951978464702016,-0.03589203043373363,-0.01671868932740842,-0.05382546764780037,0.05992088466014045,0.020584372587105944,0.07761786471152396,-0.042345987783466835,-0.16735066133889337,0.04562760357563825,0.02457485869400971,-0.016193733899635833,-0.06410090897813123,-0.016004206505667393,0.06739142277863051,-0.014042981814038579,0.14747458799668228,-0.016891524637809185,0.012493814971034092,-0.01908950991291089,0.035985582805475376,0.09788894873047252,-0.0228119448226603,0.016856772496350522,0.0061374573177785776
0.47167714332029,0.22721920463121348,0.17271550441895714,-0.26347600204321003,0.13389643580280322,-0.03603028072276946,0.07121286204253868,-0.028651502204812662,0.02760114911757884,0.010678080507516686,0.11493949975426149,-0.03666957448784549,0.062155528330829206,-0.036760155254316584,-0.031146263593387544,-0.010210836582401156,0.06396714044149254,0.03606441016170105,-0.09600021451115437,-0.01146679553115948,0.02717919788737609,0.01503123368970908,0.1162619126235218,0.007185854373259256,0.025943810527680338,0.008371076277074254,0.04934584284649266,0.10320932305906456,-0.01987056952120885,0.03752243653996726,-0.016704606230228153
0.527471619719246,-0.752221079212949,-0.12095517693804782,-0.32336382169999023,0.26890983838914684,-0.1917029964578661,0.10883921227771505,0.018809674112012238,0.0654228369992495,-0.015185533114825242,0.05697704232268879,0.026994458696047545,0.15651210636721516,-0.07513564755260155,-0.005463189544919511,-0.0035166772748814086,0.012981318847183322,0.03362554792773745,-0.039351093150858434,0.013413736280678074,-0.060195711426689225,0.018779555884578445,0.03785152718328359,-0.03200288444458625,0.03812337714025966,-0.01913714406070446,0.015874162695315813,0.028497002386161867,-0.013945250362732696,0.02588546274763299,0.04448744486802324
0.536512957449926,0.22993686732580215,0.10142840994813421,-0.28588960075225217,0.14076468782436083,-0.013171225447124395,0.09066480970425243,0.13595190123794187,0.04332367215295175,0.022324883459023805,0.08137596384863637,-0.0060933820182750556,0.08447047503862463,-0.0749005183886399,0.002400533645457383,-0.004828539438340631,0.010364190674201308,-0.0063224211731194475,-0.019427535279317894,0.018335170764427484,-0.01503480116764756,-0.030520660265937576,0.032459288550987085,-0.002573696086286492,0.023175905168221028,0.05077940963196842,-0.00251901232006279,-0.061480856935592465,-0.022312322149199898,0.07016613118971606,0.046416501892287236
0.540999949491896,0.2520399351812948,-0.030090192232358842,-0.3750143654162184,0.052332052310924505,-0.07615250216441587,-0.014505107937697737,0.0979034910140234,-0.011814317555875958,-0.0010604921986186724,0.057365938597828604,-0.03197671775955556,0.08508063969832601,-0.02131771514070885,0.09586036510073805,-0.08537708191312897,-0.06428289287525268,0.11276742807781466,-0.04147290013421743,0.04528785551472965,-0.018466547657089025,0.06011680850472114,-0.03556072463810845,-0.028766724067353686,0.06364545430859933,0.0731635706167975,-0.026030195750980607,-0.14983516484164017,0.0479301527532667,0.00706631821224741,0.047003462327762736
0.541269050941392,0.2360511706821648,0.2644286152493472,-0.3957096738470082,0.022801223275939853,0.08633682412075527,0.01614572515275635,0.1285271333811819,-0.05302254961777404,0.022408448605241025,0.015256942156453509,-0.006248194412495674,0.03155670764639325,-0.02958754619842055,0.06899540981789642,-0.07549457380466758,0.017231530734595622,0.027039068136511874,-0.029587577958747075,0.037156650857644885,-0.018197394070596187,-0.05564909292058817,0.002979967762585863,0.06899325116419197,0.018384608169224166,0.06470386392914994,0.001942884124575209,-0.07164313592317058,-0.03586592110626996,0.034359489005702216,0.022610715124933744
0.551418591570473,0.2640213448502974,-0.267240592043667,-0.3977953245723068,0.027778371192324517,-0.09174099449808379,0.040241928669965725,0.041835877318013165,-0.02823662238403309,0.07770950246976953,0.06892794621708641,0.025261797650169206,0.04114623877395197,-0.009986485544665104,0.056567822119423176,-0.02722210180781456,0.05150819178543223,0.0821526813877992,-0.00937958885764317,-0.002455176608045711,0.013745734095287737,0.01154086726975272,-0.05003488058406347,0.06862308118170597,-0.05654593206371228,0.058354036450161594,0.03194739132131674,0.014138798849428421,-0.02390125327896203,-0.014885827498060335,-0.0530936572020977
0.55346785118836,0.2009830663549428,0.142933570240644,-0.0950734919309936,0.13681964061007637,-0.021713595606858448,0.12204826548696829,0.060244906562817405,0.001823273292012281,0.12131533135806656,0.0914323671185861,0.07699086436529959,-0.0022586471743328107,0.03808143761585939,0.07979644163627314,-0.009579825188743294,0.08650730081527773,0.06604605543829474,-0.024761453580851682,-0.032341389428155266,-0.022774403796178396,0.0021808438798285932,-0.09197376890292494,0.04911718720357595,-0.08197089670144551,0.050437217190384805,-0.009191506733482619,0.07506085556264336,-0.051008299920333,-0.030316927320416426,-0.011917691421743622
0.55387852468264,0.20252058051242958,0.032734457228371476,-0.007713230183723056,0.18297528884368539,-0.004094710021932922,0.08929379139823512,0.030835059017071082,0.027270939873023866,0.11608153107897676,0.03606977113602136,0.07315884675643299,-0.020772919001934422,-0.00018690252859100576,0.07458618534282127,-0.002588159709459099,0.05282798953550044,0.01115880414148817,0.03641978927174114,-0.06516132834756892,-0.008538171120247247,-0.005725611939400319,-0.05748151771556496,0.0633378139764358,-0.08445526334230344,0.0012435133530994606,-0.005294331464979689,0.047890098866956936,-0.008465507679394479,-0.03634241303586417,-0.04337940763447013
0.555116611760192,0.20095589345306628,0.09895459090427981,0.024081561682887394,0.13903686431365983,-0.09938503778054214,0.02779832468324618,-0.0521011469361949,0.04856572096988887,0.059846523857691264,0.006765704916101224,0.06523551527652102,0.0152344714283625,-0.028204524388879083,0.0647045617199718,-0.0017058741449174535,0.011050933810958473,0.0380065402265601,0.02825845717063501,-0.03047624137285861,-0.0024990994094537793,-0.035672968303722734,-0.020154445704074684,-0.01606201867762301,-0.05416426668071652,0.03542786867896344,0.01718792428680386,0.012497337189839614,0.04303115977465609,-0.002820729746472611,0.030236032798575875
0.564606244871735,0.18691746186790703,0.20156382806021403,0.10887685989496655,0.09503752328424593,-0.16874178682256882,0.02354624511761281,-0.02996199939023018,0.10328241521034588,-0.020288337712745918,-0.02334119701686853,0.11980898700992872,0.013440519716619675,-0.038324584124823265,0.07838879241907795,0.06810396198505747,-0.015573434280756625,0.0018280885318114673,0.01941455251616821,-0.05978849062202598,-0.00938915728559674,-0.08205274085287471,0.06493865971200678,-0.015837496415482568,-0.06895953835178129,0.01299587596357353,-0.03236248850169926,-0.02031541333499144,0.028524991582302008,-0.033068284993556456,-0.024607237440020777
0.575949590945403,0.1823883198518762,0.2946222063340016,0.10120410583522478,0.0383173671865836,-0.20497827351640804,0.06063392295747796,-0.08156792099797405,0.12759666758410243,-0.04805808225628153,-0.05081888549302291,0.17249579514739627,-0.01696800555298767,0.002645013027168603,0.07089240450391684,0.09136337598736484,-0.0721889228288233,0.0034819632747331336,-0.04053589292561541,-0.03872686956209276,0.04365826103405284,-0.08102020081517673,0.0791179858746176,-0.034184325146914385,-0.019348069287524524,0.038645877521224184,-0.018688782814333435,-0.04582035466111449,0.04494635583253444,-0.07878823110856663,0.011656964387629963
0.582019976212569,0.16446453621858,0.4928767517201356,0.13409824755207223,0.06535863479015674,-0.0360409544393073,-0.01052193883358702,0.023277718203867755,0.08789718825141006,-0.014062921801921358,-0.09971669195601476,0.0909434027752862,-0.04351985669110799,-0.02038244160450554,0.03377748332548256,0.009922439534975984,-0.027133851498831404,-0.029499595058073837,0.005034280904971133,-0.055105530107043124,0.06160536658922196,-0.0647936253916979,0.0467966225495626,-0.0856207149071259,-0.05076650970141849,0.029754976708279528,-0.014894489838038809,-0.07768646834528861,0.011446990588757673,0.017670125861979812,-0.040144276081852705
0.584430480880847,0.1938133983321157,0.20064605023741003,0.05117430118944209,0.06435384462096107,-0.1399747359572769,-0.08403678386411353,-0.009272893024770084,0.053269790024348944,0.060743853699240034,-0.11425572001466468,0.07840629920808799,-0.05473163896246282,-0.05403755389427836,-0.0013545142622393884,0.016217153805286787,-0.019281110562599558,0.017057015489094336,-0.01105236409191963,0.012834208193885697,0.0245969735712324,-0.016743705958235797,-0.00582374451450338,-0.02229879261621263,-0.023058585976582457,-0.03192791997848983,0.06456067697189115,-0.05207774742889742,-0.041676886958081666,0.057192379414929,-0.07443167834741989
0.586765822437222,0.21800804542830052,-0.01929787216244237,0.004881778397267649,0.07834759163418234,-0.12901731195198346,-0.16099348205410655,-0.03425781284205335,0.01871857904250384,0.006468151773266932,-0.10293021762815502,0.12081838907766525,-0.043867147664293914,-0.09772295142722974,-0.006497068972758817,-0.02338977620837107,-0.04917429853443051,0.11395217284643702,0.014879684956532455,0.06456235355182315,0.028741904097387472,0.04033607616525036,-0.07165918090872829,-0.024832220842024494,0.06468264330619974,-0.078113329526864,0.0835625557909761,0.03946364152344157,-0.056973095351129724,0.045424428801970056,-0.047262811724701
0.617047406540971,0.1653289519965348,0.4874860648796708,0.13836903010676233,0.049413533803743095,0.11341916315507695,-0.044028703968865525,0.047032901082936104,-0.005622258094527749,-0.007154342361311962,-0.061265883184933055,0.14309320780895515,-0.05513344884087187,-0.05948255189026464,-0.017252696720261487,-0.0016797646478258527,-0.04298140610838194,-0.008888282025585111,-0.01352654119656001,0.029958380280595595,0.06305884338750145,0.026902982873130584,-0.09611357162711749,0.046435558682944994,0.004322196148121267,-0.07766444436158541,0.03256110661577995,0.005724075569475191,-0.028497735992328698,0.05147621160120999,0.026112969973996644
0.623406931075868,0.24125896029853436,-0.26127332569785633,-0.09816368219422382,0.059462657491543246,-0.1226128158669927,0.000501269279606864,0.07917316891039647,-0.12539479154081581,0.02254404964118869,-0.10083146224303635,0.2009866492721462,-0.05477707690966537,-0.05516663104471763,0.028018251664157896,0.05049812741460458,-0.11959521653559978,-0.05419708752149258,-0.06264683861077415,0.08202703829418803,0.08727721927967619,0.03164411518762472,-0.06915314415600692,0.10047110273877577,0.048889901432610246,-0.017781338238236157,0.006929100173097305,0.09604312306914765,0.05235566055359146,0.028528913602626074,0.1182313094189134
0.630493923357263,0.1651488174425473,0.12996981906123534,0.1321912058738084,-0.11782912001659737,-0.07067451074606723,0.10818666657870663,0.11794287606327455,-0.14880555284218902,0.034181633853702036,0.018115125556065814,0.09211218346510121,-0.055402308156528,0.07592564747417994,0.0657639756249948,-0.028646947189559853,-0.012580260655206297,-0.055808852229223466,-0.03481915322358563,0.039574268549620116,0.11380577073624694,0.024542407146699505,0.03406538701827846,-0.016489891232406035,0.021153035463783557,0.04407746227269682,-0.01915739102927324,-0.017254111035938612,-0.06893727891432046,0.05190422391071559,0.059305807173893256
