TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
0.29193173530297,0.6805828531248744,-0.21633193894988795,0.49015695532373976,0.37534246885328487,0.0774596142603435,0.06355361289687758,0.012013974252265427,-0.2486625524276338,0.11351496513727818,0.21316417775383345,0.17416695986740183,-0.04353983618187797,-0.08219260770622505,0.07537650631154702,-0.0049515810739363215,0.009425476266087382,0.11134380804232487
0.321331506043033,0.45224971277275505,-1.1448736235698185,0.2266909240605856,0.21045884569431467,-0.3912798213060463,-0.159783559287311,0.02807131806347302,-0.20007086140539201,0.09033927725096823,0.08901272502937321,0.27237428035093963,0.03395737048972113,-0.08035074875025693,-0.045213731370815816,-0.09552453973560775,0.0053089497346784234,0.024964549833861132
0.352163255010744,0.8381368454775951,-0.19557488766456896,0.31211748671818523,0.22679521329252492,-0.12102613966617375,0.14052841284583067,-0.04967275421106066,-0.139186285738686,0.05055498873560511,0.06025444444867202,0.3322606198882528,0.14959622309276283,-0.008757886138675711,0.14762427915873935,-0.06719022538133587,-0.01647993467345046,0.03439427144527361
0.359107591030253,0.7141376822299327,-0.1379938123478492,0.22369424470298332,0.3980356855016924,-0.05899663110727172,0.2731835518449826,-0.14016938835652099,-0.03290292382699675,-0.027532248789035648,0.012204720631823433,0.2876422576116138,0.10540465897394101,0.022936490563993196,0.16421129153715808,-0.0014671724896046763,0.07658265007746991,0.013791115555647061
0.359681342589083,0.6725693368047367,-0.07054949911501963,0.212091408993323,0.17880801723746073,-0.4903766045858319,0.07577736315268857,-0.0266213663408848,0.07855520349727071,0.07189980653606017,-0.09570028181653902,0.28136112259301665,0.1384769508686575,0.07405446681347895,0.08132810834838253,0.004915446284597217,0.0034139255302639317,0.005486103362098847
0.387224537220685,0.42126026264586164,-0.8993157143268835,-0.35532612579555184,0.28598003740719746,0.0024072337626523427,0.2679521641736532,0.039616162938249724,0.24258022847337798,0.0017964375947872003,-0.21905453026202373,0.1957473164727344,-0.003988665501694434,0.12763069901545981,0.007915521816948736,0.06726317652685612,-0.03669775491984645,-0.09217223047686689
0.388651758449078,0.3780232275661632,-0.9087500438076942,-0.25665672866420103,0.12009118041486495,-0.025014680530220133,0.17280859102120863,0.12755196601742907,0.2802759170838823,-0.008612123724868161,-0.26651765944293593,0.1366632458981582,0.02998725409721929,0.10675253728898927,-0.024447354573738676,0.038274787590970014,-0.014931434155956776,-0.047520587113846595
0.420748324349751,0.5325715785380422,0.02927118918613228,0.11039888953140199,-0.010449145951053947,-0.13244416402685713,0.07643450901101671,0.158866750451584,0.33127449516231877,-0.03474870916236309,-0.27747406975768313,0.12020196431083364,-0.029844535235609388,0.12691216724349982,0.05233337394660806,0.08410002756907152,0.0047875380015469475,-0.016909423505657713
0.437709928746239,0.6190074780376371,0.10253154507500162,-0.0027339446047532296,-0.08702253240076863,-0.18760409437998524,-0.03107610137013506,0.3057190674597904,0.2726911024836135,-0.015606456464176823,-0.256223739363385,-0.07608360163540288,-0.08297377237636498,0.08763195512337707,0.01474971706005784,0.05951118253364212,0.004422503002177586,0.053204521431096385
0.440163796884805,0.5136779271047827,0.09253222525471264,0.021909527702573168,0.16628076621283133,0.09599858163503149,0.07320443384143115,0.3207919415371148,0.26894512812960847,-0.10763884348191384,-0.18867098841607227,-0.11179944743379903,-0.13235837765925135,0.011129107645630845,0.056809545025069776,0.06051297206068688,0.03360658152809021,0.030508747885364042
0.449688614212724,0.6342742408842839,0.07005905296053208,0.025992362972248433,-0.12421911493355761,0.05402293471477504,0.03001395354527137,0.30427213296320366,0.18993450242417254,-0.06853091850732376,-0.18157454668910616,-0.11113850385283254,-0.07895693230038787,-0.04236838489299631,0.01636200929797101,0.017802926312477395,0.01711735253235518,0.05477409146255403
0.450025487950132,0.6900853951355919,0.03757617481347984,0.03615825448116012,-0.061227219549515134,0.11914212367437704,0.07950609484861419,0.21952768041781492,0.08418083387387991,-0.19033477659797668,-0.10788194668259936,-0.1211866223845183,-0.04660554786701288,-0.13223793175780688,-0.01396185979506548,-0.05014317698107961,0.021684415534341382,0.02799244069735464
0.451402088647877,0.6891747345125415,0.05660966630373463,0.011657781413079828,-0.08402061396432095,0.04376161381118854,0.024963203807600125,0.1934016239073069,0.03995847628127031,-0.22226385333696458,-0.04906617209876337,-0.15150814627297196,0.04664703706692351,-0.2009718024425872,-0.04528606383661865,-0.08944811243624151,0.03142844100803602,0.05734388519088317
0.452679007574816,0.7215849789430347,0.05396825737142509,-0.011002560210727564,-0.021665973944518194,0.06289266828578488,0.05885043989890128,0.16155805378292368,-0.009348687918439055,-0.21697064259805518,0.02145120533241266,-0.1586816318061425,0.08972677189586162,-0.19652873425995604,-0.05189438994004055,-0.0935064699698985,0.0010600098875718138,0.019471725103769995
0.453375419463321,0.7083326556783003,0.07374333978521855,-0.02566123065739752,-0.08527106812677367,-0.08037357993842001,-0.012384764508104733,0.1310567683007593,-0.013234146974014134,-0.15125056669783188,0.07214493486110306,-0.13910454103228403,0.06912866604516843,-0.20111814173231643,-0.07961664609020126,-0.08144559926567875,-0.03617284497832241,0.033691723074954834
0.45608622308921,0.7390495329968488,0.07944683066986681,-0.12147463426806374,-0.015758240034127256,0.0487707675613024,0.11603749313376158,0.004393978456005975,0.015263717385601425,-0.1689209713848148,0.14517310492643734,-0.11222975733761059,0.08182560221716552,-0.15724809309259485,-0.07262800174601008,-0.029544889474933323,-0.046834620550862884,0.028251836907993516
0.462730269483455,0.7674172797078403,0.09302357878848179,-0.16568407257707998,-0.23738333071005766,0.04938421343370466,0.11963227959945792,-0.07345447577580047,0.05253934353244152,-0.07518130545264998,0.17527098133960842,-0.0666831032005289,0.13675649442702695,-0.08723076618372201,-0.09309346999310637,-0.014023827430886562,-0.0253519048360294,0.005176689360310653
0.470708590529088,0.8063083089335948,0.10590580044182801,-0.21522786630449073,-0.19025093258442202,-0.08905609287855372,0.09669664923345024,-0.13262579417840803,0.021505034878461747,-0.04849782029009788,0.23721450437392738,-0.10828680835485405,0.13518656046904612,-0.07955139475918324,-0.07281023164457197,0.001678922369905118,-0.06123745124191267,-0.03629115695518839
0.47167714332029,0.8165158264702921,0.07338919909641307,-0.18094438367558474,-0.23267046880417816,0.03083087317710291,0.14264267286766505,-0.15719866383408598,0.048956664197514065,-0.027905295783719208,0.2352919440696655,-0.10583356694049527,0.10633934541723786,-0.006390368094144628,-0.009705058393254863,0.043594238869973434,-0.05257422204208864,-0.04533842655106931
0.527471619719246,0.5767642848834742,-0.7981638270500212,-0.544173652542329,-0.33825127947262845,-0.16979817959810073,-0.05209007769846024,-0.1297203759240829,0.027900861491594327,0.017445892158828556,0.200492036301138,-0.1523236744593854,0.048297994149053,0.07623138087366145,-0.12169082746669205,0.021093850667581335,-0.03294639055610906,-0.09043117810844187
0.536512957449926,0.7068453297963694,0.10875720980675957,-0.21644204962662536,-0.2588041185256095,-0.024421762198503578,0.07738488969177873,-0.2597951509100684,0.08866631954405375,0.01275842733582094,0.2315245198193331,-0.055950194392953526,-0.123568090050715,0.10200370014490702,0.04218174017541134,0.1390029626115123,0.010891315941908258,-0.07387134594734199
0.540999949491896,0.6367319622215768,0.1270589110259352,-0.17243171257310697,-0.30068542359268197,-0.15416909566532846,-0.004630032100512194,-0.25613048866167276,0.07164691111631342,0.049955713441300266,0.16817287215004917,-0.04817209708288229,-0.10837272650737849,0.12629917170605479,0.025731903116670125,0.08430135289019232,0.03290179377142372,-0.07488169394484287
0.541269050941392,0.563718541323531,0.12964254320100538,-0.18374533309332172,-0.20107507145930315,0.1278839306369223,0.12432662871186394,-0.2548405119120161,0.01968764253968488,0.02182164583319198,0.18390661078825266,-0.040702640329075106,-0.18212769311809465,0.12594934937137853,0.06435231537697933,0.07526351574484591,0.06608605713689375,-0.06405601972885419
0.551418591570473,0.5267233299778568,0.1894758235911905,-0.17097786388189326,-0.2797786373832645,-0.3425983159145446,-0.14303708598211293,-0.17057677949152383,-0.025642597916484336,0.12233148252859566,0.11147324061598138,-0.08962520623812736,-0.17376631291853195,0.12238109950872406,0.00892443706774509,-0.002021417983103181,0.024249451323892682,0.045137049781032314
0.55346785118836,0.3473620065550918,0.2585984583949384,-0.24485223161348998,0.0037707422069950245,0.04214517652903787,-0.007018880964823925,-0.12688423053916667,0.0535079350820618,0.1638332419572814,0.03186598025159292,-0.09276648137606214,-0.2194309689763928,0.16488219591264563,0.05816808344598794,-0.05599141347118976,0.01541094021124129,0.08521372734432477
0.55387852468264,0.28027723891375633,0.31381597517359205,-0.28590864757581214,0.041777021699026806,-0.0013419041353969863,-0.10448418145628702,-0.0872729176145143,0.015752694000968955,0.17756439668594826,-0.022771269714893447,-0.08382369342525577,-0.2133012346067998,0.1355532401389426,-0.005403850866512096,-0.09729734441800045,0.0272517112288484,0.11286509692983439
0.555116611760192,0.1711519649460644,0.3769452202003298,-0.34429972671930353,0.15179174337365495,-0.023604220438824135,-0.10003285940936252,-0.08778119598428917,0.038787113629831546,0.2746692139002433,-0.07431254967335588,-0.07175096481667961,-0.16962724791523148,0.09236519998416687,-0.01578865248114854,-0.12946294609418882,-0.02751865557685969,0.11036389134875454
0.564606244871735,0.12988340031338627,0.4157282870983337,-0.3840393607823392,0.31813358441246853,0.024124491114543286,-0.08308013606894679,-0.07391717695972039,-0.01005181131229857,0.32095145317343193,-0.12794094922498858,-0.11706398677864065,-0.046325504338815035,0.026936059821303576,-0.018316454778958144,-0.16754383325500205,-0.04550748488676065,0.0828495355885365
0.575949590945403,0.1636065755314854,0.35350550143038395,-0.2897940859254576,0.31498543741575774,0.10945076183836312,-0.04013266158854214,-0.09979548891606344,-0.052108039859436864,0.23062079627503634,-0.1607819819985725,-0.13036743812367488,0.043136322844013135,-0.035429690987552054,-0.025796985032055585,-0.16130459538526715,-0.044269421266174634,0.0365161649954969
0.582019976212569,0.12495084332178526,0.3654984812717656,-0.31611253141177115,0.5270707593892364,0.2861779954432088,0.029150985665994812,-0.1708049839709389,-0.040825986267451195,0.24225739088532747,-0.21573831786943332,-0.11610520103450743,0.12772139876691338,-0.04017268312648006,-0.013241791099035966,-0.1533094126442493,-0.06337655915020442,-0.04345157753955443
0.584430480880847,0.14055097211335607,0.32073070846013235,-0.20816144258925343,0.252407131365028,0.09203785417695165,-0.09853798230136863,-0.2166827706548128,-0.028358286079586906,0.17352510552997072,-0.2738863022325718,-0.04826018025012996,0.13775733020802883,-0.05508407609590913,-0.06031052868213339,-0.1332005913074441,-0.018691446645282286,-0.1286377246190823
0.586765822437222,0.12916676332121288,0.2545955192755373,-0.06674280979998616,0.20664937352754043,-0.06672762727429103,-0.271415950637155,-0.21333713332969667,-0.13348385141882296,0.012823638929993941,-0.2487577231028644,0.008358684531412693,0.12746017964684006,-0.08718521921386446,-0.07541406524443493,0.018289350526117947,0.03837780823929926,-0.1857403091829291
0.617047406540971,0.05096799238797355,0.2762122974640398,-0.178979963834677,0.4462034357459195,0.3734814690574307,-0.0461711617162106,-0.28206948531704884,-0.06511617486794774,-0.030022685722277013,-0.15049863364578334,-1.4458765965200037e-05,0.09467556840470287,-0.0924306716398743,0.02400627044786476,0.15240834661210587,0.03461374186337425,-0.13931138897981127
0.623406931075868,0.101285909884175,0.23807647740157564,-0.018617379201560223,0.017026484525591083,-0.19660386699632143,-0.4059484537539367,-0.22148133054933325,-0.0821365807282542,-0.07201932224777059,-0.1915598877088585,-0.0041684571432020765,0.11887925258035775,-0.07629556297390656,-0.03999295365675879,0.15840868699229108,0.06544370418293866,-0.07478509184297241
0.630493923357263,0.10785179189040357,0.19974154397687205,-0.03135471719328876,0.09928482679900123,0.15543554862231876,-0.22224810855644944,-0.20116979806026541,-0.08015489615327606,-0.18940655102325282,-0.10676305154689202,0.03164337415532131,0.07030097640754837,-0.038410170855503335,0.004226665917633778,0.19397393785809317,0.08837892136096012,0.02649328945467137
0.631887316538843,-0.17641546238866787,-0.6072464511607127,-0.5464043899510451,0.12426298264994173,0.09518644266876396,-0.2979797120917963,-0.13319825714958422,-0.09036023570546446,-0.14997945334861085,-0.11075274512297066,0.010708704476542751,0.010709079593252692,0.03956966047426402,-0.08246659420121936,0.17097222482651034,0.05397862903378873,0.0676323325233533
0.632004751630834,-0.20955605736363744,-0.6437081689965002,-0.45297135042045195,0.010868419057357298,0.11813703488194004,-0.36484187872079676,-0.03971217626360064,-0.08553657638725481,-0.21997720503599857,-0.042259528434531554,0.03987324439003554,-0.034969390032372365,0.041954029215080374,-0.05266515467529548,0.14872922951932022,0.03087229921287161,0.11552033171537177
0.635926384697436,-0.0524951671795803,0.24879180714236201,-0.05430951204999393,0.12458454288822939,0.1590921177702495,-0.3430209809743614,-0.047632070282683465,-0.10332310529569572,-0.2733379399675877,0.002764631196675957,0.0872360025967066,-0.011793042079018577,0.03967565400384211,0.1005827753320454,0.15424864308359781,-0.005944920081821094,0.15314704816225005
0.638875774665152,-0.0162292760530704,0.28173718900309724,-0.13453657604952549,-0.0705824888180834,0.20627350070982936,-0.2150032741607187,-0.06651073426935396,-0.09671168221304767,-0.2034490412643164,0.02805092111271333,0.08886459823498453,0.040724767473624336,0.05925471878511948,0.07840074502126804,-0.006721058617292046,-0.022816190944419463,0.1890938380559093
0.639047426527176,-0.3174626640823326,-0.5796438720132123,-0.5361913913072939,-0.09510060452094804,0.3768251992415607,-0.16076317638692794,0.0349667765777383,-0.09589245513600679,-0.23702445361792734,0.04483202629227613,0.06650595633546244,-0.01281295309538549,0.12071961901120425,0.01142374521327289,-0.14788293572809635,-0.03748847464984068,0.08886076793226005
0.653490672021814,-0.1478471068894321,0.2958901192013008,-0.0010874509801619857,-0.25974157746104737,0.12167795877124349,-0.3326563165042847,0.07819081425885946,-0.025981930881464818,-0.16354567155383176,-0.03773820316834527,0.15240889280602957,-0.0015753974990266775,0.09315912390466051,0.08427465614785046,-0.1899373521969511,-0.036821316494844755,0.017022268405966417
0.655183366782917,-0.12938262016208846,0.30647912157854573,-0.0658790603855578,-0.3218593956832098,0.21786979635089804,-0.22128606567163148,0.03506901210155376,-0.0023555630824409514,-0.1714143002041713,0.004091203417410281,0.20322672713466217,-0.010554528138201878,0.07458837585931005,0.07081920738718665,-0.1880479779785494,-0.051974349463310344,-0.09532228791589055
0.660076370133045,-0.11825152237998379,0.2812073018039282,-0.045945957070566666,-0.31827983534999044,0.30450821133813516,-0.12280713937563038,0.03648115637163518,0.03835151139257661,-0.1557091553857994,0.06960706947182912,0.1944144387657571,-0.03317700736533717,0.021900495464900718,0.09587230558487865,-0.15954871556098293,-0.06646816930542047,-0.1134267336519117
0.664209238405918,-0.16177485007405665,0.35610949547959125,-0.1037292191133511,-0.4880797330341638,-0.11151072693531709,-0.29091030303442633,0.15322190415717069,0.060313598505013256,0.04200440461459799,0.022684291804052747,0.22805568874484416,-0.06894179445747893,-0.053471593913505304,0.033343807542317534,-0.09128524678359588,-0.11322575105865462,-0.14208871572294385
0.704552283446089,-0.2063684661140388,0.3801385298306936,-0.188552363755683,-0.36725384379615167,0.16546442814964024,-0.08248580246853479,0.15820713136141754,0.04571604525686202,0.11556394779998484,0.08603034072369875,0.19570462235060918,-0.0826821124246791,-0.09430445630521254,0.06587950388731112,9.160462340953265e-05,-0.07967071748435835,-0.10621799755198892
0.704582336230196,-0.23446383844220448,0.393736100043943,-0.19548332907258548,-0.3002921808052086,0.07686881338292832,-0.11247241128550552,0.2018449223616589,0.05243409438444426,0.1891881710443591,0.08329703452077496,0.17625476833658293,-0.0575301101410267,-0.15829052943188254,0.07098452894773787,0.09675711307707889,-0.0844270042624983,-0.073680627098065
0.705107123421253,-0.22146674555418783,0.4098229495183961,-0.23835298080976886,-0.20763981260204262,0.06390707780241035,-0.07942204659324299,0.22488025379990206,0.06690590497938448,0.27786005108342315,0.06825046595209493,0.13804584932698427,-0.03319970011491911,-0.1636838715649284,0.0653181248167368,0.15039362989399407,-0.03821712501726322,-0.05894050441412334
0.708159050419622,-0.4309060105503303,-0.4462672102860685,-0.6841682322085026,-0.1827783917682909,-0.06840423240779267,-0.07891757625461705,0.2731584661117038,-0.07586725879055789,0.30035299849447017,0.08804977538091302,0.0031425560382051733,0.036118253060671374,-0.13815370314390302,-0.0641993804322519,0.12514576426885324,-0.011805067113154741,0.013742688312006637
0.721130109732367,-0.45588628589034264,-0.4646285071543412,-0.6732351428978868,-0.005535953656765666,0.13995471449890867,0.04479148796517011,0.2629064745725789,-0.0754805539525422,0.2781197159814355,0.09336455152827587,-0.01000572597615536,0.022103207376977692,-0.10677569856101263,-0.01652200228645998,0.14281783209680285,0.01784495205932358,0.027253780888188396
0.723940541018978,-0.25563456361933207,0.4268912152307596,-0.26694317304326104,0.11890026744810321,0.17639779398010108,0.10048973868833957,0.24997061332385234,-0.09667684057618255,0.25344922420111665,0.09481592266036877,0.03603343927629364,0.07070320352883241,-0.026025326184956395,0.048243152165669274,0.13850771065199638,0.11295930215791623,0.0025377778878056573
0.725046661095401,-0.25532709162631895,0.42310158979376544,-0.18070859497357386,-0.031189122629333977,-0.03375429424718457,0.03140792167380555,0.23638177595337834,-0.1464963004107623,0.18769629594033577,0.05195435007975894,-0.0517853900589442,0.17892481886036896,0.0892825173037918,-0.010136936304733765,0.04637567610765842,0.22059461334386873,0.038278002598192556
0.72812901198104,-0.1342767247958104,0.339139364892259,-0.07627860573511941,-0.04786641405067442,-0.04145069902516744,0.053136617154843004,0.23819307485099564,-0.20796521845664304,0.05041821549309843,0.043525588649926034,-0.045997978679170076,0.1911922306686261,0.12799138913174304,-0.0455520557755015,0.0016797244144212211,0.16811924895899724,0.019656483337137147
0.735114955850561,-0.16756645903344594,0.31687923217826175,-0.06034665761322049,-0.04130967939537526,0.16997308836556424,0.21384052150390312,0.21033603305648815,-0.18232109489087445,-0.03905385888588492,0.05037358540579726,-0.02874306063907254,0.13035148141511077,0.19539378908537405,-0.011239336573353992,-0.03905320766000068,0.1616167036814024,-0.018925486571368666
0.754032752756077,-0.22405275978209205,0.3143201592957279,0.022767576818611912,-0.20702486045062818,-0.08895006176594979,0.1339563810500611,0.20508830237154305,-0.24025915789132288,-0.06264087928837096,0.0020435687695313644,-0.00532515381409382,0.1392760557794111,0.20375732602001526,-0.06846374294275734,-0.07958743724621013,0.1004811591625902,-0.029388243441193704
0.758436057398301,-0.27515642976281063,0.2993480876258177,0.017853497139360817,0.0021561234114655437,0.01634122765698665,0.26852754667276646,0.10967547154171614,-0.2513717109219953,-0.16303363671438614,0.012589440057398918,0.01065394429068078,-0.011980263367503779,0.18315567963696672,-0.06367907355010391,0.014063761757535872,0.03347672644476406,-0.09149628453253845
0.788774447231456,-0.3336899630076901,0.34884408122769817,0.03506722157200096,-0.07692024815827013,-0.3352679495736363,0.0764218384481766,0.12109939352826599,-0.2967070905110231,-0.1127966849043542,-0.04440054733288472,-0.02465764625685748,0.0033185849914445565,0.15953159701516273,-0.1435012609384428,-0.015990051843845218,-0.03660546028446323,-0.06170822377784757
0.805917490799167,-0.28631558210139874,0.3140332262326432,-0.0006325752305757896,0.04005464552843198,-0.06094944606908366,0.2794768919169163,0.07385175537960537,-0.2891963016638996,-0.1833736172659647,-0.0468956553318778,-0.013489554042615141,-0.07840493208525987,0.09523233640457313,-0.08252029549900824,0.0301850427209437,-0.10320544378361768,-0.06529465087570076
0.809624526166911,-0.5807418459463423,-0.5589901100537973,-0.38327188627197306,0.052685265098799255,-0.20481326735565883,0.24204614816151057,0.026133274609784884,-0.283300015350911,-0.12463104929932411,-0.10370261390921229,-0.04853891096716611,-0.13107031683222156,0.015402760261638176,-0.1403823810540282,-0.0256250669021382,-0.1703766970081788,-0.06245467880414183
0.811564342861653,-0.4083009064160276,0.36317319904420214,-0.08252252054717069,0.053192311231349626,-0.14982252167081506,0.3367905594820526,-0.07298994032156722,-0.24404173487463188,-0.12100328142088196,-0.09578973582459896,0.043125415710568354,-0.183131897603362,-0.060009467780431876,-0.002321063383445665,0.044778926885264615,-0.12086948104005467,-0.024330444064441962
0.813164197951503,-0.4679131366672639,0.39857293134521365,-0.104984067866232,0.16926224440643828,-0.14554502870509603,0.28849384270474604,-0.06131580347433928,-0.2308530856420632,-0.06102838049789478,-0.09111971434368972,0.0137496866580938,-0.17270133652829323,-0.11595181055249015,0.02172270365025248,0.04291783845366623,-0.09582505433464328,0.03485356446452996
0.81449711200813,-0.46562108316903594,0.3633423305202736,0.017229415296744433,0.15636129148250524,-0.5149628248880301,0.042014732375600196,-0.08178910321435763,-0.1201110964433456,-0.11269721711409124,-0.10477290826600844,-0.009521167716721929,-0.20381306830927903,-0.14924516638445381,0.0058273423337747415,0.09010667739697185,-0.035911953083235026,0.03909277377431131
0.835650220116364,-0.5017863013398756,0.3805393613532741,-0.043361468238909434,0.13034435658433022,-0.14187709373759338,0.15988349110447744,-0.03985700325750422,0.017247265195604763,-0.0788978956692361,-0.057110540837474334,-0.004356371343931439,-0.11834606542399013,-0.13514710165581895,0.12088955948756414,-0.003223521846895913,0.0399108457584926,0.041640040754324266
0.838925124910112,-0.46318269881281265,0.29770237651033626,0.07802354399759909,0.047197037991073804,-0.10354919536557097,0.19980515298375776,-0.0628542417210745,0.04484660110374791,-0.12535371920151886,0.0018370297365803232,-0.023067110025107033,-0.09088380950014006,-0.15170911507863089,0.19495628710363896,-0.0473991047754267,0.10741994069553129,-9.52588944442652e-05
0.840674674778811,-0.7948337892772044,-0.566760644630955,-0.30640293053023604,0.14279836401979798,-0.14904975849350374,0.056445338030322825,-0.07370506555627847,0.08131393755594553,-0.12182928680518848,0.06408780014869324,-0.12117830793293961,-0.10582644775300865,-0.13822477971523103,0.15232495666639617,-0.09375853649492147,0.1520980061368045,-0.012249381526865492
0.879670348468173,-0.7776598348416813,-0.5659284004379168,-0.27042515082483376,0.17527573873716962,-0.22761303465839344,-0.0816104682035429,-0.012694527782220511,0.11865742070888466,-0.08671693310985165,0.11847087194252245,-0.10780802015480269,-0.028013037432266564,-0.06536264090625267,0.09889149380050692,-0.11632940779435333,0.16477046075590362,-0.02010654926448531
0.885572030982391,-0.5484505296296981,0.30281847621777236,0.1740195701412321,0.22250193964827014,-0.2737764555142706,-0.08471345052097319,-0.026172965510914015,0.16450050528348362,-0.0524696724560906,0.12894920448034466,-0.060601180775612426,0.010979911547714943,-0.04875053462882422,0.15193863300247568,-0.05660715933295154,0.15873625019851265,-0.0451856696681204
0.90201319184738,-0.8697445450498172,-0.5928865482026067,-0.10226469026088164,0.43701889033852764,-0.2715376762622683,-0.23051128318003025,0.0772003751926027,0.3095173170020275,-0.07961914583671192,0.16898437898880353,-0.1634929755592093,0.016722377041826077,0.06199650646454514,0.019250560899744473,-0.06805149085203525,0.029109759087416868,-0.1256390366670793
0.902845014986215,-0.5151697511871393,0.25014289344153556,0.2614098234628985,0.41937124213958293,-0.09812450971247706,-0.03543623002452397,-0.0036159538523307475,0.21235396028699333,-0.08270451911372113,0.22529500062010416,-0.0817932677033959,0.10460387251664262,0.031191263824765596,0.09896515553751414,-0.053081799989313505,-0.03460390860615427,-0.08589590958696963
0.90842340486818,-0.6372623603100437,0.29482386789229026,0.2646946123654525,0.4608513125933556,-0.08830057437414453,-0.052488526090181974,0.0062647078967809,0.2078438769626643,-0.03252305629742719,0.22204064050783384,-0.03583156075361906,0.10811638879868656,0.07680129478939618,0.00112764745027254,0.014956672532378597,-0.09247405907687722,-0.025863591788629646
0.914361051966949,-0.6203662720800193,0.33673138041674217,0.17662652456659525,0.5173272400709437,0.003603619314554206,-0.02778446049655272,0.03433340931261188,0.2205124713337335,-0.009304349005150106,0.18980603749500316,-0.042139372808571475,0.06708413694907026,0.10916577586551864,-0.05533085967888007,0.08331041763996204,-0.14111515584034265,0.04787520325477711
0.924196182648771,-0.5534517202944919,0.3021525882097752,0.21117438032295852,0.32516422362310354,0.12027374071259297,0.08435883703869276,0.012364084469823785,0.24410154096036665,0.04137680387792942,0.12836304543892738,0.013543207632248592,0.10822643261526968,0.06398510577347997,-0.10767152504459371,0.0730907258393579,-0.17275956364841122,0.06874663471241964
