TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41
0.0171651860055275,-0.319058812787839,0.5361858251883697,0.4782687128951501,-0.6729532242395806,-0.5472402391425552,-0.7052827060661475,-0.26774946190486726,0.0917979288795851,0.13700354174406296,-0.7977670834738742,-0.12100444759069785,-0.3030290214063997,0.1558575091505218,-0.4512532453512053,0.30984960308864956,-0.22561907126666095,-0.18817389368647058,-0.07502256745863224,0.6629789723144422,-0.5955300444829985,0.15383016458949278,0.0787781199386012,-0.14827918213704344,0.054880720231045066,-0.14704520633394283,0.0548163287404671,-0.2768438675846349,0.10370102309937027,0.34434978976169195,-0.05308119126347679,-0.04727916093253119,-0.0701824580054909,-0.07601417848917674,0.004922924407122036,-0.2303221336501368,-0.031252594032849065,0.056663194010487354,-0.11392768459430551,0.20936758035690664,-0.08611382648365795,-0.08783772168866223
0.0215305773122087,-0.9958289196849772,0.5309512439866538,0.6987457161304961,-0.513837335623196,-0.4634689058946952,-0.8282346212875644,-0.07671645500173901,-0.23521277349770606,0.08282131860058457,-0.7877250663444103,-0.05324547794417283,-0.23028431554822634,0.21190901750564117,-0.5207881295119017,0.40558449143749487,-0.30840733964555717,-0.06336461052318408,0.07229637946750761,0.5551837313940106,-0.33401869805344114,-0.048590629236215946,0.02179519595087093,-0.15088530913326467,0.03641665832650502,0.11439744058890398,0.3776903802238527,-0.13363129301888374,0.029840861516005148,0.2611836648801674,0.034501659433251765,-0.07366557353139455,0.20037802011968794,-0.0010745418755376901,-0.08325106230339699,-0.03659605080827623,-0.006167493016056881,0.055442938198090465,0.012273405791437025,0.19402507287866327,-0.01874406193798527,0.1544690684171387
0.0233757601547069,-1.2039834542882994,0.9031160055134968,1.0275981293857348,-0.12771197133002163,-0.5356588509177282,0.12051847415107228,-0.03924681669710857,-0.20630018910530737,0.061637330110025035,-0.6291760363833292,0.10296745183498524,-0.24725364700076904,0.3439795659351015,-0.5385359592889238,0.4392399522184165,0.06653401874152143,0.37023534163529565,-0.015399189706679322,0.36429652288393916,-0.37676991043959,-0.3559721497837623,-0.12639751268102234,-0.13073556280315896,-0.2713305662023459,0.12254062994811847,0.0899788577453531,0.15681725295938795,-0.193678623357234,-0.08469000445192465,-0.11200174807521401,0.06628164716881065,-0.18205306755085776,0.017025745778917568,-0.009890318319303587,0.10827749725517284,-0.05803873863062025,0.07559541261572308,0.011475000790198179,-0.00028779653463093354,-0.08696879503795871,-0.26321180235067765
0.0455997960795833,-1.4280099600393263,1.3184477176878557,1.3904293966186343,-0.16081413862744048,-0.43150202378045943,0.3134625106043447,-0.03296398597798681,-0.29915859896634556,0.04901222827556822,-0.6243041629276236,0.13314739426741337,-0.23591212667459674,0.11293976577422628,-0.32804638651647705,0.17491158841369378,0.1414223549184204,0.49011895758617546,0.028565917141908048,-0.14744188955905124,0.030858512303769254,-0.33409357491566977,-0.2574803508030011,0.25603413002818676,-0.30522353846505534,0.1058962519955834,0.1235021412915473,0.2959285676587319,-0.18527521439681902,-0.24134693656287598,-0.033974435764229136,0.052699044749246145,0.1507545700524691,0.07441876354267091,0.019682127173872948,0.1347545649748386,-0.03502662694191983,0.042260838828018926,-0.005760341161476668,-0.10258445615296007,0.08113748171106429,0.10841508971711832
0.0901777202819192,-1.0903788437130213,1.395871576580558,1.4974469267095631,-0.3340951796669991,-0.4004115703973739,-0.27035920747525466,-0.14408689538593,-0.6966069929509441,0.06956898130926792,-0.7482105249035073,0.003948792426455778,-0.23792594007806203,-0.21150695182336973,-0.23537968617641586,0.0613196080307533,-0.026112793408968254,0.1473529670865885,-0.12011806454953809,-0.08620841681946387,0.03669048945096596,-0.2726384921399692,-0.22222676063140295,0.21104319576785943,-0.007827665386113338,0.020848955062350908,-0.25622796044451124,0.10346638958673042,0.1910385264325977,-0.36096418245963185,0.2515519442884089,0.02606504002851787,0.014611084301166907,-0.06844789891401426,-0.030484631018698596,-0.0020871357459799887,-0.05595880304841773,-0.05643750505764274,0.0037712207221977452,-0.21862373483234138,0.13256559398011092,0.08979756509500812
0.108536601088434,-0.576784818142722,2.003082804079016,1.421678448696837,-0.11501421489493296,-0.0017521579574976025,0.2634198007758571,-0.023912865395410772,-0.05330195067056065,0.3291438494845056,-0.12088276387017151,-0.5116361256139396,-0.028244359710548044,-0.06131479836325255,0.00685273888829711,0.11342643586357655,0.13856081514166269,0.38488806760965744,0.3556910791808056,-0.33236413254845426,0.03311420528039736,-0.061700259917892596,0.03695358169580365,0.046518454693640805,0.06175146945687528,-0.11454264452786588,0.1910023203323296,0.3200549649284128,0.28408207353190934,-0.1444500254439852,0.13060353340437253,0.19128299823731137,0.24957970014284578,-0.0841280802741013,0.0801607648009691,0.15526344916328993,-0.0258760592283879,-0.1563937602113405,0.0977833066876507,0.0506476322143971,0.21144348257522605,-0.06943307682630022
0.112106469276672,-0.3652642715254959,2.831851471446962,0.20529152651522958,0.37794503421953884,0.405102689679693,0.31289618797912727,0.07246993835097001,-0.23098515650253287,0.15111177258370223,-0.16589625236464237,-0.45475980441248515,0.03359620910120856,-0.35894026592831496,0.19530615725485745,0.1767581845287617,0.7416014905433373,0.08876673516664617,0.3949240094443973,-0.21070375914787084,0.27386594924478797,-0.1767958917473923,0.2539568812836924,0.1463008396929105,0.0652892198565372,0.14210562846176977,0.08213487231119135,-0.1672516880359433,0.1382299376826786,-0.07101944898789142,0.14613542127581244,-0.08577411449868455,0.06310907700989447,0.14419164303250578,-0.13586471680605408,-0.15860231564248908,0.04389195843062846,-0.23826552027082526,-0.07923953123034161,-0.05201094568038207,-0.11927714873567985,-0.12738410539332135
0.135830459809855,0.19834438621570963,2.8177069685540466,0.35028360474718484,0.40880199175164345,0.2273248073457498,0.23914066401361753,0.020658643689354866,0.0005040598230712087,0.4154180357048991,-0.16828076719875062,-0.5122121681909054,0.1099589671453161,-0.06678553951193782,0.14861660869576224,-0.07144545545908888,0.49532791474653215,-0.13379616371492595,0.1313149037044674,-0.31900098843097174,-0.09008377129029622,-0.05219810374664752,-0.03951272582284626,-0.10474324913175585,0.3154602542705121,-0.28407111283696773,-0.11761708514113682,-0.11320244911714837,0.23243451287042227,-0.06746434589495913,0.09378491802791851,0.04039402192805132,-0.049731180447412204,0.22332863691972013,0.08347452746492674,-0.22899932905285436,0.010449092458235222,-0.043990982969488474,0.09769377521841945,0.13607915854061384,-0.03066734506272762,0.08580717338437648
0.136991595400043,-0.02656093845564512,2.3403397347900254,-0.33467974220737173,1.1939273885228245,-0.04974151314624862,0.055093885447453916,0.21243080266282727,-0.1897634939609269,0.2822087373156812,-0.3408790742444682,-0.40902839615011294,0.12106918567293525,-0.16141892604896202,-0.15426393398684668,-0.2062711375900707,0.16319194727467753,-0.3234949435350325,0.1371700297752697,-0.0061076923305901165,-0.1198983576505559,-0.0030962729928495918,-0.10030195769402277,-0.45133172503063274,0.3478864702523552,-0.12617532646588692,-0.4138267336663985,-0.04976569426631578,-0.23847178949928494,0.3467800819281302,-0.001942360451695117,-0.0966650795849333,-0.24682736336839892,-0.13465492073670837,0.16608017034008046,-0.1449101495753563,0.08064021418502301,0.004925937958489575,-0.1197375869616695,-0.27110065295502234,-0.005172873160126023,0.22006979087312112
0.173634963621368,0.4375201289223043,2.737964579287511,-1.2370627837724812,0.3954870379160625,0.36414195529594795,-0.3191352788590001,0.20451680349619855,0.253917892131778,0.5858534445888399,0.5098044082625871,-0.8432539634272086,0.4258947239751175,0.3372723657065701,0.15544241757551625,0.08163392291139529,-0.1648493788710076,-0.05487340416601226,0.2160765164450802,-0.10086974916002808,-0.2342439568468641,0.0909136059340315,0.23275212160988643,-0.23346200397634287,-0.010139740602123309,-0.30393480670173456,0.11957261721503612,-0.18829232833892837,0.10767150134663662,0.07511060626843098,-0.3745330962814677,0.30142942909545956,0.1807222741932056,-0.06655957644381008,-0.08451671907617185,0.37328160414290307,-0.22601710048327386,0.10696022648297589,0.03565171435421875,0.02131188280653858,-0.035189644013670626,-0.20553935251066444
