TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
0.0171651860055275,0.7624344370709785,0.4084351628866365,-0.18629999282658338,-0.5187505135237138,0.3493829148611472,-0.8082883129134316,-0.09091538423423892,-0.21593883369249056,-0.3501602338005424,-0.31140507307361426,-0.31235915053032864,-0.22485854952381215,-0.1304570117694676,-0.4632484225960612,0.21684846848033956,-0.446556585215036
0.0215305773122087,1.0526374093911635,0.6562630330001404,-0.3028031737616632,-0.6551300142934016,0.28845003274765874,-0.712165672043271,0.023620330909428087,-0.13444195128326092,-0.3869708247101798,-0.2965358909773213,-0.3146810907590184,-0.2850432875018357,-0.13137555068127346,-0.29361550485238996,0.2212477885178157,-0.12716191497385115
0.0233757601547069,1.0998767985335198,0.9412695558670684,-0.8218781684836701,-0.0316691648608486,0.4117221690055155,-0.11253934510729546,0.4275470739952894,-0.11417469727484571,-0.49893272934273275,-0.05806663282436242,-0.32144939375592113,-0.16468854788244947,-0.39228151634859354,-0.371092563944896,0.03897161351253744,-0.2568347567909143
0.0455997960795833,0.7390150289833176,1.0735632461425273,-1.0050058177657226,0.016533612220869208,0.34240069232163717,-0.13448977769438297,0.29637791227162885,-0.1960314653915259,-0.42273643408707684,-0.03207887148333662,-0.29314538199814816,-0.048944705261159537,-0.3203429309834769,-0.3419090085535119,-0.054697665211153865,0.00030791581587519756
0.0901777202819192,0.6990505756185186,1.748199365054429,-0.6862211091420654,-0.41299267085812974,0.15563806447040704,-0.6938127213246055,0.0123831682156372,-0.36408422789650613,-0.525612066223915,-0.26521513688126575,-0.04413112687664296,0.05292208964258486,-0.29954949706347384,-0.03728769736019663,-0.1340952630775629,0.0517574336032118
0.108536601088434,0.6920433244084883,1.8811062163889092,-0.8487568504738253,0.18540684277879305,0.09546144688157786,0.055343989703951275,0.12819932745212045,-0.046212580110859366,-0.4372678281283781,-0.18695812475815024,-0.06638181007591887,0.1622900885336544,-0.27430846794933506,-0.043734834926603454,-0.08788426461665567,0.3475821486859378
0.112106469276672,0.11607999056395028,1.8697227666243363,-0.8000184953381743,0.23772403406300857,0.19265213565079056,0.025156326258252367,-0.07345540176545189,0.08458538234475024,-0.3037991044428772,-0.17776725436774565,-0.09937726597004098,0.24361928247221784,-0.16076189564069177,-0.031351017138104696,-0.14348990440019477,0.4877764642868757
0.135830459809855,-0.1547016264238264,2.4191775754013585,-0.4291294126387363,0.6599844631666942,0.09042272883419336,-0.06957302433551123,-0.2090866735810486,-0.10764518644585032,0.08918527186145887,-0.10929257079075251,0.13065812263080157,0.35692276370610093,-0.06214148868785564,0.1077004811165204,-0.28280350547951816,0.0432804188823909
0.136991595400043,-0.4706097587217803,2.4370937390773335,-0.0005091509533635936,0.6848596887727595,-0.09662549315182173,0.07016616825564816,-0.412114045765048,-0.18416721024070215,0.30568794258421045,-0.10371952984180693,0.19156958445252145,0.4441404523863805,0.14652653446594321,0.004546662206988797,-0.2214599775558701,0.047281073544949564
0.173634963621368,-0.9462262232994819,2.048844343209335,0.07184824490439055,0.5697671419504041,-0.035222362768821985,0.0924598212577467,-0.5712678647394727,-0.04851506067336011,0.5131536024523128,-0.025508251743652396,0.09679946789336806,0.23326412555532902,0.25166219732350836,-0.06992968167377855,-0.10039921331507082,0.04072727508569227
0.186243258439798,-0.7738359466708805,2.1462296247896737,0.25180451251826186,0.36277772908343214,-0.005620189697495063,0.311640569148031,-0.5305647235037902,0.04623031284890698,0.5921449581896815,0.05465085065645353,0.006649660265391977,0.08164423662620106,0.22968202512378266,-0.03285232757058457,-0.04077017929563259,-0.12027580706029088
0.208532477647416,-0.9016265362882687,1.4417881482292567,0.6428073787977509,-0.5637251811777879,0.19421908983879999,-0.18616277114466964,-0.7605715808262844,-0.09747564958369116,0.5093401851424707,-0.0469474423981955,-0.15952573574277484,-0.0703276302638357,0.4105898552450377,-0.013018007133472556,0.1554088219104804,-0.10624995412568396
0.288498022598261,-1.2285070429686915,1.0332687825985274,0.6737898948223902,0.1508227694945001,0.25393084287954326,0.28360449486059486,-0.5291859554692063,0.06612781320601172,0.3706377719693476,0.256476202384172,-0.20392502451228003,-0.19960147615757062,0.3225611470520426,-0.21342836607096144,0.10358442862307324,-0.13775199143843567
0.317551992063239,-0.9798554278592719,1.1341301455027877,0.9948866730183361,-0.5389481987035852,0.2998374425904855,-0.3595709394114608,-0.4278693096934067,0.012791606866256225,0.2662833703916556,0.28255288019540264,-0.1038554888014079,-0.30957474689626,0.295139418114669,-0.12383300695019304,0.04005565094964379,-0.5201252470802119
0.348021096770884,-1.1604651631065883,0.5941175174791621,0.7378324145059303,-0.21944562565849188,0.3777257380819054,0.2723865170187775,0.022217764961315598,0.4015848781315785,0.07814387861219543,0.5527641984284056,-0.2198548940260652,-0.4122956294413966,0.01113718336548917,-0.257696949220173,-0.0022889534041564364,-0.08895327680863327
0.354883753233385,-1.2106879253693996,0.4036058668589106,0.8916488912463862,-0.20958071874948986,0.3331970071240735,0.2155941291853145,0.11159015084176378,0.5398142205355954,-0.05688360020216242,0.49556981206004214,-0.16315089870746824,-0.3615289835606154,0.023365298817584007,-0.15500277581818192,-0.027999982313087316,0.11539001097409443
