TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
-0.946564987391368,0.2069077957648547,-0.21756900307364516,0.02325771650934973,0.03242736573216412,0.007975008329529416,0.08421799859265142,0.042786458043753306,-0.02367275111444959,0.038229314289752896,0.01103558090870965,0.013158062833806045,-0.018702536409145924,0.027510675213421654
-0.839253719086909,-0.7887794396025851,-0.3414924156329972,0.03988694675435056,0.037233440570468984,-0.024791615072817713,0.039565930933623684,0.021730234222387106,-0.025248543493294865,0.013480896252779638,-0.010174665539186193,0.01834664422028222,-0.037569855955707505,0.03895315254821681
-0.629508410326847,-0.8169336843283089,-0.020201664068086166,0.21204054077238918,-0.10684474916030288,-0.18715617542124313,0.058626123285087664,0.012894153412997832,0.0030899667624821408,-0.0061099870610269455,-0.0014885399141133188,0.01727486523557875,-0.05595214759183076,0.03769432976549763
-0.552569765555599,0.21005693122387728,-0.4268415490463541,0.17947857309026555,-0.05074293482343506,-0.14288156057908052,0.03774999647579497,-0.0020409462801960236,-0.0013257600434424237,-0.015019863014555485,-0.006335411256904408,0.010066443173111653,-0.08344799749142713,0.026523829697253438
0.750610688492847,-0.7780719723196784,-0.5503611178008304,0.071050906820588,-0.09638794713245909,-0.11130313180301013,0.007072321534910575,-0.03948115380199742,0.008379825621130795,0.052098651437318476,0.011365505628893564,0.01968369684690114,-0.08717019422118782,0.014125800228041491
0.933069430133357,0.19234345892804092,-0.09142845316900386,0.23226252086798901,-0.297143505083295,-0.11095428826507853,0.008804250966541758,-0.058512363716383846,0.036163283595088365,0.052008453107510504,0.0008405564077552585,0.017047508780301614,-0.06313384008703775,-0.026512193713707874
0.964985078500852,0.18697908468736588,0.06062980983035043,0.2047475118857714,-0.328644438989651,-0.08041697364398649,-0.013230017188303958,-0.07578376428710178,-0.005559672165651992,0.057818669715284106,-0.001227207535391593,0.025368120428730673,-0.07033480107563056,-0.029498724916790918
1.15457215880067,0.22359815221633542,-0.41862130671652514,0.04075327693663063,-0.25900829357702493,0.1727739308207297,-0.04641858415471823,-0.12201661711824646,-0.018370648419758284,0.07166001057446915,0.03105653395271433,0.025905734800545213,-0.013735893965514067,-0.041098085485169925
1.39767420290358,0.1997422593971696,-0.048080595115563535,0.06779423278417422,-0.3568519367093596,0.16383556380269082,-0.0606224537258219,-0.10592361609563049,-0.0447674471093079,0.047748234861524484,0.04586894015101654,0.007761089197175371,0.027287924236738204,-0.020909562504674253
1.46717689965213,0.2040279481992428,-0.07203089927602031,0.0026951236847097926,-0.3026905034828085,0.184837235867349,-0.06687961441722129,-0.06575451977502578,-0.06878993530064516,0.027936217028980737,0.025070949414590215,-0.003700711703110216,0.03833194274067076,0.005805175013894464
1.57934041643112,-0.8163888184378106,0.24271103166078187,-0.05620193976995914,-0.2699261083389538,0.10934905467982158,0.03651819612571048,-0.028700860941865296,-0.1259017763798171,0.03870635457175924,0.07070497541381128,-0.021125869194684562,0.005982158413052571,0.03991781707120433
1.90189828659735,0.18942128906271866,0.19481343111722588,-0.13347504745557534,-0.24432138151708796,0.12937890886497516,0.09417166855587135,0.010254754591925591,-0.08091754466254858,0.026103615877255362,0.10175727282633089,-0.04031869266464072,0.04229245669244056,0.0220976026461525
1.99736532572493,-0.7716182096293237,-0.33039120709498454,-0.32177629920998246,-0.14308187873126438,0.09705464903421741,0.014767929430493293,0.13578296015126912,-0.10611028061609158,0.0400353358349418,0.010620822832600723,-0.02455738111360512,0.00485504732395993,0.036420978050804895
2.08856392307049,0.1991854934361041,0.03066319958178202,-0.13565035593181135,-0.24278089672472622,0.014537548130130811,0.10049796004621929,0.18351826863863446,-0.04648054822751541,0.009111489131720609,0.0028852633677921816,0.009031918608013837,0.008448551042476233,-0.0035892856104583317
