TOD,PC1,PC2
-0.629508410326847,-0.8142983497839912,0.03662248517930602
-0.552569765555599,0.2224828833772323,-0.35256295194914683
0.750610688492847,-0.7674031288125949,-0.5136811897585832
0.933069430133357,0.19112862496681285,0.0018243915543647506
0.964985078500852,0.17968723005005072,0.1392806391970761
1.15457215880067,0.22581559910006108,-0.3916635335762439
1.39767420290358,0.19409219326606503,-0.0165669983810917
1.46717689965213,0.19934818155844564,-0.06021615564433367
1.57934041643112,-0.8280096120948753,0.21724898319413458
1.90189828659735,0.17929099161437098,0.18077554442380905
1.99736532572493,-0.7737675405934824,-0.3958507049291379
2.08856392307049,0.19131428029758324,0.0314283871493986
2.10800584058625,0.17469438937700923,0.2306916212937296
2.10959538299129,0.22139384887282573,-0.29947731983734693
2.18307450301212,-0.8256024390472523,0.2125761005659265
2.18673876833911,-0.8110474106552945,0.05199483156989057
2.26578497197039,0.204002464626176,-0.091187460510243
2.30516343750525,0.21529988135701755,-0.2140295221209141
2.31073414033149,0.18401273413075953,0.16195825137605027
2.33206780874885,0.19912696927542908,-0.010458426080891394
2.33281406790127,0.1893249459115671,0.09833974319079307
2.33585780652913,0.19675744999366337,0.01155925471507589
2.33867288492065,0.19145241543755795,0.07400571156972675
2.34020485222729,0.20538276193335248,-0.08593795814057342
2.34614583171231,0.18617949982345378,0.1382477783374555
2.36055933695408,0.19289252758148365,0.06536407097284795
2.37759728821484,0.199074492531353,-0.012191956713950916
2.37964604173184,0.1906130147333884,0.08988158782023876
2.49109772687554,-0.7851067529292802,-0.2305543735208737
2.50804369880753,0.19352119790313604,0.050242428910372144
2.5163481317498,0.20873350284744174,-0.12153600929963684
2.51684399395106,0.18067090068409689,0.1991135154069477
2.53536885040444,0.2279113245485642,-0.3461739319168683
2.53906786085162,0.1886063975235569,0.11593724567743045
2.5398075029906,0.19518724512718122,0.04130433408870469
2.54203405058686,0.1944964112038322,0.05492106370852037
2.55893733673506,0.1871486649328978,0.1440089109028767
2.57877464916503,0.18180919372998583,0.20741613396729489
2.58923111297877,0.15988007686242506,0.4526621638067952
2.59335315627419,0.18739280072162912,0.1292296328436416
2.5973305284851,0.20541546934961488,-0.08452421590963546
2.64752048685691,0.1546061437827418,0.49757308870404043
2.65774839944431,0.22315570048908273,-0.29380815530695403
2.66902438214515,0.1871667511266813,0.1124158444307841
2.6712265052914,-0.8089659802511436,0.026930834951807724
2.67141187871117,-0.8033798507340585,-0.032637577792653874
2.67758259571282,0.1891529835990426,0.08635004391917571
2.68219852222396,0.1880154885897014,0.09949902311400992
2.68246651004765,-0.8251018337462993,0.21119709790628396
2.70476229064367,0.2084872006374906,-0.14138935118111368
2.70734302644648,0.19798997853456735,-0.019232957346238568
2.71476581851356,0.18714698100518368,0.10323235649184243
2.72099282937656,0.22778007053169588,-0.36850511528089874
2.77982401489326,0.19571051544479948,0.005578806879012422
2.77986657492998,0.20100125823090306,-0.05625912503828828
2.78060947421184,0.19777664665125266,-0.01729936145461981
2.78491893983045,-0.7937355306686317,-0.14844993881034663
2.80303027673118,-0.8183825930902962,0.13866441376989955
2.80691158427679,0.1743081850977213,0.25945387303278883
2.80843505445744,0.19941507300484115,-0.02426818634018394
2.81266820236444,0.20059297362911713,-0.03787812740662419
2.822196534187,0.17886537400111346,0.20869876206190807
2.8475523363971,0.20647785599410273,-0.11637215938124262
2.85336304145109,0.18350766730772272,0.14203744661833523
2.89250602650154,0.21877065183874178,-0.2649069444100849
2.91396501194177,0.18681134623912118,0.1086123271266439
2.91854539249795,-0.8028010015155007,-0.049688726507149984
2.92093387757412,0.187110732430208,0.0946371127462424
2.92289948616032,0.18494084972273334,0.119708511639952
2.9245341812826,0.21954853420467707,-0.2746127475034303
2.95012505119653,0.1905650370058175,0.06089156567007832
2.95402911018931,0.18920242977942858,0.06929487403490082
2.95610854312015,-0.808526203884933,-0.005948127585431166
3.00136893568393,-0.7980072924548507,-0.1289955374847486
3.00804370738271,0.2056430681507945,-0.13083554872793302
3.02640701067552,-0.7943222651081572,-0.16397027279665832
3.02732718065268,0.18775633565873054,0.08095626945477083
3.03347626130792,0.1876755988617022,0.08029896500664423
3.03998007489136,0.1783213700952167,0.19218113192700703
3.05066080552653,0.1757687192163523,0.2324520675594274
3.0514410237781,0.20233404460839355,-0.08103107912162891
3.0560258509342,0.17726311048838897,0.20125520082437484
3.06625134347406,0.22841367351246475,-0.39653022735333593
3.0911588870342,0.19251710452269363,0.010723118813408386
3.09355812911819,0.22768341151018556,-0.40112161502731153
3.09808524503145,-0.8522637508497786,0.47988461645306424
3.12039812022964,0.22509810546698575,-0.37880857441245963
