TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
0.0231052980216988,0.388488167289223,0.5066280598578291,0.13796337513136722,0.47948330925273847,-0.1281679550356539,0.0641821282793316,-0.07072361994815253,0.3099781019974474,0.07967036130318324,0.058470434104440444,-0.5831161280202158,-0.04452295180280175,0.19821588926861047,-0.1658819658088871,0.052253463801814996,0.11729545670986125,-0.24088339520118004,0.1205552228056209,0.14765948363825052,-0.005709211457659027
0.045072197488958,0.4642749532268204,0.5158673576887434,0.20772718275503932,0.39023154178331815,-0.11027172377421463,-0.0009706456024702325,-0.11373230735366154,0.35725435861132115,-0.05785691915448288,0.17580515310903597,-0.5741343203212251,-0.10440410528164402,0.22430575438376876,-0.1802672053706191,0.1137825264249679,0.14350934072223007,-0.29034749670901017,0.2444359679849734,0.14768486257818175,-0.03165764541879719
0.0661673237451101,0.39006660409563304,0.6458289426977161,0.10980330014726566,0.5567665146173374,-0.0951137724144538,-0.1043672879934001,-0.23453837962894886,0.27681187828427645,-0.18654776257068528,0.27566415161375474,-0.47588268593343164,-0.07885301636786458,0.11762412560355427,0.049299440300665395,0.28167283859811776,0.23958465483028704,-0.3145134794975213,0.19271229715720598,0.11209105491377869,0.0808069080282505
0.0794990334380914,-0.00793551317489573,0.8819640275617001,-0.794807933233337,0.22699778191906908,0.09324541433102695,-0.26992421506150893,-0.09238028161825791,0.5755339867150959,-0.2523350608473252,0.3630007456782715,-0.28573900947090947,-0.10152353559419408,0.12332606990025925,0.07945454004978572,0.2317967576092276,0.2090071043237078,-0.21414550326870455,0.1423435228484672,0.0712124804222205,-0.026256193824038744
0.107280811311094,-0.05170537996072361,1.244606432648322,0.34323391892341903,0.23415654362551752,-0.10181090328284158,-0.17583163654024236,0.04544562109805247,0.4104335871440785,-0.28777107153901277,0.2034299497942326,-0.1456464957575672,0.010913482321226197,-0.042384985011098615,0.018577502462023294,0.09173473972489105,0.2859219205081346,-0.18714030972690812,-0.017860279495485156,-0.0007766438908281049,-0.17725950360446502
0.110809375423727,-0.41254769187018,1.3904768506917917,0.44593154693221543,0.019409266171745623,0.07404845138970244,-0.22809344684453448,0.05141279841310683,0.40132088946831046,-0.31464851408296607,0.1719071829040869,-0.028412467335255032,0.08082485311762694,-0.10816865425688507,0.11119961395399089,-0.018536928764473718,0.18738646669269415,-0.234700399449232,-0.2166304314676883,-0.015518374449824015,-0.017705382531110484
0.134258874730075,-0.7274993052589896,1.4926170439292716,0.44149389214593376,0.20616129574636322,0.061628554812738705,-0.23014591145335866,-0.018053409251565053,0.45365961045896336,-0.3660421514870141,0.0865380673880934,-0.19581298767450572,0.15782935937259035,-0.009323194462743035,-0.11693383323952716,-0.1800187497660147,-0.26814650069137036,-0.04424697538642592,-0.1074897648373219,0.012739562285515331,-0.09226960669344228
0.135406575753586,-0.524845938319264,1.5407538831518044,0.4273988152192159,0.2043828836383662,0.22041179889454185,-0.3045047108422295,-0.09395388928940783,0.287691053320823,-0.3920424553915521,0.12821147395092203,0.010690157756009408,0.09116829709846469,-0.0999632996507834,0.0271481128714686,-0.124280027827697,-0.218751670913579,-0.022706214910658367,-0.10156367937469075,-0.04668671417300971,0.023223059853200712
0.139558348672852,-0.4286154553417496,1.7592344198854757,0.5084282383615669,-0.04140760189142351,0.37897344374368963,-0.20602168535669185,0.06798062086164768,0.24069648566121973,-0.2809521324504918,-0.10128364783602652,0.17725876859589154,0.18636484690508381,-0.13981562221985394,0.09604097310665687,-0.0759864839467242,0.06746422260551922,0.2453765810119659,-0.14092557756915758,0.057373067127433064,-0.0005952901924938313
0.171625973012506,-0.6252302224329759,1.829623102898017,0.6071520541450053,-0.25581081433273367,0.47175657372880253,-0.2231178368503141,0.1715350135613916,0.2006501817405272,-0.12351725466446807,-0.2772959564273062,0.34961434286146537,0.3309535767902782,-0.1261685470894319,-0.07210083304237143,-0.1619698132169242,-0.0936951738964417,0.21865120623913517,-0.1145169229279455,-0.008504608552791523,0.00025282902088243666
0.184088387385226,-0.7400966281715179,1.5843577360830103,0.5809275868070619,-0.34884196348570673,0.43500023935712573,-0.275420380731002,-0.027702678917761146,-0.15566067019051275,-0.039823520495204504,-0.12693378716790804,0.16986192604957898,0.1987300229455464,-0.21605706853471163,-0.09286416072277419,-0.2164524667488347,-0.18507035910296865,0.08182532246024012,-0.006173764835080617,0.0770224371940956,0.13142789027240134
0.206119715951851,-0.9695909383810876,1.2484675925633286,-0.5049999538810335,-0.5953450104116437,0.5523239266382683,-0.29176439103843127,-0.04228121740350664,-0.04489614790499359,0.0032620546388552737,-0.11168472302213295,0.08957709477527692,0.07370647773257699,-0.2160611945343712,0.009398953932134193,0.02769739435473781,0.0580929804767577,0.18800070609288683,0.1223717916143188,0.060476764206277435,0.10528108781820714
0.229828892809245,-1.0400483078221505,1.137657821283662,-0.5020569150244985,-0.7694849503295286,0.4024920831663653,-0.06085142748686503,-0.1312799182865643,-0.11064107406141649,0.4072411118566546,-0.12336817687112647,-0.08023100307419893,-0.028238301663646683,-0.13209694858004145,-0.13434761321942257,-0.005674127764493962,0.023363083706824557,0.1675883204657924,0.2770906156066004,0.019334278232952546,0.09283162033821214
0.28516004385258,-1.215671984562932,0.8856572116904597,0.3906013216445474,-0.60768662813395,0.016148678903679884,0.06988757044943274,-0.19337473273379877,-0.10962165357358755,0.5610734255709869,-0.27063105329094034,-0.14448379924713148,-0.04968740127501948,-0.1318303881443773,0.12598402888500695,0.0911372842061573,0.2736181881055103,0.13201701284229692,0.2512911581147616,0.024667464106282063,0.04334236433890014
0.313877853188354,-1.3534280795469982,0.9844288723458096,-0.47814645246415205,-0.9937593351195203,-0.1474504520106889,0.2544091052258048,-0.125958750933256,-0.1464795467849628,0.5931501096079551,-0.38120298824580456,-0.22940140433878806,0.1611747658363028,-0.02658615654068256,-0.18865051799141638,-0.07643973929985313,-0.1743553806497295,-0.11599688423183764,0.28437491661719083,-0.12880133198486404,-0.08976681801186069
0.350777678554565,-1.5718549255669758,0.6341509518330707,0.2567558988736847,-0.45068912799594313,-0.16754250657109152,0.19288055931383435,-0.361542098337885,-0.17862000743447712,0.5654769384108735,-0.2772330793374807,-0.11586048891966708,-0.2180020430526968,0.012331609358855381,0.1946108164397148,0.128667555947235,0.21675380675839412,-0.2838166427202803,-0.038577819082006914,-0.17525597817893726,0.046895805708365594
0.351338121287886,-1.2658738798929088,0.4732254182017412,0.3088468924447709,-0.39862826858629785,-0.46539366311940283,0.5017927694992266,-0.3489079767635721,-0.257867226439609,0.28860574377542497,-0.19922310087874034,-0.35058748020056074,-0.14280528947446236,-0.006868005235387811,0.05709417912768609,-0.05645422104587989,-0.04949061793233413,-0.17069857670339472,-0.0715094096984983,-0.10422560414873508,-0.20906601886185894
0.378242419927555,-1.0290956491279555,0.30567836599249576,-0.5812801096085332,-0.9382103189399114,-0.27049400706157084,0.4866165461012394,-0.27984805041737926,-0.21084662420238703,0.03846579967260998,0.08539148732148599,-0.051596282432950356,-0.16593571702276955,-0.06527986578946875,0.20633600411417002,0.1786606811416386,0.18564695321194247,-0.2227128403793356,-0.1272569171472882,-0.19669822130164163,-0.11040331467665566
0.379636535122511,-1.0836604379077983,0.13258625820946365,-0.6038216643485927,-0.8730328671963516,-0.3069519583075056,0.4469857329526539,-0.4123448683849984,-0.1490281589676549,-0.1353998772930322,0.1854838829897237,-0.16086170915535716,-0.15227227452370484,-0.05310611474738713,0.13860603704421517,0.09220228123215056,-0.02021675398291234,-0.08793231035512972,-0.20311247276678035,-0.10536109627869783,0.012175764415539757
0.41098858436188,-0.9124453798402598,-0.11169257112670063,0.29201701747383446,-0.30609530305851923,-0.38818062584311425,0.35721920698898185,-0.3121899299253098,-0.22870218434281325,-0.3414231435618418,0.0048036654426897975,-0.09910324018769141,-0.041206689641357395,0.14699089970733545,0.014467940404428526,0.09944319687366172,-0.1795425285102892,-0.04067030767218243,-0.3706238902800236,0.0536625733028135,0.03852879159760905
0.413076999068102,-0.7241167838825161,-0.3071775386914016,0.2542049112204718,-0.17666881356531683,-0.1469311839553728,0.24609689788960992,-0.341650511459218,-0.2888507472126178,-0.3931347586709758,0.21135368406742036,-0.05363090845708414,-0.07738915618691604,0.06201487094104621,0.019032736628184187,0.1708042421355595,-0.11183408682605588,0.055126807767707814,-0.4149165728595532,0.11287372141752647,0.09585433638674863
0.423646808047787,-0.9509883920556247,-0.39358387612237244,0.2452939056761877,-0.10081066106386417,0.000898562448197018,-0.036705833106359186,-0.44146553938170624,-0.3873155597970477,-0.4153312687523525,0.4226449392418743,-0.00349716428895459,-0.13327341164775863,-0.013571159639294662,-0.02324338943804908,0.18469392019114023,-0.07930269702870348,0.21195875226049446,-0.25244380189221644,0.08189508291588081,0.08634680662488034
0.424477944114366,-0.9596981786137583,-0.22421487572959375,-0.6871348298350036,-0.2831696284010051,0.12263611146779985,0.026424257487640893,-0.2685793579479175,-0.42337806629692354,-0.49523748350291175,0.49986132353216256,-0.07694667060254319,-0.06839404738792865,0.1457392336851883,-0.2263576514031251,0.14379332758716978,-0.1070492108573605,0.2819568110516105,-0.1118047692132167,0.0721745622296679,-0.03247921263558693
0.42755674488918,-1.2333949279809922,-0.24140446458156697,0.1254390207052832,0.38018697115374367,0.19642412082181113,-0.12594697653350972,-0.359551017491434,-0.3512767848729678,-0.1869256773543295,0.33464143712366506,-0.17759384987297666,-0.08084143868010675,0.24361633911015235,-0.27938341331271177,-0.03091314148622697,-0.03388017795438055,0.3052891551303242,0.0022604582650791087,0.13993641864119066,-0.012207922944910368
0.429953692741648,-1.1229372768807009,-0.0579319931449311,0.22422584069708906,0.08822576693609475,0.05337453065371922,-0.2369697903292509,-0.07638925916140456,-0.4088714797891904,-0.09408585037661205,0.3074210964548846,0.020457968623362376,-0.06749385277379065,0.2812121233288813,-0.053910614951448485,-0.06099825175086444,0.24945215780201271,0.2382461783796314,0.09592248213664595,0.16050025142178495,0.003147147561489131
0.439586630571209,-1.1424263851790315,-0.005384651264749969,0.1269341629983195,0.35499274579987367,0.025061652647563066,-0.2744853633600691,0.010194951213568101,-0.41263365242325295,0.020233083154742402,0.2325070179091153,0.16958388202371202,0.01796720656363931,0.4018012353339377,-0.07604281039107103,-0.039056056386110524,0.20429089991425248,0.18538872448829044,0.15430697114503283,0.1349960687080515,-0.014475543398699145
0.440931299436788,-1.3006129607126875,-0.11038980642975971,0.12202907323589374,0.3499920573183775,-0.05718944034287424,-0.16587792701070306,-0.08496600967080893,-0.3754847529961299,0.060727094060050495,0.25283382726762055,0.2780500280412643,0.10550456493565309,0.2459344129136509,-0.11791407509035906,-0.03574239196570027,0.10622557386239496,0.06564092151243656,0.19674216801044742,0.016447344776666286,-0.09889489067541307
0.442178598764572,-1.3895340260597417,-0.05640004175100478,0.15658953844646503,0.28584627458294337,-0.20416697084558022,-0.2259110132464811,0.029324458983070727,-0.30021154404854405,0.029917830511180066,0.19463062288897526,0.3410936593431952,0.1555840161656872,0.3057174809228293,-0.003089341035096919,-0.06886971398574121,0.15184525266624907,-0.08006177791576743,0.27646707052479547,-0.054286814651157964,-0.142111650227265
0.442858856580529,-1.3018806925326658,-0.2253301314326058,0.11675957019018282,0.4009041592856383,-0.11344422418493968,-0.1119626263113335,0.11387629442157607,-0.29534871030426196,0.11543982292563264,0.09360067676780658,0.31231413754771975,0.1590589390297562,0.29666188376389,-0.08061641156417532,-0.142202966821579,0.019005391916593218,-0.10431504173583814,0.22713598308800934,0.004933383429419898,-0.09498821519755903
0.445506780006983,-1.1827047443954144,-0.44863216664362643,0.1667458420895844,0.17323314552685787,-0.10838019803328587,-0.07360440469608948,0.0630904649008986,-0.1804598200039358,0.10038730084814361,0.17024457239815008,0.4420016965726805,0.19875110080856223,0.15835018298257877,0.059146949636849466,-0.09000984364403548,0.038755689178345286,-0.21566983654851857,0.17426256001861853,0.004341948075811581,0.04777608746835601
