TOD,PC1,PC2,PC3,PC4,PC5
-0.839253719086909,-0.7945583096776038,-0.33748889898406437,0.0026703446369384706,-0.03016545719524836,0.012410409228234854
-0.629508410326847,-0.8268954390046006,0.037129355316455684,-0.07877233313921922,0.029089341437900724,0.024697680244887582
-0.552569765555599,0.20731655290886195,-0.36422652088426655,-0.08702412309310284,0.04255446307081562,0.040074814809087755
0.085024864095449,0.20210061860822642,-0.30533625993917707,-0.10180301802775134,0.06084983204602273,0.054890911796069905
0.458468272734064,0.18011812892599752,-0.030699443455285292,-0.11415979777008685,0.09890167982260945,0.03488382131435877
0.750610688492847,-0.783131817138222,-0.5210571359285441,-0.05639290794238755,0.12299624200894402,0.014606848516922354
0.933069430133357,0.17759910324889794,-0.012613429505273825,-0.13272961732444144,0.18285201314840452,0.023198416499520102
0.964985078500852,0.16673344431229375,0.12381417139995779,-0.132957062648671,0.22380989375357815,0.0249905583506429
1.15457215880067,0.2107895967555201,-0.4003212426909904,-0.036393892515202184,0.20473563153391253,-0.04446817934790005
1.16298914923932,0.19211297986375142,-0.15787585536680437,-0.02627401413286949,0.22080083418946228,-0.06474217790510733
1.39767420290358,0.1808855669184741,-0.021699903846104804,-0.038704328083865196,0.23966224065677444,-0.06689902000962487
1.46717689965213,0.18512088446959452,-0.06728354200594573,-0.012933690407907287,0.23433076473789835,-0.06765296879870972
1.57934041643112,-0.8400439282566047,0.21971866987935304,0.004144476643582465,0.20259635656328231,-0.042337832814185586
1.68746124857948,-0.8158536264742117,-0.053124633276443414,0.0829994789029816,0.14518154909931624,-0.07509094373864664
1.90189828659735,0.1672401135389429,0.18675431408051751,0.035277482834585434,0.14456116204035196,-0.08422253759433197
1.99736532572493,-0.7886566887819242,-0.386746316499605,0.12099760413922549,0.11458918564024786,-0.03567832588662339
2.08856392307049,0.17932080765673394,0.035548100587922994,0.05031017756130125,0.13523984093337227,-0.022282878305022565
2.10800584058625,0.1635684500586994,0.23803684159318625,0.039872181323855616,0.11151931340425816,-0.04200864195197448
2.10959538299129,0.20786160585754784,-0.2879154188931195,0.12704943126520873,0.060844227274044704,-0.047523322929309685
2.18307450301212,-0.8364475315976716,0.2300771160332366,0.09513081181621967,0.04749964735669511,-0.014585354575286086
2.18673876833911,-0.8235871838791436,0.06468125117125931,0.08736008821777147,0.054150096723754794,-0.00796293578725471
2.26578497197039,0.1911059216519439,-0.07975167733211155,0.09288190271523392,0.06414185743068533,-0.015879933340334357
2.27083487674283,0.17882869809339624,0.08582659649554616,0.09465059579750584,0.053413389847314315,-0.006432695573082689
2.29600929534971,0.17377789161522395,0.14607955512482074,0.0722420200226211,0.03983491202400171,0.00975245913053441
2.30516343750525,0.20301240482644461,-0.1967179635715677,0.1403409291393177,0.027407215851541412,0.037459491242882594
2.31073414033149,0.1721674405593478,0.16992654775326363,0.06716579004704998,0.04470564705614946,0.02889685220660113
2.33206780874885,0.1866999790429515,-0.00308199536056112,0.09290446012418135,0.057336634152990174,0.03367572383402977
2.33281406790127,0.17805053251385214,0.11056203541374571,0.09944807279247306,0.06324710411311255,0.036459402807488585
2.33585780652913,0.18541570657264897,0.026707071417898312,0.11146276066112115,0.029401643904057282,0.03527083369711745
2.33867288492065,0.18043821295089493,0.08949552762603187,0.10797572793849985,0.020617934297547373,0.030151285563457714
2.34020485222729,0.19421669087510873,-0.06641915964421996,0.15549888117960003,0.009265426728186093,0.018549119680853154
2.34614583171231,0.17615189006749507,0.15775144432103114,0.13492365128331493,0.003292360162176477,0.014704731442344965
2.36055933695408,0.18215001170538597,0.08613095035873804,0.15772155939442833,-0.003645297988026006,-0.008402847601800009
2.37759728821484,0.18860290820307518,0.01803398868121734,0.18739187391778953,-0.026210777000432277,-0.03997222019122475
2.37964604173184,0.18051294747605234,0.11811222545989578,0.18090397965859578,-0.04215939903681649,-0.036516835196550836
2.38513735077248,0.18398704439726996,0.06402050798002007,0.16749509824532574,-0.030026831353484724,-0.030634212274811213
2.38923433712149,0.16714528375372276,0.27806734425479396,0.1619163690322583,-0.04230740688366954,-0.033028089407632605
2.42026018433576,0.19015300814399755,-0.007831197970470934,0.19547273496603934,-0.027112802964541938,-0.03854532597596882
2.49109772687554,-0.7975141628434591,-0.20094100531900053,0.2152248660530098,-0.022454064059424284,-0.027996934859435947
2.50804369880753,0.18197411966782787,0.06733293267997513,0.12505266149096603,-0.012753130081447349,0.011648285332590859
2.5163481317498,0.19587708376658358,-0.11113061994838837,0.12135388651460564,-0.018998358191845366,0.040196936688618394
2.51684399395106,0.1696042583981162,0.207315323725134,0.06963402460177275,0.005323237391445597,0.06449214867614339
2.53536885040444,0.21548899656293188,-0.3244801547896853,0.18839785133405035,-0.057728744978492855,0.038488521083776414
2.53906786085162,0.1775937571697814,0.12619380324689342,0.10842431163560631,-0.005397307733262325,0.06884171428012284
2.5398075029906,0.1839817324176476,0.05421587142081453,0.11517870677097373,-0.0299563860984548,0.061920778134067
2.54203405058686,0.1829346219076152,0.06772628458563505,0.11541607490575853,-0.03420693572145745,0.05264708372954124
2.55893733673506,0.17600538936050356,0.15400401668401867,0.09622130835511587,-0.03061012700521879,0.05146059350708886
2.57877464916503,0.17059566359387746,0.21402279631881269,0.07469902033186292,-0.0183152708244465,0.04188243475972422
2.58923111297877,0.1495622813399319,0.45852043680303595,0.021421857452687914,0.0019159903241843786,0.011945175153046028
2.59335315627419,0.17591704892018273,0.13912091138003255,0.06721063363228943,-0.006349532631762503,-0.007807820003515238
2.5973305284851,0.19265165600559334,-0.07245306137157102,0.06976062447685258,-0.031479460066631125,-0.031696957471862935
2.6107587704159,0.17880286545754828,0.08587398013597863,0.03435938498012545,-0.021452931105777413,-0.04557223895535008
2.61496728593484,0.18339437395307653,0.019027846095996993,0.018071887457905424,-0.00171583527481837,-0.04246140241603608
2.6163130386488,0.1627652054793623,0.2602299070395144,-0.021508450170799644,0.04229679838924758,-0.010214003719703268
2.62110718548498,0.15766176075924698,0.3260583165821859,-0.02129382957919917,0.02210878982648884,-0.039260172753105664
2.64752048685691,0.14315693473144134,0.4962522516768951,-0.04799595006715299,0.033402398020058136,-0.011217693723644034
2.65774839944431,0.2080769912544844,-0.29034977182804433,0.05874821188895414,-0.026525054728938412,-0.029422999318318727
2.66902438214515,0.17402025390224568,0.11268537924172399,-0.009262763004855054,0.008647595855351511,-0.007261744316590256
2.6712265052914,-0.8220029774839507,0.03566593024059526,0.023414766042678108,-0.01224901789346741,0.016942005848374644
2.67141187871117,-0.8174717730187698,-0.030255594621974736,0.006612178608746582,-0.004054854421597334,0.016183515333302728
2.67758259571282,0.17530004493065826,0.08316336431072119,-0.04564273157294426,0.005248381950432277,-0.008537755096584353
2.68219852222396,0.1739355832992695,0.09093998729001003,-0.06514499832386286,0.0021516955022462224,0.020228077385574354
2.68246651004765,-0.8386556740316876,0.2060856846055073,-0.08049343594634271,0.025981986508471108,0.03997217114444908
2.70476229064367,0.19335046374629988,-0.15061176740608198,-0.051962303447519974,0.044276806963863005,0.044119318851625525
2.70734302644648,0.18390819892261398,-0.022730142458028717,-0.03831005452230336,0.03584651958103378,0.05139524937341242
2.71476581851356,0.17364852633680503,0.09822800546277732,-0.06896183209711428,0.04152912090825201,0.07506209032138612
2.72099282937656,0.21239363455658813,-0.3678372231516687,0.0057142575361888385,0.0026871068037293113,0.06870356348026149
2.72411926260165,0.1728903622418408,0.11113175054278567,-0.05352836650467603,0.030854154115030775,0.09769342275185684
2.7255837211494,0.19371932024625638,-0.1320955076905573,3.7762697949493294e-05,0.016903641765924887,0.09669724891395004
2.72970170914493,-0.8285600015201738,0.0966457445946253,-0.027658277368179683,0.003818963004480199,0.11241998434495383
2.73318651452736,0.17830000159910692,0.05955883001973438,-0.017105948628796268,-0.053594382412103035,0.07708304453341841
2.77982401489326,0.1820953230530924,0.006219313277824769,-0.0391875862875565,-0.05939459966274878,0.07905505790998592
2.77986657492998,0.18730316661033364,-0.05142915569362123,-0.016702802961612563,-0.07894500572542286,0.048746760449525646
2.78060947421184,0.18529828653425406,-0.006088354037857108,0.017153655733877164,-0.1050299514160791,0.05336012139182534
2.78491893983045,-0.8067631039812565,-0.12954169343412053,0.06178464406533231,-0.14159921346136814,0.047381019604760516
2.80303027673118,-0.8305392920455461,0.15090888070158168,0.0068528109492896954,-0.11773291306763117,0.04875926250142682
