TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
0.0171651860055275,0.7624344370709785,0.4084351628866365,-0.18629999282658338,-0.5187505135237138,0.3493829148611472,-0.8082883129134316,-0.09091538423423892,-0.21593883369249056,-0.3501602338005424,-0.31140507307361426,-0.31235915053032864,-0.22485854952381215,-0.1304570117694676,-0.4632484225960612,0.21684846848033956,-0.446556585215036,0.1319137002876598,-0.04769778128692944,0.3543708099457424,0.08164372843015728,-0.13503304667792604,0.38989827432025,0.1986713930311731
0.0215305773122087,1.0526374093911635,0.6562630330001404,-0.3028031737616632,-0.6551300142934016,0.28845003274765874,-0.712165672043271,0.023620330909428087,-0.13444195128326092,-0.3869708247101798,-0.2965358909773213,-0.3146810907590184,-0.2850432875018357,-0.13137555068127346,-0.29361550485238996,0.2212477885178157,-0.12716191497385115,0.214912178133862,0.3063136194714914,0.15181753998169953,0.11152111301765472,-0.11684416399565484,0.24981214559536935,0.13299299682089663
0.0233757601547069,1.0998767985335198,0.9412695558670684,-0.8218781684836701,-0.0316691648608486,0.4117221690055155,-0.11253934510729546,0.4275470739952894,-0.11417469727484571,-0.49893272934273275,-0.05806663282436242,-0.32144939375592113,-0.16468854788244947,-0.39228151634859354,-0.371092563944896,0.03897161351253744,-0.2568347567909143,0.20810013270737235,0.11310425317418302,0.17727095451741867,-0.022836736559671573,-0.007082188146337518,0.0996623373778053,-0.020774611233591304
0.0455997960795833,0.7390150289833176,1.0735632461425273,-1.0050058177657226,0.016533612220869208,0.34240069232163717,-0.13448977769438297,0.29637791227162885,-0.1960314653915259,-0.42273643408707684,-0.03207887148333662,-0.29314538199814816,-0.048944705261159537,-0.3203429309834769,-0.3419090085535119,-0.054697665211153865,0.00030791581587519756,0.14976960032438813,0.0025903738576306436,0.0861543110562361,-0.08272002308474277,0.07075650543142274,-0.11907270751842337,-0.0245672473598869
0.0901777202819192,0.6990505756185186,1.748199365054429,-0.6862211091420654,-0.41299267085812974,0.15563806447040704,-0.6938127213246055,0.0123831682156372,-0.36408422789650613,-0.525612066223915,-0.26521513688126575,-0.04413112687664296,0.05292208964258486,-0.29954949706347384,-0.03728769736019663,-0.1340952630775629,0.0517574336032118,-0.15777480139026107,-0.15178607671655153,-0.2515189667388335,-0.02916999715021947,0.0010609800351988297,-0.10442482760226693,-0.16200845499020827
0.108536601088434,0.6920433244084883,1.8811062163889092,-0.8487568504738253,0.18540684277879305,0.09546144688157786,0.055343989703951275,0.12819932745212045,-0.046212580110859366,-0.4372678281283781,-0.18695812475815024,-0.06638181007591887,0.1622900885336544,-0.27430846794933506,-0.043734834926603454,-0.08788426461665567,0.3475821486859378,0.050114374588878165,0.15012908334438846,-0.3527833568821198,0.06765760421812775,0.20953580238323816,-0.06616946725364338,-0.044649238825300835
0.112106469276672,0.11607999056395028,1.8697227666243363,-0.8000184953381743,0.23772403406300857,0.19265213565079056,0.025156326258252367,-0.07345540176545189,0.08458538234475024,-0.3037991044428772,-0.17776725436774565,-0.09937726597004098,0.24361928247221784,-0.16076189564069177,-0.031351017138104696,-0.14348990440019477,0.4877764642868757,0.0554361586866437,0.19222366930995788,-0.22214096651729487,-0.050154111161009235,0.1964336414563616,-0.20750337863052787,-0.07935227353229575
0.135830459809855,-0.1547016264238264,2.4191775754013585,-0.4291294126387363,0.6599844631666942,0.09042272883419336,-0.06957302433551123,-0.2090866735810486,-0.10764518644585032,0.08918527186145887,-0.10929257079075251,0.13065812263080157,0.35692276370610093,-0.06214148868785564,0.1077004811165204,-0.28280350547951816,0.0432804188823909,-0.2847889333878024,-0.22113568561781888,-0.16494133105506584,-0.1288436761257785,0.013803876532694836,0.02777313111391213,0.015733754264976817
0.136991595400043,-0.4706097587217803,2.4370937390773335,-0.0005091509533635936,0.6848596887727595,-0.09662549315182173,0.07016616825564816,-0.412114045765048,-0.18416721024070215,0.30568794258421045,-0.10371952984180693,0.19156958445252145,0.4441404523863805,0.14652653446594321,0.004546662206988797,-0.2214599775558701,0.047281073544949564,-0.24664228327468465,-0.12547682559972143,-0.019351660127402824,-0.04960005737490431,-0.1187293737824124,0.13126503691578154,0.2486426244191324
0.173634963621368,-0.9462262232994819,2.048844343209335,0.07184824490439055,0.5697671419504041,-0.035222362768821985,0.0924598212577467,-0.5712678647394727,-0.04851506067336011,0.5131536024523128,-0.025508251743652396,0.09679946789336806,0.23326412555532902,0.25166219732350836,-0.06992968167377855,-0.10039921331507082,0.04072727508569227,0.0037467621185347365,-0.051527777985345594,0.11509962696623631,-0.068660418180353,-0.10304194548647792,0.06757786882881621,0.13500606779537425
