TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
-0.839253719086909,-0.8068637730813001,-0.3352020779167291,0.04173002080629581,0.028275320463827216,-0.03879555852065317,0.010639401015381276,0.008753612912394633,-0.016874453919241188
-0.629508410326847,-0.8350317524059966,0.022910797171656425,0.1405180736552067,-0.07790505272319534,-0.10159276285645226,0.037666852645479296,0.016031848410722718,-0.011444196760140113
-0.552569765555599,0.19324976554953913,-0.39236429633821257,0.13955539023722274,-0.06910522506070481,-0.09992382273625092,0.020207730736874076,0.010534508619750178,-0.02082326990749978
0.085024864095449,0.18965768086169932,-0.3347902488358375,0.13934398655432004,-0.10360475692080341,-0.09699900049290243,0.04050431326761001,-0.006301627844647587,0.00317887043601706
0.750610688492847,-0.7961615530007486,-0.5328205669993596,0.07472225686729217,-0.14388037386331928,-0.03768981853590561,-0.024981857233304556,-0.05150253807832819,0.016045545868230027
0.933069430133357,0.1711289333027561,-0.048553618032082364,0.16341703109407638,-0.23977143895862219,-0.06878195975371368,0.025320134567995877,-0.038439653821061195,0.030432228140835918
0.964985078500852,0.16374615571282072,0.0937160722046189,0.15095920537806376,-0.2643449528695537,-0.05558298884126213,0.013794319632088855,-0.05161703855573355,0.018346991342173612
1.15457215880067,0.20098576684093325,-0.41807581100005586,0.03539291608538748,-0.19518243800201673,0.0733754943656559,-0.0023409824953814847,-0.07117773791002106,0.03410936460976527
1.16298914923932,0.1871989519080327,-0.1718750965466255,0.012912139265968462,-0.22985032860190308,0.09792977486233578,-0.033553531575371116,-0.08265011817869979,0.015003308900221888
1.39767420290358,0.17898025582908747,-0.02765986120386034,-0.015911149214057153,-0.24701798311901174,0.11380042296001439,-0.02043170046772173,-0.06633256068028799,0.013395528260600675
1.46717689965213,0.1828716241314193,-0.06956077293829109,-0.03653739180273064,-0.23265092836381238,0.12932612181001973,-0.04159501854303309,-0.03227320793831036,-0.04443222084582631
1.57934041643112,-0.8368316298995734,0.24373221197971529,-0.0997245539112565,-0.17811996417455686,0.06567570941904487,0.01385397290664643,-0.011221894462757787,-0.033752724818057155
1.90189828659735,0.16812514623978214,0.18291428074965202,-0.09524062644837243,-0.18992882525121815,0.08132063978269284,0.018238539167926452,0.030079481078730305,-0.02979110825297088
1.99736532572493,-0.7963002925277392,-0.3686245478107402,-0.20094924992802587,-0.13173647510174377,0.12932546494934263,-0.030492848263040787,0.056345563345188754,-0.03513892395739474
2.08856392307049,0.17825635941688805,0.034584899229442294,-0.14299295528306918,-0.18528378781565316,0.029766638387193164,-0.014077125549017234,0.09216846614047662,-0.05262394129429716
2.10800584058625,0.16514617495015882,0.23684990809171272,-0.10120324256768765,-0.16279652569115052,0.05333171343717413,0.03003068309043322,0.09294585592649256,-0.02739740874610606
2.10959538299129,0.20252271833131533,-0.27846966200601064,-0.1906589796755571,-0.05041127545257286,0.0828843415654446,-0.0045980180558105755,0.08873126392436914,-0.05327600341670949
2.18307450301212,-0.833312662113915,0.2531493081486412,-0.15692117403619793,-0.07588572204623853,0.01600582848164418,0.005840328440508742,0.04817062844745825,-0.012383451333554662
2.18673876833911,-0.8225424869297693,0.08776087841691188,-0.16002340365461223,-0.08346370659461916,0.023819923350731922,-0.014897686437807887,0.030606997531940565,-0.03361868388966381
2.26578497197039,0.18965865485328667,-0.07511558048272693,-0.14423532704015912,-0.0656994464729536,0.00848209564848291,-0.007395730931643067,0.02064872001744765,-0.04241888214607331
2.27083487674283,0.18154154565897468,0.09624478758576037,-0.15931286873393827,-0.037232123130589774,-0.015798633408339244,0.024449227855284923,-0.02687672971106081,-0.03294044532307377
2.30516343750525,0.20107713313212344,-0.181071395049444,-0.19302890077970888,0.022901057529900494,0.0067537132364055745,0.011972096709515115,-0.04131483028024498,-0.0407397734707206
2.31073414033149,0.17554139292319748,0.17845055547566985,-0.13999496250023297,-0.057790328262918585,-0.0321540846870225,0.03207997147106498,-0.04733931551724921,-0.03658605311036284
2.33206780874885,0.18682448512973265,0.00016290130148760245,-0.14680596827670245,-0.05563689746915225,-0.035936962568584224,0.020447896601526596,-0.05186416503486095,-0.026457639700154377
2.33281406790127,0.17941215595996066,0.11020022814015773,-0.1362780425724029,-0.07659148736717016,-0.031495310568158706,0.034805471491820374,-0.04130218514191078,-0.016806437433313615
2.33585780652913,0.18572043786009684,0.02821555666433278,-0.14767939022042623,-0.04125348503988495,-0.030660913547079904,0.027609001224596048,-0.044235469812876724,-0.011109825304040779
2.33867288492065,0.18161005505196623,0.09152275506204093,-0.14666768781260806,-0.048369439656291986,-0.026504743937816547,0.028447691943678598,-0.03623966152572301,-0.012603940988831998
2.34020485222729,0.19287195615174993,-0.06074967102723863,-0.18022044705956272,-0.0022061737571987122,-0.015947675565598632,0.015333720063022459,-0.024313511650281415,-0.0171106462449026
2.34614583171231,0.1782889855081056,0.1626187067733327,-0.15996194951909895,-0.014862953020890747,-0.03824568802019869,0.023875825200283477,-0.011905346030389046,-0.0004760627382487559
2.36055933695408,0.18336883434024195,0.08992073173503423,-0.19013607848006586,-0.01001700060732106,-0.036975750384812926,0.03202035153503229,0.0073694396289423455,0.008704818482567349
2.37759728821484,0.1878410958532442,0.013859336129050104,-0.19234945762356043,-0.005379416879507848,-0.04255059573859918,0.020767994000666975,0.016183405342423737,0.012094382571157355
2.37964604173184,0.18077683631344885,0.11235736724669573,-0.18371909393234537,0.0009367661377616045,-0.05676792772154447,0.04695824519307525,0.02251508992030967,0.02930889006489106
2.38513735077248,0.18425314721981337,0.0640817569745197,-0.20435909223354543,-0.00304611016952594,-0.04775125560788775,0.04909084801247976,0.0307750893817898,0.03928111283486508
2.49109772687554,-0.7992338569169478,-0.17332765956453178,-0.27301871551218365,0.06149583516776603,-0.02144894895445184,0.02599821233456269,0.010955404655594796,0.04780409353696936
2.50804369880753,0.18274291112527535,0.07396102267029687,-0.19284623116226474,0.00038646067219977147,-0.04237686435503467,0.06795546107112897,0.032977401369361274,0.0664662003344385
2.5163481317498,0.19356367660441387,-0.10267838818402523,-0.18184805414121114,0.01968958040313731,-0.03536851130778575,0.04401533873755613,0.0323044025717673,0.057584003263309515
2.51684399395106,0.17187266203118107,0.21239270136179056,-0.11577659235279839,0.0013614045879375089,-0.10002561700565636,0.056663469814778586,0.02073588298771885,0.06105133147751581
2.53536885040444,0.21023919215457046,-0.3068238212980544,-0.20931136567511122,0.13470313213725607,-0.017938789964011517,0.027701944086708837,0.011765558661517943,0.04278288500556182
2.53906786085162,0.17838047743635424,0.13828888509733497,-0.0948893867318743,0.057768479283014144,-0.04061028396661623,-0.0004491683317463674,-0.001210522910796044,0.025828405546049024
2.5398075029906,0.1839625556133284,0.06888796574965914,-0.09190784575696408,0.08974096190476163,-0.026451920899272365,-0.021692634628167097,-0.012579417350647682,0.024949828598786018
2.54203405058686,0.1830412236399179,0.08818970319675214,-0.07532988903784144,0.12506239309061734,-0.003595499556877328,-0.041232197190669326,-0.0025775002574172654,0.006991550908253577
2.55893733673506,0.1771718152712075,0.17618367760064335,-0.048931568099419606,0.12156184415451955,0.013593274471829866,-0.06290418459960657,0.0044780809479936295,-0.0018788964881190622
2.57877464916503,0.17218795334923026,0.22775762453222267,-0.023960764991032293,0.07018097920952669,0.010334634670706248,-0.056328324366248274,-0.000213129631381641,-0.0034339176989211504
2.58923111297877,0.15422917132477992,0.47159948203553065,0.02974905629200602,0.028304145888124126,0.047950089012671004,-0.061777757076079964,0.015065121166991652,-0.007621822715744075
2.59335315627419,0.17598695858976346,0.1521015034149742,-0.029095341936164566,0.057276304783168,0.059054725096488216,-0.06947527569991142,0.01888228177000598,0.0034234018436072344
2.5973305284851,0.18961508587238943,-0.060718577759804035,-0.047528243259182,0.07018746159521802,0.07013192102577345,-0.08238141506332149,0.03173209272106417,0.014701295277495838
2.6107587704159,0.17778186160562906,0.0910091934453478,-0.01239573140849491,0.038893592834531795,0.03160860467287266,-0.06652274807567575,0.046335498051844774,0.029397626012920945
2.61496728593484,0.18161590527811952,0.03163770216941047,-0.020109182182032316,0.04583668208216771,0.07977180410202768,-0.05062959510233927,0.015413554673171157,0.05900752029294384
2.64752048685691,0.14857822671969542,0.5047811432364228,0.04824755374842775,-0.03112154874449721,0.04049897334460704,-0.027216001439380428,0.008885116474572184,0.07504861801822359
2.65774839944431,0.20342365076840913,-0.2611449978162153,-0.10613235624313318,0.1262317060348376,0.09812653554292564,-0.060258897633587785,0.010881997791283264,0.0697940830468279
2.66902438214515,0.17462824154827195,0.1283257835397576,-0.03295061518257607,0.03646134921592678,0.010463956093636415,-0.03539991199035954,0.004498418310805414,0.07114685371655655
2.6712265052914,-0.822604927636258,0.06920100328024008,-0.044448025816515024,0.07223640347922451,0.01901575461543738,-0.06048490632046307,-0.0217222194576313,0.06823347752256262
2.67141187871117,-0.818903226543939,0.004255862957008186,-0.04199396320118313,0.06843450241284345,0.01928273129204405,-0.057974108108210756,-0.046114786336520525,0.064016144564909
2.67758259571282,0.1742536576850752,0.0994693231958542,0.026010723752919386,0.053463692245352426,0.03159744403234699,-0.056349410744423775,-0.04209593193086501,0.050322440875883626
2.68219852222396,0.17299596872049697,0.10149954553352186,0.04125622361643811,0.03999203653112336,-0.04344828779356381,-0.05128346397228228,-0.02686754591278461,0.03664360030033311
2.68246651004765,-0.8370970680369194,0.2280627546930689,0.05416575169575624,0.00862007683779306,-0.08044640343042495,-0.06060813301347588,-0.0538414893056815,0.036079949318055686
2.70476229064367,0.18917722432001188,-0.1434779700184791,0.04916673026156747,0.029558098568415833,-0.05696624631702155,-0.09317097788265324,-0.05095220458239489,0.0149509204323527
2.70734302644648,0.18239207174796526,-0.01358757900224708,0.03162065869840207,0.028704751287604878,-0.06845628497743471,-0.09294457755854935,-0.023024195676366016,0.015307107906971438
2.71476581851356,0.17441332917086572,0.10375109136664494,0.04141922130980544,-0.007764746668719263,-0.10448768264402435,-0.08863374105023983,-0.022083429478352266,0.0131039062010076
2.72099282937656,0.2068617262490197,-0.35527649916132886,-0.049013718471487944,0.08317085993228433,-0.10116634479429211,-0.0847112830799349,-0.006184167483037557,-0.00015785773328575516
2.72411926260165,0.1729845459813039,0.11409806691243639,0.02379515561254951,0.002964618917345931,-0.14666567581105366,-0.028360784019244342,0.008978653528900775,-0.004748545827956746
2.7255837211494,0.18985731731579444,-0.12013689503711496,-0.023695147685079403,0.06984914519344503,-0.11630622765805246,-0.05311153060885772,0.012321654184863138,-0.05359363455705952
2.77982401489326,0.17963043861130676,0.012731635043322804,0.007571070882998561,0.059675141208001305,-0.12428808451748696,-0.0409187464971518,0.025052059051164696,-0.0723678856382374
2.77986657492998,0.18385432119997852,-0.03647984324670088,-0.011035043451548996,0.12375562460001915,-0.08565532254113356,-0.005992252945602473,0.021942324792840504,-0.07912082608007615
2.78060947421184,0.1806204572956081,-0.004058680511195643,0.029532705983173604,0.12060902863532634,-0.08460007219021995,-0.008334980797725088,-0.013113043044947864,-0.08356724347459506
