TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74
0.0059456383787162,-0.3301826789381246,-0.6070842408958684,0.6127664966199065,0.07812885407374957,-0.69534298670631,1.4696926026373296,0.6075416224825879,1.2913387796120601,0.7002399106352778,0.7646435271804812,0.213844422229625,-1.3679992980175018,-0.43595490461886627,-0.5030090431387927,1.490487057027961,0.7542084564574223,-0.6142422579146589,-0.7931159432810491,-0.6239073529578314,0.18574440855240423,0.3269055586408817,-0.30992985578135407,0.012317731487556572,-0.3182517024933945,-0.09756417756413535,-0.04804435573843099,-0.8345576491092064,0.48710386314679877,-0.08963992699470617,0.47285089366640837,0.7599814283260655,0.29511356798817306,-0.19888520674227894,-0.11552787740414412,0.7324008233868565,-0.4501510133715432,-0.7643830935301945,-0.3158421705215832,-0.42615881100438446,0.03269095472879565,-0.7856493110787907,0.22242776382018586,-0.602765898366685,0.13459246331852837,-0.5023575746352806,0.33777126213890335,-0.20687338087979482,0.33554167263937906,0.06857290272182245,-0.14714136592263197,-0.34943005846718134,-0.37398699683463726,0.1811106658704204,-0.4636218014000983,-0.09235644158827802,-0.35058346062947654,-0.10263777168362831,-0.07808735024549174,-0.24630403660407663,-0.2300232002375287,-0.003182567196107957,-0.07387142911780031,0.06546790561295747,-0.2138495708798825,0.2905605116888792,-0.25749401355772394,-0.2933063548498212,-0.2807963286363783,-0.18913480215522516,-0.16622679365748275,0.11247435422172103,0.2872440213601394,-0.23886042054700554,0.12087380311415549
0.0152489763573463,0.9940301685502104,-0.26389042431095483,0.1649361910073157,-0.34534748632441925,0.0549072809339009,1.313757225714947,0.37494594801216596,0.7056143278147088,0.7174835166137649,0.19448745536793322,0.2504683832143838,-0.8866674647863874,-0.5938927815718792,0.01961389814191049,1.4989055992079394,0.4911341878730679,-0.7689478406251911,-1.0090791650187632,-0.7729314029039189,-0.4162278805337085,-0.16636160189586083,-0.015793797409988215,-0.22363677187859415,0.21052830280231563,-0.9810638302498496,0.31945237556644546,-0.08396367685094948,0.5711691760092201,0.08780090263325979,-0.11872534296257829,0.6340911456206568,-0.25089467535743987,-0.2856077978078901,-0.3043355561712148,0.3004571961048601,0.22917066177574427,-0.4956705442990426,-0.28155313040129903,-0.3285586111387875,0.2375742086784085,-0.3696699906735965,-0.0371985483747557,0.04287935110897568,0.23614936116510082,0.003223198217027405,0.06799419658678142,-0.2934125827746391,0.2944127444796865,0.49783697364421375,0.2213784334560694,0.13867395415662057,-0.0027800420204977345,-0.1814144821326948,0.19697626956907988,0.265303273323919,0.16804392108989327,-0.01138981759047979,0.24517506445504958,0.3591288988811584,0.1512183071771398,-0.05100951597590483,0.319608288660348,-0.16592071762892577,-0.07646820561374519,0.12712533172252516,0.22049845515934643,-0.05008446427162595,-0.060819907737831184,0.24098166066519638,0.15733260882491829,-0.08079117143734858,-0.4057982284736209,-0.22291270959438217,0.05962875472861187
0.0171508319673862,1.1439531712327018,0.30919310749622597,-0.8955426659408786,0.009966791662864698,0.05130086977751575,0.9567851872516071,0.030284519481627553,0.3886621890948356,0.40147970853499626,0.3355581268631184,0.6018915751404299,-1.6264626836965372,0.027692859878472312,0.02559472884225544,1.397179420990428,0.2946082386909921,-1.1555946739889436,-0.18526534746894674,-0.4132850549307745,0.19844293222065035,0.5518438029555596,0.5746469335250297,-0.03978320063609628,0.344101965673584,-0.12110214092571898,-0.7697857537441811,0.12952349644861344,-0.024827152864102583,0.15122646433180945,0.6727522744064097,0.288072861168708,-0.8001278766681261,-0.038230297553709165,-0.08671536147661432,0.26035674454731544,0.1199872456769289,0.3197630032408944,-0.08426928532368409,-0.15161154549194478,-0.019066668472283357,0.3848329456102322,-0.25543266259158065,0.2073744919581182,-0.6103681324472114,0.2889259173221498,-0.07901531454495367,-0.25463110000873385,-0.07051216864940221,0.0034663770530021774,-0.14060174659933022,-0.1204312985929724,0.49517128037262065,0.4548881268971056,0.6893182426637738,-0.7494168505864847,0.4691864906708249,-0.02645108308432196,0.20198544545676217,0.18950154205989234,0.3400538217433888,-0.11212596909704631,-0.3938716235046778,0.36616565627114156,0.24134467069090004,-0.13597763829228585,0.24075536107111117,0.01176004892917277,0.43625710800903195,-0.058691023869017415,0.03836119103744868,-0.13148253927407172,-0.27722340382138216,0.22221024418890178,0.4120021304299996
0.0215125728042562,1.5994610462980487,-0.2922649740239816,-1.593209437902999,-0.8218326555000133,-0.025799025285676437,0.5154268217514741,-0.36504334939577443,0.10624282310035466,0.1985947927758585,-0.2685376917377473,0.6662845366949222,-1.3732890216820426,0.33849272589338925,0.5789734025124184,0.9352322739478272,-0.3709114481243816,-0.5320895926177541,-0.08159092235965204,-0.6617153781502849,-0.13471268543859324,-1.0142238578638199,0.6984558486921333,-0.3542261186286456,1.0413992683888598,0.19212388056340235,-0.7032563571147876,0.06922555794313523,0.6664939291433853,-0.0965768892926364,-0.22974129719814784,-0.32562008688478616,-0.5194739628426766,0.161575022818387,-0.07205644728156561,-0.826442546059653,-0.17877919722431423,0.5044594341509875,-0.39261997654074926,-0.059330116544029136,-0.42832528367088585,-0.32876749942225286,0.3643718468899017,0.06836758007098205,-0.4487519809295506,0.3995415875443347,-0.15603502467005048,0.7113513271349272,0.20099276531684426,0.23285678928439968,-0.14768060074149403,0.1588034770207891,-0.46043219431819465,0.1397505013746647,-0.555019920000085,-0.13681748218546563,-0.2057352499602295,-0.3649627161061948,-0.20616639156379415,-0.07739729983934088,0.23669884237842778,0.46558233457472253,0.8514715590788461,-0.3324831235604503,0.016946287347607326,-0.3381056959355011,-0.3770537827621377,0.34083904427564293,0.029990996753501222,0.2781542065005414,-0.3670377484397415,-0.056186982456362465,0.4787447582859332,0.17783670915799007,0.00891187706146569
0.0233562126500812,1.1134007401358308,0.0073830382712078415,-1.6746360802485711,0.06416173756832771,0.12079147527207806,0.7774705427538073,-0.5874693392712513,-0.051422325949548764,-0.29510143002330047,0.5445340749143334,0.394558011644764,-0.6516074339934161,0.4446894015701583,0.01582699586814123,-0.23915595626219233,0.7474141764536592,-1.2031943006194645,0.8421661443671898,-0.058687538022381344,0.25797676199864045,0.1644024402592989,0.5348269964940419,0.3581073034293531,0.28013316648256986,-0.10045357747128958,-1.2599818506593823,-0.37636664140551723,0.1036681243274694,0.4317242377799398,-0.3529930368674402,-0.8337838171058365,-0.5600473666284291,-0.26647825954419246,0.08985377027395794,0.14112730512134208,-0.11999609328874515,0.5029717478747491,-0.39304933738251124,0.20118516007669984,0.07528002197739081,0.288463754629199,0.17985580973140905,0.3691688782265341,0.2819455836750613,0.08553385053972108,0.10299297180770359,-0.30893638535479195,0.40667807353843444,-0.52931954604267,-0.7290410869310245,-0.02472345084714212,0.08910094884294747,-0.4370116284482506,-0.4258436131900753,-0.16791455955739457,-0.5457206563032457,0.11093594383474134,-0.0591285074733278,0.19017751157540233,0.43969009055361735,-0.05752811894354719,-0.5605017208710825,-0.3344698196289382,0.10877669274646101,0.07920955283085863,0.1879519424335009,-0.09619002957964257,0.2274851676207012,-0.5593645304224488,0.19738266028477772,0.027732868039397132,0.3889569694162221,0.0997392187026907,-0.02876412149123508
0.0455616641763256,1.798973091225169,-0.5586615413522902,-2.09643450335987,-0.42502673534184204,0.6101383510855761,0.24631749095794933,-0.6502333106435713,-0.12781986732841122,0.3063226935031037,0.5019739720557875,-0.0602654756406692,-1.1502219046727384,0.42035513008281006,-1.0662959872473765,-0.5653451053822921,0.013162148895774628,0.24665191179104087,0.6360642279209618,0.48042604300155767,0.11137819510473532,-0.49366577016971513,0.5467258336242269,0.7553027372523508,0.3539649458075668,-0.3752724366214219,0.09015753431561219,-0.4167793739925785,0.47261226670799367,0.6474997975570935,-0.28756309323881213,0.1797390734790862,-0.05702070887429656,-0.5227036705632283,1.002770688751311,-0.2815750813039185,0.09414278723953437,-0.2610356830527107,-0.16291297222966256,0.31764674097293205,0.16409493830893598,-0.0022478069717692234,0.586403787462308,-0.09579751748172796,0.4438000169333459,-0.3050166371941213,0.27197101397838497,0.06906680666370521,-0.008626412338235667,-0.14003018437815862,-0.09778650528505002,0.04166527711822554,0.06921989201537083,-0.34253432013537033,0.22517689606669936,0.0736283942335267,-0.3653722751700351,0.3930119322862986,0.3958123362173221,-0.29434519033517637,-0.01655746106661575,-0.2733998007046537,0.016723301692762236,-0.20648130432798822,0.20870829543218458,0.13198966109135926,-0.4047830842912081,-0.24979155040160247,0.19922791754454067,0.3979674052138816,-0.1074214472824936,-0.19062765475566618,0.21435157981648234,-0.2246628168632432,-0.4594665734054851
0.0668858753704981,2.4319269236842804,-0.4615875069331821,-1.7416864538216636,-1.001114295760375,0.6525320677776365,0.010269549722808163,-0.8169224954045307,-0.11025818677993564,0.3505818870309183,0.5599843713363204,-0.292427100604907,-0.8420739906186689,0.20998848451381116,-0.2789428566679062,-1.1159275554840575,0.06463454887151027,1.0961657857376614,0.7494260220666894,0.42171750260618657,0.20420319547143137,-0.5097494504006437,0.47185611690542295,0.16922927564642223,0.041448811707690165,0.10454509062281787,0.790064237130819,-0.39789198826945454,0.46402673473699446,-0.1325452699053652,-0.1550255880585574,0.6671217832086034,0.20316254930479882,-0.4109529539564484,0.3661609025988386,0.5273110022083932,-0.4301881668538585,-0.2436022784725238,0.20435515813291147,-0.2687337472355788,0.002922213831610001,0.11569160338271336,-0.2522239741965304,0.15290012767551828,0.30848539955106885,-0.2790550898629269,0.5826832934903279,-0.2349771568577542,0.34758213364166635,0.20432930689398113,0.26134563320663845,-0.258983251263324,-0.5484542874503301,-0.4414116030349225,0.6360175281522188,-0.5947881447675198,0.5699793782236935,0.22501271696696662,-0.33825711721916624,-0.1361832728064687,0.457932141291627,0.4324665284328297,0.023502219495666554,-0.1542937933164186,-0.47210943597120747,-0.06125416533287772,-0.24542339448732603,-0.022693161260783388,-0.23442872802774178,0.06796954330751037,0.33281151526217106,-0.3610639597929392,-0.2605495158172331,0.4145999811571647,-0.33634058879739154
0.0901023109950052,1.5936360330009327,0.2404813238837061,-2.356063653602802,-0.6114409912727153,0.7622999510461501,1.0758526405815174,-1.2925843646463837,0.24851274308014687,0.7480278601569201,0.01151778855398198,0.2137030907364783,-0.5363403890166982,-0.103238344945976,-0.3756520187112568,-0.06848458727404189,-0.07518287288736142,0.7507537588698991,0.7166541247806233,-0.04827790331750996,0.9150512499644753,0.4648712994247196,0.9308523956522592,0.22962514384831054,0.14920600300557363,0.8084231645749372,1.0789811494682282,-0.08180601808421649,0.7236683091193375,-0.4558697806966916,0.08725628917029317,0.7907273400824661,-0.22649865823757462,-0.029075016000425617,0.7173945763166957,0.3441537320522765,-0.07827013730870638,0.2953859111277212,-0.3698410555874161,0.9365722022709291,0.07877683285387896,0.09358519943626734,0.10722310760375345,0.15439354021717897,-0.34137135793856466,-0.15145804679583202,-0.21529420262079776,0.012230070644406673,0.09809283309899391,-0.612141559061587,0.28150662800100157,0.09099159275750744,0.06722673625278167,0.12016193506339275,0.1476807694289784,-0.007771720360161747,0.1134934125135256,-0.5258824864747745,0.06032255890823802,0.1331047087775029,-0.6225346577519192,0.28306710018303755,0.15969676321575516,-0.02375205714689891,-0.2804161715664092,-0.0048797872156962924,0.06563802931121364,0.08179807078218687,-0.021172827842386,-0.09042089824089225,-0.13565059696193957,-0.08635139098048449,-0.12969757195207057,-0.32825832219539575,0.32226824155078315
0.108445839560347,1.0488575646001426,0.350283219250607,-2.597434656235724,-1.4178141627656213,-0.20661253093058135,0.8380272113172565,-0.7348949992037828,-0.10607200922185149,-0.511156241546309,-0.23445430433411388,-0.0769423235771616,0.8436866560980529,0.16446809691386796,-0.1823657564811259,0.4862617442758258,-0.3666880526670056,0.8308214082254128,0.06257311619785046,0.23379623504887517,0.8725944671875211,0.9680833787629222,0.4050235400070993,0.2872922571089328,0.2912687707321945,0.8230192279597001,0.6615555419010358,-0.08440809143015099,-0.09995821327926889,0.3795407895914875,0.86861625036243,0.11881832534993439,-0.18481016631283756,0.252284754020395,-0.616024554587477,0.531689703207056,-0.1564915139665479,-0.10997510884926959,-0.4352540775370462,-0.07226059579131294,-0.028996812046957112,-0.7125192276078467,-0.14199791554440178,0.45712895554075117,-0.0008110161475987104,-0.11950763227594371,0.06876812154931249,0.35179017909628657,-0.4871660918297574,-0.3379508287412663,0.4767284152183769,-0.21309637851579583,-0.43080160307025195,-0.14414930803777196,-0.6887065282558463,0.42808404953143675,-0.13416036747187998,-0.14677300487002487,0.08521807554138046,0.15297336245263501,0.4475744743903809,-0.02830486187996134,-0.2546745141730605,1.0822439900205574,0.09148117668163627,-0.3434973959984659,0.35942042148263403,0.12074176339116949,0.08786402474752301,0.006204171996565749,-0.10902603928774113,0.5137579817383612,-0.06310572162418414,-0.06267179015837109,-0.14383113847556486
0.112012722518823,0.2519168008478389,2.810906944527465,-3.008187148048213,0.04333366834957301,-1.3025639540814937,0.2793169160648674,-0.273009553083007,0.4451499059494329,-1.386333814682043,-0.05457418820682036,0.44636091955497226,-0.2022089305095835,0.10451792192821953,-0.21617819663155,1.0653862612894596,0.1597495003529045,-0.017057974922788377,0.8570234017940578,0.3573424625340466,0.26437782699200235,0.02147418836517518,-0.5312596413444786,0.45665210390265365,-0.8154982877089637,-0.04229014463686683,0.6359873661205903,-0.33645259985880005,-0.3354960208115592,0.4544341695184062,0.08103546447326782,-0.8436859074887825,0.5737104099901265,-0.18845643732664372,-0.09334806248994514,0.2600126322778236,0.014687320665611387,0.3775307488482845,0.2837791991668562,-0.12949389432552966,-0.36946359072278984,-0.6671729772810226,0.3460996549729766,-0.15876229521581534,-0.33535156082346373,-0.11263896072370659,-0.31109813178903206,0.5907069239367753,-0.12553848378338348,0.5796241415001762,0.24576909873269026,0.025617456155813283,0.0535659603429246,-0.48991216393720094,0.2413412021586158,-0.4217163433748903,0.39971333959491717,-0.06516408363551021,-0.705976475797565,0.09982389886997255,-0.11899011734172826,-0.4539364100894527,0.030685589121724855,-0.07456895516537684,-0.04513143107144693,0.2106625295867767,0.16235217003102276,-0.3281741852696069,0.5682933451179724,0.3068695971226643,0.14296425850691352,-0.23432336310345825,0.08663328884469043,0.031090054487711082,-0.16494193024642304
0.1357168743468,-0.06131846422330407,3.3951497186537245,-2.7867227174518923,0.09975316729158346,-1.7947954166085218,0.15499784846377027,0.19010980012913814,0.0497678410536601,-2.20083029421328,0.9514722569187609,1.050204346545464,-0.22214570406172124,0.1096061929440009,-0.017575355991075885,0.13710482410410685,-0.4307052401620754,0.32729906478282594,0.11902004450550978,0.05063847130302361,-0.7174278532728684,-0.19429627757129503,-1.2848075457380328,0.5615430203406453,-0.9315914735472095,-0.10299807168149877,0.061226784102431014,-1.0161665246753897,-0.38872790494606785,0.2788824925854711,0.1595474632760639,-0.5933698996931953,0.20763274699203063,0.20771078149459327,-0.5187910458944747,0.6434208411699279,-0.7208232070005229,0.10446236194455732,-0.02378855025737546,-0.03075010252541793,0.18516939526358914,-0.28471360663480105,-0.30646155764118815,0.10394778340043562,-0.2153211980018763,0.8050820670595988,-0.5106143101407081,-0.32501238644350894,0.12711345174537994,-0.014033573059748129,0.5044484739326309,0.07978447081716604,-0.31098197941686634,0.24975171416156455,0.1515016020861743,0.07754935554935356,0.019042930893097634,0.27800184915841863,0.375332780695531,-0.2085178051668262,-0.07568426630275957,0.17876597598086544,0.06538689684538904,-0.6270709241081854,0.08463434515283942,-0.14432199374384067,-0.2124359051029315,0.09373930058633324,-0.40122984123802136,-0.4340637288289006,-0.08558905667660742,-0.041684022725546936,-0.07187386134398642,-0.07551793693666245,0.15551574105595317
0.136877038960935,0.2531488852731365,3.3536860037391323,-3.403354270005662,-0.01114652938935919,-2.182805572882513,-1.1675344606147906,0.5488716509160501,0.9712029196671411,-1.4341553022686853,-0.5314241565713501,0.9300849692867019,-1.1729613380385135,0.2973891203167842,0.1583969581404632,-0.9412123010336774,0.9826954763906687,0.2745832741003089,0.5313666421784197,0.6246782054668595,-0.7799026580717409,-0.9299294433072145,-0.8262066247447679,-0.7532350142035554,0.29941319193335203,-0.3454100617530327,-0.07431713363684654,0.5196115441354082,0.4608708477891202,-0.7038641337767044,0.06400389713075134,0.16081813980084667,-0.4528867230366636,-0.008118913811133137,0.8208255713473522,-0.20428990386209578,1.2905105780118,-0.5667609133250607,0.04841934309783336,0.11124174087929307,0.23723717798350036,0.2881215260967415,-0.17780973168095632,0.2912792434681494,0.41269865170192804,-0.5517502592558211,0.23389157471810323,-0.8711138793855061,-0.2465798005521221,-0.13808791287427696,0.0679193481104822,-0.3162259906891987,0.3310660670930769,-0.1528512137567175,-0.7169655265560873,0.2586574731383014,-0.0160571021437422,-0.16445612797890133,0.08961954670494521,0.03903240006575863,-0.13319639633894717,-0.04172113194817067,0.2761542789406846,0.5591124355907511,0.20419961894808863,0.26257546473752164,0.295399263627586,0.1744913319483363,-0.07279840096449322,0.21556356269371593,0.0017073437899095066,0.24287248747053292,-0.06995256969733903,0.18242312224258866,0.2687455628364768
0.173489764909878,-0.30356149557047174,3.3003235874029997,-1.6063438733271211,-0.8683674817447623,-1.240595705039285,0.656442576354458,1.4931141515926305,0.425853612604741,1.7372561878269104,-0.3184681741672804,-0.2920715036346194,0.754171430552763,0.9694940561512494,0.2844981449458508,0.11037725619388784,0.06944836266899851,0.1992838361292495,0.8424005175766355,-0.3169635284376289,0.22292694719252745,0.5795460708673402,-0.6456544590540562,-1.6940369847921384,0.3842271349124035,-0.09188026346233542,-0.40266018141022564,-0.2862959378858185,-0.10573303535496775,0.32187727194023097,0.35139650571486714,0.734907159373346,0.018475124678589694,-0.05003352661096968,-0.8129859169187038,-0.7680327570035056,0.3588115977931578,-0.43474034674260886,0.5808338883261152,0.42308700404531246,0.3310618448361439,0.35416519437482813,-0.03459271053477553,0.033053775568333,0.31936174462582806,0.2900102680327031,0.06154555499739634,0.2746459670263527,0.13286199593195253,-0.2896016708372922,0.20843268272304646,-0.34647973922624625,0.22427740473362287,0.24471869411318375,0.7361699090273846,0.2117404350528037,-0.2026210302621796,-0.4565917336271757,-0.1869098555239622,-0.09923830429233034,0.5610754604019341,-0.29774829935824765,-0.3750219876862286,-0.03367851369772496,0.2099897738184987,-0.2706946492978435,-0.5670968259455709,-0.05819976680872937,0.039054813263064904,-0.03531455123341055,-0.09671790408085691,-0.22564461331379818,-0.17207804732152232,-0.26750568098787064,-0.24808339691028353
0.186087516297864,-0.9214398353392668,4.145577206081219,0.12508035856449926,-0.175353705191029,-1.4113294155996128,1.564792868065717,1.8396286094994032,-0.0344727786606982,2.0592815805843823,-0.6212887656259294,-0.540953310046826,0.7195719465741515,1.3051612019766785,0.10563803365080336,-0.9769776354913288,-0.2782835657948282,-0.21169888207350362,-0.48024023105866365,-0.0824486239219157,0.3067322494833805,0.7083420118293424,0.7248027783546505,0.6413419139247897,-0.4469097246939002,0.4207928706829943,0.012441857451869763,-0.15167425293810613,-0.2748376619308693,0.523282483123808,0.022909796502385706,0.15482289852582118,-0.19334579346057215,0.17554434454715342,0.5039437345536546,-0.36040260968448046,-0.5681307308908653,-0.05050847216171645,0.052998536621801276,-0.326661048281989,-0.2349882845347068,0.43550446513326996,-0.5310755739548109,-0.2089182088555648,-0.08886954667403563,-0.6788925657064743,-0.03586791961844774,-0.1729711196762888,0.33746528435427176,0.35289490211959984,0.2225728729804704,-0.3590844635537354,-0.7839784791873948,-0.025858625644856227,-0.101745604634623,-0.2943324942971684,-0.3570767793913169,-0.08860765434070932,0.10969392071691376,0.5587237348446319,-0.04786380020506151,-0.34448609039030176,0.5521575225304416,-0.20732277040994562,0.09364864894958475,0.5565310918443128,0.036627422934408155,0.4062097368724787,0.4538473043104736,-0.11732655015769793,0.011864979297637841,0.013853791067618814,-0.15274962396409017,0.16341374725851435,0.039121394498890884
0.208358096598653,-0.09053739900103844,3.8789371731469466,-0.22612107110734433,-0.21609836263272625,-0.8147580149679305,0.9255085341796325,2.0155119961443515,-0.08206578682972217,0.9202096726344102,-0.2962048729361659,-0.4720070653620685,0.6210363025913217,1.444978999348789,-0.22485827512926496,-0.23200661984560608,-0.5849249787224329,-0.43943588842727205,0.33707489028811743,-0.2434468642724448,0.3275560625577236,0.8685670414606406,0.46903432965729563,-0.5708946529593154,-0.32928648302679187,-0.5195291910293908,0.289415527114436,-0.08951574354255583,0.4578437032559256,-0.25511038031432076,-0.9595444422524454,-0.3586895158652343,-0.2988086225895251,0.07656320355558492,0.47667294658523324,-0.23366283055827972,-0.3382202621813641,-0.7414048753150048,-0.26003397024884883,0.11723668030046851,-0.5642319353983963,-0.3638497249337531,0.2996756218782549,0.10474703080015448,-0.3799861407930896,0.31807784550104834,-0.25677168303076175,-0.12429165672128965,-0.02210221196408594,-0.23579889534698983,-0.7925310116307777,0.579630601194021,0.5545714554338979,0.30636926751234733,-0.09727184997241431,0.05283965587172079,0.36569822924973705,0.6236847705026901,-0.2028520973745182,-0.3726858178848728,-0.46940170978630635,0.23862582444062472,-0.09835546967501956,-0.10713671116427098,-0.3427068210392399,-0.514494414011752,0.5011589878738162,-0.18096564874414206,-0.6694625394391982,0.30557533518958696,0.01671740768806223,0.025415824003755437,0.14349529781115683,-0.023258886930052954,-0.17347595983529088
0.232324745975762,-2.034771836430343,1.9814817439292305,-0.9891731416683449,0.5801621962958473,1.38077270075497,0.11196648052484086,1.0100982166614396,0.11996582553263489,0.503072090571295,-0.2476727113429386,0.6507488477550254,-0.10923288250962143,-0.2345855069075638,-1.1475880045742621,-0.6439599328994756,-0.4752278192944069,0.058832271014818534,-1.3816858876060625,0.4115344264719322,-0.24544815393812183,-0.45130709382102874,0.37266754710358285,0.585986786100019,-0.35075563315157693,0.3703743140970373,-0.3382211143082759,0.5966405605151456,-0.8078690608760545,-0.24131673050278116,-0.09672133561600986,-0.298368685068803,0.26728932003553846,-0.06522731092467085,0.7822431629209092,-0.22918644153611764,-0.3638144265339186,-0.5352590036219672,0.08981676970822958,-0.5395238414518357,-0.46770147365267983,-0.2139727118999453,0.2297376592480115,0.027894365829827128,0.026083866965932914,0.12523739127370256,0.09901476782267711,0.004727711411425588,-0.57141977720457,0.014988615352195528,-0.2601839554641582,0.047654335488374146,0.2772696274125398,0.05630901255010633,-0.4246079501863286,-0.4014726593256074,0.4381486200496476,-0.5029033971982478,0.214906397600376,-0.2123851861341614,-0.07728434749258956,0.11450620112462853,0.041309528252204984,0.061246797143164805,0.24393555034458894,-0.36815003861043455,-0.44848388953357937,-0.342427732138179,0.2519235421730987,-0.36977849573918103,-0.29565635630362846,-0.1197664460304599,-0.3245194239143778,-0.025102139958399865,0.050485793456816336
