TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43
0.0171651860055275,1.331017688315571,-1.0530760837800486,-0.9767566840653474,-0.5895117296222326,-0.17424141897755607,0.4096056519414516,-0.5194760859440927,-0.40327521803629973,-0.044090581987798694,0.22677385811714115,-0.694383797894756,0.942161488019492,-0.12193949460067506,0.08977067732562473,0.06758049792162694,0.2420842026929613,0.012789511086863981,-0.12379112024117261,0.4228047695085947,-0.664817414109812,-0.2839514378264051,0.44309661567710273,0.14797034076392435,0.16049128586919523,-0.1171603162268373,0.08611277924675388,-0.035008394914636184,-0.14585042543361787,0.1112480980920204,0.10703877676153875,-0.03838395579209779,0.03137297775261667,-0.3913099499812603,-0.06614127332272378,-0.003984091848252199,0.3403909598055149,-0.008264630862732894,0.2639154227812696,0.20142915122154142,0.17824910060609273,0.10711504389516041,-0.29245412224322515,-0.007983963172230692
0.0215305773122087,1.4751214329741857,-1.5356898002070207,-1.260117399117411,-0.651038301507995,-0.15146625993305882,0.5200017066153033,-0.3062401644075365,-0.5323609609552158,-0.16983010181629582,0.42700213589096603,-0.7739112812383899,0.8705524777738265,-0.08528231619050188,0.27927910772226605,0.20281992640134933,0.36922692417485825,0.11000595864774275,0.08402782822773998,0.1505853843774735,-0.3196804771119352,-0.128519266153496,0.02834052427195435,0.3480894486006518,0.18380339694550976,-0.08831955280765186,-0.15334273905003024,0.1313841995023006,0.04998497590991939,0.27140893624257273,0.0428843868971896,0.046127687109639236,0.06844209652544012,-0.1775193941092438,-0.17380642039016442,0.009560626532349181,0.01533011393988545,0.03246299172353409,-0.013860253578916766,-0.05398282143281114,0.17068672704271215,-0.10684635620601299,0.0014095134279614448,0.1352270543948994
0.0233757601547069,1.5920189612449247,-1.7623722570317062,-1.679439050133804,-0.49355909946368504,0.14311175291534528,0.10109805660602396,0.3818508533337012,-0.41897670205812076,-0.2801758108546678,0.1261666027103521,-0.2992192139761662,0.6992002230114422,0.11489588431530338,0.32179499017137597,0.7216311043021445,0.1649583738020408,-0.06371866665563736,0.2699421026651001,0.08468307076435655,-0.4958510289548571,-0.19856999916902807,0.024277815299938017,0.2002998269445278,0.059013373011093016,0.34206830909706726,0.07450598039407832,-0.015547876921821696,0.07164404662127241,-0.10239143080414342,-0.3426448261396745,-0.047638168656759246,-0.04887366278495193,0.08720466283032643,0.17136654664711207,0.1540711356242055,0.1165553890247358,0.08507252024959543,-0.10995094585853628,-0.39136507234444623,-0.15371600370177682,-0.1371399995737763,-0.08946299907646962,-0.125238487435968
0.0455997960795833,1.3785058579066134,-2.0126013444812743,-1.8313621369882027,-0.292653147264776,0.16193290902299795,0.055022340069942034,0.5744108120431886,-0.28214431337176277,0.035756228101959095,0.22133606286155755,-0.24848807281627336,0.5477070219442093,0.1258655149746186,0.3478586998533799,0.310881555196358,-0.08397116600459209,0.10129579208469651,0.4295821704436687,0.11500236647407708,-0.21032223924755325,0.1913114485937741,0.38290959363007415,0.1979226731024986,0.25658973859976114,0.20535897358696031,-0.15897352368893675,-0.03410838825798696,0.010117462893242635,-0.16296653146818246,-0.030070050792996,0.04517206101217724,-0.3703496883208742,0.39245555876979354,0.20995730054939357,0.15864072522178713,-0.017668671988107044,-0.10710612461152005,-0.09339199535288327,-0.2069092762640174,0.05380544098483775,0.12490699800459139,0.5195141945089884,0.03898893783168312
0.0901777202819192,1.0048068133239667,-3.348117420088179,-1.1214232334990524,-0.0666215094461885,-0.03443474118768499,-0.07783845336393959,0.4096780018472777,-0.30901059966598315,-0.12187553904124185,0.9768532512625425,-0.762487312533825,0.422539449775919,0.030390836364353458,-0.015119289600356663,-0.13447442501663517,0.010813758241816733,-0.251186161820955,0.11559172819491013,0.3551141829361931,0.4241092485465674,-0.25003796790411786,-0.251961707772173,0.0108790306919368,-0.33510133832108624,0.1209993164479587,-0.03330191847736403,-0.22191086168057733,-0.1926726161628897,-0.3603299865463265,0.515428531089508,0.01811850526081226,0.25755290721123847,0.24006357068209128,-0.24905219538979262,0.1624986244376562,-0.11493876351457208,-0.07359975400360479,-0.056941231815502515,0.2891513877329103,0.09048647915509672,0.03525055261593948,0.03716332641184023,0.14689475311901415
0.108536601088434,0.7073939645786849,-3.2324540764345784,-1.2060268805107228,0.13221487402946724,-0.11360588369075401,-0.2169660839491424,0.6414335136337735,-0.06751169558995737,0.0965892023075302,0.6576489853385807,-0.22734411893589257,0.2421369514417259,0.2955621782840494,0.1193715850506241,0.35526456435667486,-0.25624462652055535,-0.19455601641299258,0.09201580075606434,-0.15262984153882775,0.23251239969337298,0.37666439287995274,-0.2752230860019036,0.1468913079966505,-0.36009805189517013,0.07191172836651052,0.03458404814325825,0.20626846823986333,0.21014714038545249,0.14461932588322893,-0.08440021973721738,-0.07233941792111119,0.07230775983653742,-0.20712668767304407,0.01320988374991249,-0.012289014780025477,-0.16920277473632123,-0.03728982696163615,-0.002758605175487675,0.11069791022983219,-0.21475770888074608,0.00300704355194244,-0.036604641349928545,0.08451195944537432
0.112106469276672,0.2787075669543173,-3.322937253170778,-0.6208259154023372,0.5918267091378859,-0.26734492787425,0.10205203980832073,0.8661713825215194,-0.06004996912479104,0.260925811281186,0.5745013515740408,-0.24175731276516738,0.17732100245786653,0.49709803662557944,-0.04690604197119125,0.09670912892426996,-0.33782996082982214,-0.11974967371865707,0.14377337630351283,-0.6130398178200279,0.5883099967516915,0.6692659002437319,-0.1768437179580006,0.037367097826201554,-0.2040131545477248,0.05279515141141271,0.12598869797133302,0.078970440406589,0.19342504046048684,-0.024895725033819583,0.11776347449871162,-0.1424738620937679,-0.06675224563392455,-0.10108088970632485,0.043612224863658865,-0.5448371202349978,0.16340329701311385,-0.21340934006568565,0.31365090749358304,-0.05957059239854267,-0.16717316660523435,-0.24836163707034917,-0.3520729706375172,-0.24074855093627573
0.135830459809855,-0.11912478114606408,-3.7786888472212445,0.542065859271515,0.8580673947671121,-0.1921976619731818,-0.06404122397670829,0.6445158366835109,0.04826770227656272,0.45732580700776254,0.8176112729375669,0.2639757519973972,-0.25746278293032177,0.22044428110576872,-0.03644098909329175,-0.04302214155456452,-0.3624456459626982,-0.13656316538008387,0.02288818967259058,-0.2927081710311873,-0.4117069338717735,-0.1024103572113641,-0.5501603814468353,-0.8638765925423915,0.9961924530794609,-0.5402023961485137,-0.014624584174625633,-0.23266265827708943,-0.18018826845386393,0.37261052038490533,-0.2834650032878847,0.19145705852097777,0.23417559892362796,0.09425716096200992,-0.3513549399026858,-0.08917503066306048,0.10724366156718136,0.13521934980072553,-0.10605704357039378,-0.0032957001285007733,0.2216565831696798,0.09408302518973914,0.005422026398700639,-0.008759912020236285
0.136991595400043,-0.5898556381440714,-3.437447118418022,1.0599923428735945,1.6735217926187738,-0.08877630313794116,-0.042900028967641175,0.1947503167708122,-0.16729869836887273,0.8041249347782689,0.48105278081541974,0.24632014671378485,-0.6240998026345214,-0.02714067344446445,-0.6638828668400496,-0.07080066189055223,-0.6281534788960469,0.0608202487165404,-0.38875832179709413,0.23133912113865954,-0.28306948703873414,-0.5173340234710784,0.4498537308968195,0.04917420473447413,0.5341198808768556,-0.022687951383800423,-0.034080232864284375,0.5015572533700886,-0.13704691621656567,-0.6206057835090237,0.1878445298385778,-0.24990216238295487,-0.023196272461153255,0.05564117214504137,0.5254968207969346,0.1428227402939381,-0.21851946358504643,-0.13067351502028723,-0.15214995300127077,-0.11789509395658841,-0.20558650039609322,-0.011582457486317485,0.046890261741095236,-0.07054240788776822
0.173634963621368,-1.2389508601001242,-3.4712897729204357,1.8226045490236982,1.7513173224640044,-0.2737261181364955,0.08108608525285464,-0.17354601767649916,0.05489980023223845,1.0091815226491787,0.44595217831337747,0.21025912966151583,-0.904833568711645,-0.2957132235311097,-0.12062810802201081,-0.19507584747543155,-0.1461806595029556,0.24044870473288804,-0.09437998218833112,0.4225147146674981,0.2641963074385387,0.23136159686615024,0.8707377525617255,0.5865173000524178,-0.44235896117176887,0.2184739583155739,-0.041870477333650985,-0.4929305322602363,-0.18786397293359516,0.553923429422119,-0.1837587122496802,0.05486347095724018,-0.1604148836162187,-0.18539120035360004,-0.27696212433855133,0.07250072887846046,0.03258296093501631,0.32073297758368013,0.11226518198412197,-0.05995182983918881,0.09386693974742208,-0.04901726083027367,0.10958131196308303,0.10988257777043398
