TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2.26578497197039,0.18458081556054573,-0.03564114516433451,-0.15953658400209375,-0.021479158745477792,0.06883487086466895,-0.03356209751228179,0.03329300224667535
2.27083487674283,0.1743558771973025,0.1418880889715969,-0.19717854064724644,-0.009114015270323262,0.03485172606365863,-0.003495358779670921,-0.040646414684460744
2.30516343750525,0.1984181877678998,-0.14716787074827345,-0.23294734599253278,0.005256625380435752,0.03069755958991027,-0.031934538699794936,-0.05049061301964972
2.31073414033149,0.1712868682576849,0.1927243030237643,-0.1508498355811132,-0.08898114863795913,-0.09850696103851461,-0.0045900811592322135,-0.056272922674403064
2.33206780874885,0.18535552642329386,0.01928426301458358,-0.1695246620065548,-0.07069724496153876,-0.07888926812759328,-0.0008894433959283385,-0.06251468977332898
2.33281406790127,0.17433618742811413,0.12339047013195478,-0.11689182518824479,-0.10290309845316722,-0.01933053114686551,0.02858564943963019,-0.07350864891619457
2.33585780652913,0.18103932822307264,0.04116757507914769,-0.13431980822375758,-0.07312932423182948,-0.03127199617988182,0.015946149384410923,-0.06899865513433413
2.33867288492065,0.17535664684883626,0.12643994211459444,-0.15810907724985707,-0.024076582698006662,0.012170847023365666,0.033444595746593045,-0.04203987191609569
2.34020485222729,0.18887427456959108,-0.02717687773126454,-0.20409370386861614,-0.011164277018370826,0.023600224279640626,0.012952564615495888,-0.017952629257789184
2.34614583171231,0.17241778044921538,0.16992671238418777,-0.14161556767001252,-0.10679563809627611,-0.028315054900032586,0.019251516435840114,0.005824882601041417
2.36055933695408,0.17837616727249564,0.10211187529609246,-0.17685987138249937,-0.05502223981809887,-0.09916944227302006,-0.0023950389244480398,0.007787274571548558
2.37759728821484,0.18309782417256376,0.05196517399625048,-0.22672583883406663,0.01904604645149938,-0.07536986290267782,0.0042478179315741825,0.014823037573843711
2.37964604173184,0.17291729126147273,0.14542856169441118,-0.19763872201637678,-0.013283413768857328,-0.0365386839119122,0.03172157833397259,-0.014706034417020614
2.38513735077248,0.17679959734566775,0.08509855266666803,-0.1899119999393723,-0.032379632807935294,-0.05917078685027072,0.013361995715623218,-0.008142087265703923
2.49109772687554,-0.8060926777451448,-0.1361220362357831,-0.31928930430432517,0.0907707865650874,-0.01218389677080163,0.025416505550614314,-0.02324844831376171
2.50804369880753,0.17485075182790083,0.11163123288223285,-0.24063145283607607,-0.01243053247676018,-0.028051436473448398,0.08495614047225766,0.007879696109600176
2.5163481317498,0.1900754381639011,-0.0722827243169577,-0.25276113777204756,-0.044505919938713265,-0.010009958619482421,0.07398996333216132,0.0019074873244116386
2.51684399395106,0.16392099443413952,0.22253810326640047,-0.14883578448802026,-0.06681064952101394,-0.12712955944830603,0.08917942957691431,-0.010131779728664627
2.53536885040444,0.20655401502614926,-0.28019726760252955,-0.27588657048989074,0.095836092684118,-0.03631012823891171,0.047625652672423115,-0.011586836917083766
2.53906786085162,0.170773653638078,0.14375703674083243,-0.11652144551749022,0.013072697315638851,-0.0958983771793624,0.05390302700174992,-0.0378504767373928
2.5398075029906,0.17529695266660095,0.08639982898467669,-0.11275209079587022,0.09592001086315409,-0.0679910298444185,0.019865016026604194,-0.0412718389532256
2.54203405058686,0.17301588431528597,0.11473914978126423,-0.08863721954301498,0.16050232936865497,-0.030014314698066962,-0.029422715543910235,-0.038675603077718945
2.55893733673506,0.16898808880385463,0.19881807011624494,-0.0606171266921151,0.12147690099571692,-0.0195764520385129,-0.06456185822760517,-0.025435247171671206
2.57877464916503,0.1636874584586259,0.2676669889026755,-0.05753604670757327,0.12350775356153093,0.012190785034113893,-0.05810745041107031,-0.009152431164287607
2.58923111297877,0.14308177389598506,0.5016047826653676,0.026985221504470372,0.07822891160788178,0.0036668053866886277,-0.07570026011091632,0.02942117102045351
2.59335315627419,0.17037668978113332,0.1643921385555598,0.0010929627142535546,0.059136640082182605,0.01597723494966073,-0.0938241124758404,0.044110227857200146
2.5973305284851,0.18408060347240607,-0.03193418049984438,-0.05561771515509532,0.10276144399980082,0.10428981522137484,-0.06434958026511399,0.05141899860020279
2.6107587704159,0.17024796540801296,0.1173673645970528,-0.0263824910696364,0.06867492676129527,0.07015474044449128,-0.03063050106143486,0.0769423653926226
2.61496728593484,0.1754669135793689,0.04914732496215061,-0.021323441298120503,0.049554593007598936,0.0721449276593897,-0.04016661284653527,0.08426257648076743
2.64752048685691,0.13882830605786914,0.4861164974942212,0.1069135643954489,-0.0918597935947992,-0.0408309228052753,-0.0016572768853499959,0.06731851500951333
2.65774839944431,0.19747582702935426,-0.22867922661534149,-0.1353231734660198,0.12993437691206458,0.1603987835545122,-0.039361576215235713,0.012455332269356287
2.66902438214515,0.16634672582262897,0.15495646361970145,-0.04377675996616998,0.0530762813397769,0.04203666989943849,-0.027251448467415458,-0.0005691874714780168
2.6712265052914,-0.8302027507057467,0.07852990352439271,-0.061137945289248354,0.061632093637646795,0.02111566896463458,-0.05888351211984028,-0.021836224827845432
2.67141187871117,-0.8262017593154444,0.017749748952619878,-0.08850460263404951,0.06948497105690053,0.0184506968256605,-0.03362802886829564,-0.05565209769906714
2.67758259571282,0.16364966366805067,0.13131147719593214,-0.02188412221163706,0.0994286805485958,0.05284713361753537,-0.0037689213346081274,-0.034822940409309625
2.68219852222396,0.1658585462902139,0.11658079727577562,0.023560511531179593,0.04324417856338821,-0.030706489337827957,-0.04158772641499056,-0.00020107783131663028
2.68246651004765,-0.8432808947470313,0.2124071213469756,0.08219126792123771,-0.026152521851169414,-0.08159197359618713,-0.07638787644073292,-0.005475985992799551
2.70476229064367,0.18760675993695505,-0.13103822030694334,0.036529988565220696,0.06700700395651923,-0.02033778453086847,-0.0706876092921127,-0.018794292522833503
2.70734302644648,0.17976540380651315,-0.017030408244242564,0.08067919996086945,0.05177085485860278,-0.05316237796947312,-0.0920861214548546,-0.037247331548302585
2.71476581851356,0.17183294621607356,0.08451285425378922,0.12030147272201948,-0.03147484899069983,-0.10037340374790975,-0.12371561010761635,-0.046967660211170555
2.72099282937656,0.20956258359735008,-0.33150324295772177,-0.09089816724512431,0.09794835324018385,-0.05432510059834914,-0.1328092813944294,-0.008021661319674944
2.72411926260165,0.17176532734411185,0.12060631348814811,0.012672266905420905,-0.009757975040925182,-0.14808597368344167,-0.07876353010927752,-0.002703249462404609
2.7255837211494,0.19053598767881955,-0.1167480035609185,-0.05664753788452889,0.025617750042840576,-0.14318929695693058,-0.09073380146614345,0.018988940759491438
2.77982401489326,0.17748234785643313,0.008881837027751284,-0.02365894934275126,-0.0032030546489440295,-0.160334273811838,-0.04233881666282344,0.04682029596027054
2.77986657492998,0.1786011334423872,-0.025222818567505613,-0.06039015622330105,0.1061227861986927,-0.12342696048813218,-0.012145710119639773,0.04573985276643642
2.78060947421184,0.17473168660069882,-0.012353737965124465,0.036260475031517636,0.09996982163554227,-0.1391029287535505,-0.025376839661363598,0.014887958756018407
2.78491893983045,-0.8185452956063461,-0.11577691393942956,-0.013969560123301764,0.16447314568401256,-0.08798517042884714,-0.02560973634503759,-0.004603868973692074
2.80303027673118,-0.8409201737956157,0.1727008182836063,0.05024868529584947,0.14486226084504825,-0.06429753706302148,-0.041742919106189345,-0.03045644475810771
2.80691158427679,0.1523227201883022,0.2868357301854169,0.07969662128895316,0.15028976747744283,-0.05836232329657219,-0.002963616534949988,-0.022522869713354324
2.80843505445744,0.177198473238299,-0.0010757972972417328,0.01899164668776461,0.12729673409594572,-0.03292440981176235,-0.002748851552877472,-0.012478903406279994
2.81266820236444,0.17936708466531293,-0.01219012906512976,0.016061289467195643,0.10849712068821125,0.003950801793599875,-0.002640486173546869,5.6876802599822156e-05
2.822196534187,0.16110229692045505,0.21559771592090352,0.0925949440520964,0.06015438267093231,-0.04311753106239686,0.0062125782250691776,-0.023919387875722717
2.8475523363971,0.1876192794104034,-0.1058609042698354,0.020146069029770945,0.055555738955425205,-0.009144163422615944,0.0023355094547991193,-0.005848145901400814
2.85336304145109,0.16291825749559663,0.14787000198912897,0.11174316029199305,0.014446772802048315,0.07208010631307515,0.005305516022778246,-0.07062848879933321
2.85672732029026,0.17322102890017566,0.013327997470800974,0.09629448280282894,0.05199798489092857,0.07893811926534632,0.010470002205081872,-0.07847568734855007
2.89250602650154,0.19393255268428156,-0.24431109107724203,0.01967022695190583,0.12113718148545184,0.08199077951431438,0.016597043841898414,-0.09735340616691246
2.91396501194177,0.1601949439042363,0.11958413101106324,0.08981831229254213,0.06835487000833472,0.12057409607066058,0.11977845006695513,-0.07624910224890245
2.91854539249795,-0.8302292794119178,-0.010418709338664477,0.03883970134824615,0.14733831839071332,0.13512104350710896,0.09529334594870004,-0.07664616829992588
2.92093387757412,0.16334212326255265,0.10431698916686888,0.09160315056540247,0.10184805202137229,0.053578226329756715,0.13834503687740404,-0.006168981274091051
2.92289948616032,0.16014278792927422,0.1352004968354238,0.09914818255845993,0.14454755457019555,0.0581799571162636,0.15852769721566737,0.008567710031036046
2.9245341812826,0.19190916843186961,-0.2425431060027097,-0.004845252346882481,0.20786168587213513,0.08913953738950196,0.13589734773407994,0.015910257024392558
2.95012505119653,0.16783301589680383,0.056974995180841946,0.12427828033925817,0.11899215380524793,-0.008646089948848218,0.06734209785411377,0.02038718363952658
2.95402911018931,0.1648658242148343,0.07048963820050191,0.13523670595006393,0.10375512140469992,0.04502850076944783,0.06627065810081104,0.0006239634537078387
2.95610854312015,-0.8326883288543779,0.016386445344964216,0.08960136525997531,0.1409824261639506,0.017837723986133626,0.05590784748833093,0.0019256942434750378
2.96869869344855,0.1612679447784142,0.10273202039065783,0.14078577608591397,0.08638703812425337,0.008564449988194462,0.04073720019640732,0.018077208928854022
3.00136893568393,-0.8214851382739855,-0.1288664378404987,0.09018548079198599,0.05122301278002167,0.015171223284978778,0.015357280843204842,0.019375839126175028
3.00804370738271,0.1777093701356017,-0.13589633048262292,0.09629387741221239,0.06905523768609642,0.07367243581641442,0.09050738410398465,0.028009331810384158
3.02640701067552,-0.8188868805209233,-0.16602639884163162,0.08916523287098442,0.06250797802843344,0.02032245264198671,0.02920352535593001,0.045471561711960616
3.02732718065268,0.16394612487327354,0.05670641267166881,0.17263023223907453,0.01899312032919139,0.004897508741759617,0.034509500213056446,0.05794073464265927
3.03347626130792,0.16310949151380794,0.07200906346465198,0.21119285252741574,0.02826228250683111,0.15689660109633155,-0.015181210536080915,0.03445350053762098
3.03998007489136,0.15445992038852424,0.20525768756871465,0.19834129206956952,0.05417040254412212,0.19992827050566733,-0.02693176819655055,0.042209614848346746
3.05066080552653,0.15409649436176334,0.22375342399606707,0.2600374249983454,0.04143991883830249,0.14127059153266808,-0.09809842148903349,0.048378205207152164
3.0514410237781,0.1793353174703498,-0.07386720475667519,0.15324925824278168,0.07649462256048022,0.14364816617942708,-0.07431781456336327,0.01690085749127452
3.0560258509342,0.1573121401901772,0.16777215498859077,0.2579988677023783,-0.042996087392319804,0.07139770646498687,-0.04395419805825201,0.02948125669528091
3.06625134347406,0.20748277246041488,-0.4121791615356866,0.06852293353878323,0.0343099299953916,0.004712167048710902,-0.028928793525978384,0.04400591509542818
3.0695144298855,0.17403963571314063,-0.04781601915150505,0.215901921481044,-0.048974416456387046,-0.09821797921046796,0.021339293154397792,0.014272428886382716
3.07267563120043,0.19899615755549435,-0.3361458314024775,0.07617437281888619,-0.010944056983305394,-0.09365548316230432,0.07154801821590158,0.0071828780899068755
3.0911588870342,0.17451711161730102,-0.06827717680366649,0.2122621318893233,-0.12860849224809068,-0.15077182524508392,0.04935619538018298,0.034627558167637934
3.09355812911819,0.20478135620670526,-0.43320529976471667,0.09410786664586351,-0.02074962725831729,-0.02088089175620064,-0.0037191674884940744,0.022871375090886124
3.09808524503145,-0.8686766229366851,0.40138564573340507,0.31905277504475626,-0.18707179897527984,-0.16163213430157888,0.04318015241252469,0.003254950403435085
3.12039812022964,0.2022500255097626,-0.42116600327484083,0.1353135786410896,-0.02609471070105684,-0.04004800384148939,-0.030701699223740588,0.025964495742155914
3.12236944474146,0.20498209158355143,-0.45532587216181464,0.13133637874027998,-0.007560733177145679,-0.020597000320076553,-0.02779608556469646,0.023564057522174674
3.12936400933147,0.1816513551964195,-0.180532269463853,0.14792879840764278,-0.0008941978107107265,0.04294502819735912,0.04153184103077674,0.030290474616009682
