TOD,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54
-0.839253719086909,1.3719344717260737,-0.00805625063015754,-0.016478858370301046,0.009406863875329569,-0.01181826775348629,-0.07070554791661263,-0.015360033299418574,0.004179357210559832,0.002301738859939459,-0.010972453316809242,-0.06218431434410385,0.011172411444812739,-0.0031687352307592977,-0.00920947810464969,0.0008740175280843982,0.016352777511888864,0.04843268330737849,0.008143592591739855,-0.0537712907514738,0.09623402731776276,-0.018185526165445862,-0.00935207904632251,0.002252636189473522,0.0023627713257318166,-0.006263176500669312,0.0011742013935927764,0.0001329846833861491,-0.004274153120878875,-0.005263638243510043,-0.004388297632601711,0.013980613305190416,-0.0025629631940298826,0.036605336366961845,1.8119943274001074e-05,-0.0002644010622071125,-0.00038749103618226905,-0.0019064803384172182,-0.016749466552158764,-0.010017421590910645,0.04085714539039041,-0.006601569302690051,8.068633114504164e-05,0.0006812607164384682,0.0012338710588729695,0.006998870558481736,-0.00013618053406557157,3.3048703594054403e-05,-0.014716050904956769,-0.014637485932986074,0.000750509077548343,0.015854371548133503,-0.0032134015808761556,-0.011623205342779276,0.0
-0.629508410326847,1.6929997524475435,-0.017815090643364746,-0.03429799092811398,-0.023725344222070694,0.0012490084385549047,0.12490125766943384,0.024313068573339154,-0.03518436408128249,-3.8517353534793404e-05,0.0029319846683252358,0.0023352177756251367,0.016587178099896512,-0.006155973906561526,-0.009186274700037344,0.0016589660964193185,0.010351933664548679,0.026190505313919664,0.00798030495347267,-0.04596756494248322,0.076561670413367,-0.013132051338609065,-0.006298133503160083,0.0008920539102302989,0.0017677611014614597,-0.003760307617282583,0.0005624649435764567,-0.0033145003780209446,-0.006591466306134963,-0.004104372395957446,-0.0027032446380861586,0.00686558512814989,-0.002159927129539643,0.018756449294380213,-0.00010140512971830088,-0.00041036361226042873,-0.0005232061944190258,-0.0026049310066391723,0.002202834681638576,-0.014623769199090595,0.06004801148527322,-0.01032310762124242,-0.0002392926433621234,0.0019325294188514762,0.004487103817854313,0.014423228827566918,-0.00038679224797099433,2.1641899117210872e-05,0.011306773903119809,0.017467419586975615,-0.0005939769055676416,-0.011734200747046768,0.001567290190721905,0.011977799182093893,0.0
-0.552569765555599,0.11185879694878885,0.022162809089884807,0.025907389528924324,0.08320367503887105,-0.026448366176977937,-0.003973142002953547,0.005640693251226158,-0.0657315992510034,0.0011235047421425256,0.00921899837325869,0.014799141519095569,0.06190591772289263,-0.02801328086540747,-0.029359213560940397,0.0126132258395855,0.005707258375517729,-0.01153937443339267,0.008595073771473635,-0.010761877281669819,-0.008265060768256062,0.01894802337264317,0.01633977148305752,-0.021181029990040744,0.00157225071059285,0.022114567231904372,-0.008194197015124064,-0.01485788986359529,0.012840511097524349,0.010769118702668704,0.001455666223691446,-0.00687055586817868,0.031818345829467964,-0.0009665714352712674,0.0013282136010175243,0.014584871314509026,-0.004792199772447883,-0.009196111843189927,0.002754565402480609,-0.0010111834521280573,-0.004238563027476541,-0.002403841261085046,-0.008666707313688961,0.008177722138453138,-0.0017469993131278558,-0.0011688095968935175,0.002707036346237088,-0.002424555974931511,1.3638927431250962e-05,-0.0005257608755741181,0.0017011624404669888,-0.0001873996135410623,-0.00013101687859967174,-5.751638949620506e-05,0.0
0.750610688492847,1.1316085501688906,-0.006200262503405851,-0.02043264874747268,0.012377869709965543,-0.01523143395844164,-0.03142791028911663,-0.008339496060439116,-0.008197956236387473,0.0006714835807508884,0.006375065222591567,0.03916731468881855,0.01950036989950372,-0.011630716110851603,-0.012038633076771667,0.005493608482714789,0.016099394022813206,0.05353945126255858,0.0009709266616030722,-0.013652186014859145,0.04012282036653005,-0.006722026824706603,-0.003990569412671351,-0.0022854484038394808,0.002354986310496711,-0.0014332821224926026,-0.0004233495225874611,-0.00847483564424821,-0.008860757854588284,-0.001922049561257101,0.0032239876064534163,-0.027995478928520046,-0.00631375007333429,-0.028863021164936428,-0.0005110223291584506,-0.0005157289462379307,-0.0009446506733461563,-0.0039543858848847275,-0.0007326405320762057,0.007321651446991541,-0.03524149551613354,0.008648820657858955,-0.000112397919317693,-0.0030406082781719544,-0.00254410681596309,0.001217386890694839,0.0012569101515058064,-0.0001869891805101162,0.001992359787881362,-0.0014874889211267863,9.27537370720064e-06,-0.008077153535121251,0.0007989109781094428,-0.00025242740019266476,0.0
0.933069430133357,-0.25108678735670953,-0.21294268424654045,-0.15694452398675587,0.1313390827296828,-0.011463371221635585,-0.01999692618194359,0.15096571617322752,0.045950425311700925,0.006790803665538089,-0.02380674672866692,0.009770844482637368,-0.07468551264375084,0.07452058921162097,-0.07105522024457586,0.05079657606658815,0.09762332791502963,-0.002907332744618556,0.03208173483894916,-0.02935980124549002,-0.0148160992541921,0.006022611378425335,0.011709534378492622,0.04084231420187691,-0.04709508536153136,0.029698561753135594,0.009925216145881299,-0.010299004747270551,0.005379300476862325,0.004885381748170786,0.009388082374347802,-0.0016357679749509808,0.014135754504413438,0.000710980573613499,0.007025688086103744,0.007266575186606394,0.008649721570916544,-0.006055627681268058,2.6933704554306174e-05,0.010523405752806437,0.0009972072127176015,-0.0065738163862688135,-0.0013409023923995063,-0.0012806132853411408,8.720470076272209e-05,4.710351708510969e-05,0.0003478641523713233,0.0031220759076486184,1.0165475996528922e-05,1.0806437080013116e-05,0.0017690185869779693,-0.00011588189582667208,6.13122655708333e-06,-5.775613095028893e-07,0.0
0.964985078500852,-0.42071939609603176,-0.26502561405271646,-0.25935368725088004,0.20159792952618516,0.06748815230164058,-0.03350220879490143,0.08082432304288585,0.002300371531327395,-0.027073772663196008,0.03789171069335363,-0.0155526958614779,0.042715193994150066,-0.03184036483319406,-0.06592438677797166,0.08127086511321417,-0.09962906112846834,0.019928819775250246,-0.003681447503072462,0.0013549214294777067,0.011037863929291349,0.055785617880169634,-0.005049643176212484,-0.01117314029760443,0.02344578519488407,0.0018452954395886125,0.023635969474223025,0.01387626662885084,-0.010349770623615891,-0.003894258919177493,0.0002477217015635928,-0.0009342005030004597,-0.0011620387309783972,-0.0007602563179255409,-0.0020471658797358975,0.009154361338772662,-0.007368904829846857,0.005592496118462944,2.4432165594073233e-05,2.89569947231543e-06,-0.00027479519779550707,-0.0009374098480630096,-0.002092453462218601,0.002540227193690206,-0.0001598242917898131,-2.865300521681075e-05,0.002596364643208521,-0.0032579298464081555,-1.76916048135817e-06,-6.700334187361087e-06,-0.0006559033936314598,3.731266495271188e-05,-2.0049398289527297e-06,3.293501215722166e-08,0.0
1.15457215880067,-0.06164243614893669,0.187501631082613,0.10863812070478004,0.38984084468474034,0.03721817139469696,-0.0036891358290690925,-0.037892495287460824,-0.11629400898977818,-0.031009950999106195,0.0842434404475988,-0.016486253607358142,0.026172823285430594,-0.05608660691081973,0.06375914268353036,0.048789649308355734,-0.022141719308265858,-0.007896401967733925,-0.031249783088892473,-0.01801932358518373,-0.02248529653475361,-0.022291442628081425,-0.030677998734732394,0.025490876436049702,0.04521448474235127,-0.02062752854456911,-0.009832199054421986,-0.0007217686031907711,8.091513555839172e-05,-0.001577124409632654,0.017017762220053155,0.0013687933383803752,0.006543997522148876,0.0007387210774421039,0.004272479647583583,-0.010939133881035425,0.006568578893345213,0.002889316503901994,-2.703577056837883e-05,-0.0008156811503892278,0.00029931205841424787,0.0008354626318059557,0.007665061662780074,-0.0018621155425788654,0.0001705450817221387,2.737304351807968e-05,-0.004828931379252073,0.0009386918707695081,-1.3734804152833144e-06,8.690978381476565e-06,0.0010108926591774333,-4.5042270885749826e-05,1.124097359167354e-06,-2.461329910067347e-08,0.0
1.39767420290358,-0.4699898180326528,0.06101643574896795,-0.12272382533457081,0.3322888141903732,0.03293152229238544,0.023482741129327488,0.05025067455837843,0.021915239507416827,-0.04233503069920339,0.08105870350287639,-0.010771893724717072,-0.06599681356180052,0.04655118465474119,0.028125619054866328,-0.04111848958913121,0.010794723918082012,-0.0055300253022956755,0.058486919755251374,0.07365565303584172,0.04703199304961275,0.012073086570218028,0.04423839989689934,0.019876312666316995,0.03792253708707513,0.018253626356928586,-0.025261096828724253,-0.006994003150617241,0.00867858658383621,-0.008038223711972348,-0.01585514800054645,-0.0002347923763845059,-0.009563609926800543,-0.0007722826576378926,-0.02108330453773371,-0.0016784178402030052,-0.003840423333566503,0.00767916205023184,-0.00019963029694927375,0.0023481381402732245,0.0005025937457009941,0.00045709694996294597,-0.010568723959169342,0.0066510276758109535,-0.00046036511597799675,-0.0001035403050820584,-0.0031464516869162394,-0.002511560255814713,-3.956793984860558e-06,-6.755007465861713e-06,-0.0014440425574317175,7.87757424981153e-05,-2.364948423772911e-06,4.4686601824111453e-07,0.0
1.46717689965213,-0.441666544498435,0.13561867800612554,-0.09309097313230726,0.376690491027097,0.08662756491773488,0.05274347805444756,0.013908725186180889,0.12193046700094519,-0.05798368199937868,-0.08144048508587771,0.010382183536836254,-0.029091977250602096,-0.04053574331096395,0.003360707534699475,-0.030748393440174486,0.010604407809945968,0.017641805407214082,0.008430538305595689,-0.08156397515331783,-0.052242964587366304,0.0041575781872034935,0.019653282743842503,-0.01011528445962834,-0.03148744122771449,-0.020665112233551174,-0.0019702858088366288,0.014851412855094278,-0.012628121592073539,0.004269794973674628,-0.00308167340380289,-0.002916671881575633,0.012569302757230578,0.001028843759400545,0.014955304494254685,-0.007075006695595881,0.003734084827058227,0.0020037996827377926,7.010906414478622e-05,0.0028032341678964068,0.001398945043835167,0.0010973873340430703,0.013800698385140918,6.154273799352666e-05,0.00015970529181104704,5.9377350786193696e-05,0.004420143038839399,0.0005070362864660861,-3.100467362020611e-06,6.879714002333831e-06,0.0008773564882249062,-3.2281005341839274e-05,-7.791693507076613e-08,1.4539606106039323e-08,0.0
1.57934041643112,1.8993741972545866,-0.02114838324564114,-0.035442590196893,-0.0309981480757984,0.0057713842085163,0.062191673640183284,0.012021117671215133,-0.002208018373071922,-0.005344886962583617,0.0361328900060718,0.2006652286910841,0.007648480864202639,-0.008010936441823322,-0.00336633443705966,0.0028703356464722493,0.010057111787396317,0.04783466006993217,-0.011470166965855,0.0475186057140082,-0.05254772431454616,0.006060395133788742,0.0006831910354845913,8.537040798602789e-05,0.0002902797098632202,-0.002352220856633487,0.0009860108866089868,0.05888822570706767,0.07679683232078767,0.015860685347324145,0.00911017261787017,-0.05030306755201723,-0.006672263942857255,-0.01469012101009388,-0.00027439660435936555,-0.0007650051156292253,-0.0002639581187892906,-0.0017619845952549886,0.04535941764484556,-0.005606553795491459,0.022060141447632728,-0.0035777841001677813,-0.00019845381612210495,0.0001725254465988235,-0.005584331491986657,0.0033282876808465468,2.8946416936147446e-05,-2.372857939446548e-05,-0.003928965320205777,-0.0027974603402228155,0.00046296145182379313,0.009806088002452711,0.0035316595675751253,0.000658752188732133,0.0
