0,1,2,3,TOD
36346.02786806654,54314.68272435634,-29168.45212944681,14661.163066057536,0.141191967448325
45581.840779734855,64881.26147352742,-20604.764768250494,11631.457579635513,0.232519185421688
41649.24514862358,32350.12544743769,-15896.733295721482,-9554.91906594466,0.428605861994594
77629.75527450794,50977.75255570327,-18347.219449668395,-8426.57359003477,0.429446727034726
88839.24302568016,2654.4970967076456,2963.4674208170436,-24123.893562322748,0.470634986915394
83377.37419655638,-14224.590737116201,18360.08871030978,-16004.34989772976,0.485514280441275
58534.76222620009,-20930.23768045604,16308.950742219224,-16465.867635982533,0.48984591693588
85489.4170001649,-42979.56442053452,27695.743858831254,8573.439142472382,0.489850459294145
51157.91811775058,-44156.21098816289,19095.18321001085,8725.879553537365,0.500831747611592
20338.943963492817,-34487.651065619364,-4401.983319416572,20031.715788588317,0.591006210721104
15685.803208087935,-30872.919199502543,-9564.724507294884,23962.86227413501,0.593853790341746
4034.243456755966,-28627.765929143552,-17187.64889853876,35425.953936076825,0.599395041064227
1947.435902661857,-13236.332092334289,-18582.96289315362,17894.806078819038,0.600221609461676
-13619.362882745922,-18248.298505141294,-18694.29958197125,15839.646361308549,0.60090916558053
-11577.01409517121,-9879.7507631454,-17086.812634194735,17189.17364787133,0.600925764404066
-21998.432870748817,-13706.438470932022,-22414.022581677717,12266.345357499158,0.662151708626396
-24638.58433643766,-11287.430283779724,-10397.496956681296,-6561.885960158138,0.664468583775427
-31931.45338148587,-12506.365157953041,-14692.05431912793,-7665.285752065458,0.668766710094439
-35248.34647592801,-13933.77448244553,-22412.344761852983,-7463.001643865302,0.669089247104091
-37127.23734734876,-17158.078089112303,-23529.333542310127,-13044.957789053266,0.675495905664683
-35408.95069481257,-11051.536481341978,-15367.059837852508,-19182.677092995997,0.683443434177174
-24654.69393326346,-6094.078192959415,-10463.657021274606,-19989.331351262408,0.75648885270615
-26070.51461242214,-10446.418570516167,-14031.762037041315,-20597.815560360643,0.765238319831438
-26109.06511348014,5237.7648742635065,-510.0717154108537,-21565.77205369802,0.768914341072215
-17483.661898330258,-937.3060922825238,9562.223799382286,-28347.232200919894,0.769549509608765
-28728.075366797824,2586.33989339594,10890.22896025354,-25490.75548080341,0.769744816552444
-30264.011986483536,-4082.5109893148474,11083.903301498498,-18304.440879051377,0.844298024725161
-26371.91893135471,-1982.0715046636737,4833.511632368888,-6588.759878948831,0.844450977949321
-17604.435338524294,7338.302673205897,13938.055235263557,-3154.3804108191316,0.859886665418773
-31880.481937088618,10174.155146957402,12334.558602860145,6716.823580471426,0.86306135809356
-18817.907671488076,19178.540042671433,21138.46748182672,9169.12122175798,0.935307174872683
-20296.17726184628,28793.557579195876,28504.58791342683,10993.910658836216,0.941432167516156
-34151.91905847709,21034.432343962355,32930.744577873644,9238.593239078496,0.944769533926698
-42493.69222255109,17434.6625007122,30497.412833223545,13649.86612447176,0.950323145372958
-32247.542774779187,23889.048918362794,24489.55370984817,15145.994999780647,1.00083692955354
-21888.529976718088,19984.206425997523,18726.72226087208,21415.147195618818,1.00664809558842
