TOD,PC1,PC2,PC3,PC4,PC5,PC6
-0.946564987391368,0.20976024955434278,-0.206724862855073,-0.02335635405845496,-0.051891905674364865,-0.025898673782556877,0.03740009506984672
-0.839253719086909,-0.7845207762245182,-0.33597621577493786,0.0023235595824509275,-0.017859803899002047,0.03342340704997528,0.03248893886135215
-0.629508410326847,-0.8105611807505848,0.0009324475356999458,0.1944483434308214,0.06217168896475822,0.12529127151660066,0.07487692297803711
-0.552569765555599,0.2169231833201219,-0.40655168523723,0.1333983473732151,0.047878796219716614,0.11145569895497136,0.06888485788495233
0.750610688492847,-0.7719614462252753,-0.5185873394466107,0.016839549799291264,0.10687348452887212,0.08862286316963584,0.08012250492569255
0.933069430133357,0.1967105980217752,-0.07675079016840476,0.2660798665654918,0.2554969132624189,0.07242403313099398,0.09585333073221042
0.964985078500852,0.1910043610960549,0.06792983130003047,0.23737895721976324,0.3423185993934122,0.05596056745442492,0.11682381680960405
1.15457215880067,0.22698965799664658,-0.4271331245561135,0.03323108824971996,0.37053492412676825,-0.10245167738233274,0.12942547326146334
1.39767420290358,0.2033334347425303,-0.054521122431064,0.09191854338308755,0.40610333704162027,-0.1343472733621261,0.12400817398468864
1.46717689965213,0.20703995344944842,-0.08799406717119404,0.03848328947850238,0.3888171074601704,-0.14570681867842877,0.0754159016048348
1.57934041643112,-0.8129005706077054,0.23503989400226744,-0.012701600565108204,0.33239556288331484,-0.11847712579557948,0.10613224370043951
1.90189828659735,0.19068430976356915,0.19478279462036502,-0.053562477485666504,0.21022474953980955,-0.20283522321584804,0.03113286173003072
1.99736532572493,-0.7706984613343391,-0.3285973786388402,-0.2501368873557691,0.13647753778155672,-0.08415797724037531,-0.05640723158141704
2.08856392307049,0.20232491710780587,0.037017067436948076,-0.05274786383916471,0.2012858413264611,-0.03593695359830203,-0.06752355252766334
2.10800584058625,0.1894397291060073,0.22807385151524176,0.005273089672498306,0.17945767571148663,-0.02550123698525895,-0.057684764728997424
2.10959538299129,0.2239775734789766,-0.26748332760453397,-0.17138614365409552,0.08633858186927859,-0.09288701661403684,-0.12912704157421728
2.18307450301212,-0.8101343496454004,0.25377602747800754,-0.08316154515160129,0.17756031145735365,-0.01483113473034495,-0.06261452265660916
2.18673876833911,-0.8001468504874967,0.0989273281539104,-0.13905404011766584,0.1786770998241135,-0.03215431886931901,-0.06176726860920597
2.26578497197039,0.2119937863563959,-0.0445225813092505,-0.20447949399159213,0.11172848103296086,-0.06357591900746427,-0.03917224064673168
2.30516343750525,0.22004504721242613,-0.16697988620760243,-0.21676449561076724,0.0663246897597726,-0.04757118525582638,-0.05024373129918766
2.31073414033149,0.20003064796827366,0.19693637791305327,-0.1530570576868843,0.10432202606319524,0.04608851531732845,0.003361292851532055
2.33206780874885,0.21111195481533007,0.022448991551050075,-0.1613180888267223,0.08516668889520139,-0.0040346348401813,-0.023607721308161665
2.33281406790127,0.20565882871865362,0.1350170365246707,-0.14251786146976395,0.06984755025259581,0.027631984642880972,-0.015987574776348462
2.33585780652913,0.2118222772287413,0.061640922066557295,-0.18982930752496835,0.029297156264326798,-0.00034997098031679894,-0.012459208207134524
2.33867288492065,0.20803973677219462,0.11944780714830497,-0.17163491946644246,0.05333452907638561,0.008275711299479275,-0.018254754537410846
2.34020485222729,0.21757786216558747,-0.04593709481598465,-0.17949627240643373,0.04203198832234627,-0.006120322430240013,-0.03028695432443633
2.34614583171231,0.20385301107998954,0.1762761878612429,-0.15310970911610333,0.0424257668055557,0.05405992624831028,-0.007628327254136623
2.36055933695408,0.20859561005089586,0.12309881816688997,-0.22539634835631636,-0.021598771878955324,0.028673937744944304,-0.014262763024006154
2.37759728821484,0.2111673496340885,0.03147479793454714,-0.18917395975801232,-0.006008146304003548,0.053037077675951005,-0.033382251892890236
2.37964604173184,0.2042698010100432,0.14533438531849743,-0.2248437122105989,-0.031081684514351293,0.012970362448728272,-0.005489582541537304
2.49109772687554,-0.7757101606005079,-0.13423596115312442,-0.3501189450031557,0.007426135396156008,0.04401851628212671,-0.017518049688343605
2.50804369880753,0.20685613073361978,0.10089521600991623,-0.21676499045413497,0.029320531782822176,0.033145638115812,-0.008462729020424461
2.5163481317498,0.21545896826892988,-0.08737546826810112,-0.1841445302168325,0.005990601496338343,0.003960039214218093,-0.031257681316419914
2.51684399395106,0.1962523744341361,0.23403392645763543,-0.13111641769610838,0.0016474021831632433,0.013049444451582943,0.012250070932447094
2.53536885040444,0.23324545467787383,-0.2974797875161495,-0.24999269863312942,-0.03745343027312284,0.03643883626986547,-0.0016746481428346516
2.53906786085162,0.2027445590049209,0.15406172362689088,-0.14360075103016684,-0.08449975477105688,0.03224714625500488,0.03669432024821888
2.5398075029906,0.2082730693400896,0.09204536436683049,-0.19887639548388072,-0.08940465169147827,0.028695019436813286,0.04221539872892164
2.54203405058686,0.21053137759419652,0.10868009664920043,-0.21371999969932867,-0.030815034266681304,0.07234437311238541,0.05154949075324791
2.55893733673506,0.20453992691174858,0.20297652203409436,-0.2139193919961305,-0.020041417969561857,0.037981507764707136,0.04069807057623381
2.57877464916503,0.19795059754546904,0.25122937741133955,-0.13344798047211964,-0.024992918447215115,0.02980620279687022,0.014944806696890661
2.58923111297877,0.18107241721732528,0.4701000006360278,0.0011149069584163876,0.031058820252736926,0.05717157453619429,0.009027562526615579
2.59335315627419,0.2012958167114466,0.1334248277884573,0.012355359959305827,0.048356142229184086,0.06956214221594048,-0.030264116967484902
2.5973305284851,0.21411748872292685,-0.08374157058409894,-0.008090589776394246,0.03207455286843302,0.09629302905011651,-0.04611831133301774
2.64752048685691,0.1715587243609965,0.4712974848358556,0.17889840141236169,0.040914739875595976,0.05382986088309098,-0.05205889958210395
2.65774839944431,0.22230614419962189,-0.29152672583274036,-0.05293934412081199,-0.00112372120117755,0.018810248784574476,-0.10663876934957467
2.66902438214515,0.19434504948321946,0.11034908946746051,0.030791512904988397,-0.009340177605913809,-0.0003369618355883342,-0.09665498617214217
2.6712265052914,-0.804516735793549,0.06569464394858199,-0.04219101471252143,-0.05636218535584977,-0.009911453115434756,-0.09041894083270327
2.67141187871117,-0.8013286941077807,0.013494066250676461,-0.07050155817514683,-0.07690041696499747,-0.04846267681418482,-0.08139751573774402
2.67758259571282,0.19401319335787803,0.07470025208584011,0.061418267844214475,0.00961566707283832,0.013678286082758827,-0.06295053228477189
2.68219852222396,0.1935338887396225,0.07080957013650395,0.12718074442558674,0.04881003335411779,0.03674568349687888,-0.09117110991740301
2.68246651004765,-0.8165139781722098,0.2000392679536695,0.16968598658068523,0.04955412607229029,0.07365283154909939,-0.07602817347418045
