0,1,2,3,4,5,6,7,8,TOD
35.50829387880878,-1.659040133309753,7.271756153141353,4.7792826843599165,-2.948437652348024,4.904983297843609,1.3817283629651191,-3.941605217559376,-0.05592631443824392,0.232519185421688
-18.63660874005096,-8.742680547179887,5.302067845804743,7.5092488921054885,-1.7479776264196925,3.9723392265593285,0.4706694180162063,-3.0511722541256128,-0.7469178468247827,0.428605861994594
35.2100667494855,-2.7528113243474834,10.906211650808183,1.9804253196126553,-1.2902371228298266,3.514915674304945,-0.35894605864801954,-0.7112605399404628,1.5827786812742974,0.429446727034726
-18.309945132780637,-15.920415753599212,6.052850892493698,6.456983296829068,0.09937598669531289,2.808968059420095,-1.4357958473845271,0.3472386322818976,-0.77988162054267,0.470634986915394
-18.39530407088232,-1.8339572119502632,12.543024940599246,1.4989590613808381,0.1235439695809297,0.6554373239352547,-0.47982694069217496,1.2086417464565666,0.4878940767753304,0.485514280441275
35.27205944586157,-13.017412895038033,7.314368706672541,0.2482181093887331,1.610298182896824,-1.207980579098343,-1.9210568959306726,2.684289125211403,4.968062202331646,0.48984591693588
-17.696705883671722,9.951338092566713,20.40935650945908,-2.693490295981369,0.24101261520584555,-2.32162590503612,-0.8339279274338348,2.2081973400322084,0.4810247725176697,0.489850459294145
-18.288442080594585,2.635387838112533,15.026764075548845,-1.1595622931479268,0.44378071048736106,-3.7357265479008857,-0.10381614911782079,1.9769907032383276,-1.1657984479842314,0.500831747611592
-19.56837893564016,-15.728765027343496,1.2055497615527828,0.9895300865780914,1.7771761772309973,-4.196743335159424,-0.7745539729959331,1.1374576789255118,-1.561952192161735,0.591006210721104
-19.926471216727506,-18.582243393841438,-1.9818963007397097,1.3621182612408933,0.42250841919093013,-4.858607277831676,-0.447465185685505,-1.2069929183731332,-2.336895043761094,0.593853790341746
-19.648209580611447,-5.598244555284939,0.751848357424507,-1.004340877108191,-2.5325047862662875,-3.8922441656572877,-0.05653314257401329,-2.4463885257040228,-1.220366399994428,0.599395041064227
35.449096749592364,-7.949424224255419,-1.4946022097244673,-3.305150215586708,-3.0017180654505697,-4.071548944105379,-0.1989288489385007,-2.0504604853286894,1.5628025833353527,0.600221609461676
-19.814028637028034,5.106041688025104,0.5671070455227777,-4.607064946216748,-4.420119792622552,-2.6591470049336863,1.4072747105713355,-3.8134696469585996,0.05016384691621788,0.60090916558053
-19.95638345853657,-1.393947771388918,-3.7122367344820617,-4.337181518116366,-4.8328935784352325,-0.4217024341935966,-0.42259434282827063,-2.737417894786949,-0.0020182638969596573,0.600925764404066
