TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
-1.75430895079149,0.15345292034861208,0.1240122974526852,0.08547636875885685,0.04727399788767614,0.07356967451536049,0.26904759041183335,0.02070599650248138,-0.028465272803185608,-0.04219402104741953,0.0918231684607346,-0.08348842613628389,-0.09134095380451883,-0.05974786110183358,-0.06325009941288158,-0.049125437998927914,-0.006603376633275776,0.039670867074809255,-0.11381210330284036,0.08286951269173007,0.04222087620681103
-0.946564987391368,0.17478891110427763,-0.16891959068185555,-0.022027493078148056,-0.12115782035122823,-0.08070430102737505,0.1385719784895166,0.07410231486120888,-0.024550357995243802,-0.07801345309528793,0.03967795267361281,-0.08777280797124172,-0.09385792441345042,-0.08742228536617487,-0.09153242605228977,-0.05944140291903208,0.01600257264899067,0.06431484267698175,-0.1382925498846409,0.07901842576680503,0.03283844564590571
-0.839253719086909,-0.806290968176461,-0.3927678640371653,-0.16486028398922767,-0.03948467025928738,0.0017005684682881758,-0.05260363583241294,0.12516904322732902,-0.014942795866897885,0.0020271362368990513,-0.03679897052474398,-0.05300728494920153,-0.05297095877510308,-0.10547864398628749,-0.08382809906503116,-0.061657031636638666,0.020213117299490938,0.05532334111642377,-0.1312829989085288,0.07930485549173294,-0.03101217159492278
-0.629508410326847,-0.8449603627009007,-0.30992387514689795,0.11738256497916134,0.11243845554188238,0.23936127704296117,-0.08050165466849252,0.02904108007533292,-0.030283787070021655,0.009552061553081689,-0.1315231252779661,-0.02153673205503926,0.01830555543928992,-0.020024497506772418,-0.13988879464325282,-0.03289852806239998,-0.012381986317325297,0.038234987662249996,-0.11215985580861448,0.05943882069083177,-0.0721707358712639
-0.552569765555599,0.19210044537173668,-0.5615771899922226,-0.05798947024635922,-0.05987272600485024,0.06330644715093556,-0.09576001815152795,0.01508664966980542,-0.013704253274004414,-0.010235461628474666,-0.09614912814659582,-0.04065417183126169,0.059822917014335814,0.036764557664723,-0.03803059221070769,-0.016075806653283124,-0.05099275541785798,0.0692067608403601,-0.09089772558558988,0.053965426097346225,-0.061453106448108696
0.085024864095449,0.1913867831542322,-0.6498610730917851,-0.045218733313799615,0.015015421236281315,0.16433374673175274,0.0007351344056397746,-0.059847578021892306,-0.006554247250315178,-0.0187489198868031,-0.09646035379668333,0.0033716107827951587,0.10297778407350858,0.13003106655196636,-0.011090377068070185,-0.00441761151265521,-0.11850942660733312,-0.020305288403536674,-0.04366623265804657,0.0518238010316556,-0.009818578331626733
0.750610688492847,-0.7778789326507369,-0.6664865435334284,-0.29029984698079403,-0.040355960253312055,0.0634469701705672,-0.06695969592759178,-0.05804072533577014,-0.01845582966009886,0.054280291850230714,-0.0257408925635475,0.07049499999908185,0.05960820595847916,0.07839532310970233,0.07752015338931158,0.005106551704659991,-0.08165680488089459,0.008714644381931194,-0.026528739351415444,0.02402488289029368,0.05027080497519983
0.933069430133357,0.1848469196445348,-0.297273251395167,-0.11487318376066419,0.30641950540476753,0.1402920028355145,0.10437097368174815,-0.1858183404531727,-0.11575405675504713,0.002196645549950367,0.06950310604913684,0.04266627570495062,0.02830565755605747,0.02267259192889169,0.08951675134500997,-0.028354711172694336,2.5367794956629864e-05,-0.05211313800188814,-0.14125954234944235,0.06155987123068644,0.021292302062728075
0.964985078500852,0.1760371269578108,-0.15394557625247923,-0.04442304418706847,0.6227114265378844,-0.09834733181559355,-0.01797411181962698,-0.10959584863676469,-0.04216103649952198,0.10958632174739252,0.08080413012484197,0.11265295789902997,-0.035833376284319776,0.007599681272242077,0.05855530874389154,-0.06490803413466144,0.10069908537558829,-0.019791621393099167,-0.06289839321750015,0.05361174523775526,0.023095038643804914
1.15457215880067,0.22452627356828891,-0.38157528328751633,-0.36211694738353284,0.35045599957601903,-0.35810113834107826,-0.018697734221075585,-0.012854550150353698,-0.06402181117122445,0.1017486003992944,0.1329605974608429,0.1063626566651223,-0.09615912381218206,0.024474063997877722,0.013415698698853474,-0.09130102258922923,0.12176748771166983,-0.00738861764103214,-0.001823887249822895,0.034799319245138974,-0.03760627274491582
