TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
-0.839253719086909,-0.7863659143738282,-0.32487752135439485,0.038061124955165206,0.027264455215768764,-0.06694610259592199,-0.05176705695336824,-0.0033312626157915855,-0.006845410344654264
-0.629508410326847,-0.8087856758635742,0.04802627322170612,0.0891571874553168,-0.06679526721999633,-0.08834880389455374,-0.06073590767105487,0.013569280454413229,-0.03647708424996997
-0.552569765555599,0.21295877468132487,-0.38643023366213614,0.08149078971585798,-0.11426395755576414,-0.08741779446758834,-0.07331043238669617,0.013134626765619387,-0.021108142217227246
0.750610688492847,-0.7821898004474843,-0.5149879831175707,0.02852331339146168,-0.18325725766072315,-0.11683691214538236,-0.055115740497005766,0.03628804186753751,0.012795564107867965
0.933069430133357,0.19231512440557308,-0.04229762050376162,0.09463469062610978,-0.3063962404154529,-0.09290536217426072,-0.08246253711902551,0.038832416529348636,-0.005272927614414921
0.964985078500852,0.18440699575251496,0.08975860062362348,0.08693729176933583,-0.37326583440391536,-0.03383458706476612,-0.11463512688783778,0.06999636957757988,0.016373245896467173
1.15457215880067,0.21589741469048254,-0.4291925848449826,-0.028297705358157937,-0.31505623510440417,0.031095588938597287,-0.062107622141510804,0.06310706266669233,0.050833809020455
1.39767420290358,0.20206150307102008,-0.04687206445138265,-0.08509209030214698,-0.3537860770836607,0.0649107440965065,-0.081498818565622,0.060544447668206394,0.05175146183698779
1.46717689965213,0.2043023246112423,-0.09649641450209392,-0.10065932793181635,-0.36702890869514637,0.08941429018386957,-0.07836340547709619,0.04026990349846645,0.04295786808950809
1.57934041643112,-0.8091616500264251,0.2309686198737855,-0.1329369458346144,-0.30006147596045124,0.09718010051885966,-0.05335893619495585,0.03141666349772938,0.012441619902488451
1.90189828659735,0.1988695579007479,0.1659316531762182,-0.13199026191768032,-0.221236679703374,0.1254403767802657,-0.05977158301481853,-0.0042930424165433505,-0.007597435603926188
1.99736532572493,-0.7739811618721587,-0.3691945242526269,-0.21670193935567728,-0.13308514530295784,0.11230120297940435,0.006909600248226625,-0.06665915577348534,-0.00026134673743635295
2.08856392307049,0.2075057151299087,0.025910925434668806,-0.14204635163946563,-0.14410206764635913,0.07694431065424605,0.0156860423004001,-0.10694122432766265,-0.06581103397574026
2.10800584058625,0.19598580484899142,0.2257994743127383,-0.11093825060796259,-0.13786937482573414,0.09712347600986586,0.026033840951173535,-0.09735983226653162,-0.06375818842863576
2.10959538299129,0.22589741087244067,-0.2989722774078948,-0.16832754737051914,-0.03875400135430374,0.10214930680950476,0.05299914680849332,-0.10119510224277246,-0.0392599907876636
