TOD,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53
0.0154433843788352,-1.7415266450902906,1.3496109853599274,-0.8783640185773228,3.0267180694665905,-0.14710517078499954,0.5433206988828169,-1.519237923016304,0.9812582526001924,-1.3056772704458988,-1.149290030800814,1.5038397975840518,-1.354687838717654,-0.7680475678719612,-0.5240200884760192,-0.6390957736603321,-1.6567596485957174,0.16235370110790562,2.0627104275211208,0.2358544038622397,-0.4415676762471024,-1.307667238809685,-0.17419300748252653,-0.461855212194465,-0.1826717825536071,0.34887254622433467,-0.6694927822762401,-0.683051131107913,-0.0858920687586872,-0.34910220211371124,1.0087478212378758,0.7833091361380286,-0.061362790185763294,-0.2840119438703654,-0.018655608033992042,-0.05565890431491299,-0.09814000194586917,0.053541643276133685,-0.2448117587522162,0.3347617503499191,0.004520559626647123,-0.03203161746769985,0.04375858227935737,0.02915261105373696,0.022917344682657523,0.09027097814943402,-0.011210053966557948,-0.08892013351720847,-0.024512148947020848,0.008720198524932058,0.0038033969401919487,-0.0815015847282592,0.049009661277501206,0.0
0.0173694865991158,-2.313155844332635,1.5196032937513924,-1.4497994008767763,2.1641873535932694,0.21928132974514655,-0.9687410554796304,0.9757343738827151,1.0393284742831055,2.254057813716405,-1.8925535366255206,2.3907246808801155,-1.191898134400206,0.7847083303533896,-1.484875548602263,-0.33003756090828723,-0.08934926899155476,-1.0778604423882465,-0.9258011952907759,-0.8960220952636073,-0.3860688370889931,-0.08486769913997924,0.5944312864388963,1.105885629022977,-0.5718308418965828,-0.16933862661697488,0.421087428232893,-0.007263622734351426,0.3077210070081564,0.2535386398859595,0.20816660718397528,0.12510277696590674,-0.4846842946904658,-0.1894708458772247,0.23274776247223916,0.27325152138301384,0.5872373893720834,0.2574509093348002,0.22708870557091965,-0.04623182601889941,-0.13921543699536393,0.1293318928742043,-0.10811255889792776,0.04187762747446075,0.04214732751811976,-0.06487853443332764,0.04128206338644796,-0.004837565412008279,0.024017996097057463,0.02342423633256616,0.01824859307012742,0.0802973557938922,-0.02323619157875793,0.0
0.0217868349329398,-4.2231384529737355,-0.32074018312483393,-3.3742491550118365,1.964353543880492,1.3523959315285903,-1.7912405175537265,0.708349312238449,0.9291128333675066,1.6424534432077913,-0.7000059731939512,-0.5716934269731205,-0.7569995311044574,-1.787523880194155,-0.28977505331266923,-0.37515600410325994,-0.5587554694805718,-0.40870128784717286,0.05449366839130363,0.6812956565931784,-0.34087290195789377,1.4670118482151588,0.5139353787262365,0.1926873941046222,-0.07948337842680356,-0.02579376380069014,0.13192886744395996,-0.12001239795047713,-0.7867115434600871,-0.03347297409176725,0.4174955380637962,-0.09468942921278557,0.5421600143613776,1.3323389838403767,-0.5358721137004245,0.061027171752263784,-0.27814931386918174,-0.46092712865931956,-0.10181608643256666,0.5697140214857187,0.4399560177709515,0.04360635626898125,0.18224097213897825,0.014063357301240679,-0.19909346379765872,-0.20434139980886756,0.18327764301567342,-0.09627422799624255,-0.002575254635570977,0.026761560445682567,-0.11954764436274776,-0.16692350546817797,0.12882637675255587,0.0
0.0236539792007251,-4.503266319595643,-1.0044433324665172,-4.809027470654235,1.4756696548262758,0.6997037533906655,-1.5466382513745847,0.5599012337502278,-0.8931889935462214,-0.5665781295519612,0.44668858198018924,0.01807617149100616,-0.20979266356296256,-1.8681027708928066,-0.013801439812057692,1.6509161778725443,0.10122990852839395,-1.0196838544609124,0.37585900809169404,0.07777937637913297,0.6403221794403144,-0.8847403400040921,-1.0067238343181546,0.22531659623052497,-0.45587092686583225,0.050335417737961734,0.6060601703272929,0.3842056926249597,-0.39952269356014647,-0.4737781154083702,-0.804141085602769,-0.36536902082082073,-0.957505879323303,-0.03467234063748316,0.5943622113999935,0.1689101329596726,0.06857945172712275,0.4908668903666805,-0.037970364708752924,0.1268801268397722,-0.2532896420990297,0.17110956011682554,-0.06363495924333565,0.14746578284882358,0.358350573111585,0.027314009804982563,-0.3952587687553913,-0.19743679141537188,0.060622793620266034,-0.04042229536968734,-0.14934686040324405,0.2137061986867461,0.004901185101933371,0.0
0.0912510183968422,-4.170717487884111,0.4839482840588659,-4.600740164318656,0.5249601520193725,-0.585871538003446,-0.7104260698457896,1.0399631098926427,-1.3208295747453709,-0.9724393018746085,0.18384657455933437,-0.4945963910664872,1.234687376168036,-1.4525466265099989,-1.5315004623215596,-0.8534672614012239,-0.19139218007603517,-0.11634950154582827,-1.2017271516820462,-0.3855142669168725,-0.7950522400989353,-1.1430379647960354,-0.2585822147053253,0.39199583948494665,1.0256620882769971,0.25104643219408673,-1.0778548410294428,0.14692959248633364,0.3811220418545092,1.183707437193307,0.3065007917740074,-0.1905438541513446,0.3047552024538382,-1.0189544669322705,-0.31433701410965037,0.03929115668391653,-0.1299305703207608,-0.09869638197114959,-0.12042366311245342,-0.2589971283163111,0.343345602555659,-0.11345229688459885,0.363858493227428,0.22741123192925017,-0.2508835919191912,0.060826465482246975,0.029424025349858052,0.2221386178654549,-0.03589860891756182,-0.02475739723633688,0.18382634285374855,0.07682203185071225,-0.13715701110851142,0.0
0.109828407190697,-3.119921685212854,3.128763598186531,-4.426939144506235,0.24787402730203958,1.6270223815173395,0.6120980539382055,0.3338181722796934,-2.089695989994887,0.8660656118514473,1.3375865474908175,2.105540614563639,2.2190265054564358,0.9779621306797944,0.6714306299518245,-1.120106652587075,0.8434648617324509,0.7364005378076323,0.4974192232091704,1.7726689944807685,0.4991481488479642,-0.26054104575778103,0.9674054994181039,0.31112896010407864,-0.47093671618239336,-0.798062615924388,0.049054502358460046,-0.8116892862235823,-0.043553477840848426,-0.18379598091423138,-0.37541750151506825,0.08154498309041622,0.003336370026136198,-0.23452732936144294,-0.2884562821014039,0.19406949716463376,-0.22445615512726536,-0.029860710307853613,-0.30871699034031846,0.10177143195572463,-0.017925232425781396,-0.010901172591118212,-0.007022685417355266,-0.14060989934133838,-0.023821823941363063,0.13503378312789954,0.030650640905874958,-0.02768605920827193,-0.012032782624188191,0.03112323344315031,0.02405363398786681,-0.06037360776323175,0.03036254189434054,0.0
0.113440764064444,-2.163985561316037,5.34525681540064,-4.385043242957763,-1.9214485627948612,0.8249704748120531,-1.2617327877243933,-0.22825753007331112,1.1237384647354445,-0.14702388237252448,1.1683113233304332,0.8523845740340278,0.5798520340307068,-0.09939827026201124,-0.3429821603635154,0.7148847550675769,-0.9182771790509174,2.246435810832255,0.4155509789044067,-1.3830851078299957,-0.20170180420612902,0.48300014914498957,0.9671299399747525,-0.7235554213220838,0.1229802215207703,0.09818687382907472,-0.19261077643849175,1.0402460983544255,0.04156206714821298,0.10460347775029076,-0.6039200395506364,-0.41598705077811193,0.29542011450061045,0.23113320549960167,0.8110730910870497,-0.308036400286463,0.2019076817354514,-0.006589631477155848,-0.11752652652878336,-0.029216944705743594,-0.022384336165275007,0.16806705354675236,-0.14526393839062424,0.07051206805915032,0.08720878167118946,0.05872637992260285,-0.005579403143022993,-0.08482885644178176,-0.023315628988674383,-0.013606191558141245,-0.0381775017771044,-0.038199933212576226,0.019583005142308492,0.0
0.137447118292763,-2.7941474977192042,6.031136504527517,-2.0012655075774246,-3.2931717904684445,0.3729964124826222,-1.7755747818284342,-1.3464518631686369,0.988113460253942,0.2735786715131787,0.28547830165448984,-0.17238814267670838,-0.9141147731975021,-0.6070094303698954,1.2583380659274541,0.5714674246281055,1.887577987415441,-2.1826945848177988,0.9202061403438625,-0.5976902717584128,-0.804533525705305,-0.14376196628101162,0.2541607046701621,-0.20070953400144237,0.030427200264582278,-0.5188763984604252,-0.4266260367034784,-0.3258875340286421,0.20323380402975036,0.032318868963204704,0.31215701905466514,0.27832800733258023,0.13098962945740594,-0.18586399023666347,-0.43746688657622523,-0.01132684308265733,-0.22625489984663333,0.18620215338111112,-0.21935435688272473,0.0206289829105055,-0.0331484019821862,-0.06856068100696712,0.24241975192111703,-0.1615022362396817,-0.029857796490434702,0.03617571700353852,0.027453224006922537,-0.01642035208144391,0.09273046813934979,0.06984012636679099,-0.023427193677674474,-0.05391859080924801,0.001086190443066462,0.0
0.175701572519407,-2.31232220702469,7.745262081105774,0.48916604542442593,-2.051556491843781,-0.996190891735998,-0.31192803839976646,-1.3169488171401345,0.17289160388859467,-1.3930177087163633,-0.7925141282457485,-1.3745068013043549,0.5022749572608419,1.8059878010738233,-0.4987333572356879,-0.564485066500133,0.058698749977156565,0.0790956770320039,-0.5438600520013843,1.906364415286781,-0.5633080118772792,-0.1880922645442454,-0.3088103717007334,1.080880358544959,-0.7445453599356311,0.9364318115073827,-0.3689012824388791,0.4458963408617547,-0.1612299591326874,0.6829515480900972,0.06112370964109886,-0.18169020694594362,-0.1126707289465426,-0.08060449450301793,0.19489342483769664,0.19190168165955898,-0.11475030911751363,-0.0033847407019365994,0.4473879664513316,0.04129348640578529,-0.0011647858651757683,0.22243714460618538,0.004084431662604941,0.18875476803463492,0.0378608573546878,-0.010606221498683368,-0.009994082784405705,-0.019010870317975704,-0.03319744073463682,-0.0543069652718147,0.029308442299625592,0.07040890967026603,-0.003210196211189206,0.0
0.188459931666573,-1.6800080868438525,7.462851618152765,0.4577915846085231,-2.450430228440229,-0.7554537268253768,1.912629835500738,1.0286629774235911,-0.7161739948195857,0.6032408702169421,-1.243465963029225,-1.1848187565045374,-1.729035053238071,-0.11793918513981994,-2.227397412443056,-0.6406939981245111,-0.015012091477153437,0.8325716799883699,-0.1355137880166544,-0.6763960846363001,1.7169802907788991,-0.539684357522337,-0.1434895584921112,-0.49576193425967324,0.8427291392351094,-0.39551423569147,0.5486799652893822,-0.4613145035515737,0.0029218339992197937,-0.623082026432267,-0.20573406722002685,0.22505876771381622,0.10064718989163932,-0.22232141881493248,-0.2887297950691139,0.1618890540744957,0.11393660007330854,-0.15860375013445804,-0.20560161127645527,-0.040448080189803955,-0.018518718615590155,-0.16174034866611142,-0.009822093717526464,0.06052490101526963,-0.015083932871810141,0.058602822153120626,-0.06829583578373573,0.051660887190851934,-0.02648857197393085,0.07003065556048392,0.039306549904982994,0.029271598648748707,0.012968997110742411,0.0
