TOD,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48
0.0173694865991158,1.299545480101492,0.051891493972105435,0.31871327909464325,0.5543677531277755,-0.0649080872716407,-0.044224840405133914,0.1690976124952861,-0.12472182580393917,0.10508444288455562,0.1903090544194418,-0.07108934972211654,0.010626885079526515,0.30281229545776156,-0.2569495353000157,-0.10362496345113571,-0.03479793249143308,-0.13380030729319545,0.19175475959188173,-0.08650236613237766,-0.041897825680450036,-0.11463700826750711,-0.05885187123841432,0.022205951790116453,0.013049193302037642,-0.08905263212244247,-0.021398682390174874,-0.04226147197013655,-0.026752996115463026,0.016064994856316534,0.011003165104576168,0.020191178276499095,-0.026848492610982336,0.017872456257409474,-0.035545300704757886,0.022066001511192184,-0.015268440036484997,0.007165042603655451,0.0130475274992052,0.009375576906111991,0.014604482372040982,0.018836530134879705,-0.00226361920834354,-0.002258004992713948,-0.004116653466267421,-0.0033566738651308937,0.0002426994123146802,-0.0003517496466301932,0.0
0.0217868349329398,1.26949856389969,0.08457310345785646,0.2093673518592672,0.20889548680771877,0.3798190688693145,-0.27083238615216126,0.1347778358915537,-0.14700806626943977,0.024252593684273575,0.04310812889366741,-0.11780657365345748,0.015897501486630706,-0.29986935986962293,0.036903233641344776,-0.33153407736043056,-0.19689625070185623,0.05787367976327418,0.018490285470674026,-0.03519466154676667,0.051785821143254154,0.021234712867989457,0.07996873447372549,-0.13071077534913447,-0.0066017080365499,0.05753870077883591,0.010901349978128066,0.016727231278219064,0.023777845099351578,0.009135449759543602,0.04285147375895589,0.023698661543409886,0.014493199358236352,-0.020505094922703155,0.0003982711270320948,-0.05774166459473373,-0.032367662330407936,-0.01878678196593523,-0.025241213515902475,0.0007996070945009195,-0.008663994264743536,0.004238058332077576,-0.005903181461322484,-0.016855883263790925,0.010867415252592846,-0.007122004637577159,-0.0035910796253707683,0.0016240158584789354,0.0
0.0236539792007251,0.11143971991926947,-0.6221786890892211,0.6377729583680484,0.5640748203567403,-0.004376663327607025,-0.12825351522516754,-0.11331133104773135,-0.11445187584268304,0.12284954480246306,0.2183341917648644,-0.10913992617270767,-0.026180220525022835,-0.18027939159558545,0.2998145947521073,-0.202227161471965,-0.20950237659505547,-0.03786093133083295,0.07274973263557027,-0.010335544081905564,0.04761922950270141,0.031154936414749347,-0.01345722086970795,0.1927241309539454,-0.02739671534507114,-0.11004189103262922,-0.006515970134786043,-0.05615874709948283,0.022618870663283257,-0.03406469769708989,0.02683313816662826,0.04223728064746876,0.03377731425628764,-0.026651837445177247,0.04911362701088454,0.02988663010189669,0.028360394646048122,-0.014065361634529431,-0.026544046229713198,-0.010770648441689203,0.012234698742910334,-0.011579260452658358,0.0016243113899415023,-0.00019121519356916003,-0.004691813373374818,-0.00167408719521187,0.005446899067076036,-0.0007299771786001836,0.0
0.0912510183968422,1.306635266440719,0.08961784994012927,0.8100333462989995,0.5626413744059767,0.01657630026779511,0.19287859713567854,-0.08303026976002836,0.06803478963817257,0.023551838683191443,-0.09567818229584785,-0.19712507031383744,-0.14384496390399812,-0.09334270277053308,-0.0030331857697391685,0.34987741920523596,-0.08476533618218919,0.030597510714320576,0.007847287888209523,0.04762143163528397,-0.08608307351840148,0.02632161380537691,0.01925664153448346,0.042850234678412445,0.01252432040283495,0.05393295638471424,-0.021519048432246814,0.07946767669765006,0.042116303582564456,-0.0008935668359283606,-0.051057467971035574,-0.007024321383494801,0.03644611939076453,-0.06058147135511509,0.03668234575976424,-0.0012694246135210015,0.035843640561778904,-0.015610802910311267,0.012366537952207338,-0.004672135907137911,-0.025837066952439744,-0.019772680538338527,0.010611380218788146,-0.0037229668132682365,0.0016965907241470936,-0.0034283854684521615,-0.0007574003727023676,-0.0015938151883576864,0.0
0.109828407190697,0.04899917921512447,-0.5034894039035657,0.757080352809586,0.16098997266295256,0.4944280404550597,-0.03178487819979167,-0.03909854494612717,0.016233926387835294,-0.05083599984780507,0.17349921167376894,-0.1198503987285569,-0.07151061633497478,0.03844757640180271,-0.12107110492957772,-0.10429728791165604,0.024617373816722743,0.03782936686442957,0.1779852739411952,0.010722563117686032,0.017217080256580048,-0.043208489670112676,-0.049683755884700836,-0.06226490558248482,-0.09001281204236405,0.173983962589946,0.07259791089963596,-0.025899144627746472,0.05805675660801855,-0.0013021249518027618,-0.008035999722128012,-0.004410617953645157,-0.0308574204910147,0.025864652753453572,0.07956174491511284,0.06908535554706054,-0.006659813243170464,0.01842813795920539,-0.055250231694551295,-0.03464878237384393,-0.00681384334023061,-0.028099472877290563,0.019585450239346054,0.04094623884263634,-0.004081949428719824,-0.014356795269627052,-0.004109047278477254,-0.0035074666392812316,0.0
0.113440764064444,-0.06474438237877461,-0.3779084659270359,0.950666220493666,-0.1592309651684247,0.5244387476163367,0.02043706437210134,-0.08052835962067367,-0.0016066636920362917,0.006701815057645132,0.15320613059615676,-0.029490221590274028,-0.12341815741355093,0.046106627783504196,-0.0843069279052326,0.1549941914229271,0.07416757566432414,0.1799651940157193,-0.1292015076245132,-0.11695167429190631,0.09740744204997875,0.09491596018696642,0.045249532244337726,0.04765052968065498,-0.02530150051496871,-0.11247717168953614,-0.14510818626087535,0.018014857951951083,0.01720456713276685,-0.018398492490015374,-0.037593752792340174,-0.015267419762267302,0.0010763342989332581,0.005545014038049387,-0.059979065515206306,-0.011043145871872079,-0.013696162158502405,0.005261627802576402,0.04765999686820873,0.03760053064725527,-0.0015119364508577179,0.033782397760233576,-0.004131340983359167,-0.02711239407359617,-0.0012912743345434021,0.012944055817886484,0.006011904318515914,0.0014846657062869354,0.0
0.137447118292763,-0.2898564566179676,-0.1020310908963999,1.1099906846651688,0.20226352501680284,-0.18848237688055455,0.011227026910198248,-0.17569630624921423,0.009259607594412491,-0.11342971301913,-0.15680654072193076,-0.06937163426623408,0.29732222436932965,0.06844225666699538,-0.10966210553741652,0.10738019091448575,-0.10942022885617247,0.04330053328086634,-0.07897196341434679,0.07831654494858936,0.1919292625717009,0.031443065241425025,-0.029783553774730197,0.007213197091282253,0.029082809477358754,0.025442215871199794,0.18963230162899455,-0.04807671709645534,-0.025743290167004204,0.008245736785800503,0.0197532412887012,-0.06940910276542644,0.008807661872603203,0.02326791570525916,-0.005080256982534548,-0.013422381951901648,0.016533901639632816,-0.02664539312025735,0.03474624530204589,0.028465704224004854,-0.0013414611034853765,-0.008702384826181287,-0.02298905510498129,0.008475776245994469,0.0058319251593412225,0.004484363111403636,-0.007519831974334099,0.002639467328765905,0.0
0.175701572519407,-0.38220013907772055,0.11878047155864552,1.1024021030811233,-0.1458558656741168,0.11189590114256413,0.25776563083488274,0.0679828806692166,0.07097403347422661,-0.00022937146453365728,-0.08784492248553634,0.19175310339407042,-0.007956128952342888,-0.0007666285551035033,0.09669047844210132,0.0159234693323646,-0.17435936076117614,-0.18581530151057318,-0.022662642749264713,-0.0726508142650908,-0.11825621080445542,0.006150245080903894,0.06153574853275621,0.0448071272783226,0.044715542880046324,0.07657758448866117,0.02642839604212249,0.11149025125272635,-0.014916738142180074,-0.017972126647213038,-0.007853227580492806,0.07799127660812347,0.015417633663295002,-0.0509432763274125,-0.019931232906591552,-0.027781469614098782,0.028650483377798557,0.010081449164304231,-0.022448088451861112,-0.005490232400324544,0.02771345769846729,-0.03478598115644583,-0.014635670887359937,0.01496879822493093,-0.005478850814635252,-0.007586503831567653,0.00518818079839547,-0.00447299621694593,0.0
0.188459931666573,-0.44439245252738746,0.20616777912274586,1.0210816014092412,-0.19845283417964524,-0.010112383067989138,0.1354172027606297,-0.2617524022556197,0.1701453108858415,-0.06339828406945189,-0.15208534014943334,-0.2683875040737458,-0.12374828545276487,-0.04330659158852295,0.17582358203957343,-0.18266121562205048,0.24083559779162844,-0.07117628308992754,0.00849735123571833,0.027303389949268824,-0.10519368470819399,-0.08930968563262454,0.005061781839310906,-0.031882287423957774,-0.07945989109342669,-0.030672381546393415,-0.035988883267843476,-0.08438680722001611,-0.026218981575328,0.0068533826831253695,-0.011772116201651776,-0.01704016422398845,-0.029156639638564748,-0.0015313716918954237,0.011119555946166869,0.04727032373686447,-0.04232565221218642,0.02081070548773432,-0.006082524423444889,-0.01861892087791907,0.007292776433657236,0.03647931253398324,0.01640837236981156,-0.0014213655761306037,0.0010473676108827545,0.011653775717403734,0.0016324724742915377,0.0022319711045523825,0.0
0.211014437875058,0.8204826964955888,1.274929948726351,0.7029787380566399,-0.35862255807188376,0.3249175983683656,-0.011934816346324515,-0.044413449535037175,0.25469503530524323,-0.05505376068762822,0.12420878473981488,0.018559417189273383,-0.2779728302348103,0.26139504586872214,0.15826792829734115,-0.0434580946468255,0.1197162437495167,-0.10226600876790481,-0.10572802226566122,0.07808387668499538,0.10786024483123266,0.08408181711984458,-0.05026654272177484,-0.09930343918750388,-0.009084863411531096,-0.02780571747176464,0.011214408692530223,-0.027012428529502034,0.0060545415839195265,-0.03563381059090704,0.03171283039266962,0.03181084762410335,0.025826088398075635,0.02610636719553937,-0.027243313596270368,-0.0018140124615339097,-0.012654470974226426,0.01480236117704248,0.016836723543652028,0.010894510241247449,0.004689802282894978,-0.014132223339868888,-0.02707005947531876,-0.009295971446818744,0.006586090813215634,-0.00031567854453061034,-0.0062693026843531514,0.000430481882989927,0.0
