0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,TOD
0.00838219879836507,-0.0025116316940409335,-0.00025766605337482315,-0.010486665100524482,0.009754334220518013,0.0004309800282293849,0.010003347586026678,-0.011389100414016163,0.004687506880879241,-0.004938105071623514,0.006221492899721037,0.0054095164580514705,0.004844612953580275,0.0060482498847217875,0.006899953154477779,0.0007209579639427947,0.00994668174678443,-0.004398578687465511,-0.0035083947584147912,-0.002619241894995221,-0.0015111722449213313,-0.010769242960970257,-0.009897723267725296,-0.0006772873742151591,0.009462533176046546,0.005383840925281499,0.0016333499563406506,-0.009207299020618075,-0.005907058456067846,0.0034999406900954916,0.003328367075484714,0.000123679065838237,-0.005409095202119876,0.007173585412864988,-0.00558872690961572,0.00878337678436667,0.0009662464374124007,-0.005558636586586145,-0.0023480208239477773,0.0009435567892835427,-0.004987151439589893,0.0025295804438392323,-0.0002994897273057786,-0.001100359120930469,-0.00500643462623909,-0.007020511725235121,0.006242563497621189,-0.0014029900777175733,0.0014927035857787996,-0.003919642741156595,-0.9907347317231433,-0.009014614192290049,0.0014359940440321938,-0.011588287549086907,0.008278979994048901,-0.0003424596156999105,-0.0037957023468390503,0.0003095223853279813,-0.005301785445349209,-0.010624404638549273,0.001520005940621366,-0.004214139127454535,-0.005443233929827185,-0.007296067684929058,-0.008888629362014433,-0.004917449216396667,-0.0015103884467500873,0.004720423132209079,-0.0020626473222595987,0.011040864595637844,0.011057972529151259,-0.0030887764601853105,-0.00645258249482434,-0.0023009101681659696,-0.0037530310832876264,0.00867723562784195,-0.00863111416180568,-0.004945065816178768,-0.005990108180706429,1.0
-0.0003648995415676562,-0.009160948413261398,0.014866620675899231,-0.0014384134309894951,0.002526687461938476,-0.00999070488985694,0.0005645720756653344,0.00390024004918894,0.0080660995516154,0.0027018372263252054,0.0051039884526554264,0.006048163781518284,0.0022085767750369247,0.0049039297795624714,-0.0023359534774770635,0.00814871660814673,-0.006361231776906018,-0.009380863043289205,-0.009286240223035374,-0.004613631576135548,-0.01237277314486352,0.002872208422634583,0.0011721393691479373,-0.012255520981026516,0.0003034245232338509,0.0006436890750494813,0.004551406093078124,-0.0026000140826793593,-0.009111763061555304,0.00048465385326635697,-0.0002031418161268343,-0.016448458599176114,-0.002989434269308436,-0.003681609474303897,-0.0021776566274238096,0.002115361534030004,-0.0011459422947352651,-0.008938980437367844,-0.011471866871213458,0.0034579902130128922,-0.005243966110323107,0.0004090106594361729,-0.01989807009280903,-0.010137438691019712,-0.009785568904945056,-0.0015236491223384052,0.005700216111897034,0.01939602154416164,-0.022983489370654024,-0.010998816881407103,0.0023355396909245847,0.002714135061140793,0.0025586789112759852,0.002632068438708061,-0.00013743564610563805,-0.0008070440139063548,-0.004383072235591764,-0.01571241013177952,-0.001861520849989017,0.0008396589178177385,0.0018633158838086744,-0.0007127092502965253,-0.008458388460566377,-0.006501868680337193,-0.002323330278884161,-0.0015877618343656651,0.012928552440413354,0.0033048197526066294,0.9836264480145313,-0.0041114939728477285,-0.0031775681442043355,0.0007293864220957747,0.0006422580984096482,-0.004397704271635639,-0.003127068795353342,0.004333363301625264,0.0026711820682042272,-0.00950979345942972,0.0016545669802177515,0.0
0.02184346719308628,0.004121616106262361,0.0015739018207442082,-0.010968283610136338,0.013044456980021955,0.0009493871868189441,0.013345008985905384,-0.009011762234891531,0.0023154281468851837,-6.619242598072805e-05,-0.00028459088737718105,0.0025819808541991734,0.009152618488752356,0.007232812471375978,0.0038668484748938287,0.00888480820047334,0.003390807653943353,0.0024489755562543936,-0.01192503533766521,-0.007405777116939004,-0.006628550663120424,-0.015709803400813144,-0.015002103500821436,-0.0008034402504357981,0.0205008174640487,0.0042691196378887835,0.007782562265019014,-0.007904216734591829,-0.0013228299755733185,0.005144579171821248,0.0028511391580293226,-0.004455493760297001,-0.004368228656964043,0.012469260088191101,0.0003059260173297463,-0.9843347617713829,0.004155578526372955,-0.005790240547589081,-0.004249780852939875,-0.0014464330567135466,-0.004475108701254716,0.0009137708628774815,0.002089631135100921,0.00566168551299874,-0.0021278631291816196,-0.0026167426403834013,0.0116878191404386,-0.0035588242574047402,0.005436127863540065,-0.0039412662567792555,0.009251143847053249,-0.003429283815967256,0.004147385291663498,-0.009530015440715075,0.003763181126571975,-0.0012380114927291667,-0.005876363855277553,-0.0050704092621250045,-0.009096169005514814,-0.0060673321649111975,0.0006975078989280805,-0.0009612611183602635,-0.0004351106213576993,-0.008167534285877066,-0.013626837703178372,-0.013030857832664,-0.006303720461614173,-0.0007785596751237138,-0.001929855377026988,0.012409101364076901,0.01339630700247327,-0.0017095556466913701,-0.019030660334390964,0.002557175387279991,-0.004393467738063258,0.00836403944748835,-0.0018235244704838385,-0.005707009807358702,-0.010441084936080893,1.0
-0.008704364449886526,-0.010172138750180597,-0.001429363495003554,0.0022003141087023367,-0.0047874394108277755,-0.01492490978037595,0.004057771748023107,-0.010088330610789998,0.015469377053745917,-0.0021522623526916028,0.007095527035540788,0.015443376040886244,0.003654294770891399,0.009315890108129289,0.0017199096860666511,-0.000291648161500594,0.0023894517441806168,-0.013347355797523523,0.0024801765969642477,0.008128411550602803,-0.010110477724176198,-0.0017197674184554381,0.0009013300221268042,-0.008828839019962554,-0.007411356946272603,0.00909413040214446,-0.002121716099592713,-0.005493627511134962,-0.01067630260395104,0.010920884326513435,0.010352018026584864,-0.012225832071620646,-0.009439974077662278,-0.003536178527799973,-0.018385598910415246,-0.00043735482925322304,-0.004400546747755228,-0.004855170024969486,-0.0015993648813507706,0.00520986834287285,-0.01089520837662374,0.0004354315986453826,-0.01200717748381123,-0.020029734247685387,-0.008507217236238925,-0.01691948870794038,-0.0005258570831255943,0.004197352884315387,-0.010764180408700275,-0.0035721468882801413,0.005635865642824367,-0.008411746489181858,0.00046518238138112744,0.0004687841280272745,0.015609657756040623,0.004032794033804367,-0.005239910272312069,-0.011283242047428284,-0.002482860093667414,-0.008356378906314563,0.007024258999686443,-0.016646894718870237,0.9834838066089164,-0.0056232595444666725,0.0017441485768355785,0.0006345876597168362,0.01684584273853341,0.0038319122383126143,-0.009631922162794685,0.005954046769952614,0.005864443685166316,-0.009156319586172398,0.00515720161807454,-0.008646889862012022,0.0005542309574567885,0.002015817708184014,-0.008028520425061745,-0.010449734028407756,0.0028935830376582727,1.0
0.008472156308183303,-0.0071019012196811325,0.00744338514882893,-0.0149926536905335,0.016078331451286704,0.002524559857625054,0.007882465128689134,-0.006785081500100449,-0.00037136536575302164,-0.005118970365264755,0.010853565225876424,0.00022696062485185825,-0.0005701506050019604,0.000928586904908435,0.010736287073494295,0.002055167925735528,0.011094093765674247,-0.007528235615345385,-0.008634137596792255,-0.00791819646903671,0.006920384440582447,-0.00818903900419786,-0.008825522641995591,0.0035394422617872736,0.010574205017439022,-0.0003943076561702429,0.003811247737301612,-0.009649086312094211,-0.008986541752969798,-9.971410296260337e-05,-0.005533921619443894,0.00625360187657452,-0.0024228947318714047,0.005223143668149258,-0.0007646944425829833,0.008102044283477175,0.0025617513988323713,-0.009258837764578911,-0.007837789952299909,-0.0003778259501230215,-0.002578029955046408,0.00491189605268555,-0.0036583420437455772,0.0028961008340890114,-0.007748110859006001,-0.0008524216023393443,0.010553308973430632,0.007260248268607167,-0.004586113065348787,-0.00914053370187191,0.009058062564303023,-0.008498979861410922,0.0027716478817135805,-0.014203037042971862,0.0035024830859729217,-0.004089751640808166,-0.004384211462050578,0.0076978381781522675,-0.0018193689135536351,-0.008934644021024313,-0.002220405162516382,0.0018784236146109513,-0.002806526733804987,-0.008804386632382125,-0.012883327511752083,-0.0019628049587531683,-0.001575754185746351,0.012065919977704093,-0.00453658762159735,0.006937760823212865,0.006862574471172573,0.004264611647515256,-0.0028239908651935654,-1.4739526825271683e-05,-0.008174156387053289,-0.9867945241478744,-0.006948891018565346,-0.0015876045817887127,-0.005824524316693532,1.0
-0.0012911564116519383,0.004283809970490235,-0.0013820949814538036,-0.0005420583344505368,0.00011133154687204593,-0.001635656075071508,0.0034422797735714113,-0.0032367073482601682,0.016508264999157883,-0.00750022089508448,0.004802562601209162,0.01760051670411601,0.023390389478906842,-0.9792257408295437,-0.0004373940413962322,-0.0020759110932183065,0.007794807400430009,0.0020164004362501213,0.0034479042703856786,0.004684125490123867,-0.014624271018768564,0.00026163020431782145,-0.0071738445701499225,-0.008606576711774734,0.0038031344965411863,0.024730038870579455,0.0007364773159158705,-0.006025698886888647,-0.0005703394850272501,0.001256429930647403,0.024183522593625998,-0.012384763277996797,0.004348900221601982,0.0035957978808651217,-0.012358645224415463,0.007676593851393276,-0.005365517062614988,-0.008186650606228984,-0.012278620655731183,0.0003298115603333401,0.0010001590586640374,0.0012478683082053756,-0.0018546187426603346,-0.008229798013637376,-0.007269274938679089,-0.017610634565001476,-0.003576714259566502,-0.002463278030202255,-0.006227043001305861,-0.01148711049937184,0.00688374355556018,-0.004162546286179782,-0.001973220343673115,-0.004931589648706219,0.014431727977474199,0.0035783484207011313,0.005649448754381088,-0.01488692249617396,-0.02080578375759998,-0.007023562433146224,-0.00011459047819671471,-0.008884858469559902,-0.008378079633135263,-0.004795792062505424,0.002177158415544932,-0.009249035117918254,0.0024056480084845887,-9.748437631700327e-05,-0.004513685900713645,2.2473462244897625e-05,0.000821632759184546,-0.02226902926330268,-0.006027191238654028,-0.004013255904834309,-0.010098121108940955,0.0020620043006029484,-0.003164700354737512,-0.012669726049678483,-0.013264236303679794,1.0
-0.0012097775998292978,-0.021935492115128623,0.005090760441584883,-0.007432746718956035,0.0077839656723163505,-0.005393348410568419,0.009093778323189639,-0.016629675715023523,0.0019462451557519407,-0.0031385850118271497,0.005620807293593959,0.0008388643956824964,-0.005330193325720028,-0.0004849734062807101,0.015309036783409957,0.0037973029570053498,0.007047994047448713,-0.0240438650813666,-0.010455230522582456,0.001216100791325609,0.0053760926792866676,-0.009092967583487727,0.002959572379403334,-0.0022269098040128073,-0.0019305958543381113,-0.003403632812426518,0.0031319972592248496,-0.009401666632077449,0.9807362577337672,-0.0004601447485465389,-0.006216681063520059,0.0007280918843206541,-0.001831008446144509,-0.006223043564484221,-0.00291912121997446,0.0018710803421501767,-0.0009551156527126784,-0.008389920562661093,-0.003939438528541601,0.004653666793162045,0.0010721254270758256,0.0016481644196468831,-0.01324774549829434,-0.01064853541106322,-0.005217075573869963,-0.002105690620427065,0.015086619130237927,0.0104296377794376,-0.011967896830879194,-0.008544775387390301,0.007392431078662958,-0.019592455598660664,-0.004070612341497446,-0.007554110005110756,0.005108858764161375,-0.0011346099144511153,0.001565123180160388,0.004689555849629715,0.0025071547868774917,-0.010363417585633042,-0.0009830280316192744,-0.0014176490133462221,-0.0102150402718175,-0.009980672369150801,-0.013266632254236625,-0.00024570620881604046,0.010674528341877288,0.01843576663874487,-0.009651776976547998,0.013329613192983094,0.012958603513567713,0.004959631644478657,0.0039877760111794724,-0.004956259044468633,-0.005037186887006179,0.01034981759018967,-0.011597890095919133,-0.004129628295603173,0.003943590419043173,1.0
0.027580316771460996,0.011914487606138939,-0.0007824912297257785,-0.017779665339357435,0.016465753566779873,0.0029068253370066206,0.015996559394610237,-0.013642759677770705,0.004769535221603497,-0.0026242847356068174,0.007857242078565132,0.007192953791600982,0.009210231860428568,0.0077653023164532126,0.0038307079658852798,0.0020991286754976327,0.009876926303284015,0.011600108382774072,-0.003130922096041132,-0.013265461868186086,-0.007206234021567163,-0.0219105309618711,0.9723169087095027,0.0014822031207737695,0.02734822203747042,0.005559837696920797,0.0009531681610406021,-0.01018883921283105,0.004234782634331958,0.014196640960095973,0.0018838578284155207,-0.00015328499391076297,-0.0200117538588991,0.027877918935287196,-0.008725363832627932,0.01872900376794413,0.008044334879902006,-0.004113870441392405,0.0004907436306930865,-0.0031486450062214472,-0.018484718349194105,0.0036040901966672718,0.009926117639593595,0.01052243522052388,-0.00555759689739265,-0.009416954045481369,0.00345721147644021,-0.008955258793472885,0.01676069664414217,0.0030612290392626803,0.013333060743046535,-0.0011418398465005664,0.011400705551753761,-0.016451080500377444,0.011388625859781678,-0.0019051512863362673,-0.018289782397507462,-0.0022879170931456552,-0.00850226353576983,-0.011533599301059128,0.01145339610636505,-0.008620969994849592,-0.0013026553815072203,-0.007461657497911073,-0.010942857124497642,-0.007468991901835507,-0.013395929481620807,-0.006299656124626554,0.0029950309582340755,0.019743540540296107,0.019116140567059948,-0.0006760255569049552,-0.01971360889124938,0.0025103089225801648,-0.001995092319124598,0.010836337830778774,-0.005412236497590946,-0.005255356562078849,-0.015753438514519075,0.0
-0.0064855930656087715,-0.01544887875700933,0.019585362182238376,9.782183965475942e-06,-0.00020595566604616892,-0.012968150459156336,-0.001365006820572362,0.004632680808150829,0.009016558610587925,0.003005526929479663,0.004987970655971529,0.0055121118657907205,-0.0009524693941869579,0.003498056480367738,-0.003742235949237255,0.008192731408955892,-0.008833653952617228,-0.015284264274871898,-0.008952486899965905,-0.005017097687285148,-0.016716702243434883,0.006371990292657053,0.0066775746491532055,-0.019412280078083852,-0.005919286561746923,-0.00237346802139145,0.0032367036823838114,-0.002212835428599817,-0.013214118495141957,-0.001741625623151923,-0.0025269409223329393,-0.02208916193224809,-0.0033183485007098027,-0.008982731392186694,-0.0005524154648366557,-0.0017981255243715668,-0.0032783994529486105,-0.00898447670535257,-0.011354495502900552,0.006728163531963182,-0.004582345023687655,-0.0006048074958850557,0.9715293339713629,-0.016155121199715503,-0.011039734639950585,0.0009737960916273718,0.005302279689796872,0.027252326381702868,-0.03255231153204178,-0.011965050656794804,0.0006734383375949294,0.002212982525620169,0.0003305380654321082,0.00505696453862188,-0.003507630929473793,-0.0005376402598091119,-0.0024162190829847,-0.020945767361834525,0.0014091697177752909,0.001152822774037221,0.002579351326633569,0.0007780001573911379,-0.011417063207364438,-0.0065967456752604944,-0.00019870089673135896,0.0013810545605988235,0.0190090737982199,0.004014261916900867,-0.02157226818480918,-0.006196935404031759,-0.005362498445665335,0.002807851586535142,0.006070492812517862,-0.008581987366364353,-0.0005256181269282454,0.0034400788916776207,0.0013614138574263848,-0.011532112699159136,0.007252311350233952,0.0
0.039258835087912086,0.01159642951363826,0.004190733918728103,-0.01909474451606326,0.022479117347078144,0.005764063787970673,0.018943370562006734,-0.00990787710310779,-0.003322017590785188,0.0027576008216627815,-0.0009202486369236449,-0.002601021642898364,0.00805039509359354,0.004091795654715302,0.004020126921792687,0.013701891964547276,0.002600431194548966,0.01106544554990959,-0.01830850879597797,-0.017476696439784445,-0.00591996884613856,-0.025257022597254507,-0.02634828294725164,0.0031266373633390522,-0.9638904160242439,-0.0016010318842708882,0.011202024828332838,-0.009218511448618802,0.0034946217134217764,0.007171164393303769,-0.0051804674470129295,-0.001261825192475499,-0.01152814110601109,0.02499420827872794,0.005847083787538221,0.0239363989330757,0.009494602069613549,-0.00562942907734411,-0.003054358610015883,-0.004501287131856678,-0.010184195987432232,0.0017378668369989506,0.008156430424947975,0.01798631239501669,-0.0010697373529693266,0.0029660096159272774,0.01644919673549828,-0.006067910523587002,0.015045868662889336,-0.0007218018515588931,0.011963198681150646,0.0012923845527028695,0.010404767635871696,-0.014491202066520058,-0.00012293719181759785,-0.004207117885437403,-0.014698131614354903,-0.002516350711549027,-0.008503542446169483,-0.005544386895605921,0.004872180753492705,0.003180265017157752,0.005726007816332648,-0.009716701779130794,-0.0208120183130477,-0.01686286011605611,-0.016565064359836488,-0.005194069603664694,0.0009784149643183003,0.018704109227851925,0.019647087383531683,0.006231762239200668,-0.030461355136100432,0.007703344376485568,-0.004097624830182582,0.012379911104496877,0.001110801449576312,-0.0033701861201148636,-0.01597678074943284,1.0
