TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
2.08856392307049,0.20339533430822643,0.08978593702672984,-0.13166742005047744,0.1568884200805915,-0.12013568938923677,-0.031300513087597945,-0.10651663467371614,-0.017950169027917767,0.013806979049276146,-0.07998442061336054,-0.07471374456588159,0.03859355052328827,0.031321535608278925,-0.02864540711736337
2.10800584058625,0.1881871389861939,0.23415726825724142,0.010280935937481157,0.22403191608449577,-0.04225977658024473,-0.05868957308041047,-0.2068185544318111,-0.050386761367460724,0.034615908181128974,-0.05503177145778442,0.002019473335567238,0.053318584493250144,0.007669200520846756,0.018587914756374262
2.10959538299129,0.22439391368419953,-0.2527023973456252,-0.19208074657814628,0.1425936316214594,-0.06768934306631427,-0.09489077860678219,-0.19281393147502987,-0.027661900359775185,0.04751709542273959,0.0031162807090423417,0.008766820948277776,0.045181015500479545,0.00013322496405116383,0.04436826918364628
2.18307450301212,-0.8134199055838198,0.275008433441194,-0.051629311176003854,0.13062465697912187,-0.052277071156474675,-0.10797543180949588,-0.14136692715330143,-0.03904799563569678,0.03995326495252692,0.04637915980636388,0.05256388143082927,0.01884143242157526,-0.009603354890626163,0.06351628408321093
2.18673876833911,-0.7973170265697734,0.13412755576423988,-0.14671158344857516,0.16423616354751364,-0.015382648100135503,-0.07681249919334111,-0.09929066049310221,-0.050904413511331584,0.093520367846202,0.07222700989109057,0.06199364179916924,0.012175050504089024,-0.04396550880493953,0.03244365755795344
2.26578497197039,0.21285449708385254,-0.023790452297157646,-0.17962405192826325,0.15472341751586974,-0.08274694836053464,-0.07949039876850049,-0.05872772047305891,-0.0946007839726044,0.09997961471440872,0.08542658474123586,0.06463560837697492,0.0034250594533126936,-0.0598929781534068,-0.04040708654382622
2.30516343750525,0.22584973741557535,-0.10672205555598178,-0.2866621808969855,0.09607928563457523,-0.08904671659460334,-0.05230856356628957,0.01214460377171002,-0.05273202430348195,0.1011475645330246,0.037460682259752284,0.03648566395455609,-0.03128995845360086,-0.030365513588225493,-0.07301942263983101
2.31073414033149,0.19996060860999232,0.2239958552915987,-0.11032227271241286,0.08400505120936325,-0.04534905397070564,-0.03304849157633651,0.03395376074645796,-0.05969012355324059,0.06575405192163802,0.03937132848344571,0.06302672359787424,-0.05795413200118986,-0.026600208799310784,-0.08888300956620623
2.33206780874885,0.2200498070629442,0.07674943632136104,-0.2252546857811955,0.08149509254651555,0.041881927383455794,-0.0066693751238660216,0.017197420551247945,-0.0489359514323331,0.0554490904062504,0.03624244002840909,0.03707294484764027,-0.052888908686441555,-0.016249652881975152,-0.09002018278852604
2.33281406790127,0.20786316205128094,0.16531253128997286,-0.1315719444198431,0.07947232639918779,-0.0037394648885750855,-0.017725241585222273,0.016134833214765762,0.006583507225812027,0.022058890885038658,0.03241832713201336,0.05929592283927123,-0.07453941985449761,0.016193060134305288,-0.03125589116208301
2.33585780652913,0.21469371553188282,0.09321091596012565,-0.1747020501501925,0.05177843242671546,0.02490036119575149,-0.028712803498678545,0.020567712803716425,0.04239712981333467,0.01743754402081872,0.02616622754317232,0.06774730049385151,-0.06456365876162234,0.051711013321239944,0.04909572345715382
2.33867288492065,0.2102191924777625,0.16517608586694094,-0.17081992971998883,0.008624566423971868,-7.736771848834047e-05,-0.01867953941302378,-7.724821761763934e-05,0.08402881554742357,-0.02681806549837203,0.038585442958685316,0.0833041003518093,-0.05282351851770559,0.055141421640234556,0.06402556791341094
2.34020485222729,0.22192419605170344,0.016043023291399887,-0.23482595894637914,0.018460850094442163,-0.004710313673628604,-0.03891882948256754,-0.02162515487252713,0.09883784256931369,-0.017678556918622548,0.022575933605035976,0.0711112923269281,-0.02108436076422891,0.06384428813453955,0.06441346336882421
2.34614583171231,0.20340098046306282,0.19986890891345976,-0.10455220267971325,0.03709722211478308,-0.007638665555105091,-0.02922472818803724,-0.05548747149280829,0.10252099445656337,-0.043126344712780804,-0.020464966950092506,0.08330294657127599,-0.021383770576091934,0.08615483977396375,0.03427494339380322
2.36055933695408,0.21182075002463194,0.14442533535837673,-0.17859346206416069,0.017721327037901854,0.054309393650860086,-0.023317299113614878,-0.043714288846256624,0.07471712525591638,-0.06385461793616418,-0.04217615768595335,0.051834299348117785,0.023310118405456607,0.05536909467064604,-0.016344300284072612
2.37759728821484,0.2172847200626502,0.10469838344242872,-0.2591811501870223,-0.06005392356798284,0.027925801672316786,-0.028760414368532033,-0.030102277329730323,0.08981448783402328,-0.11219886880500717,-0.04154815507511641,0.0333546123389843,0.0422810072590721,0.0218419559312779,-0.07237905115661533
2.37964604173184,0.20810793657292853,0.16287125395370422,-0.16853005489492381,-0.0132987332768823,0.06568876388004119,-0.033502139755029386,-0.007307975292504791,-0.0068738414063928095,-0.11804227184190462,-0.04794202775598472,0.004465881417973402,0.0527962442172305,0.017913146306660275,-0.1012510684785994
2.49109772687554,-0.7705074267274876,-0.061892184873022366,-0.39814281795722395,-0.07309290492967582,0.03993960030309608,-0.025067548199128802,0.028795003175198997,-0.0053969307422317885,-0.1220245328137288,-0.014890159885732848,-0.020087178026854433,0.0473425898350812,0.0097170776429639,-0.05243323184017138
2.50804369880753,0.21246172113059605,0.16805488239271776,-0.275370755935414,-0.009753761921692066,0.03139311306252016,-0.006473778564032779,0.03802220869168508,-0.04920141724996384,-0.10960076588834017,-0.034605738695659985,-0.012477845181755041,0.08303631125108173,-0.03372649096836826,-0.0482261056729412
2.5163481317498,0.2238663846399177,-0.008758049245409525,-0.3019451364198364,0.0006338211140593382,0.02812199682989858,-0.02358135845658649,0.03425513837347094,-0.05841322059570673,-0.07270158673063942,-0.007607031604835015,-0.034728351876859916,0.04596679885844036,-0.01836645532229423,-0.019318779486221252
2.51684399395106,0.196370820575856,0.24806154328812718,-0.08626596054664466,0.016971339270472778,0.009788699673478417,-0.013575236016609971,0.015548551987494727,-0.14468471564383698,-0.07291910630050885,-0.013373738402656021,-0.0336262114368707,0.02058772473784449,0.01744212275464749,0.0450277923511503
2.53536885040444,0.23656674630836869,-0.23136784639280553,-0.3346810839724046,-0.05328805549043929,-0.012369012724499464,-0.018860034238012188,0.05037824923367476,-0.09659967482099892,-0.04985464457490789,0.006160631124264709,-0.05443567695472089,-0.000377331858698161,-0.017575664188769075,0.09008864390916825
2.53906786085162,0.2070790502230028,0.17706005738796815,-0.1290201906988321,-0.014893981202600477,0.05786827187012332,0.025524646191883417,0.07434016039166409,-0.10405611955275017,-0.047500043031081886,-0.0007448391526802305,-0.026446907492479788,-0.007138768039262598,-0.02570013056068326,0.08262521671254605
2.5398075029906,0.21100145113664115,0.11817773654561572,-0.15744405360065414,-0.10915652778105635,0.03506589158619932,0.03629796377832568,0.08246408206593436,-0.09629565311466201,-0.04973246112935387,0.02894074946904483,-0.018427916313976445,-0.035035690727978526,-0.019410451114879768,0.07401300338881878
2.54203405058686,0.2117727209616652,0.14641157472551988,-0.18925463154621316,-0.1177483360011272,0.03279688698432922,0.0477013902665077,0.06467792023904842,-0.08496094666880358,-0.04611462098123901,0.01749873456671328,-0.00895104289628104,-0.012632557850698809,-0.017874793390424144,0.05875482178317895
2.55893733673506,0.21052584293877014,0.23402369298872844,-0.17964302288031733,-0.04900141863167892,0.09321923792346525,0.05914432358897366,0.05205902771350463,-0.005462344415815721,-0.00839731337678564,0.02572034259152435,-0.012667586787194488,-0.0015906447550408447,-0.05882103209959148,0.005865502751388355
2.57877464916503,0.2060243670408272,0.30958249237417595,-0.1780799909478931,-0.04402674293787207,0.047334321179985706,0.04898593144549473,0.059250588306329524,0.012539737414444647,0.03824807275075916,0.034343408603238396,-0.027799691819560435,0.022316575932648075,-0.04663668823655824,0.03556382738836636
2.58923111297877,0.18510964404265218,0.5067058760682083,-0.007221838736992562,-0.030689340719504767,0.04315976678853605,0.03445068306429199,0.018288519024216632,-0.0006675109958035095,0.05957076660941517,0.007515927752775769,-0.06964302581595676,0.03698295865620339,-0.03646315845459903,0.014345641519904875
2.59335315627419,0.20595667011017482,0.18019564719269426,-0.0702606081772327,0.0003680140927660782,0.05333678349310066,-0.006015582434037375,0.026951997387943582,0.0435217556162789,0.0763621913881182,-0.00602764075742119,-0.1076030217123939,0.030836286928710214,-0.03892470663565754,0.02452384685059123
2.5973305284851,0.21742660976086411,-0.05438817710502374,-0.06464031266220521,0.04014035712568671,0.06462984155594431,-0.044638669768672,0.012477478053557752,0.09653091034889609,0.07636451025183993,0.011192074116177056,-0.13113131924266966,0.026196626637164575,-0.04495931577336442,0.04227009104846569
2.64752048685691,0.17540257916807273,0.45155156374755506,0.20741300526985954,0.0784837885018608,0.1301518254002092,-0.015639991329228976,-0.04290039373338503,0.028628506878421108,0.026489003363920093,0.005789615863721727,-0.07479148051528786,0.03139986311405731,-0.021815638046581064,0.028441123153870495
2.65774839944431,0.22267865915648774,-0.28624335884853735,-0.060656869868307886,-0.014443957367096544,0.022442877266849078,-0.11019869588120469,0.01809610632624309,0.08608979253829603,0.009454903139632662,0.04257332998858211,-0.058985341359708725,-0.026656122697660517,-0.04237117366367668,0.011071764162914461
2.66902438214515,0.19318362433794214,0.09552672190559947,0.07441080911236161,0.026405506467370336,0.030341779581325726,-0.09664283778719693,-0.004161846331770999,0.0654656379169543,-0.04743533049791685,0.027823083603090253,0.012710454875909253,-0.05490335961103987,-0.052327913943835874,-0.027440569609020467
2.6712265052914,-0.8032946261172503,0.06330881207170223,-0.011451755588528583,-0.008328079275319245,0.03759736181902799,-0.11080770492227551,-0.0004676984567206832,0.03597473476183339,-0.05541565358989859,0.03711910093270654,0.011005369316782056,-0.0689546877033397,-0.04293808089299499,0.0068884630152704854
2.67141187871117,-0.8013445325403288,0.01941878522319085,-0.05525333987576092,-0.07566052579380786,-0.002860757690872494,-0.1001700648171875,0.04152534156699693,0.01620363210820214,-0.049934025262479295,-0.013548609123143544,0.02874314611227941,-0.0862837485590093,-0.037475074955449675,-0.021764983039447534
2.67758259571282,0.18991981762528676,0.10979395994078713,0.014410384503601813,-0.09399380902874935,-0.07886883205594068,-0.07978701860084592,0.07763837470116423,0.041880637674594025,-0.037207786923812755,-0.05901326350579999,0.03091714666716475,-0.08474515580831546,-0.06544046729872571,-0.03342408294527871
2.68219852222396,0.19263122109013112,0.07954194999137458,0.0805367351856791,0.024389256100373444,0.023568638800597393,-0.068489669475256,0.07048670607335247,0.029370512216786552,0.00020848583934608128,-0.1059029921443557,0.014901228360327338,-0.064250959887879,-0.03507458770546546,-0.02810601091242363
2.68246651004765,-0.8154937139858375,0.1885969911875231,0.14775665507463773,0.09690902483221868,0.0991258754393209,-0.09038927430174865,0.08181727892881517,0.03236347775253923,0.02725498252988834,-0.13011533750613663,-0.004121433337147943,-0.058193877559330254,-0.009150157150039459,0.009728386533042255
2.70476229064367,0.20759069964621404,-0.1833376346368503,0.08906811612902012,0.031467571088873054,0.037816155425719804,-0.10661851853365019,0.07083876312278564,0.045771306361669484,0.07232871760559184,-0.12536843709562256,-0.01584722224570694,-0.036649936191594984,0.024236020993975337,-0.00024758643991437934
2.70734302644648,0.2015719489209426,-0.07405878680623197,0.13748378280034226,0.07134321572039876,0.06137893315599042,-0.08771955044289072,0.07591471652024007,0.023630279191729317,0.07766037200380221,-0.12916932692040264,-0.017006501792067214,-0.018040794748978475,0.03451317358004908,0.01504723892545311
2.71476581851356,0.19470729526226513,0.01859361730769113,0.2078154132428411,0.13172544556673446,0.11533191567327272,-0.09467654538100105,0.02310113722388322,-0.042470165833700786,0.049396435435698514,-0.1012277689401399,-0.0064038369550080574,-0.014527368957606696,0.07008241267448188,0.011853526912001111
2.72099282937656,0.2275344504560775,-0.3769321199266548,-0.0438800151311941,-0.028584194998440806,0.07287692247942355,-0.0913327120827678,0.007234567246627927,-0.03430351563375484,0.054052539308059006,-0.0662905872633062,-0.01849916715024951,-0.0007390243987761867,0.09013478653088879,0.011386658833656759
2.77982401489326,0.20125902126593237,-0.03307024207802379,0.0911058755273486,-0.049917616552183734,0.08810709849530027,-0.0031577705861703764,-0.018240310369810494,-0.09325547937375733,0.04009359384331205,-0.03260194418218308,-0.031144801983021116,-0.0012325199018721252,0.0975484439902913,-0.019530923179226806
2.77986657492998,0.20702381568810993,-0.05139099597547204,-0.007708529717846434,-0.0942801435813726,0.05781339456604623,0.016659131143798814,0.0016437650378522458,-0.08925160955909281,0.019484830384633934,0.005505313099560778,-0.02222348469221785,-0.003324947940513499,0.09327722574175368,-0.016162285370404598
2.78060947421184,0.203257369021364,-0.009005436692439896,-0.0001381157566825574,-0.15317489780307197,0.06604219473107498,0.029706489760422068,0.003761408129910631,-0.09031013800198459,0.013546600984103997,0.0683743222061503,-0.015869805784631125,-0.005314616786924078,0.09076150943259587,-0.01751106184827959
2.78491893983045,-0.7917855359223562,-0.0726918555039087,-0.10777176294185725,-0.25234583662416327,0.02668021944167262,0.05135668937190074,0.054874876651500974,-0.004302871358006851,0.06715102844544377,0.048345133166669864,-0.05276599485817052,0.004251774837942103,0.08510622097719546,0.005751253083892394
2.80303027673118,-0.8091340642971323,0.20201395905728348,-0.019544384261911553,-0.220630071274092,0.052527741545907655,0.06486118506429772,0.059331793242094484,0.016408371254980226,0.06064465475692044,0.06483618355351513,-0.02239001392303233,0.006858716055565233,0.0606690888571812,0.016152421780020326
2.80691158427679,0.18551241571275373,0.29163494443266763,0.03764656384982392,-0.2358448237140178,0.025923030567964394,0.07074706492056526,0.02345525242511449,0.03179438891381412,0.06507095719704901,0.041604427910216825,0.021848352283333813,0.008945245015636248,0.036423652382125145,0.006993402342860858
2.80843505445744,0.20393811443417814,-0.003250267252437536,-0.011552248838897626,-0.1949601340390272,0.047344341826255514,0.027219761501956475,0.018609175246754754,0.0679663111117989,0.07243388254192935,0.02016814143473886,0.015387293123722855,0.005657217109921536,0.005156364455531281,-0.003486697718095043
2.81266820236444,0.20591821057389037,-0.020403655471893146,-0.011409171840360203,-0.12753387159477775,0.049354564267140334,0.021150098889551407,-0.022548026107560314,0.10771171582383428,0.08526825121285418,0.006099863862773878,-0.0062836798074480645,0.028999557835916834,-0.03185096977420705,0.0001238540873754881
2.822196534187,0.192470279761279,0.19858876673658102,0.08944716953701769,-0.09835160085248326,0.11546218831492322,0.05728614076598496,-0.034398532105574295,0.0708207204132519,0.04427454593089997,0.05324258403118111,0.023031060895738416,0.011824567901712124,-0.04806171114824014,-0.025652827165318477
2.8475523363971,0.21274429919782112,-0.11232928686134623,-0.007714948429276151,-0.10464396654395604,0.07211257083284567,0.05187366261640731,-0.050868608306137576,0.08245651929834939,0.041623988259535616,0.03528247870220615,-0.019806607827960267,0.023831228208913986,-0.02784231760937608,-0.03620491203610398
2.85336304145109,0.19484697193616118,0.10867356319566263,0.12123269544900273,-0.05078407691803604,0.10785185534893428,0.08394487286850769,-0.06350542268894421,0.0676169271562859,0.007683050085046882,0.03290511940009963,-0.026507406754749177,0.037033075272582844,-0.009256593440379159,-0.041952957231696314
2.89250602650154,0.22309952054587245,-0.25204498535103936,-0.06383618424858967,-0.1154795555872068,0.06265653468186533,0.09979123008267764,-0.04340368718120184,0.10080186271989558,0.02139587864709917,0.04348797838906428,-0.04276111164418281,0.02715684094887869,0.012152251801670002,-0.031843215607677326
2.91396501194177,0.19040284728723614,0.10555955270259913,0.06480857930776762,-0.20580785707594826,-0.05099402119728425,0.13802790438724663,-0.03057110227287021,0.032361854964621836,-0.023779737243997165,0.00924074603343266,0.03705247082025799,-0.0021286275360497976,0.03703022153893546,-0.01300002430738241
2.91854539249795,-0.801717565421254,-0.0032882581720516117,-0.033639739044817873,-0.22640667196967745,-0.0810945439965331,0.11365425336608145,-0.03514663499607861,0.023871889206821838,-0.013785335951859828,-0.035931855748232946,0.013852991770824047,-0.02263879349087412,0.05351711865053686,0.00751740281282301
2.92093387757412,0.1853423376244808,0.1000390438778032,0.07095109831410955,-0.2659156931884686,-0.1826878866659845,0.10667624017320376,-0.060310236741014184,0.014332770877071473,-0.022122261632351394,-0.05125825022861892,0.04600402334768749,-0.032189141678257205,0.010028522967569401,0.019876462801608992
2.92289948616032,0.1807342757806419,0.11713057672526013,0.09287958983521934,-0.28823266342505693,-0.21668350284858395,0.11341308585802182,-0.06454666188999846,-0.010200610351709046,-0.010680537785946643,-0.07844785347235085,0.06115187528016758,-0.03703349467472484,-0.009665467907701402,0.02788607484048543
2.9245341812826,0.20727372366089636,-0.25157150460540123,-0.05046883516464161,-0.30791294160416277,-0.22888755445658907,0.0666570280605734,-0.03340843280975845,-0.0371996971168416,0.017475851844374123,-0.0661343260896263,0.03474045594066001,-0.03789706217032787,-0.036698044850999284,0.04589505308602319
2.95012505119653,0.18800897829953442,0.017406944407998826,0.14140849365461886,-0.19636300564702266,-0.10078348133126845,0.07445567843844182,-0.05933055788714823,-0.043015236144542036,0.02749229405355889,-0.08188670271076956,-0.02312361024751581,-0.02928344565504841,-0.04379108614072314,-0.014558727184321543
2.95402911018931,0.18148461366543472,0.022074997155184635,0.1773895964303777,-0.18700935618751774,-0.1634176021696312,0.03082661526828237,-0.018278492372816615,-0.04140212939399412,0.03512080912648869,-0.050136005624645506,-0.03583675255741368,-0.02104628432280162,-0.0639254707066769,-0.024199412714511842
2.95610854312015,-0.8129148588542914,-0.03125739637265322,0.139575877388885,-0.1531381489001953,-0.043459251155164434,0.032682900660572514,0.011130580721044113,-0.07749841285162275,0.04151237226921375,-0.00889860143580833,-0.04399262682379256,-0.01916792248453837,-0.024647813981090182,-0.028731009111302833
3.00136893568393,-0.8042263898402799,-0.15721372544794116,0.11526971959252456,-0.11913060272609989,-0.022293000133038046,0.0012239245367188043,0.027573899082187953,-0.05250015053387028,0.03641587911909059,0.02409519923898072,-0.04618630963668104,-0.011605708356897197,-0.006380176651832169,-0.06168585475073303
3.00804370738271,0.19262425967994068,-0.18737357369217428,0.16069657609127772,-0.13071110904299674,-0.12865876799031653,-0.04683913927939298,0.05820051688232814,-0.010840070858560372,0.0007944519301668521,0.07970194006714335,0.0020823972299215533,0.010555869968467682,-0.008489018482591893,-0.05830778927096851
3.02640701067552,-0.8048284807415236,-0.1851907293779826,0.10533398600141566,-0.08135830210578386,-0.08848579585802548,-0.05660543046890268,0.04491253099581246,0.014285384038262924,0.003578862879086449,0.09772032874057916,0.019962387299204864,0.026208053234616634,0.030392747462521155,-0.014209420009389094
3.02732718065268,0.18403262230699524,-0.005967256285529224,0.24986457174140847,-0.06694296911771755,-0.02333592404125088,-0.038938393095703155,0.011914367809863664,-0.023578847759027348,-0.010021862998388443,0.051437311414551996,0.026224902148023078,0.061156682210384714,0.06164003769634615,-0.0477118760727787
3.03347626130792,0.1759596733641658,-0.028719067774675425,0.34354841769541583,-0.038787515552611444,-0.15541343235822586,-0.13275032940495776,0.08692930201247902,0.003630557203081371,-0.0448457291646463,0.07994406966024581,0.02851753605191132,0.07926095921343639,0.050757855349858765,-0.016521110597396887
3.03998007489136,0.1699937153263494,0.1001843086271873,0.33569800888831464,-0.028670899678056073,-0.17466220085681283,-0.13822503887191473,0.07269078047635327,0.02474593074591229,-0.06065273344699383,0.06186263247875035,0.010240810670463306,0.08319513798357818,0.007986966564240737,0.02234995107299864
3.05066080552653,0.17185894297971246,0.11474145713185935,0.36437564699230035,0.023523857377758795,-0.07439808979095769,-0.0931161669188461,0.03797044779284889,0.01527413536256743,-0.030102360347475886,0.020476853092276877,-0.009479048099497228,0.07487769125978237,0.0005468882629199664,0.02676354078200664
3.0514410237781,0.19408413213149803,-0.1531392926147637,0.21386483490343625,-0.07603545907894377,-0.09627162472176573,-0.08657767291373401,0.07870621584682565,-0.0034889800016480025,-0.01680645532834015,0.013694913216950197,-0.02949685872733348,0.042386538281298576,-0.020500064165211725,0.023902814811108616
3.0560258509342,0.17190280235948116,0.07466644300804905,0.3784318800228513,-0.010883360269496866,-0.06071554550445426,-0.061894493313427314,-0.0001871916394415402,-0.028327395661681014,-0.03937405350336475,0.017867234235527916,0.017029606443522947,0.016000253899944493,-0.02190901237091365,0.04892461831777135
3.06625134347406,0.22421233903339127,-0.4296858386624788,0.009567727341338882,-0.07532785887487634,0.06198801669593755,0.00945181095693832,-0.03507191461748832,0.005179891075817641,-0.008926157461531439,-0.003765651404906647,-0.014424348096593518,-0.01760568171647474,-0.029521748712423957,0.032162761957091494
3.0911588870342,0.19371675272512004,-0.0990979979236447,0.258335948494268,-0.039162785422242906,0.1280517843215648,0.02122053817824672,-0.0830551769740154,-0.03352913794422153,-0.018376073721064996,-0.009683234984831769,-0.01726629194454215,-0.03562624804372933,0.0048882629013139,-0.008322100380579863
3.09355812911819,0.22237437866046883,-0.45926184821868044,0.062128865918155356,-0.02603996852851798,0.0678177834161203,-0.01299072815691333,-0.09451864013062436,-0.007198359532386203,-0.07982138251977011,0.04267011614094836,-0.07413014639848686,-0.06695707480981784,-0.022895611020466517,0.0006393985553038999
3.09808524503145,-0.840202176331623,0.3463959790946391,0.4371083854338051,0.10328172273263019,0.1812203867668572,0.03341920097708089,-0.15307719306268872,-0.04747148724450333,-0.12249757385098761,0.035136398964601634,-0.03406929165213654,-0.07458197483855787,-0.01289314610733871,-0.006363260034625645
3.12039812022964,0.21906222096411465,-0.46255282680070475,0.12033968371304218,0.008992695021377572,0.08936536842640226,-0.002358164881148718,-0.08405283011869756,0.007651850074479186,-0.09760606380046269,0.05636513974988512,-0.04982720943191015,-0.05981617471646009,-0.018316606557656878,0.002370879551838177
3.12236944474146,0.21825203990772427,-0.499052735359798,0.12033882374757922,-0.014275925214274005,0.04383688686389823,-0.00800371762401423,-0.08582034229046938,0.02676195763119752,-0.06251748017350454,0.04384140176758968,-0.03095059117724955,-0.046343674685580025,-0.008907844867509642,0.007487447260031555
